country_code,reference_date_1_january_31_december,life_expectancy_at_birth_females_years,variant
203,1974,73.687,Estimates
203,1975,73.817,Estimates
203,1976,73.945,Estimates
203,1977,74.055,Estimates
203,1978,74.14,Estimates
203,1979,74.199,Estimates
203,1980,74.239,Estimates
203,1981,74.273,Estimates
203,1982,74.318,Estimates
203,1983,74.388,Estimates
203,1984,74.488,Estimates
203,1985,74.617,Estimates
203,1986,74.773,Estimates
203,1987,74.946,Estimates
203,1988,75.128,Estimates
203,1989,75.318,Estimates
203,1990,75.519,Estimates
203,1991,75.734,Estimates
203,1992,75.967,Estimates
203,1993,76.219,Estimates
203,1994,76.486,Estimates
203,1995,76.764,Estimates
203,1996,77.044,Estimates
203,1997,77.321,Estimates
203,1998,77.591,Estimates
203,1999,77.849,Estimates
203,2000,78.099,Estimates
203,2001,78.341,Estimates
203,2002,78.582,Estimates
203,2003,78.827,Estimates
203,2004,79.075,Estimates
203,2005,79.331,Estimates
203,2006,79.596,Estimates
203,2007,79.867,Estimates
203,2008,80.141,Estimates
203,2009,80.413,Estimates
203,2010,80.675,Estimates
203,2011,80.919,Estimates
203,2012,81.138,Estimates
203,2013,81.33,Estimates
203,2014,81.495,Estimates
203,2015,81.636,Estimates
203,2015,81.636,Medium variant
203,2016,81.759,Medium variant
203,2017,81.873,Medium variant
203,2018,81.984,Medium variant
203,2019,82.096,Medium variant
203,2020,82.214,Medium variant
203,2021,82.335,Medium variant
203,2022,82.458,Medium variant
203,2023,82.581,Medium variant
203,2024,82.703,Medium variant
203,2025,82.825,Medium variant
203,2026,82.948,Medium variant
203,2027,83.072,Medium variant
203,2028,83.196,Medium variant
203,2029,83.32,Medium variant
203,2030,83.444,Medium variant
203,2031,83.567,Medium variant
203,2032,83.688,Medium variant
203,2033,83.806,Medium variant
203,2034,83.923,Medium variant
203,2035,84.036,Medium variant
203,2036,84.147,Medium variant
203,2037,84.257,Medium variant
203,2038,84.366,Medium variant
203,2039,84.474,Medium variant
203,2040,84.582,Medium variant
203,2041,84.689,Medium variant
203,2042,84.796,Medium variant
203,2043,84.904,Medium variant
203,2044,85.011,Medium variant
203,2045,85.118,Medium variant
203,2046,85.227,Medium variant
203,2047,85.336,Medium variant
203,2048,85.446,Medium variant
203,2049,85.556,Medium variant
203,2050,85.668,Medium variant
203,2051,85.78,Medium variant
203,2052,85.894,Medium variant
203,2053,86.007,Medium variant
203,2054,86.122,Medium variant
203,2055,86.236,Medium variant
203,2056,86.349,Medium variant
203,2057,86.462,Medium variant
203,2058,86.574,Medium variant
203,2059,86.684,Medium variant
203,2060,86.795,Medium variant
203,2061,86.906,Medium variant
203,2062,87.019,Medium variant
203,2063,87.132,Medium variant
203,2064,87.246,Medium variant
203,2065,87.359,Medium variant
203,2066,87.471,Medium variant
203,2067,87.58,Medium variant
203,2068,87.685,Medium variant
203,2069,87.787,Medium variant
203,2070,87.886,Medium variant
203,2071,87.986,Medium variant
203,2072,88.086,Medium variant
203,2073,88.188,Medium variant
203,2074,88.293,Medium variant
203,2075,88.401,Medium variant
203,2076,88.511,Medium variant
203,2077,88.622,Medium variant
203,2078,88.734,Medium variant
203,2079,88.845,Medium variant
203,2080,88.956,Medium variant
203,2081,89.066,Medium variant
203,2082,89.175,Medium variant
203,2083,89.284,Medium variant
203,2084,89.393,Medium variant
203,2085,89.501,Medium variant
203,2086,89.609,Medium variant
203,2087,89.718,Medium variant
203,2088,89.827,Medium variant
203,2089,89.936,Medium variant
203,2090,90.044,Medium variant
203,2091,90.151,Medium variant
203,2092,90.257,Medium variant
203,2093,90.361,Medium variant
203,2094,90.463,Medium variant
203,2095,90.563,Medium variant
203,2096,90.661,Medium variant
203,2097,90.756,Medium variant
203,2098,90.848,Medium variant
203,2099,90.938,Medium variant
204,1950,32.799,Estimates
204,1951,33.083,Estimates
204,1952,33.645,Estimates
204,1953,34.194,Estimates
204,1954,34.731,Estimates
204,1955,35.256,Estimates
204,1956,35.769,Estimates
204,1957,36.272,Estimates
204,1958,36.768,Estimates
204,1959,37.259,Estimates
204,1960,37.75,Estimates
204,1961,38.248,Estimates
204,1962,38.76,Estimates
204,1963,39.294,Estimates
204,1964,39.857,Estimates
204,1965,40.463,Estimates
204,1966,41.125,Estimates
204,1967,41.843,Estimates
204,1968,42.609,Estimates
204,1969,43.413,Estimates
204,1970,44.24,Estimates
204,1971,45.07,Estimates
204,1972,45.882,Estimates
204,1973,46.659,Estimates
204,1974,47.387,Estimates
204,1975,48.052,Estimates
204,1976,48.646,Estimates
204,1977,49.179,Estimates
204,1978,49.665,Estimates
204,1979,50.115,Estimates
204,1980,50.549,Estimates
204,1981,50.99,Estimates
204,1982,51.454,Estimates
204,1983,51.951,Estimates
204,1984,52.484,Estimates
204,1985,53.056,Estimates
204,1986,53.664,Estimates
204,1987,54.287,Estimates
204,1988,54.901,Estimates
204,1989,55.483,Estimates
204,1990,56.003,Estimates
204,1991,56.426,Estimates
204,1992,56.741,Estimates
204,1993,56.948,Estimates
204,1994,57.057,Estimates
204,1995,57.086,Estimates
204,1996,57.066,Estimates
204,1997,57.034,Estimates
204,1998,57.026,Estimates
204,1999,57.066,Estimates
204,2000,57.173,Estimates
204,2001,57.357,Estimates
204,2002,57.607,Estimates
204,2003,57.906,Estimates
204,2004,58.243,Estimates
204,2005,58.6,Estimates
204,2006,58.958,Estimates
204,2007,59.3,Estimates
204,2008,59.611,Estimates
204,2009,59.887,Estimates
204,2010,60.128,Estimates
204,2011,60.344,Estimates
204,2012,60.551,Estimates
204,2013,60.76,Estimates
204,2014,60.977,Estimates
204,2015,61.203,Estimates
204,2015,61.203,Medium variant
204,2016,61.434,Medium variant
204,2017,61.666,Medium variant
204,2018,61.893,Medium variant
204,2019,62.114,Medium variant
204,2020,62.331,Medium variant
204,2021,62.543,Medium variant
204,2022,62.754,Medium variant
204,2023,62.964,Medium variant
204,2024,63.173,Medium variant
204,2025,63.38,Medium variant
204,2026,63.586,Medium variant
204,2027,63.787,Medium variant
204,2028,63.985,Medium variant
204,2029,64.177,Medium variant
204,2030,64.366,Medium variant
204,2031,64.551,Medium variant
204,2032,64.734,Medium variant
204,2033,64.915,Medium variant
204,2034,65.095,Medium variant
204,2035,65.275,Medium variant
204,2036,65.455,Medium variant
204,2037,65.633,Medium variant
204,2038,65.811,Medium variant
204,2039,65.987,Medium variant
204,2040,66.162,Medium variant
204,2041,66.334,Medium variant
204,2042,66.504,Medium variant
204,2043,66.671,Medium variant
204,2044,66.836,Medium variant
204,2045,66.999,Medium variant
204,2046,67.161,Medium variant
204,2047,67.323,Medium variant
204,2048,67.486,Medium variant
204,2049,67.648,Medium variant
204,2050,67.812,Medium variant
204,2051,67.975,Medium variant
204,2052,68.138,Medium variant
204,2053,68.3,Medium variant
204,2054,68.461,Medium variant
204,2055,68.619,Medium variant
204,2056,68.776,Medium variant
204,2057,68.931,Medium variant
204,2058,69.084,Medium variant
204,2059,69.236,Medium variant
204,2060,69.389,Medium variant
204,2061,69.543,Medium variant
204,2062,69.698,Medium variant
204,2063,69.857,Medium variant
204,2064,70.017,Medium variant
204,2065,70.177,Medium variant
204,2066,70.336,Medium variant
204,2067,70.493,Medium variant
204,2068,70.646,Medium variant
204,2069,70.796,Medium variant
204,2070,70.945,Medium variant
204,2071,71.094,Medium variant
204,2072,71.247,Medium variant
204,2073,71.403,Medium variant
204,2074,71.563,Medium variant
204,2075,71.725,Medium variant
204,2076,71.884,Medium variant
204,2077,72.039,Medium variant
204,2078,72.187,Medium variant
204,2079,72.33,Medium variant
204,2080,72.468,Medium variant
204,2081,72.605,Medium variant
204,2082,72.744,Medium variant
204,2083,72.888,Medium variant
204,2084,73.036,Medium variant
204,2085,73.188,Medium variant
204,2086,73.342,Medium variant
204,2087,73.494,Medium variant
204,2088,73.643,Medium variant
204,2089,73.788,Medium variant
204,2090,73.931,Medium variant
204,2091,74.072,Medium variant
204,2092,74.213,Medium variant
204,2093,74.356,Medium variant
204,2094,74.501,Medium variant
204,2095,74.649,Medium variant
204,2096,74.801,Medium variant
204,2097,74.957,Medium variant
204,2098,75.117,Medium variant
204,2099,75.281,Medium variant
208,1950,71.45,Estimates
208,1951,71.672,Estimates
208,1952,72.096,Estimates
208,1953,72.482,Estimates
208,1954,72.829,Estimates
208,1955,73.138,Estimates
208,1956,73.409,Estimates
208,1957,73.644,Estimates
208,1958,73.846,Estimates
208,1959,74.02,Estimates
208,1960,74.17,Estimates
208,1961,74.304,Estimates
208,1962,74.431,Estimates
208,1963,74.558,Estimates
208,1964,74.692,Estimates
208,1965,74.84,Estimates
208,1966,75.009,Estimates
208,1967,75.195,Estimates
208,1968,75.396,Estimates
208,1969,75.61,Estimates
208,1970,75.834,Estimates
208,1971,76.066,Estimates
208,1972,76.298,Estimates
208,1973,76.524,Estimates
208,1974,76.737,Estimates
208,1975,76.929,Estimates
208,1976,77.094,Estimates
208,1977,77.231,Estimates
208,1978,77.34,Estimates
208,1979,77.422,Estimates
208,1980,77.481,Estimates
208,1981,77.521,Estimates
208,1982,77.55,Estimates
208,1983,77.575,Estimates
208,1984,77.6,Estimates
208,1985,77.629,Estimates
208,1986,77.661,Estimates
208,1987,77.696,Estimates
208,1988,77.733,Estimates
208,1989,77.773,Estimates
208,1990,77.82,Estimates
208,1991,77.874,Estimates
208,1992,77.935,Estimates
208,1993,78.007,Estimates
208,1994,78.092,Estimates
208,1995,78.194,Estimates
208,1996,78.315,Estimates
208,1997,78.457,Estimates
208,1998,78.62,Estimates
208,1999,78.803,Estimates
208,2000,79.004,Estimates
208,2001,79.221,Estimates
208,2002,79.45,Estimates
208,2003,79.687,Estimates
208,2004,79.928,Estimates
208,2005,80.172,Estimates
208,2006,80.419,Estimates
208,2007,80.669,Estimates
208,2008,80.919,Estimates
208,2009,81.166,Estimates
208,2010,81.403,Estimates
208,2011,81.623,Estimates
208,2012,81.822,Estimates
208,2013,82.0,Estimates
208,2014,82.156,Estimates
208,2015,82.294,Estimates
208,2015,82.294,Medium variant
208,2016,82.419,Medium variant
208,2017,82.537,Medium variant
208,2018,82.656,Medium variant
208,2019,82.778,Medium variant
208,2020,82.904,Medium variant
208,2021,83.033,Medium variant
208,2022,83.163,Medium variant
208,2023,83.29,Medium variant
208,2024,83.415,Medium variant
208,2025,83.537,Medium variant
208,2026,83.655,Medium variant
208,2027,83.772,Medium variant
208,2028,83.887,Medium variant
208,2029,84.001,Medium variant
208,2030,84.115,Medium variant
208,2031,84.229,Medium variant
208,2032,84.346,Medium variant
208,2033,84.464,Medium variant
208,2034,84.583,Medium variant
208,2035,84.704,Medium variant
208,2036,84.826,Medium variant
208,2037,84.946,Medium variant
208,2038,85.066,Medium variant
208,2039,85.184,Medium variant
208,2040,85.301,Medium variant
208,2041,85.418,Medium variant
208,2042,85.534,Medium variant
208,2043,85.651,Medium variant
208,2044,85.768,Medium variant
208,2045,85.886,Medium variant
208,2046,86.003,Medium variant
208,2047,86.12,Medium variant
208,2048,86.236,Medium variant
208,2049,86.35,Medium variant
208,2050,86.465,Medium variant
208,2051,86.58,Medium variant
208,2052,86.695,Medium variant
208,2053,86.812,Medium variant
208,2054,86.929,Medium variant
208,2055,87.047,Medium variant
208,2056,87.164,Medium variant
208,2057,87.279,Medium variant
208,2058,87.394,Medium variant
208,2059,87.506,Medium variant
208,2060,87.617,Medium variant
208,2061,87.728,Medium variant
208,2062,87.838,Medium variant
208,2063,87.948,Medium variant
208,2064,88.059,Medium variant
208,2065,88.171,Medium variant
208,2066,88.282,Medium variant
208,2067,88.393,Medium variant
208,2068,88.504,Medium variant
208,2069,88.613,Medium variant
208,2070,88.721,Medium variant
208,2071,88.829,Medium variant
208,2072,88.936,Medium variant
208,2073,89.044,Medium variant
208,2074,89.151,Medium variant
208,2075,89.259,Medium variant
208,2076,89.367,Medium variant
208,2077,89.477,Medium variant
208,2078,89.588,Medium variant
208,2079,89.7,Medium variant
208,2080,89.811,Medium variant
208,2081,89.922,Medium variant
208,2082,90.032,Medium variant
208,2083,90.14,Medium variant
208,2084,90.246,Medium variant
208,2085,90.351,Medium variant
208,2086,90.456,Medium variant
208,2087,90.561,Medium variant
208,2088,90.668,Medium variant
208,2089,90.776,Medium variant
208,2090,90.885,Medium variant
208,2091,90.995,Medium variant
208,2092,91.104,Medium variant
208,2093,91.212,Medium variant
208,2094,91.32,Medium variant
208,2095,91.425,Medium variant
208,2096,91.529,Medium variant
208,2097,91.631,Medium variant
208,2098,91.732,Medium variant
208,2099,91.83,Medium variant
214,1950,45.602,Estimates
214,1951,46.035,Estimates
214,1952,46.894,Estimates
214,1953,47.742,Estimates
214,1954,48.58,Estimates
214,1955,49.406,Estimates
214,1956,50.221,Estimates
214,1957,51.025,Estimates
214,1958,51.818,Estimates
214,1959,52.599,Estimates
214,1960,53.367,Estimates
214,1961,54.122,Estimates
214,1962,54.864,Estimates
214,1963,55.591,Estimates
214,1964,56.304,Estimates
214,1965,57.003,Estimates
214,1966,57.692,Estimates
214,1967,58.371,Estimates
214,1968,59.038,Estimates
214,1969,59.689,Estimates
214,1970,60.317,Estimates
214,1971,60.915,Estimates
214,1972,61.476,Estimates
214,1973,62.001,Estimates
214,1974,62.489,Estimates
214,1975,62.944,Estimates
214,1976,63.369,Estimates
214,1977,63.773,Estimates
214,1978,64.17,Estimates
214,1979,64.568,Estimates
214,1980,64.981,Estimates
214,1981,65.419,Estimates
214,1982,65.886,Estimates
214,1983,66.384,Estimates
214,1984,66.914,Estimates
214,1985,67.476,Estimates
214,1986,68.073,Estimates
214,1987,68.694,Estimates
214,1988,69.322,Estimates
214,1989,69.944,Estimates
214,1990,70.537,Estimates
214,1991,71.08,Estimates
214,1992,71.562,Estimates
214,1993,71.978,Estimates
214,1994,72.328,Estimates
214,1995,72.618,Estimates
214,1996,72.863,Estimates
214,1997,73.085,Estimates
214,1998,73.302,Estimates
214,1999,73.523,Estimates
214,2000,73.753,Estimates
214,2001,73.992,Estimates
214,2002,74.231,Estimates
214,2003,74.466,Estimates
214,2004,74.695,Estimates
214,2005,74.918,Estimates
214,2006,75.137,Estimates
214,2007,75.352,Estimates
214,2008,75.563,Estimates
214,2009,75.769,Estimates
214,2010,75.971,Estimates
214,2011,76.167,Estimates
214,2012,76.356,Estimates
214,2013,76.537,Estimates
214,2014,76.712,Estimates
214,2015,76.882,Estimates
214,2015,76.882,Medium variant
214,2016,77.047,Medium variant
214,2017,77.208,Medium variant
214,2018,77.368,Medium variant
214,2019,77.527,Medium variant
214,2020,77.685,Medium variant
214,2021,77.841,Medium variant
214,2022,77.994,Medium variant
214,2023,78.143,Medium variant
214,2024,78.29,Medium variant
214,2025,78.434,Medium variant
214,2026,78.575,Medium variant
214,2027,78.714,Medium variant
214,2028,78.853,Medium variant
214,2029,78.99,Medium variant
214,2030,79.126,Medium variant
214,2031,79.26,Medium variant
214,2032,79.394,Medium variant
214,2033,79.525,Medium variant
214,2034,79.655,Medium variant
214,2035,79.784,Medium variant
214,2036,79.912,Medium variant
214,2037,80.04,Medium variant
214,2038,80.167,Medium variant
214,2039,80.294,Medium variant
214,2040,80.421,Medium variant
214,2041,80.545,Medium variant
214,2042,80.667,Medium variant
214,2043,80.787,Medium variant
214,2044,80.904,Medium variant
214,2045,81.02,Medium variant
214,2046,81.134,Medium variant
214,2047,81.247,Medium variant
214,2048,81.361,Medium variant
214,2049,81.474,Medium variant
214,2050,81.588,Medium variant
214,2051,81.701,Medium variant
214,2052,81.813,Medium variant
214,2053,81.924,Medium variant
214,2054,82.034,Medium variant
214,2055,82.143,Medium variant
214,2056,82.251,Medium variant
214,2057,82.358,Medium variant
214,2058,82.464,Medium variant
214,2059,82.57,Medium variant
214,2060,82.676,Medium variant
214,2061,82.782,Medium variant
214,2062,82.889,Medium variant
214,2063,82.995,Medium variant
214,2064,83.102,Medium variant
214,2065,83.208,Medium variant
214,2066,83.313,Medium variant
214,2067,83.416,Medium variant
214,2068,83.518,Medium variant
214,2069,83.618,Medium variant
214,2070,83.717,Medium variant
214,2071,83.815,Medium variant
214,2072,83.913,Medium variant
214,2073,84.011,Medium variant
214,2074,84.109,Medium variant
214,2075,84.209,Medium variant
214,2076,84.309,Medium variant
214,2077,84.411,Medium variant
214,2078,84.513,Medium variant
214,2079,84.616,Medium variant
214,2080,84.718,Medium variant
214,2081,84.819,Medium variant
214,2082,84.917,Medium variant
214,2083,85.014,Medium variant
214,2084,85.108,Medium variant
214,2085,85.202,Medium variant
214,2086,85.294,Medium variant
214,2087,85.387,Medium variant
214,2088,85.482,Medium variant
214,2089,85.578,Medium variant
214,2090,85.674,Medium variant
214,2091,85.772,Medium variant
214,2092,85.87,Medium variant
214,2093,85.967,Medium variant
214,2094,86.063,Medium variant
214,2095,86.159,Medium variant
214,2096,86.253,Medium variant
214,2097,86.345,Medium variant
214,2098,86.437,Medium variant
214,2099,86.526,Medium variant
218,1950,48.82,Estimates
218,1951,49.081,Estimates
218,1952,49.615,Estimates
218,1953,50.171,Estimates
218,1954,50.75,Estimates
218,1955,51.35,Estimates
218,1956,51.97,Estimates
218,1957,52.606,Estimates
218,1958,53.254,Estimates
218,1959,53.901,Estimates
218,1960,54.538,Estimates
218,1961,55.152,Estimates
218,1962,55.73,Estimates
218,1963,56.267,Estimates
218,1964,56.761,Estimates
218,1965,57.214,Estimates
218,1966,57.633,Estimates
218,1967,58.035,Estimates
218,1968,58.434,Estimates
218,1969,58.844,Estimates
218,1970,59.277,Estimates
218,1971,59.742,Estimates
218,1972,60.242,Estimates
218,1973,60.776,Estimates
218,1974,61.344,Estimates
218,1975,61.941,Estimates
218,1976,62.56,Estimates
218,1977,63.192,Estimates
218,1978,63.828,Estimates
218,1979,64.464,Estimates
218,1980,65.1,Estimates
218,1981,65.74,Estimates
218,1982,66.388,Estimates
218,1983,67.046,Estimates
218,1984,67.709,Estimates
218,1985,68.373,Estimates
218,1986,69.034,Estimates
218,1987,69.684,Estimates
218,1988,70.319,Estimates
218,1989,70.932,Estimates
218,1990,71.521,Estimates
218,1991,72.086,Estimates
218,1992,72.627,Estimates
218,1993,73.146,Estimates
218,1994,73.641,Estimates
218,1995,74.111,Estimates
218,1996,74.556,Estimates
218,1997,74.975,Estimates
218,1998,75.368,Estimates
218,1999,75.733,Estimates
218,2000,76.066,Estimates
218,2001,76.362,Estimates
218,2002,76.621,Estimates
218,2003,76.844,Estimates
218,2004,77.037,Estimates
218,2005,77.205,Estimates
218,2006,77.356,Estimates
218,2007,77.497,Estimates
218,2008,77.636,Estimates
218,2009,77.78,Estimates
218,2010,77.936,Estimates
218,2011,78.106,Estimates
218,2012,78.289,Estimates
218,2013,78.483,Estimates
218,2014,78.687,Estimates
218,2015,78.899,Estimates
218,2015,78.899,Medium variant
218,2016,79.115,Medium variant
218,2017,79.332,Medium variant
218,2018,79.545,Medium variant
218,2019,79.754,Medium variant
218,2020,79.955,Medium variant
218,2021,80.15,Medium variant
218,2022,80.338,Medium variant
218,2023,80.522,Medium variant
218,2024,80.702,Medium variant
218,2025,80.878,Medium variant
218,2026,81.05,Medium variant
218,2027,81.221,Medium variant
218,2028,81.388,Medium variant
218,2029,81.555,Medium variant
218,2030,81.719,Medium variant
218,2031,81.881,Medium variant
218,2032,82.041,Medium variant
218,2033,82.199,Medium variant
218,2034,82.354,Medium variant
218,2035,82.507,Medium variant
218,2036,82.659,Medium variant
218,2037,82.809,Medium variant
218,2038,82.958,Medium variant
218,2039,83.106,Medium variant
218,2040,83.252,Medium variant
218,2041,83.397,Medium variant
218,2042,83.54,Medium variant
218,2043,83.68,Medium variant
218,2044,83.818,Medium variant
218,2045,83.953,Medium variant
218,2046,84.086,Medium variant
218,2047,84.215,Medium variant
218,2048,84.343,Medium variant
218,2049,84.468,Medium variant
218,2050,84.592,Medium variant
218,2051,84.716,Medium variant
218,2052,84.84,Medium variant
218,2053,84.965,Medium variant
218,2054,85.091,Medium variant
218,2055,85.218,Medium variant
218,2056,85.347,Medium variant
218,2057,85.477,Medium variant
218,2058,85.607,Medium variant
218,2059,85.738,Medium variant
218,2060,85.868,Medium variant
218,2061,85.998,Medium variant
218,2062,86.126,Medium variant
218,2063,86.253,Medium variant
218,2064,86.377,Medium variant
218,2065,86.498,Medium variant
218,2066,86.616,Medium variant
218,2067,86.73,Medium variant
218,2068,86.841,Medium variant
218,2069,86.95,Medium variant
218,2070,87.059,Medium variant
218,2071,87.169,Medium variant
218,2072,87.283,Medium variant
218,2073,87.399,Medium variant
218,2074,87.519,Medium variant
218,2075,87.641,Medium variant
218,2076,87.763,Medium variant
218,2077,87.883,Medium variant
218,2078,87.999,Medium variant
218,2079,88.111,Medium variant
218,2080,88.22,Medium variant
218,2081,88.326,Medium variant
218,2082,88.431,Medium variant
218,2083,88.537,Medium variant
218,2084,88.644,Medium variant
218,2085,88.752,Medium variant
218,2086,88.863,Medium variant
218,2087,88.976,Medium variant
218,2088,89.089,Medium variant
218,2089,89.203,Medium variant
218,2090,89.317,Medium variant
218,2091,89.431,Medium variant
218,2092,89.543,Medium variant
218,2093,89.654,Medium variant
218,2094,89.762,Medium variant
218,2095,89.868,Medium variant
218,2096,89.972,Medium variant
218,2097,90.073,Medium variant
218,2098,90.171,Medium variant
218,2099,90.267,Medium variant
222,1950,45.674,Estimates
222,1951,46.032,Estimates
222,1952,46.747,Estimates
222,1953,47.458,Estimates
222,1954,48.166,Estimates
222,1955,48.871,Estimates
222,1956,49.572,Estimates
222,1957,50.267,Estimates
222,1958,50.957,Estimates
222,1959,51.636,Estimates
222,1960,52.303,Estimates
222,1961,52.953,Estimates
222,1962,53.583,Estimates
222,1963,54.192,Estimates
222,1964,54.777,Estimates
222,1965,55.343,Estimates
222,1966,55.894,Estimates
222,1967,56.433,Estimates
222,1968,56.963,Estimates
222,1969,57.484,Estimates
222,1970,57.989,Estimates
222,1971,58.473,Estimates
222,1972,58.93,Estimates
222,1973,59.359,Estimates
222,1974,59.763,Estimates
222,1975,60.143,Estimates
222,1976,60.5,Estimates
222,1977,60.845,Estimates
222,1978,61.191,Estimates
222,1979,61.552,Estimates
222,1980,61.951,Estimates
222,1981,62.407,Estimates
222,1982,62.929,Estimates
222,1983,63.521,Estimates
222,1984,64.182,Estimates
222,1985,64.907,Estimates
222,1986,65.692,Estimates
222,1987,66.513,Estimates
222,1988,67.344,Estimates
222,1989,68.163,Estimates
222,1990,68.944,Estimates
222,1991,69.66,Estimates
222,1992,70.304,Estimates
222,1993,70.871,Estimates
222,1994,71.36,Estimates
222,1995,71.775,Estimates
222,1996,72.129,Estimates
222,1997,72.446,Estimates
222,1998,72.744,Estimates
222,1999,73.038,Estimates
222,2000,73.335,Estimates
222,2001,73.638,Estimates
222,2002,73.944,Estimates
222,2003,74.25,Estimates
222,2004,74.556,Estimates
222,2005,74.865,Estimates
222,2006,75.176,Estimates
222,2007,75.486,Estimates
222,2008,75.794,Estimates
222,2009,76.097,Estimates
222,2010,76.391,Estimates
222,2011,76.674,Estimates
222,2012,76.942,Estimates
222,2013,77.196,Estimates
222,2014,77.435,Estimates
222,2015,77.659,Estimates
222,2015,77.659,Medium variant
222,2016,77.871,Medium variant
222,2017,78.074,Medium variant
222,2018,78.27,Medium variant
222,2019,78.463,Medium variant
222,2020,78.653,Medium variant
222,2021,78.84,Medium variant
222,2022,79.024,Medium variant
222,2023,79.206,Medium variant
222,2024,79.384,Medium variant
222,2025,79.558,Medium variant
222,2026,79.73,Medium variant
222,2027,79.897,Medium variant
222,2028,80.06,Medium variant
222,2029,80.22,Medium variant
222,2030,80.378,Medium variant
222,2031,80.534,Medium variant
222,2032,80.69,Medium variant
222,2033,80.847,Medium variant
222,2034,81.003,Medium variant
222,2035,81.159,Medium variant
222,2036,81.313,Medium variant
222,2037,81.463,Medium variant
222,2038,81.609,Medium variant
222,2039,81.751,Medium variant
222,2040,81.887,Medium variant
222,2041,82.019,Medium variant
222,2042,82.148,Medium variant
222,2043,82.274,Medium variant
222,2044,82.399,Medium variant
222,2045,82.523,Medium variant
222,2046,82.647,Medium variant
222,2047,82.772,Medium variant
222,2048,82.897,Medium variant
222,2049,83.024,Medium variant
222,2050,83.151,Medium variant
222,2051,83.279,Medium variant
222,2052,83.407,Medium variant
222,2053,83.533,Medium variant
222,2054,83.659,Medium variant
222,2055,83.782,Medium variant
222,2056,83.902,Medium variant
222,2057,84.02,Medium variant
222,2058,84.136,Medium variant
222,2059,84.249,Medium variant
222,2060,84.36,Medium variant
222,2061,84.47,Medium variant
222,2062,84.579,Medium variant
222,2063,84.689,Medium variant
222,2064,84.798,Medium variant
222,2065,84.907,Medium variant
222,2066,85.017,Medium variant
222,2067,85.125,Medium variant
222,2068,85.232,Medium variant
222,2069,85.338,Medium variant
222,2070,85.442,Medium variant
222,2071,85.546,Medium variant
222,2072,85.65,Medium variant
222,2073,85.754,Medium variant
222,2074,85.858,Medium variant
222,2075,85.961,Medium variant
222,2076,86.064,Medium variant
222,2077,86.166,Medium variant
222,2078,86.266,Medium variant
222,2079,86.366,Medium variant
222,2080,86.466,Medium variant
222,2081,86.569,Medium variant
222,2082,86.674,Medium variant
222,2083,86.783,Medium variant
222,2084,86.894,Medium variant
222,2085,87.007,Medium variant
222,2086,87.119,Medium variant
222,2087,87.229,Medium variant
222,2088,87.336,Medium variant
222,2089,87.439,Medium variant
222,2090,87.538,Medium variant
222,2091,87.634,Medium variant
222,2092,87.728,Medium variant
222,2093,87.82,Medium variant
222,2094,87.913,Medium variant
222,2095,88.006,Medium variant
222,2096,88.099,Medium variant
222,2097,88.192,Medium variant
222,2098,88.287,Medium variant
222,2099,88.382,Medium variant
226,1950,35.399,Estimates
226,1951,35.552,Estimates
226,1952,35.858,Estimates
226,1953,36.163,Estimates
226,1954,36.468,Estimates
226,1955,36.772,Estimates
226,1956,37.075,Estimates
226,1957,37.378,Estimates
226,1958,37.681,Estimates
226,1959,37.983,Estimates
226,1960,38.285,Estimates
226,1961,38.587,Estimates
226,1962,38.89,Estimates
226,1963,39.193,Estimates
226,1964,39.497,Estimates
226,1965,39.801,Estimates
226,1966,40.104,Estimates
226,1967,40.405,Estimates
226,1968,40.706,Estimates
226,1969,41.007,Estimates
226,1970,41.3,Estimates
226,1971,41.58,Estimates
226,1972,41.848,Estimates
226,1973,42.111,Estimates
226,1974,42.381,Estimates
226,1975,42.689,Estimates
226,1976,43.068,Estimates
226,1977,43.533,Estimates
226,1978,44.087,Estimates
226,1979,44.716,Estimates
226,1980,45.388,Estimates
226,1981,46.058,Estimates
226,1982,46.683,Estimates
226,1983,47.234,Estimates
226,1984,47.701,Estimates
226,1985,48.091,Estimates
226,1986,48.426,Estimates
226,1987,48.745,Estimates
226,1988,49.078,Estimates
226,1989,49.436,Estimates
226,1990,49.826,Estimates
226,1991,50.246,Estimates
226,1992,50.682,Estimates
226,1993,51.119,Estimates
226,1994,51.548,Estimates
226,1995,51.956,Estimates
226,1996,52.331,Estimates
226,1997,52.669,Estimates
226,1998,52.971,Estimates
226,1999,53.241,Estimates
226,2000,53.489,Estimates
226,2001,53.728,Estimates
226,2002,53.974,Estimates
226,2003,54.242,Estimates
226,2004,54.543,Estimates
226,2005,54.889,Estimates
226,2006,55.291,Estimates
226,2007,55.742,Estimates
226,2008,56.233,Estimates
226,2009,56.75,Estimates
226,2010,57.273,Estimates
226,2011,57.777,Estimates
226,2012,58.244,Estimates
226,2013,58.663,Estimates
226,2014,59.031,Estimates
226,2015,59.353,Estimates
226,2015,59.353,Medium variant
226,2016,59.643,Medium variant
226,2017,59.924,Medium variant
226,2018,60.215,Medium variant
226,2019,60.526,Medium variant
226,2020,60.861,Medium variant
226,2021,61.221,Medium variant
226,2022,61.599,Medium variant
226,2023,61.988,Medium variant
226,2024,62.388,Medium variant
226,2025,62.797,Medium variant
226,2026,63.215,Medium variant
