country_code,reference_date_1_january_31_december,crude_birth_rate,variant
586,1997,34.587,Estimates
586,1998,33.709,Estimates
586,1999,32.836,Estimates
586,2000,32.018,Estimates
586,2001,31.311,Estimates
586,2002,30.749,Estimates
586,2003,30.352,Estimates
586,2004,30.115,Estimates
586,2005,30.023,Estimates
586,2006,30.041,Estimates
586,2007,30.111,Estimates
586,2008,30.178,Estimates
586,2009,30.208,Estimates
586,2010,30.17,Estimates
586,2011,30.047,Estimates
586,2012,29.848,Estimates
586,2013,29.582,Estimates
586,2014,29.247,Estimates
586,2015,28.845,Estimates
144,1950,35.617,Estimates
144,1951,36.128,Estimates
144,1952,37.041,Estimates
144,1953,37.737,Estimates
144,1954,38.215,Estimates
144,1955,38.477,Estimates
144,1956,38.53,Estimates
144,1957,38.383,Estimates
144,1958,38.058,Estimates
144,1959,37.586,Estimates
144,1960,37.008,Estimates
144,1961,36.368,Estimates
144,1962,35.711,Estimates
144,1963,35.073,Estimates
144,1964,34.474,Estimates
144,1965,33.903,Estimates
144,1966,33.329,Estimates
144,1967,32.713,Estimates
144,1968,32.04,Estimates
144,1969,31.322,Estimates
144,1970,30.596,Estimates
144,1971,29.912,Estimates
144,1972,29.313,Estimates
144,1973,28.825,Estimates
144,1974,28.448,Estimates
144,1975,28.172,Estimates
144,1976,27.969,Estimates
144,1977,27.792,Estimates
144,1978,27.592,Estimates
144,1979,27.341,Estimates
144,1980,27.003,Estimates
144,1981,26.552,Estimates
144,1982,25.993,Estimates
144,1983,25.343,Estimates
144,1984,24.621,Estimates
144,1985,23.856,Estimates
144,1986,23.089,Estimates
144,1987,22.357,Estimates
144,1988,21.693,Estimates
144,1989,21.114,Estimates
144,1990,20.624,Estimates
144,1991,20.212,Estimates
144,1992,19.852,Estimates
144,1993,19.525,Estimates
144,1994,19.228,Estimates
144,1995,18.968,Estimates
144,1996,18.756,Estimates
144,1997,18.601,Estimates
144,1998,18.505,Estimates
144,1999,18.462,Estimates
144,2000,18.465,Estimates
144,2001,18.506,Estimates
144,2002,18.566,Estimates
144,2003,18.625,Estimates
144,2004,18.663,Estimates
144,2005,18.654,Estimates
144,2006,18.573,Estimates
144,2007,18.415,Estimates
144,2008,18.18,Estimates
144,2009,17.874,Estimates
144,2010,17.511,Estimates
144,2011,17.112,Estimates
144,2012,16.703,Estimates
144,2013,16.307,Estimates
144,2014,15.938,Estimates
144,2015,15.601,Estimates
920,1950,42.796,Estimates
920,1951,43.063,Estimates
920,1952,43.544,Estimates
920,1953,43.919,Estimates
920,1954,44.188,Estimates
920,1955,44.353,Estimates
920,1956,44.413,Estimates
920,1957,44.373,Estimates
920,1958,44.237,Estimates
920,1959,44.014,Estimates
920,1960,43.714,Estimates
920,1961,43.35,Estimates
920,1962,42.937,Estimates
920,1963,42.489,Estimates
920,1964,42.015,Estimates
920,1965,41.522,Estimates
920,1966,41.01,Estimates
920,1967,40.473,Estimates
920,1968,39.911,Estimates
920,1969,39.328,Estimates
920,1970,38.728,Estimates
920,1971,38.115,Estimates
920,1972,37.492,Estimates
920,1973,36.867,Estimates
920,1974,36.246,Estimates
920,1975,35.641,Estimates
920,1976,35.064,Estimates
920,1977,34.517,Estimates
920,1978,33.997,Estimates
920,1979,33.499,Estimates
920,1980,33.008,Estimates
920,1981,32.505,Estimates
920,1982,31.976,Estimates
920,1983,31.411,Estimates
920,1984,30.809,Estimates
920,1985,30.18,Estimates
920,1986,29.538,Estimates
920,1987,28.901,Estimates
920,1988,28.284,Estimates
920,1989,27.689,Estimates
920,1990,27.107,Estimates
920,1991,26.523,Estimates
920,1992,25.923,Estimates
920,1993,25.306,Estimates
920,1994,24.678,Estimates
920,1995,24.059,Estimates
920,1996,23.474,Estimates
920,1997,22.945,Estimates
920,1998,22.487,Estimates
920,1999,22.104,Estimates
920,2000,21.792,Estimates
920,2001,21.54,Estimates
920,2002,21.325,Estimates
920,2003,21.127,Estimates
920,2004,20.935,Estimates
920,2005,20.744,Estimates
920,2006,20.554,Estimates
920,2007,20.368,Estimates
920,2008,20.187,Estimates
920,2009,20.007,Estimates
920,2010,19.82,Estimates
920,2011,19.617,Estimates
920,2012,19.396,Estimates
920,2013,19.155,Estimates
920,2014,18.893,Estimates
920,2015,18.615,Estimates
96,1950,53.741,Estimates
96,1951,52.612,Estimates
96,1952,50.502,Estimates
96,1953,48.684,Estimates
96,1954,47.158,Estimates
96,1955,45.919,Estimates
96,1956,44.947,Estimates
96,1957,44.215,Estimates
96,1958,43.672,Estimates
96,1959,43.227,Estimates
96,1960,42.779,Estimates
96,1961,42.23,Estimates
96,1962,41.49,Estimates
96,1963,40.525,Estimates
96,1964,39.365,Estimates
96,1965,38.142,Estimates
96,1966,37.045,Estimates
96,1967,36.243,Estimates
96,1968,35.83,Estimates
96,1969,35.809,Estimates
96,1970,36.105,Estimates
96,1971,36.578,Estimates
96,1972,37.039,Estimates
96,1973,37.332,Estimates
96,1974,37.386,Estimates
96,1975,37.15,Estimates
96,1976,36.618,Estimates
96,1977,35.88,Estimates
96,1978,35.032,Estimates
96,1979,34.137,Estimates
96,1980,33.282,Estimates
96,1981,32.563,Estimates
96,1982,32.023,Estimates
96,1983,31.682,Estimates
96,1984,31.536,Estimates
96,1985,31.553,Estimates
96,1986,31.673,Estimates
96,1987,31.801,Estimates
96,1988,31.853,Estimates
96,1989,31.774,Estimates
96,1990,31.519,Estimates
96,1991,31.06,Estimates
96,1992,30.421,Estimates
96,1993,29.63,Estimates
96,1994,28.707,Estimates
96,1995,27.666,Estimates
96,1996,26.526,Estimates
96,1997,25.326,Estimates
96,1998,24.114,Estimates
96,1999,22.936,Estimates
96,2000,21.852,Estimates
96,2001,20.913,Estimates
96,2002,20.137,Estimates
96,2003,19.522,Estimates
96,2004,19.065,Estimates
96,2005,18.738,Estimates
96,2006,18.499,Estimates
96,2007,18.292,Estimates
96,2008,18.07,Estimates
96,2009,17.809,Estimates
96,2010,17.499,Estimates
96,2011,17.146,Estimates
96,2012,16.774,Estimates
96,2013,16.405,Estimates
96,2014,16.043,Estimates
96,2015,15.691,Estimates
116,1950,49.815,Estimates
116,1951,49.601,Estimates
116,1952,49.184,Estimates
116,1953,48.792,Estimates
116,1954,48.423,Estimates
116,1955,48.078,Estimates
116,1956,47.756,Estimates
116,1957,47.455,Estimates
116,1958,47.17,Estimates
116,1959,46.896,Estimates
116,1960,46.627,Estimates
116,1961,46.353,Estimates
116,1962,46.067,Estimates
116,1963,45.762,Estimates
116,1964,45.434,Estimates
116,1965,45.079,Estimates
116,1966,44.698,Estimates
116,1967,44.296,Estimates
116,1968,43.882,Estimates
116,1969,43.464,Estimates
116,1970,43.015,Estimates
116,1971,42.495,Estimates
116,1972,41.914,Estimates
116,1973,41.318,Estimates
116,1974,40.779,Estimates
116,1975,40.474,Estimates
116,1976,40.609,Estimates
116,1977,41.271,Estimates
116,1978,42.45,Estimates
116,1979,44.051,Estimates
116,1980,45.868,Estimates
116,1981,47.626,Estimates
116,1982,49.051,Estimates
116,1983,49.933,Estimates
116,1984,50.178,Estimates
116,1985,49.762,Estimates
116,1986,48.755,Estimates
116,1987,47.362,Estimates
116,1988,45.773,Estimates
116,1989,44.084,Estimates
116,1990,42.367,Estimates
116,1991,40.656,Estimates
116,1992,38.95,Estimates
116,1993,37.261,Estimates
116,1994,35.63,Estimates
116,1995,34.088,Estimates
116,1996,32.65,Estimates
116,1997,31.315,Estimates
116,1998,30.089,Estimates
116,1999,28.992,Estimates
116,2000,28.06,Estimates
116,2001,27.327,Estimates
116,2002,26.793,Estimates
116,2003,26.44,Estimates
116,2004,26.24,Estimates
116,2005,26.145,Estimates
116,2006,26.098,Estimates
116,2007,26.043,Estimates
116,2008,25.937,Estimates
116,2009,25.755,Estimates
116,2010,25.491,Estimates
116,2011,25.164,Estimates
116,2012,24.812,Estimates
116,2013,24.462,Estimates
116,2014,24.119,Estimates
116,2015,23.776,Estimates
360,1950,41.008,Estimates
360,1951,41.518,Estimates
360,1952,42.459,Estimates
360,1953,43.243,Estimates
360,1954,43.87,Estimates
360,1955,44.34,Estimates
360,1956,44.657,Estimates
360,1957,44.825,Estimates
360,1958,44.855,Estimates
360,1959,44.76,Estimates
360,1960,44.56,Estimates
360,1961,44.277,Estimates
360,1962,43.934,Estimates
360,1963,43.551,Estimates
360,1964,43.141,Estimates
360,1965,42.71,Estimates
360,1966,42.25,Estimates
360,1967,41.747,Estimates
360,1968,41.196,Estimates
360,1969,40.601,Estimates
360,1970,39.969,Estimates
360,1971,39.309,Estimates
360,1972,38.631,Estimates
360,1973,37.947,Estimates
360,1974,37.264,Estimates
360,1975,36.592,Estimates
360,1976,35.938,Estimates
360,1977,35.3,Estimates
360,1978,34.67,Estimates
360,1979,34.042,Estimates
360,1980,33.4,Estimates
360,1981,32.724,Estimates
360,1982,32.001,Estimates
360,1983,31.229,Estimates
360,1984,30.417,Estimates
360,1985,29.581,Estimates
360,1986,28.746,Estimates
360,1987,27.937,Estimates
360,1988,27.175,Estimates
360,1989,26.468,Estimates
360,1990,25.813,Estimates
360,1991,25.194,Estimates
360,1992,24.594,Estimates
360,1993,24.006,Estimates
360,1994,23.437,Estimates
360,1995,22.907,Estimates
360,1996,22.445,Estimates
360,1997,22.071,Estimates
360,1998,21.795,Estimates
360,1999,21.615,Estimates
360,2000,21.518,Estimates
360,2001,21.486,Estimates
360,2002,21.49,Estimates
360,2003,21.5,Estimates
360,2004,21.499,Estimates
360,2005,21.476,Estimates
360,2006,21.429,Estimates
360,2007,21.364,Estimates
360,2008,21.283,Estimates
360,2009,21.177,Estimates
360,2010,21.034,Estimates
360,2011,20.841,Estimates
360,2012,20.595,Estimates
360,2013,20.297,Estimates
360,2014,19.955,Estimates
360,2015,19.579,Estimates
418,1950,46.189,Estimates
418,1951,45.978,Estimates
418,1952,45.569,Estimates
418,1953,45.186,Estimates
418,1954,44.829,Estimates
418,1955,44.499,Estimates
418,1956,44.196,Estimates
418,1957,43.92,Estimates
418,1958,43.671,Estimates
418,1959,43.452,Estimates
418,1960,43.264,Estimates
418,1961,43.109,Estimates
418,1962,42.986,Estimates
418,1963,42.896,Estimates
418,1964,42.836,Estimates
418,1965,42.805,Estimates
418,1966,42.804,Estimates
418,1967,42.827,Estimates
418,1968,42.869,Estimates
418,1969,42.919,Estimates
418,1970,42.964,Estimates
418,1971,42.99,Estimates
418,1972,42.991,Estimates
418,1973,42.965,Estimates
418,1974,42.913,Estimates
418,1975,42.845,Estimates
418,1976,42.772,Estimates
418,1977,42.71,Estimates
418,1978,42.67,Estimates
418,1979,42.657,Estimates
418,1980,42.68,Estimates
418,1981,42.741,Estimates
418,1982,42.833,Estimates
418,1983,42.938,Estimates
418,1984,43.042,Estimates
418,1985,43.135,Estimates
418,1986,43.214,Estimates
418,1987,43.262,Estimates
418,1988,43.249,Estimates
418,1989,43.145,Estimates
418,1990,42.892,Estimates
418,1991,42.431,Estimates
418,1992,41.745,Estimates
418,1993,40.839,Estimates
418,1994,39.735,Estimates
418,1995,38.47,Estimates
418,1996,37.092,Estimates
418,1997,35.678,Estimates
418,1998,34.304,Estimates
418,1999,33.027,Estimates
418,2000,31.91,Estimates
418,2001,30.999,Estimates
418,2002,30.287,Estimates
418,2003,29.753,Estimates
418,2004,29.38,Estimates
418,2005,29.134,Estimates
418,2006,28.966,Estimates
418,2007,28.821,Estimates
418,2008,28.651,Estimates
418,2009,28.429,Estimates
418,2010,28.142,Estimates
418,2011,27.8,Estimates
418,2012,27.43,Estimates
418,2013,27.051,Estimates
418,2014,26.666,Estimates
418,2015,26.27,Estimates
458,1950,42.756,Estimates
458,1951,42.761,Estimates
458,1952,42.753,Estimates
458,1953,42.705,Estimates
458,1954,42.619,Estimates
458,1955,42.493,Estimates
458,1956,42.322,Estimates
458,1957,42.101,Estimates
458,1958,41.818,Estimates
458,1959,41.454,Estimates
458,1960,40.987,Estimates
458,1961,40.4,Estimates
458,1962,39.681,Estimates
458,1963,38.834,Estimates
458,1964,37.885,Estimates
458,1965,36.877,Estimates
458,1966,35.864,Estimates
458,1967,34.898,Estimates
458,1968,34.02,Estimates
458,1969,33.252,Estimates
458,1970,32.597,Estimates
458,1971,32.036,Estimates
458,1972,31.532,Estimates
458,1973,31.059,Estimates
458,1974,30.616,Estimates
458,1975,30.216,Estimates
458,1976,29.882,Estimates
458,1977,29.63,Estimates
458,1978,29.467,Estimates
458,1979,29.381,Estimates
458,1980,29.354,Estimates
458,1981,29.359,Estimates
458,1982,29.365,Estimates
458,1983,29.345,Estimates
458,1984,29.285,Estimates
458,1985,29.178,Estimates
458,1986,29.028,Estimates
458,1987,28.851,Estimates
458,1988,28.657,Estimates
458,1989,28.444,Estimates
458,1990,28.218,Estimates
458,1991,27.984,Estimates
458,1992,27.737,Estimates
458,1993,27.461,Estimates
458,1994,27.139,Estimates
458,1995,26.726,Estimates
458,1996,26.175,Estimates
458,1997,25.466,Estimates
458,1998,24.604,Estimates
458,1999,23.615,Estimates
458,2000,22.543,Estimates
458,2001,21.445,Estimates
458,2002,20.39,Estimates
458,2003,19.435,Estimates
458,2004,18.62,Estimates
458,2005,17.971,Estimates
458,2006,17.498,Estimates
458,2007,17.171,Estimates
458,2008,16.954,Estimates
458,2009,16.828,Estimates
458,2010,16.773,Estimates
458,2011,16.765,Estimates
458,2012,16.783,Estimates
458,2013,16.805,Estimates
458,2014,16.811,Estimates
458,2015,16.789,Estimates
104,1950,48.366,Estimates
104,1951,48.102,Estimates
104,1952,47.578,Estimates
104,1953,47.066,Estimates
104,1954,46.564,Estimates
104,1955,46.072,Estimates
104,1956,45.593,Estimates
104,1957,45.124,Estimates
104,1958,44.667,Estimates
104,1959,44.222,Estimates
104,1960,43.791,Estimates
104,1961,43.373,Estimates
104,1962,42.967,Estimates
104,1963,42.573,Estimates
104,1964,42.187,Estimates
104,1965,41.802,Estimates
104,1966,41.414,Estimates
104,1967,41.018,Estimates
104,1968,40.613,Estimates
104,1969,40.198,Estimates
104,1970,39.778,Estimates
104,1971,39.359,Estimates
104,1972,38.949,Estimates
104,1973,38.549,Estimates
104,1974,38.158,Estimates
104,1975,37.781,Estimates
104,1976,37.422,Estimates
104,1977,37.074,Estimates
104,1978,36.719,Estimates
104,1979,36.337,Estimates
104,1980,35.888,Estimates
104,1981,35.329,Estimates
104,1982,34.641,Estimates
104,1983,33.822,Estimates
104,1984,32.887,Estimates
104,1985,31.863,Estimates
104,1986,30.79,Estimates
104,1987,29.722,Estimates
104,1988,28.71,Estimates
104,1989,27.788,Estimates
104,1990,26.986,Estimates
104,1991,26.317,Estimates
104,1992,25.769,Estimates
104,1993,25.323,Estimates
104,1994,24.974,Estimates
104,1995,24.719,Estimates
104,1996,24.556,Estimates
104,1997,24.464,Estimates
104,1998,24.415,Estimates
104,1999,24.38,Estimates
104,2000,24.318,Estimates
104,2001,24.193,Estimates
104,2002,23.985,Estimates
104,2003,23.682,Estimates
104,2004,23.28,Estimates
104,2005,22.779,Estimates
104,2006,22.189,Estimates
104,2007,21.544,Estimates
104,2008,20.88,Estimates
104,2009,20.223,Estimates
104,2010,19.601,Estimates
104,2011,19.038,Estimates
104,2012,18.543,Estimates
104,2013,18.119,Estimates
104,2014,17.769,Estimates
104,2015,17.49,Estimates
608,1950,49.888,Estimates
608,1951,49.561,Estimates
608,1952,48.917,Estimates
608,1953,48.289,Estimates
608,1954,47.677,Estimates
608,1955,47.081,Estimates
608,1956,46.5,Estimates
608,1957,45.934,Estimates
608,1958,45.381,Estimates
608,1959,44.838,Estimates
608,1960,44.302,Estimates
608,1961,43.771,Estimates
608,1962,43.24,Estimates
608,1963,42.71,Estimates
608,1964,42.181,Estimates
608,1965,41.654,Estimates
608,1966,41.13,Estimates
608,1967,40.614,Estimates
608,1968,40.114,Estimates
608,1969,39.637,Estimates
608,1970,39.198,Estimates
608,1971,38.812,Estimates
608,1972,38.483,Estimates
608,1973,38.207,Estimates
608,1974,37.978,Estimates
608,1975,37.778,Estimates
608,1976,37.587,Estimates
608,1977,37.382,Estimates
608,1978,37.15,Estimates
608,1979,36.881,Estimates
608,1980,36.58,Estimates
608,1981,36.254,Estimates
608,1982,35.922,Estimates
608,1983,35.592,Estimates
608,1984,35.268,Estimates
608,1985,34.942,Estimates
608,1986,34.603,Estimates
608,1987,34.242,Estimates
608,1988,33.855,Estimates
608,1989,33.444,Estimates
608,1990,33.016,Estimates
608,1991,32.583,Estimates
608,1992,32.157,Estimates
608,1993,31.749,Estimates
608,1994,31.364,Estimates
608,1995,31.013,Estimates
608,1996,30.702,Estimates
608,1997,30.424,Estimates
608,1998,30.165,Estimates
608,1999,29.912,Estimates
608,2000,29.635,Estimates
608,2001,29.301,Estimates
608,2002,28.892,Estimates
608,2003,28.404,Estimates
608,2004,27.845,Estimates
608,2005,27.238,Estimates
608,2006,26.619,Estimates
608,2007,26.025,Estimates
608,2008,25.489,Estimates
608,2009,25.023,Estimates
608,2010,24.634,Estimates
608,2011,24.315,Estimates
608,2012,24.041,Estimates
608,2013,23.79,Estimates
608,2014,23.552,Estimates
608,2015,23.316,Estimates
702,1950,47.026,Estimates
702,1951,47.001,Estimates
702,1952,46.846,Estimates
702,1953,46.479,Estimates
702,1954,45.901,Estimates
702,1955,45.113,Estimates
702,1956,44.114,Estimates
702,1957,42.913,Estimates
702,1958,41.521,Estimates
702,1959,39.954,Estimates
702,1960,38.239,Estimates
702,1961,36.408,Estimates
702,1962,34.507,Estimates
702,1963,32.592,Estimates
702,1964,30.726,Estimates
702,1965,28.988,Estimates
702,1966,27.456,Estimates
702,1967,26.148,Estimates
702,1968,25.061,Estimates
702,1969,24.18,Estimates
702,1970,23.437,Estimates
702,1971,22.736,Estimates
702,1972,21.994,Estimates
702,1973,21.162,Estimates
702,1974,20.241,Estimates
702,1975,19.278,Estimates
702,1976,18.358,Estimates
702,1977,17.577,Estimates
702,1978,17.003,Estimates
702,1979,16.653,Estimates
702,1980,16.522,Estimates
702,1981,16.579,Estimates
702,1982,16.75,Estimates
702,1983,16.967,Estimates
702,1984,17.193,Estimates
702,1985,17.402,Estimates
702,1986,17.589,Estimates
702,1987,17.757,Estimates
702,1988,17.898,Estimates
702,1989,17.99,Estimates
702,1990,17.997,Estimates
702,1991,17.884,Estimates
702,1992,17.641,Estimates
702,1993,17.267,Estimates
702,1994,16.77,Estimates
702,1995,16.164,Estimates
702,1996,15.473,Estimates
702,1997,14.737,Estimates
702,1998,13.997,Estimates
702,1999,13.283,Estimates
702,2000,12.627,Estimates
702,2001,12.051,Estimates
702,2002,11.552,Estimates
702,2003,11.129,Estimates
702,2004,10.782,Estimates
702,2005,10.505,Estimates
702,2006,10.286,Estimates
702,2007,10.104,Estimates
702,2008,9.941,Estimates
702,2009,9.788,Estimates
702,2010,9.637,Estimates
702,2011,9.486,Estimates
702,2012,9.34,Estimates
702,2013,9.202,Estimates
702,2014,9.072,Estimates
702,2015,8.949,Estimates
764,1950,42.067,Estimates
764,1951,42.195,Estimates
764,1952,42.428,Estimates
764,1953,42.616,Estimates
764,1954,42.758,Estimates
764,1955,42.855,Estimates
764,1956,42.909,Estimates
764,1957,42.92,Estimates
764,1958,42.891,Estimates
764,1959,42.829,Estimates
764,1960,42.737,Estimates
764,1961,42.618,Estimates
764,1962,42.47,Estimates
764,1963,42.284,Estimates
764,1964,42.042,Estimates
764,1965,41.709,Estimates
764,1966,41.244,Estimates
764,1967,40.625,Estimates
764,1968,39.846,Estimates
764,1969,38.913,Estimates
764,1970,37.847,Estimates
764,1971,36.677,Estimates
764,1972,35.451,Estimates
764,1973,34.211,Estimates
764,1974,32.988,Estimates
764,1975,31.802,Estimates
764,1976,30.661,Estimates
764,1977,29.557,Estimates
764,1978,28.483,Estimates
764,1979,27.447,Estimates
764,1980,26.454,Estimates
764,1981,25.504,Estimates
764,1982,24.595,Estimates
764,1983,23.728,Estimates
764,1984,22.906,Estimates
764,1985,22.137,Estimates
764,1986,21.432,Estimates
764,1987,20.79,Estimates
764,1988,20.208,Estimates
764,1989,19.679,Estimates
764,1990,19.189,Estimates
764,1991,18.722,Estimates
764,1992,18.263,Estimates
764,1993,17.8,Estimates
764,1994,17.327,Estimates
764,1995,16.84,Estimates
764,1996,16.341,Estimates
764,1997,15.841,Estimates
764,1998,15.352,Estimates
764,1999,14.88,Estimates
764,2000,14.435,Estimates
764,2001,14.025,Estimates
764,2002,13.653,Estimates
764,2003,13.32,Estimates
764,2004,13.025,Estimates
764,2005,12.764,Estimates
764,2006,12.533,Estimates
764,2007,12.323,Estimates
764,2008,12.123,Estimates
764,2009,11.927,Estimates
764,2010,11.725,Estimates
764,2011,11.51,Estimates
764,2012,11.281,Estimates
764,2013,11.041,Estimates
764,2014,10.79,Estimates
764,2015,10.532,Estimates
626,1950,46.812,Estimates
626,1951,46.717,Estimates
626,1952,46.54,Estimates
626,1953,46.391,Estimates
626,1954,46.271,Estimates
626,1955,46.18,Estimates
626,1956,46.115,Estimates
626,1957,46.075,Estimates
626,1958,46.052,Estimates
626,1959,46.04,Estimates
626,1960,46.025,Estimates
626,1961,45.995,Estimates
626,1962,45.931,Estimates
626,1963,45.814,Estimates
626,1964,45.626,Estimates
626,1965,45.353,Estimates
626,1966,44.986,Estimates
626,1967,44.525,Estimates
626,1968,43.967,Estimates
626,1969,43.304,Estimates
626,1970,42.463,Estimates
626,1971,41.355,Estimates
626,1972,39.987,Estimates
626,1973,38.438,Estimates
626,1974,36.836,Estimates
626,1975,35.451,Estimates
626,1976,34.601,Estimates
626,1977,34.465,Estimates
626,1978,35.099,Estimates
626,1979,36.439,Estimates
626,1980,38.252,Estimates
626,1981,40.194,Estimates
626,1982,41.901,Estimates
626,1983,43.117,Estimates
626,1984,43.756,Estimates
626,1985,43.861,Estimates
626,1986,43.603,Estimates
626,1987,43.264,Estimates
626,1988,43.068,Estimates
626,1989,43.088,Estimates
626,1990,43.367,Estimates
626,1991,43.89,Estimates
626,1992,44.535,Estimates
626,1993,45.175,Estimates
626,1994,45.732,Estimates
626,1995,46.075,Estimates
626,1996,46.071,Estimates
626,1997,45.683,Estimates
626,1998,44.931,Estimates
626,1999,43.872,Estimates
626,2000,42.646,Estimates
626,2001,41.441,Estimates
626,2002,40.428,Estimates
626,2003,39.726,Estimates
626,2004,39.368,Estimates
626,2005,39.326,Estimates
626,2006,39.509,Estimates
626,2007,39.752,Estimates
626,2008,39.92,Estimates
626,2009,39.95,Estimates
626,2010,39.8,Estimates
626,2011,39.461,Estimates
626,2012,38.985,Estimates
626,2013,38.419,Estimates
626,2014,37.783,Estimates
626,2015,37.097,Estimates
704,1950,37.305,Estimates
704,1951,38.037,Estimates
704,1952,39.388,Estimates
704,1953,40.509,Estimates
704,1954,41.4,Estimates
704,1955,42.062,Estimates
704,1956,42.497,Estimates
704,1957,42.712,Estimates
704,1958,42.716,Estimates
704,1959,42.526,Estimates
704,1960,42.165,Estimates
704,1961,41.66,Estimates
704,1962,41.048,Estimates
704,1963,40.371,Estimates
704,1964,39.668,Estimates
704,1965,38.985,Estimates
704,1966,38.354,Estimates
704,1967,37.783,Estimates
704,1968,37.271,Estimates
704,1969,36.821,Estimates
704,1970,36.415,Estimates
704,1971,36.025,Estimates
704,1972,35.619,Estimates
704,1973,35.178,Estimates
704,1974,34.699,Estimates
704,1975,34.197,Estimates
704,1976,33.694,Estimates
704,1977,33.22,Estimates
704,1978,32.794,Estimates
704,1979,32.421,Estimates
704,1980,32.099,Estimates
704,1981,31.822,Estimates
704,1982,31.569,Estimates
704,1983,31.315,Estimates
704,1984,31.045,Estimates
704,1985,30.753,Estimates
704,1986,30.441,Estimates
704,1987,30.101,Estimates
704,1988,29.719,Estimates
704,1989,29.268,Estimates
704,1990,28.688,Estimates
704,1991,27.912,Estimates
704,1992,26.921,Estimates
704,1993,25.73,Estimates
704,1994,24.38,Estimates
704,1995,22.945,Estimates
704,1996,21.52,Estimates
704,1997,20.203,Estimates
704,1998,19.071,Estimates
704,1999,18.17,Estimates
704,2000,17.525,Estimates
704,2001,17.13,Estimates
704,2002,16.921,Estimates
704,2003,16.839,Estimates
704,2004,16.848,Estimates
704,2005,16.919,Estimates
704,2006,17.03,Estimates
704,2007,17.163,Estimates
704,2008,17.298,Estimates
704,2009,17.409,Estimates
704,2010,17.473,Estimates
704,2011,17.477,Estimates
704,2012,17.424,Estimates
704,2013,17.318,Estimates
704,2014,17.157,Estimates
704,2015,16.941,Estimates
922,1950,48.326,Estimates
922,1951,47.988,Estimates
922,1952,47.336,Estimates
922,1953,46.728,Estimates
922,1954,46.166,Estimates
922,1955,45.649,Estimates
922,1956,45.174,Estimates
922,1957,44.739,Estimates
922,1958,44.337,Estimates
922,1959,43.958,Estimates
922,1960,43.591,Estimates
922,1961,43.223,Estimates
922,1962,42.843,Estimates
922,1963,42.446,Estimates
922,1964,42.032,Estimates
922,1965,41.615,Estimates
922,1966,41.211,Estimates
922,1967,40.84,Estimates
922,1968,40.509,Estimates
922,1969,40.219,Estimates
922,1970,39.959,Estimates
922,1971,39.714,Estimates
922,1972,39.465,Estimates
922,1973,39.195,Estimates
922,1974,38.898,Estimates
922,1975,38.577,Estimates
922,1976,38.241,Estimates
922,1977,37.901,Estimates
922,1978,37.562,Estimates
922,1979,37.22,Estimates
922,1980,36.863,Estimates
922,1981,36.475,Estimates
922,1982,36.042,Estimates
922,1983,35.56,Estimates
922,1984,35.028,Estimates
922,1985,34.454,Estimates
922,1986,33.849,Estimates
922,1987,33.229,Estimates
922,1988,32.612,Estimates
922,1989,32.007,Estimates
922,1990,31.42,Estimates
922,1991,30.855,Estimates
922,1992,30.307,Estimates
922,1993,29.773,Estimates
922,1994,29.251,Estimates
922,1995,28.739,Estimates
922,1996,28.229,Estimates
922,1997,27.719,Estimates
922,1998,27.212,Estimates
922,1999,26.713,Estimates
922,2000,26.235,Estimates
922,2001,25.795,Estimates
922,2002,25.402,Estimates
922,2003,25.061,Estimates
922,2004,24.771,Estimates
922,2005,24.526,Estimates
922,2006,24.315,Estimates
922,2007,24.122,Estimates
922,2008,23.929,Estimates
922,2009,23.726,Estimates
922,2010,23.501,Estimates
922,2011,23.246,Estimates
922,2012,22.964,Estimates
922,2013,22.658,Estimates
922,2014,22.331,Estimates
922,2015,21.988,Estimates
51,1950,31.942,Estimates
51,1951,32.445,Estimates
51,1952,33.405,Estimates
51,1953,34.272,Estimates
51,1954,35.046,Estimates
51,1955,35.721,Estimates
51,1956,36.281,Estimates
51,1957,36.707,Estimates
51,1958,36.964,Estimates
51,1959,36.984,Estimates
51,1960,36.696,Estimates
51,1961,36.039,Estimates
51,1962,34.973,Estimates
51,1963,33.51,Estimates
51,1964,31.731,Estimates
51,1965,29.78,Estimates
51,1966,27.837,Estimates
51,1967,26.072,Estimates
51,1968,24.615,Estimates
51,1969,23.53,Estimates
51,1970,22.826,Estimates
51,1971,22.448,Estimates
51,1972,22.264,Estimates
51,1973,22.162,Estimates
51,1974,22.099,Estimates
51,1975,22.053,Estimates
51,1976,22.028,Estimates
51,1977,22.049,Estimates
51,1978,22.129,Estimates
51,1979,22.255,Estimates
51,1980,22.424,Estimates
51,1981,22.638,Estimates
51,1982,22.88,Estimates
51,1983,23.122,Estimates
51,1984,23.327,Estimates
51,1985,23.446,Estimates
51,1986,23.429,Estimates
51,1987,23.248,Estimates
51,1988,22.889,Estimates
51,1989,22.344,Estimates
51,1990,21.6,Estimates
51,1991,20.652,Estimates
51,1992,19.546,Estimates
51,1993,18.348,Estimates
51,1994,17.123,Estimates
51,1995,15.962,Estimates
51,1996,14.957,Estimates
51,1997,14.16,Estimates
51,1998,13.6,Estimates
51,1999,13.286,Estimates
51,2000,13.203,Estimates
51,2001,13.306,Estimates
51,2002,13.511,Estimates
51,2003,13.741,Estimates
