country_code,reference_date_1_january_31_december,deaths,variant
478,2045,55.909,Medium variant
478,2046,56.989,Medium variant
478,2047,58.086,Medium variant
478,2048,59.197,Medium variant
478,2049,60.321,Medium variant
478,2050,61.455,Medium variant
478,2051,62.597,Medium variant
478,2052,63.747,Medium variant
478,2053,64.905,Medium variant
478,2054,66.072,Medium variant
478,2055,67.251,Medium variant
478,2056,68.445,Medium variant
478,2057,69.656,Medium variant
478,2058,70.887,Medium variant
478,2059,72.139,Medium variant
478,2060,73.41,Medium variant
478,2061,74.699,Medium variant
478,2062,76.002,Medium variant
478,2063,77.319,Medium variant
478,2064,78.648,Medium variant
478,2065,79.988,Medium variant
478,2066,81.341,Medium variant
478,2067,82.708,Medium variant
478,2068,84.09,Medium variant
478,2069,85.489,Medium variant
478,2070,86.908,Medium variant
478,2071,88.349,Medium variant
478,2072,89.813,Medium variant
478,2073,91.299,Medium variant
478,2074,92.806,Medium variant
478,2075,94.333,Medium variant
478,2076,95.878,Medium variant
478,2077,97.437,Medium variant
478,2078,99.004,Medium variant
478,2079,100.576,Medium variant
478,2080,102.149,Medium variant
478,2081,103.719,Medium variant
478,2082,105.286,Medium variant
478,2083,106.846,Medium variant
478,2084,108.394,Medium variant
478,2085,109.927,Medium variant
478,2086,111.44,Medium variant
478,2087,112.934,Medium variant
478,2088,114.405,Medium variant
478,2089,115.853,Medium variant
478,2090,117.275,Medium variant
478,2091,118.672,Medium variant
478,2092,120.044,Medium variant
478,2093,121.392,Medium variant
478,2094,122.715,Medium variant
478,2095,124.015,Medium variant
478,2096,125.292,Medium variant
478,2097,126.545,Medium variant
478,2098,127.775,Medium variant
478,2099,128.982,Medium variant
562,2015,177.126,Medium variant
562,2016,179.37,Medium variant
562,2017,182.052,Medium variant
562,2018,184.81,Medium variant
562,2019,187.476,Medium variant
562,2020,189.939,Medium variant
562,2021,192.181,Medium variant
562,2022,194.315,Medium variant
562,2023,196.437,Medium variant
562,2024,198.565,Medium variant
562,2025,200.722,Medium variant
562,2026,202.938,Medium variant
562,2027,205.236,Medium variant
562,2028,207.637,Medium variant
562,2029,210.152,Medium variant
562,2030,212.778,Medium variant
562,2031,215.505,Medium variant
562,2032,218.312,Medium variant
562,2033,221.186,Medium variant
562,2034,224.128,Medium variant
562,2035,227.134,Medium variant
562,2036,230.206,Medium variant
562,2037,233.356,Medium variant
562,2038,236.604,Medium variant
562,2039,239.972,Medium variant
562,2040,243.48,Medium variant
562,2041,247.147,Medium variant
562,2042,250.99,Medium variant
562,2043,255.026,Medium variant
562,2044,259.274,Medium variant
562,2045,263.739,Medium variant
562,2046,268.419,Medium variant
562,2047,273.31,Medium variant
562,2048,278.417,Medium variant
562,2049,283.76,Medium variant
562,2050,289.349,Medium variant
562,2051,295.195,Medium variant
562,2052,301.316,Medium variant
562,2053,307.739,Medium variant
562,2054,314.498,Medium variant
562,2055,321.63,Medium variant
562,2056,329.171,Medium variant
562,2057,337.136,Medium variant
562,2058,345.533,Medium variant
562,2059,354.367,Medium variant
562,2060,363.62,Medium variant
562,2061,373.256,Medium variant
562,2062,383.246,Medium variant
562,2063,393.58,Medium variant
562,2064,404.271,Medium variant
562,2065,415.353,Medium variant
562,2066,426.874,Medium variant
562,2067,438.878,Medium variant
562,2068,451.395,Medium variant
562,2069,464.433,Medium variant
562,2070,477.962,Medium variant
562,2071,491.927,Medium variant
562,2072,506.288,Medium variant
562,2073,521.037,Medium variant
562,2074,536.201,Medium variant
562,2075,551.842,Medium variant
562,2076,568.041,Medium variant
562,2077,584.873,Medium variant
562,2078,602.393,Medium variant
562,2079,620.62,Medium variant
562,2080,639.556,Medium variant
562,2081,659.176,Medium variant
562,2082,679.413,Medium variant
562,2083,700.206,Medium variant
562,2084,721.517,Medium variant
562,2085,743.306,Medium variant
562,2086,765.54,Medium variant
562,2087,788.22,Medium variant
562,2088,811.356,Medium variant
562,2089,834.956,Medium variant
562,2090,859.043,Medium variant
562,2091,883.649,Medium variant
562,2092,908.803,Medium variant
562,2093,934.535,Medium variant
562,2094,960.867,Medium variant
562,2095,987.814,Medium variant
562,2096,1015.384,Medium variant
562,2097,1043.581,Medium variant
562,2098,1072.407,Medium variant
562,2099,1101.862,Medium variant
566,2015,2318.712,Medium variant
566,2016,2340.468,Medium variant
566,2017,2362.603,Medium variant
566,2018,2384.761,Medium variant
566,2019,2406.711,Medium variant
566,2020,2428.437,Medium variant
566,2021,2450.15,Medium variant
566,2022,2472.262,Medium variant
566,2023,2495.079,Medium variant
566,2024,2518.654,Medium variant
566,2025,2542.997,Medium variant
566,2026,2568.047,Medium variant
566,2027,2593.619,Medium variant
566,2028,2619.532,Medium variant
566,2029,2645.666,Medium variant
566,2030,2671.846,Medium variant
566,2031,2697.909,Medium variant
566,2032,2723.834,Medium variant
566,2033,2749.673,Medium variant
566,2034,2775.508,Medium variant
566,2035,2801.524,Medium variant
566,2036,2827.96,Medium variant
566,2037,2855.038,Medium variant
566,2038,2882.916,Medium variant
566,2039,2911.651,Medium variant
566,2040,2941.235,Medium variant
566,2041,2971.576,Medium variant
566,2042,3002.477,Medium variant
566,2043,3033.763,Medium variant
566,2044,3065.348,Medium variant
566,2045,3097.119,Medium variant
566,2046,3128.989,Medium variant
566,2047,3160.993,Medium variant
566,2048,3193.206,Medium variant
566,2049,3225.71,Medium variant
566,2050,3258.573,Medium variant
566,2051,3291.868,Medium variant
566,2052,3325.744,Medium variant
566,2053,3360.388,Medium variant
566,2054,3395.987,Medium variant
566,2055,3432.768,Medium variant
566,2056,3470.929,Medium variant
566,2057,3510.535,Medium variant
566,2058,3551.603,Medium variant
566,2059,3594.134,Medium variant
566,2060,3638.001,Medium variant
566,2061,3682.996,Medium variant
566,2062,3728.929,Medium variant
566,2063,3775.7,Medium variant
566,2064,3823.334,Medium variant
566,2065,3871.926,Medium variant
566,2066,3921.638,Medium variant
566,2067,3972.698,Medium variant
566,2068,4025.312,Medium variant
566,2069,4079.598,Medium variant
566,2070,4135.612,Medium variant
566,2071,4193.336,Medium variant
566,2072,4252.7,Medium variant
566,2073,4313.672,Medium variant
566,2074,4376.299,Medium variant
566,2075,4440.835,Medium variant
566,2076,4507.602,Medium variant
566,2077,4576.639,Medium variant
566,2078,4647.767,Medium variant
566,2079,4720.643,Medium variant
566,2080,4794.56,Medium variant
566,2081,4868.677,Medium variant
566,2082,4942.431,Medium variant
566,2083,5015.546,Medium variant
566,2084,5088.064,Medium variant
566,2085,5160.746,Medium variant
566,2086,5234.753,Medium variant
566,2087,5310.925,Medium variant
566,2088,5389.528,Medium variant
566,2089,5470.16,Medium variant
566,2090,5551.898,Medium variant
566,2091,5633.519,Medium variant
566,2092,5713.827,Medium variant
566,2093,5791.709,Medium variant
566,2094,5866.233,Medium variant
566,2095,5936.85,Medium variant
566,2096,6003.261,Medium variant
566,2097,6065.284,Medium variant
566,2098,6122.867,Medium variant
566,2099,6176.012,Medium variant
686,2015,90.88,Medium variant
686,2016,90.672,Medium variant
686,2017,90.602,Medium variant
686,2018,90.598,Medium variant
686,2019,90.629,Medium variant
686,2020,90.676,Medium variant
686,2021,90.74,Medium variant
686,2022,90.855,Medium variant
686,2023,91.053,Medium variant
686,2024,91.348,Medium variant
686,2025,91.755,Medium variant
686,2026,92.288,Medium variant
686,2027,92.956,Medium variant
686,2028,93.763,Medium variant
686,2029,94.718,Medium variant
686,2030,95.826,Medium variant
686,2031,97.088,Medium variant
686,2032,98.497,Medium variant
686,2033,100.04,Medium variant
686,2034,101.709,Medium variant
686,2035,103.489,Medium variant
686,2036,105.368,Medium variant
686,2037,107.337,Medium variant
686,2038,109.39,Medium variant
686,2039,111.527,Medium variant
686,2040,113.749,Medium variant
686,2041,116.066,Medium variant
686,2042,118.489,Medium variant
686,2043,121.029,Medium variant
686,2044,123.691,Medium variant
686,2045,126.477,Medium variant
686,2046,129.382,Medium variant
686,2047,132.404,Medium variant
686,2048,135.54,Medium variant
686,2049,138.792,Medium variant
686,2050,142.171,Medium variant
686,2051,145.691,Medium variant
686,2052,149.356,Medium variant
686,2053,153.16,Medium variant
686,2054,157.092,Medium variant
686,2055,161.129,Medium variant
686,2056,165.243,Medium variant
686,2057,169.412,Medium variant
686,2058,173.62,Medium variant
686,2059,177.859,Medium variant
686,2060,182.132,Medium variant
686,2061,186.452,Medium variant
686,2062,190.84,Medium variant
686,2063,195.314,Medium variant
686,2064,199.88,Medium variant
686,2065,204.544,Medium variant
686,2066,209.304,Medium variant
686,2067,214.154,Medium variant
686,2068,219.086,Medium variant
686,2069,224.092,Medium variant
686,2070,229.166,Medium variant
686,2071,234.298,Medium variant
686,2072,239.483,Medium variant
686,2073,244.722,Medium variant
686,2074,250.019,Medium variant
686,2075,255.378,Medium variant
686,2076,260.808,Medium variant
686,2077,266.319,Medium variant
686,2078,271.925,Medium variant
686,2079,277.632,Medium variant
686,2080,283.433,Medium variant
686,2081,289.311,Medium variant
686,2082,295.266,Medium variant
686,2083,301.314,Medium variant
686,2084,307.483,Medium variant
686,2085,313.817,Medium variant
686,2086,320.369,Medium variant
686,2087,327.174,Medium variant
686,2088,334.258,Medium variant
686,2089,341.633,Medium variant
686,2090,349.288,Medium variant
686,2091,357.201,Medium variant
686,2092,365.343,Medium variant
686,2093,373.687,Medium variant
686,2094,382.205,Medium variant
686,2095,390.885,Medium variant
686,2096,399.717,Medium variant
686,2097,408.697,Medium variant
686,2098,417.823,Medium variant
686,2099,427.095,Medium variant
694,2015,85.938,Medium variant
694,2016,86.119,Medium variant
694,2017,86.441,Medium variant
694,2018,86.775,Medium variant
694,2019,87.064,Medium variant
694,2020,87.277,Medium variant
694,2021,87.418,Medium variant
694,2022,87.532,Medium variant
694,2023,87.659,Medium variant
694,2024,87.801,Medium variant
694,2025,87.957,Medium variant
694,2026,88.121,Medium variant
694,2027,88.292,Medium variant
694,2028,88.469,Medium variant
694,2029,88.659,Medium variant
694,2030,88.868,Medium variant
694,2031,89.109,Medium variant
694,2032,89.389,Medium variant
694,2033,89.715,Medium variant
694,2034,90.091,Medium variant
694,2035,90.516,Medium variant
694,2036,90.986,Medium variant
694,2037,91.492,Medium variant
694,2038,92.032,Medium variant
694,2039,92.608,Medium variant
694,2040,93.224,Medium variant
694,2041,93.885,Medium variant
694,2042,94.6,Medium variant
694,2043,95.372,Medium variant
694,2044,96.206,Medium variant
694,2045,97.103,Medium variant
694,2046,98.065,Medium variant
694,2047,99.086,Medium variant
694,2048,100.163,Medium variant
694,2049,101.294,Medium variant
694,2050,102.477,Medium variant
694,2051,103.709,Medium variant
694,2052,104.989,Medium variant
694,2053,106.315,Medium variant
694,2054,107.684,Medium variant
694,2055,109.099,Medium variant
694,2056,110.56,Medium variant
694,2057,112.069,Medium variant
694,2058,113.623,Medium variant
694,2059,115.219,Medium variant
694,2060,116.847,Medium variant
694,2061,118.497,Medium variant
694,2062,120.166,Medium variant
694,2063,121.85,Medium variant
694,2064,123.552,Medium variant
694,2065,125.281,Medium variant
694,2066,127.05,Medium variant
694,2067,128.869,Medium variant
694,2068,130.744,Medium variant
694,2069,132.675,Medium variant
694,2070,134.658,Medium variant
694,2071,136.685,Medium variant
694,2072,138.744,Medium variant
694,2073,140.821,Medium variant
694,2074,142.906,Medium variant
694,2075,144.993,Medium variant
694,2076,147.08,Medium variant
694,2077,149.167,Medium variant
694,2078,151.251,Medium variant
694,2079,153.323,Medium variant
694,2080,155.378,Medium variant
694,2081,157.413,Medium variant
694,2082,159.424,Medium variant
694,2083,161.402,Medium variant
694,2084,163.336,Medium variant
694,2085,165.21,Medium variant
694,2086,167.008,Medium variant
694,2087,168.726,Medium variant
694,2088,170.365,Medium variant
694,2089,171.926,Medium variant
694,2090,173.421,Medium variant
694,2091,174.864,Medium variant
694,2092,176.27,Medium variant
694,2093,177.651,Medium variant
694,2094,179.019,Medium variant
694,2095,180.38,Medium variant
694,2096,181.739,Medium variant
694,2097,183.097,Medium variant
694,2098,184.455,Medium variant
694,2099,185.814,Medium variant
768,2015,63.706,Medium variant
768,2016,63.824,Medium variant
768,2017,64.039,Medium variant
768,2018,64.301,Medium variant
768,2019,64.593,Medium variant
768,2020,64.902,Medium variant
768,2021,65.225,Medium variant
768,2022,65.57,Medium variant
768,2023,65.944,Medium variant
768,2024,66.347,Medium variant
768,2025,66.779,Medium variant
768,2026,67.241,Medium variant
768,2027,67.736,Medium variant
768,2028,68.267,Medium variant
768,2029,68.836,Medium variant
768,2030,69.446,Medium variant
768,2031,70.098,Medium variant
768,2032,70.792,Medium variant
768,2033,71.532,Medium variant
768,2034,72.32,Medium variant
768,2035,73.158,Medium variant
768,2036,74.048,Medium variant
768,2037,74.99,Medium variant
768,2038,75.986,Medium variant
768,2039,77.04,Medium variant
768,2040,78.154,Medium variant
768,2041,79.332,Medium variant
768,2042,80.574,Medium variant
768,2043,81.881,Medium variant
768,2044,83.254,Medium variant
768,2045,84.696,Medium variant
768,2046,86.208,Medium variant
768,2047,87.789,Medium variant
768,2048,89.435,Medium variant
768,2049,91.141,Medium variant
768,2050,92.901,Medium variant
768,2051,94.709,Medium variant
768,2052,96.559,Medium variant
768,2053,98.448,Medium variant
768,2054,100.371,Medium variant
768,2055,102.331,Medium variant
768,2056,104.331,Medium variant
768,2057,106.376,Medium variant
768,2058,108.467,Medium variant
768,2059,110.602,Medium variant
768,2060,112.777,Medium variant
768,2061,114.985,Medium variant
768,2062,117.22,Medium variant
768,2063,119.481,Medium variant
768,2064,121.768,Medium variant
768,2065,124.082,Medium variant
768,2066,126.427,Medium variant
768,2067,128.81,Medium variant
768,2068,131.238,Medium variant
768,2069,133.714,Medium variant
768,2070,136.243,Medium variant
768,2071,138.825,Medium variant
768,2072,141.459,Medium variant
768,2073,144.146,Medium variant
768,2074,146.889,Medium variant
768,2075,149.691,Medium variant
768,2076,152.554,Medium variant
768,2077,155.481,Medium variant
768,2078,158.469,Medium variant
768,2079,161.519,Medium variant
768,2080,164.63,Medium variant
768,2081,167.804,Medium variant
768,2082,171.035,Medium variant
768,2083,174.317,Medium variant
768,2084,177.643,Medium variant
768,2085,181.007,Medium variant
768,2086,184.403,Medium variant
768,2087,187.825,Medium variant
768,2088,191.265,Medium variant
768,2089,194.713,Medium variant
768,2090,198.161,Medium variant
768,2091,201.601,Medium variant
768,2092,205.03,Medium variant
768,2093,208.444,Medium variant
768,2094,211.841,Medium variant
768,2095,215.22,Medium variant
768,2096,218.58,Medium variant
768,2097,221.921,Medium variant
768,2098,225.243,Medium variant
768,2099,228.545,Medium variant
935,2015,30961.083,Medium variant
935,2016,31358.513,Medium variant
935,2017,31773.094,Medium variant
935,2018,32207.129,Medium variant
935,2019,32661.894,Medium variant
935,2020,33137.988,Medium variant
935,2021,33635.219,Medium variant
935,2022,34152.644,Medium variant
935,2023,34689.713,Medium variant
935,2024,35246.672,Medium variant
935,2025,35824.819,Medium variant
935,2026,36425.791,Medium variant
935,2027,37049.946,Medium variant
935,2028,37696.615,Medium variant
935,2029,38364.316,Medium variant
935,2030,39051.778,Medium variant
935,2031,39757.652,Medium variant
935,2032,40479.106,Medium variant
935,2033,41212.558,Medium variant
935,2034,41954.444,Medium variant
935,2035,42702.012,Medium variant
935,2036,43453.49,Medium variant
935,2037,44207.476,Medium variant
935,2038,44961.8,Medium variant
935,2039,45713.425,Medium variant
935,2040,46460.284,Medium variant
935,2041,47201.356,Medium variant
935,2042,47935.976,Medium variant
935,2043,48662.635,Medium variant
935,2044,49378.799,Medium variant
935,2045,50081.731,Medium variant
935,2046,50769.173,Medium variant
935,2047,51440.168,Medium variant
935,2048,52094.01,Medium variant
935,2049,52729.971,Medium variant
935,2050,53348.465,Medium variant
935,2051,53950.818,Medium variant
935,2052,54538.658,Medium variant
935,2053,55112.841,Medium variant
935,2054,55673.054,Medium variant
935,2055,56219.086,Medium variant
935,2056,56750.533,Medium variant
935,2057,57265.707,Medium variant
935,2058,57762.454,Medium variant
935,2059,58238.682,Medium variant
935,2060,58691.042,Medium variant
935,2061,59116.166,Medium variant
935,2062,59513.001,Medium variant
935,2063,59881.81,Medium variant
935,2064,60223.728,Medium variant
935,2065,60541.77,Medium variant
935,2066,60840.105,Medium variant
935,2067,61122.89,Medium variant
935,2068,61393.104,Medium variant
935,2069,61651.864,Medium variant
935,2070,61899.491,Medium variant
935,2071,62135.001,Medium variant
935,2072,62354.98,Medium variant
935,2073,62555.953,Medium variant
935,2074,62735.631,Medium variant
935,2075,62892.417,Medium variant
935,2076,63025.46,Medium variant
935,2077,63134.034,Medium variant
935,2078,63216.8,Medium variant
935,2079,63271.695,Medium variant
935,2080,63295.028,Medium variant
935,2081,63283.056,Medium variant
935,2082,63235.153,Medium variant
935,2083,63152.505,Medium variant
935,2084,63037.38,Medium variant
935,2085,62891.052,Medium variant
935,2086,62714.944,Medium variant
935,2087,62514.703,Medium variant
935,2088,62298.085,Medium variant
935,2089,62073.174,Medium variant
935,2090,61848.08,Medium variant
935,2091,61629.887,Medium variant
935,2092,61424.139,Medium variant
935,2093,61235.208,Medium variant
935,2094,61066.182,Medium variant
935,2095,60919.086,Medium variant
935,2096,60795.183,Medium variant
935,2097,60694.865,Medium variant
935,2098,60618.172,Medium variant
935,2099,60565.11,Medium variant
906,2015,11951.747,Medium variant
906,2016,12140.064,Medium variant
906,2017,12329.323,Medium variant
906,2018,12524.368,Medium variant
906,2019,12727.198,Medium variant
906,2020,12938.452,Medium variant
906,2021,13157.369,Medium variant
906,2022,13382.066,Medium variant
906,2023,13611.448,Medium variant
906,2024,13845.959,Medium variant
906,2025,14087.182,Medium variant
906,2026,14337.184,Medium variant
906,2027,14597.092,Medium variant
906,2028,14867.033,Medium variant
906,2029,15146.148,Medium variant
906,2030,15433.276,Medium variant
906,2031,15726.811,Medium variant
906,2032,16023.991,Medium variant
906,2033,16321.842,Medium variant
906,2034,16617.893,Medium variant
906,2035,16910.389,Medium variant
906,2036,17198.468,Medium variant
906,2037,17481.844,Medium variant
906,2038,17759.684,Medium variant
906,2039,18030.335,Medium variant
906,2040,18292.291,Medium variant
906,2041,18544.478,Medium variant
906,2042,18786.438,Medium variant
906,2043,19017.64,Medium variant
906,2044,19237.293,Medium variant
906,2045,19444.894,Medium variant
906,2046,19640.352,Medium variant
906,2047,19824.105,Medium variant
906,2048,19996.479,Medium variant
906,2049,20157.419,Medium variant
906,2050,20307.401,Medium variant
906,2051,20447.069,Medium variant
906,2052,20576.41,Medium variant
906,2053,20694.854,Medium variant
906,2054,20801.43,Medium variant
906,2055,20894.431,Medium variant
906,2056,20971.9,Medium variant
906,2057,21032.481,Medium variant
906,2058,21075.387,Medium variant
906,2059,21100.463,Medium variant
906,2060,21107.457,Medium variant
906,2061,21096.528,Medium variant
906,2062,21069.572,Medium variant
906,2063,21029.026,Medium variant
906,2064,20977.142,Medium variant
906,2065,20916.29,Medium variant
906,2066,20848.556,Medium variant
906,2067,20775.448,Medium variant
906,2068,20698.45,Medium variant
906,2069,20619.009,Medium variant
906,2070,20538.69,Medium variant
906,2071,20458.456,Medium variant
906,2072,20377.306,Medium variant
906,2073,20293.742,Medium variant
906,2074,20206.484,Medium variant
906,2075,20114.244,Medium variant
906,2076,20015.714,Medium variant
906,2077,19908.967,Medium variant
906,2078,19791.795,Medium variant
906,2079,19662.08,Medium variant
906,2080,19517.275,Medium variant
906,2081,19355.261,Medium variant
906,2082,19175.797,Medium variant
906,2083,18979.272,Medium variant
906,2084,18766.184,Medium variant
906,2085,18535.58,Medium variant
906,2086,18286.425,Medium variant
906,2087,18021.353,Medium variant
906,2088,17745.059,Medium variant
906,2089,17463.107,Medium variant
906,2090,17181.901,Medium variant
906,2091,16907.715,Medium variant
906,2092,16645.837,Medium variant
906,2093,16400.716,Medium variant
906,2094,16175.723,Medium variant
906,2095,15972.976,Medium variant
906,2096,15793.725,Medium variant
906,2097,15638.495,Medium variant
906,2098,15507.397,Medium variant
906,2099,15400.437,Medium variant
156,2015,9868.324,Medium variant
156,2016,10022.408,Medium variant
156,2017,10177.85,Medium variant
156,2018,10339.131,Medium variant
156,2019,10508.177,Medium variant
156,2020,10685.675,Medium variant
156,2021,10871.017,Medium variant
156,2022,11062.58,Medium variant
156,2023,11259.47,Medium variant
156,2024,11462.199,Medium variant
156,2025,11672.389,Medium variant
156,2026,11892.09,Medium variant
156,2027,12122.317,Medium variant
156,2028,12363.084,Medium variant
156,2029,12613.467,Medium variant
156,2030,12872.154,Medium variant
156,2031,13137.381,Medium variant
156,2032,13406.363,Medium variant
156,2033,13676.187,Medium variant
156,2034,13944.505,Medium variant
156,2035,14209.731,Medium variant
156,2036,14471.199,Medium variant
156,2037,14728.882,Medium variant
156,2038,14982.192,Medium variant
156,2039,15229.67,Medium variant
156,2040,15469.952,Medium variant
156,2041,15702.017,Medium variant
156,2042,15925.357,Medium variant
156,2043,16139.404,Medium variant
156,2044,16343.409,Medium variant
156,2045,16536.996,Medium variant
156,2046,16720.212,Medium variant
156,2047,16893.47,Medium variant
156,2048,17056.962,Medium variant
156,2049,17210.442,Medium variant
156,2050,17354.077,Medium variant
156,2051,17488.169,Medium variant
156,2052,17612.423,Medium variant
156,2053,17726.07,Medium variant
156,2054,17828.032,Medium variant
156,2055,17916.532,Medium variant
156,2056,17989.645,Medium variant
156,2057,18046.285,Medium variant
156,2058,18085.98,Medium variant
156,2059,18108.818,Medium variant
156,2060,18114.742,Medium variant
156,2061,18104.057,Medium variant
156,2062,18078.807,Medium variant
156,2063,18041.646,Medium variant
156,2064,17995.084,Medium variant
156,2065,17941.79,Medium variant
156,2066,17884.099,Medium variant
156,2067,17823.572,Medium variant
156,2068,17761.686,Medium variant
156,2069,17699.88,Medium variant
156,2070,17639.792,Medium variant
156,2071,17582.448,Medium variant
156,2072,17526.582,Medium variant
156,2073,17470.27,Medium variant
156,2074,17411.772,Medium variant
156,2075,17349.253,Medium variant
156,2076,17280.864,Medium variant
156,2077,17204.288,Medium variant
156,2078,17116.968,Medium variant
156,2079,17016.516,Medium variant
156,2080,16900.34,Medium variant
156,2081,16766.487,Medium variant
156,2082,16615.035,Medium variant
156,2083,16446.556,Medium variant
156,2084,16261.481,Medium variant
156,2085,16058.674,Medium variant
156,2086,15836.865,Medium variant
156,2087,15598.447,Medium variant
156,2088,15347.971,Medium variant
156,2089,15090.951,Medium variant
156,2090,14833.845,Medium variant
156,2091,14583.059,Medium variant
156,2092,14344.024,Medium variant
156,2093,14121.335,Medium variant
156,2094,13918.501,Medium variant
156,2095,13737.709,Medium variant
156,2096,13580.25,Medium variant
156,2097,13446.675,Medium variant
156,2098,13337.109,Medium variant
156,2099,13251.553,Medium variant
344,2015,45.637,Medium variant
344,2016,46.828,Medium variant
344,2017,48.068,Medium variant
344,2018,49.317,Medium variant
344,2019,50.56,Medium variant
344,2020,51.787,Medium variant
344,2021,53.005,Medium variant
344,2022,54.233,Medium variant
344,2023,55.487,Medium variant
344,2024,56.773,Medium variant
344,2025,58.092,Medium variant
344,2026,59.444,Medium variant
344,2027,60.826,Medium variant
344,2028,62.238,Medium variant
344,2029,63.683,Medium variant
344,2030,65.164,Medium variant
344,2031,66.686,Medium variant
344,2032,68.251,Medium variant
344,2033,69.86,Medium variant
344,2034,71.514,Medium variant
344,2035,73.214,Medium variant
344,2036,74.962,Medium variant
344,2037,76.754,Medium variant
344,2038,78.581,Medium variant
344,2039,80.436,Medium variant
344,2040,82.316,Medium variant
344,2041,84.222,Medium variant
344,2042,86.144,Medium variant
344,2043,88.068,Medium variant
344,2044,89.972,Medium variant
344,2045,91.835,Medium variant
344,2046,93.641,Medium variant
344,2047,95.372,Medium variant
344,2048,97.01,Medium variant
344,2049,98.536,Medium variant
344,2050,99.935,Medium variant
344,2051,101.198,Medium variant
344,2052,102.328,Medium variant
344,2053,103.326,Medium variant
344,2054,104.191,Medium variant
344,2055,104.918,Medium variant
344,2056,105.503,Medium variant
344,2057,105.953,Medium variant
344,2058,106.277,Medium variant
344,2059,106.484,Medium variant
344,2060,106.577,Medium variant
344,2061,106.561,Medium variant
344,2062,106.444,Medium variant
344,2063,106.241,Medium variant
344,2064,105.969,Medium variant
344,2065,105.647,Medium variant
344,2066,105.289,Medium variant
344,2067,104.906,Medium variant
344,2068,104.507,Medium variant
344,2069,104.101,Medium variant
344,2070,103.696,Medium variant
344,2071,103.294,Medium variant
344,2072,102.887,Medium variant
344,2073,102.464,Medium variant
344,2074,102.02,Medium variant
344,2075,101.546,Medium variant
344,2076,101.033,Medium variant
344,2077,100.474,Medium variant
344,2078,99.862,Medium variant
344,2079,99.193,Medium variant
344,2080,98.457,Medium variant
344,2081,97.642,Medium variant
344,2082,96.756,Medium variant
344,2083,95.809,Medium variant
344,2084,94.82,Medium variant
344,2085,93.814,Medium variant
344,2086,92.819,Medium variant
344,2087,91.858,Medium variant
344,2088,90.943,Medium variant
344,2089,90.081,Medium variant
344,2090,89.266,Medium variant
344,2091,88.482,Medium variant
344,2092,87.713,Medium variant
344,2093,86.942,Medium variant
344,2094,86.152,Medium variant
344,2095,85.336,Medium variant
344,2096,84.489,Medium variant
344,2097,83.608,Medium variant
344,2098,82.69,Medium variant
344,2099,81.738,Medium variant
446,2015,2.825,Medium variant
446,2016,2.882,Medium variant
446,2017,2.939,Medium variant
446,2018,2.999,Medium variant
446,2019,3.063,Medium variant
446,2020,3.133,Medium variant
446,2021,3.209,Medium variant
446,2022,3.292,Medium variant
446,2023,3.384,Medium variant
446,2024,3.485,Medium variant
446,2025,3.597,Medium variant
446,2026,3.721,Medium variant
446,2027,3.857,Medium variant
446,2028,4.005,Medium variant
446,2029,4.164,Medium variant
446,2030,4.335,Medium variant
446,2031,4.518,Medium variant
446,2032,4.711,Medium variant
446,2033,4.914,Medium variant
446,2034,5.124,Medium variant
446,2035,5.34,Medium variant
446,2036,5.562,Medium variant
446,2037,5.787,Medium variant
446,2038,6.014,Medium variant
446,2039,6.241,Medium variant
446,2040,6.464,Medium variant
446,2041,6.684,Medium variant
446,2042,6.898,Medium variant
446,2043,7.106,Medium variant
446,2044,7.306,Medium variant
446,2045,7.495,Medium variant
446,2046,7.674,Medium variant
446,2047,7.842,Medium variant
446,2048,7.999,Medium variant
446,2049,8.144,Medium variant
446,2050,8.279,Medium variant
446,2051,8.402,Medium variant
446,2052,8.514,Medium variant
446,2053,8.616,Medium variant
446,2054,8.71,Medium variant
446,2055,8.797,Medium variant
446,2056,8.877,Medium variant
446,2057,8.951,Medium variant
446,2058,9.021,Medium variant
446,2059,9.089,Medium variant
446,2060,9.156,Medium variant
446,2061,9.223,Medium variant
446,2062,9.292,Medium variant
446,2063,9.362,Medium variant
446,2064,9.434,Medium variant
446,2065,9.509,Medium variant
446,2066,9.588,Medium variant
446,2067,9.67,Medium variant
446,2068,9.754,Medium variant
446,2069,9.839,Medium variant
446,2070,9.924,Medium variant
446,2071,10.009,Medium variant
446,2072,10.092,Medium variant
446,2073,10.172,Medium variant
446,2074,10.246,Medium variant
446,2075,10.311,Medium variant
446,2076,10.367,Medium variant
446,2077,10.41,Medium variant
446,2078,10.44,Medium variant
446,2079,10.455,Medium variant
446,2080,10.451,Medium variant
446,2081,10.427,Medium variant
446,2082,10.382,Medium variant
446,2083,10.319,Medium variant
446,2084,10.239,Medium variant
446,2085,10.142,Medium variant
446,2086,10.03,Medium variant
446,2087,9.906,Medium variant
446,2088,9.774,Medium variant
446,2089,9.64,Medium variant
446,2090,9.508,Medium variant
446,2091,9.381,Medium variant
446,2092,9.263,Medium variant
446,2093,9.156,Medium variant
446,2094,9.061,Medium variant
446,2095,8.98,Medium variant
446,2096,8.913,Medium variant
446,2097,8.861,Medium variant
446,2098,8.824,Medium variant
446,2099,8.801,Medium variant
408,2015,233.608,Medium variant
408,2016,236.244,Medium variant
408,2017,238.995,Medium variant
