country_code,reference_date_1_january_31_december,births_thousands,variant
931,1974,6960.86,Estimates
931,1975,7075.111,Estimates
931,1976,7197.186,Estimates
931,1977,7318.719,Estimates
931,1978,7431.894,Estimates
931,1979,7531.542,Estimates
931,1980,7613.191,Estimates
931,1981,7674.475,Estimates
931,1982,7717.277,Estimates
931,1983,7743.729,Estimates
931,1984,7754.565,Estimates
931,1985,7750.081,Estimates
931,1986,7730.807,Estimates
931,1987,7699.593,Estimates
931,1988,7660.318,Estimates
931,1989,7616.924,Estimates
931,1990,7574.607,Estimates
931,1991,7538.331,Estimates
931,1992,7510.438,Estimates
931,1993,7492.041,Estimates
931,1994,7483.435,Estimates
931,1995,7484.223,Estimates
931,1996,7492.714,Estimates
931,1997,7504.14,Estimates
931,1998,7513.373,Estimates
931,1999,7516.472,Estimates
931,2000,7507.318,Estimates
931,2001,7480.003,Estimates
931,2002,7433.527,Estimates
931,2003,7369.377,Estimates
931,2004,7290.418,Estimates
931,2005,7203.065,Estimates
931,2006,7115.725,Estimates
931,2007,7036.286,Estimates
931,2008,6970.361,Estimates
931,2009,6920.084,Estimates
931,2010,6884.831,Estimates
931,2011,6861.03,Estimates
931,2012,6841.828,Estimates
931,2013,6821.504,Estimates
931,2014,6797.64,Estimates
931,2015,6768.839,Estimates
931,2015,6768.839,Medium variant
931,2016,6735.127,Medium variant
931,2017,6698.436,Medium variant
931,2018,6660.324,Medium variant
931,2019,6621.028,Medium variant
931,2020,6580.665,Medium variant
931,2021,6539.261,Medium variant
931,2022,6496.87,Medium variant
931,2023,6453.661,Medium variant
931,2024,6409.902,Medium variant
931,2025,6365.858,Medium variant
931,2026,6321.748,Medium variant
931,2027,6277.762,Medium variant
931,2028,6234.114,Medium variant
931,2029,6191.035,Medium variant
931,2030,6148.708,Medium variant
931,2031,6107.229,Medium variant
931,2032,6066.55,Medium variant
931,2033,6026.65,Medium variant
931,2034,5987.569,Medium variant
931,2035,5949.332,Medium variant
931,2036,5911.942,Medium variant
931,2037,5875.338,Medium variant
931,2038,5839.47,Medium variant
931,2039,5804.306,Medium variant
931,2040,5769.859,Medium variant
931,2041,5736.147,Medium variant
931,2042,5703.156,Medium variant
931,2043,5670.819,Medium variant
931,2044,5639.049,Medium variant
931,2045,5607.726,Medium variant
931,2046,5576.727,Medium variant
931,2047,5545.963,Medium variant
931,2048,5515.349,Medium variant
931,2049,5484.828,Medium variant
931,2050,5454.374,Medium variant
931,2051,5424.014,Medium variant
931,2052,5393.821,Medium variant
931,2053,5363.845,Medium variant
931,2054,5334.09,Medium variant
931,2055,5304.523,Medium variant
931,2056,5275.101,Medium variant
931,2057,5245.795,Medium variant
931,2058,5216.623,Medium variant
931,2059,5187.636,Medium variant
931,2060,5158.912,Medium variant
931,2061,5130.556,Medium variant
931,2062,5102.652,Medium variant
931,2063,5075.271,Medium variant
931,2064,5048.447,Medium variant
931,2065,5022.199,Medium variant
931,2066,4996.524,Medium variant
931,2067,4971.348,Medium variant
931,2068,4946.592,Medium variant
931,2069,4922.206,Medium variant
931,2070,4898.142,Medium variant
931,2071,4874.357,Medium variant
931,2072,4850.823,Medium variant
931,2073,4827.513,Medium variant
931,2074,4804.395,Medium variant
931,2075,4781.431,Medium variant
931,2076,4758.61,Medium variant
931,2077,4735.943,Medium variant
931,2078,4713.455,Medium variant
931,2079,4691.157,Medium variant
931,2080,4669.089,Medium variant
931,2081,4647.291,Medium variant
931,2082,4625.796,Medium variant
931,2083,4604.608,Medium variant
931,2084,4583.711,Medium variant
931,2085,4563.054,Medium variant
931,2086,4542.576,Medium variant
931,2087,4522.216,Medium variant
931,2088,4501.943,Medium variant
931,2089,4481.752,Medium variant
931,2090,4461.671,Medium variant
931,2091,4441.739,Medium variant
931,2092,4422.01,Medium variant
931,2093,4402.524,Medium variant
931,2094,4383.328,Medium variant
931,2095,4364.439,Medium variant
931,2096,4345.873,Medium variant
931,2097,4327.642,Medium variant
931,2098,4309.737,Medium variant
931,2099,4292.168,Medium variant
934,1950,68714.695,Estimates
934,1951,68609.982,Estimates
934,1952,68529.159,Estimates
934,1953,68705.502,Estimates
934,1954,69139.002,Estimates
934,1955,69828.885,Estimates
934,1956,70771.076,Estimates
934,1957,71953.66,Estimates
934,1958,73357.218,Estimates
934,1959,74951.516,Estimates
934,1960,76695.013,Estimates
934,1961,78536.534,Estimates
934,1962,80412.359,Estimates
934,1963,82252.717,Estimates
934,1964,83991.165,Estimates
934,1965,85565.299,Estimates
934,1966,86932.27,Estimates
934,1967,88088.091,Estimates
934,1968,89030.835,Estimates
934,1969,89748.015,Estimates
934,1970,90202.818,Estimates
934,1971,90361.39,Estimates
934,1972,90258.238,Estimates
934,1973,89962.911,Estimates
934,1974,89557.908,Estimates
934,1975,89160.069,Estimates
934,1976,88893.557,Estimates
934,1977,88852.779,Estimates
934,1978,89108.295,Estimates
934,1979,89701.278,Estimates
934,1980,90688.34,Estimates
934,1981,92098.905,Estimates
934,1982,93836.395,Estimates
934,1983,95761.425,Estimates
934,1984,97740.22,Estimates
934,1985,99578.077,Estimates
934,1986,101072.667,Estimates
934,1987,102098.8,Estimates
934,1988,102581.854,Estimates
934,1989,102495.191,Estimates
934,1990,101854.397,Estimates
934,1991,100734.889,Estimates
934,1992,99319.384,Estimates
934,1993,97790.383,Estimates
934,1994,96270.23,Estimates
934,1995,94877.038,Estimates
934,1996,93695.039,Estimates
934,1997,92736.728,Estimates
934,1998,92008.734,Estimates
934,1999,91533.861,Estimates
934,2000,91316.02,Estimates
934,2001,91332.877,Estimates
934,2002,91520.133,Estimates
934,2003,91816.395,Estimates
934,2004,92186.142,Estimates
934,2005,92610.927,Estimates
934,2006,93087.166,Estimates
934,2007,93611.118,Estimates
934,2008,94164.031,Estimates
934,2009,94710.186,Estimates
934,2010,95206.473,Estimates
934,2011,95612.623,Estimates
934,2012,95904.503,Estimates
934,2013,96064.215,Estimates
934,2014,96078.511,Estimates
934,2015,95937.389,Estimates
934,2015,95937.389,Medium variant
934,2016,95642.101,Medium variant
934,2017,95223.096,Medium variant
934,2018,94715.669,Medium variant
934,2019,94147.07,Medium variant
934,2020,93544.807,Medium variant
934,2021,92932.569,Medium variant
934,2022,92328.982,Medium variant
934,2023,91753.638,Medium variant
934,2024,91226.704,Medium variant
934,2025,90765.098,Medium variant
934,2026,90377.097,Medium variant
934,2027,90054.529,Medium variant
934,2028,89788.606,Medium variant
934,2029,89576.563,Medium variant
934,2030,89415.136,Medium variant
934,2031,89299.574,Medium variant
934,2032,89219.98,Medium variant
934,2033,89165.103,Medium variant
934,2034,89125.033,Medium variant
934,2035,89092.214,Medium variant
934,2036,89062.085,Medium variant
934,2037,89031.848,Medium variant
934,2038,88996.729,Medium variant
934,2039,88949.303,Medium variant
934,2040,88882.734,Medium variant
934,2041,88792.214,Medium variant
934,2042,88676.483,Medium variant
934,2043,88534.207,Medium variant
934,2044,88362.909,Medium variant
934,2045,88160.093,Medium variant
934,2046,87924.589,Medium variant
934,2047,87659.27,Medium variant
934,2048,87367.853,Medium variant
934,2049,87053.454,Medium variant
934,2050,86717.427,Medium variant
934,2051,86360.466,Medium variant
934,2052,85986.129,Medium variant
934,2053,85600.308,Medium variant
934,2054,85210.096,Medium variant
934,2055,84823.331,Medium variant
934,2056,84447.049,Medium variant
934,2057,84085.938,Medium variant
934,2058,83744.267,Medium variant
934,2059,83425.959,Medium variant
934,2060,83134.266,Medium variant
934,2061,82870.318,Medium variant
934,2062,82630.051,Medium variant
934,2063,82408.75,Medium variant
934,2064,82203.163,Medium variant
934,2065,82010.308,Medium variant
934,2066,81827.505,Medium variant
934,2067,81651.302,Medium variant
934,2068,81477.532,Medium variant
934,2069,81301.919,Medium variant
934,2070,81120.846,Medium variant
934,2071,80932.022,Medium variant
934,2072,80734.852,Medium variant
934,2073,80528.332,Medium variant
934,2074,80310.532,Medium variant
934,2075,80079.297,Medium variant
934,2076,79833.122,Medium variant
934,2077,79572.77,Medium variant
934,2078,79299.631,Medium variant
934,2079,79014.888,Medium variant
934,2080,78719.786,Medium variant
934,2081,78415.706,Medium variant
934,2082,78105.061,Medium variant
934,2083,77790.62,Medium variant
934,2084,77474.959,Medium variant
934,2085,77160.192,Medium variant
934,2086,76847.602,Medium variant
934,2087,76537.764,Medium variant
934,2088,76231.67,Medium variant
934,2089,75930.892,Medium variant
934,2090,75636.648,Medium variant
934,2091,75349.643,Medium variant
934,2092,75070.309,Medium variant
934,2093,74798.807,Medium variant
934,2094,74535.17,Medium variant
934,2095,74279.444,Medium variant
934,2096,74031.701,Medium variant
934,2097,73791.893,Medium variant
934,2098,73560.007,Medium variant
934,2099,73336.016,Medium variant
935,1950,61771.511,Estimates
935,1951,61512.51,Estimates
935,1952,61123.211,Estimates
935,1953,60991.307,Estimates
935,1954,61116.799,Estimates
935,1955,61499.338,Estimates
935,1956,62136.262,Estimates
935,1957,63017.431,Estimates
935,1958,64126.904,Estimates
935,1959,65440.654,Estimates
935,1960,66924.005,Estimates
935,1961,68532.364,Estimates
935,1962,70207.565,Estimates
935,1963,71881.591,Estimates
935,1964,73484.79,Estimates
935,1965,74949.463,Estimates
935,1966,76225.021,Estimates
935,1967,77294.815,Estimates
935,1968,78143.929,Estimates
935,1969,78749.849,Estimates
935,1970,79063.607,Estimates
935,1971,79041.521,Estimates
935,1972,78718.654,Estimates
935,1973,78168.531,Estimates
935,1974,77478.002,Estimates
935,1975,76772.074,Estimates
935,1976,76185.774,Estimates
935,1977,75826.338,Estimates
935,1978,75775.562,Estimates
935,1979,76081.708,Estimates
935,1980,76804.297,Estimates
935,1981,77971.126,Estimates
935,1982,79480.102,Estimates
935,1983,81188.709,Estimates
935,1984,82964.834,Estimates
935,1985,84619.048,Estimates
935,1986,85955.574,Estimates
935,1987,86852.215,Estimates
935,1988,87234.053,Estimates
935,1989,87071.163,Estimates
935,1990,86374.448,Estimates
935,1991,85213.209,Estimates
935,1992,83761.006,Estimates
935,1993,82190.93,Estimates
935,1994,80617.868,Estimates
935,1995,79152.655,Estimates
935,1996,77874.602,Estimates
935,1997,76796.84,Estimates
935,1998,75927.328,Estimates
935,1999,75289.068,Estimates
935,2000,74890.033,Estimates
935,2001,74714.112,Estimates
935,2002,74701.693,Estimates
935,2003,74793.011,Estimates
935,2004,74950.611,Estimates
935,2005,75143.741,Estimates
935,2006,75352.248,Estimates
935,2007,75565.195,Estimates
935,2008,75766.168,Estimates
935,2009,75930.538,Estimates
935,2010,76038.234,Estimates
935,2011,76077.856,Estimates
935,2012,76049.999,Estimates
935,2013,75953.267,Estimates
935,2014,75779.7,Estimates
935,2015,75515.808,Estimates
935,2015,75515.808,Medium variant
935,2016,75149.719,Medium variant
935,2017,74686.764,Medium variant
935,2018,74140.17,Medium variant
935,2019,73525.836,Medium variant
935,2020,72863.847,Medium variant
935,2021,72176.067,Medium variant
935,2022,71486.239,Medium variant
935,2023,70817.33,Medium variant
935,2024,70187.819,Medium variant
935,2025,69612.502,Medium variant
935,2026,69097.958,Medium variant
935,2027,68636.206,Medium variant
935,2028,68219.31,Medium variant
935,2029,67845.486,Medium variant
935,2030,67512.235,Medium variant
935,2031,67215.781,Medium variant
935,2032,66948.709,Medium variant
935,2033,66702.852,Medium variant
935,2034,66471.352,Medium variant
935,2035,66249.553,Medium variant
935,2036,66035.179,Medium variant
935,2037,65826.763,Medium variant
935,2038,65620.939,Medium variant
935,2039,65411.972,Medium variant
935,2040,65194.358,Medium variant
935,2041,64963.812,Medium variant
935,2042,64718.107,Medium variant
935,2043,64454.933,Medium variant
935,2044,64171.429,Medium variant
935,2045,63864.865,Medium variant
935,2046,63533.833,Medium variant
935,2047,63180.404,Medium variant
935,2048,62807.282,Medium variant
935,2049,62416.466,Medium variant
935,2050,62008.258,Medium variant
935,2051,61582.485,Medium variant
935,2052,61142.131,Medium variant
935,2053,60692.456,Medium variant
935,2054,60239.865,Medium variant
935,2055,59791.757,Medium variant
935,2056,59355.088,Medium variant
935,2057,58934.868,Medium variant
935,2058,58535.521,Medium variant
935,2059,58160.771,Medium variant
935,2060,57813.454,Medium variant
935,2061,57494.168,Medium variant
935,2062,57198.807,Medium variant
935,2063,56922.864,Medium variant
935,2064,56663.513,Medium variant
935,2065,56418.363,Medium variant
935,2066,56185.416,Medium variant
935,2067,55962.042,Medium variant
935,2068,55744.865,Medium variant
935,2069,55530.208,Medium variant
935,2070,55314.881,Medium variant
935,2071,55096.764,Medium variant
935,2072,54875.007,Medium variant
935,2073,54648.435,Medium variant
935,2074,54415.148,Medium variant
935,2075,54173.141,Medium variant
935,2076,53921.052,Medium variant
935,2077,53659.53,Medium variant
935,2078,53389.692,Medium variant
935,2079,53112.433,Medium variant
935,2080,52828.642,Medium variant
935,2081,52539.383,Medium variant
935,2082,52246.671,Medium variant
935,2083,51952.88,Medium variant
935,2084,51660.214,Medium variant
935,2085,51370.492,Medium variant
935,2086,51084.891,Medium variant
935,2087,50804.021,Medium variant
935,2088,50528.857,Medium variant
935,2089,50260.832,Medium variant
935,2090,50001.052,Medium variant
935,2091,49750.178,Medium variant
935,2092,49508.596,Medium variant
935,2093,49276.454,Medium variant
935,2094,49053.78,Medium variant
935,2095,48840.63,Medium variant
935,2096,48637.065,Medium variant
935,2097,48443.041,Medium variant
935,2098,48258.542,Medium variant
935,2099,48083.558,Medium variant
941,1950,9505.437,Estimates
941,1951,9598.106,Estimates
941,1952,9787.573,Estimates
941,1953,9985.291,Estimates
941,1954,10191.267,Estimates
941,1955,10405.508,Estimates
941,1956,10628.072,Estimates
941,1957,10858.973,Estimates
941,1958,11098.274,Estimates
941,1959,11346.108,Estimates
941,1960,11602.555,Estimates
941,1961,11867.628,Estimates
941,1962,12141.167,Estimates
941,1963,12422.743,Estimates
941,1964,12711.675,Estimates
941,1965,13006.928,Estimates
941,1966,13307.43,Estimates
941,1967,13612.402,Estimates
941,1968,13921.354,Estimates
941,1969,14234.054,Estimates
941,1970,14550.412,Estimates
941,1971,14870.632,Estimates
941,1972,15195.65,Estimates
941,1973,15526.466,Estimates
941,1974,15863.841,Estimates
941,1975,16209.85,Estimates
941,1976,16566.843,Estimates
941,1977,16935.041,Estimates
941,1978,17313.24,Estimates
941,1979,17699.255,Estimates
941,1980,18089.046,Estimates
941,1981,18477.772,Estimates
941,1982,18861.517,Estimates
941,1983,19237.664,Estimates
941,1984,19605.292,Estimates
941,1985,19964.607,Estimates
941,1986,20317.306,Estimates
941,1987,20667.583,Estimates
941,1988,21019.504,Estimates
941,1989,21375.613,Estimates
941,1990,21739.114,Estimates
941,1991,22112.718,Estimates
941,1992,22496.458,Estimates
941,1993,22889.395,Estimates
941,1994,23290.369,Estimates
941,1995,23697.559,Estimates
941,1996,24108.518,Estimates
941,1997,24519.695,Estimates
941,1998,24927.548,Estimates
941,1999,25329.37,Estimates
941,2000,25722.634,Estimates
941,2001,26105.736,Estimates
941,2002,26479.136,Estimates
941,2003,26843.492,Estimates
941,2004,27198.948,Estimates
941,2005,27544.744,Estimates
941,2006,27880.15,Estimates
941,2007,28206.896,Estimates
941,2008,28528.062,Estimates
941,2009,28847.224,Estimates
941,2010,29170.115,Estimates
941,2011,29502.827,Estimates
941,2012,29848.678,Estimates
941,2013,30209.024,Estimates
941,2014,30583.538,Estimates
941,2015,30969.451,Estimates
941,2015,30969.451,Medium variant
941,2016,31361.972,Medium variant
941,2017,31754.807,Medium variant
941,2018,32142.859,Medium variant
941,2019,32523.72,Medium variant
941,2020,32896.587,Medium variant
941,2021,33262.511,Medium variant
941,2022,33624.57,Medium variant
941,2023,33985.068,Medium variant
941,2024,34344.406,Medium variant
941,2025,34702.703,Medium variant
941,2026,35059.715,Medium variant
941,2027,35414.539,Medium variant
941,2028,35766.303,Medium variant
941,2029,36114.496,Medium variant
941,2030,36458.82,Medium variant
941,2031,36799.176,Medium variant
941,2032,37135.453,Medium variant
941,2033,37467.281,Medium variant
941,2034,37794.105,Medium variant
941,2035,38115.306,Medium variant
941,2036,38430.349,Medium variant
941,2037,38738.886,Medium variant
941,2038,39040.591,Medium variant
941,2039,39335.153,Medium variant
941,2040,39622.317,Medium variant
941,2041,39902.021,Medium variant
941,2042,40174.549,Medium variant
941,2043,40440.225,Medium variant
941,2044,40699.25,Medium variant
941,2045,40951.848,Medium variant
941,2046,41198.259,Medium variant
941,2047,41438.686,Medium variant
941,2048,41673.321,Medium variant
941,2049,41902.33,Medium variant
941,2050,42125.764,Medium variant
941,2051,42343.569,Medium variant
941,2052,42555.651,Medium variant
941,2053,42761.983,Medium variant
941,2054,42962.67,Medium variant
941,2055,43158.016,Medium variant
941,2056,43348.378,Medium variant
941,2057,43533.887,Medium variant
941,2058,43714.475,Medium variant
941,2059,43889.916,Medium variant
941,2060,44059.818,Medium variant
941,2061,44223.693,Medium variant
941,2062,44381.006,Medium variant
941,2063,44531.312,Medium variant
941,2064,44674.342,Medium variant
941,2065,44810.134,Medium variant
941,2066,44938.967,Medium variant
941,2067,45061.114,Medium variant
941,2068,45176.621,Medium variant
941,2069,45285.203,Medium variant
941,2070,45386.292,Medium variant
941,2071,45479.195,Medium variant
941,2072,45563.427,Medium variant
941,2073,45638.719,Medium variant
941,2074,45705.092,Medium variant
941,2075,45762.652,Medium variant
941,2076,45811.661,Medium variant
941,2077,45852.842,Medium variant
941,2078,45886.978,Medium variant
941,2079,45914.705,Medium variant
941,2080,45936.74,Medium variant
941,2081,45953.707,Medium variant
941,2082,45965.784,Medium variant
941,2083,45973.017,Medium variant
941,2084,45975.425,Medium variant
941,2085,45972.65,Medium variant
941,2086,45964.107,Medium variant
941,2087,45949.218,Medium variant
941,2088,45927.643,Medium variant
941,2089,45899.427,Medium variant
941,2090,45864.851,Medium variant
941,2091,45824.376,Medium variant
941,2092,45778.468,Medium variant
941,2093,45727.582,Medium variant
941,2094,45672.116,Medium variant
941,2095,45612.301,Medium variant
941,2096,45548.248,Medium variant
941,2097,45480.043,Medium variant
941,2098,45407.709,Medium variant
941,2099,45331.253,Medium variant
947,1950,8674.293,Estimates
947,1951,8750.65,Estimates
947,1952,8908.642,Estimates
947,1953,9077.172,Estimates
947,1954,9256.257,Estimates
947,1955,9445.781,Estimates
947,1956,9645.441,Estimates
947,1957,9854.906,Estimates
947,1958,10073.497,Estimates
947,1959,10299.955,Estimates
947,1960,10532.964,Estimates
947,1961,10771.358,Estimates
947,1962,11014.33,Estimates
947,1963,11262.055,Estimates
947,1964,11515.892,Estimates
947,1965,11778.673,Estimates
947,1966,12053.996,Estimates
947,1967,12344.892,Estimates
947,1968,12653.389,Estimates
947,1969,12980.103,Estimates
947,1970,13324.834,Estimates
947,1971,13686.261,Estimates
947,1972,14061.232,Estimates
947,1973,14446.668,Estimates
947,1974,14840.621,Estimates
947,1975,15241.505,Estimates
947,1976,15648.389,Estimates
947,1977,16061.17,Estimates
947,1978,16479.574,Estimates
947,1979,16902.819,Estimates
947,1980,17330.918,Estimates
947,1981,17764.424,Estimates
947,1982,18203.586,Estimates
947,1983,18647.94,Estimates
947,1984,19096.284,Estimates
947,1985,19545.678,Estimates
947,1986,19992.661,Estimates
947,1987,20435.853,Estimates
947,1988,20875.524,Estimates
947,1989,21313.345,Estimates
947,1990,21752.596,Estimates
947,1991,22197.591,Estimates
947,1992,22653.02,Estimates
947,1993,23122.747,Estimates
947,1994,23608.952,Estimates
947,1995,24113.319,Estimates
947,1996,24636.165,Estimates
947,1997,25174.718,Estimates
947,1998,25725.876,Estimates
947,1999,26287.543,Estimates
947,2000,26857.424,Estimates
947,2001,27433.382,Estimates
947,2002,28013.62,Estimates
947,2003,28596.359,Estimates
947,2004,29179.952,Estimates
947,2005,29764.29,Estimates
947,2006,30350.387,Estimates
947,2007,30939.031,Estimates
947,2008,31529.772,Estimates
947,2009,32120.681,Estimates
947,2010,32708.524,Estimates
947,2011,33289.692,Estimates
947,2012,33861.707,Estimates
947,2013,34423.098,Estimates
947,2014,34973.483,Estimates
947,2015,35513.17,Estimates
947,2015,35513.17,Medium variant
947,2016,36043.479,Medium variant
947,2017,36567.777,Medium variant
947,2018,37089.538,Medium variant
947,2019,37611.225,Medium variant
947,2020,38135.421,Medium variant
947,2021,38664.125,Medium variant
947,2022,39197.796,Medium variant
947,2023,39736.586,Medium variant
947,2024,40280.808,Medium variant
947,2025,40830.724,Medium variant
947,2026,41386.124,Medium variant
947,2027,41945.246,Medium variant
947,2028,42505.945,Medium variant
947,2029,43066.378,Medium variant
947,2030,43625.104,Medium variant
947,2031,44181.078,Medium variant
947,2032,44733.128,Medium variant
947,2033,45279.553,Medium variant
947,2034,45818.305,Medium variant
947,2035,46347.458,Medium variant
947,2036,46865.611,Medium variant
947,2037,47372.207,Medium variant
947,2038,47866.641,Medium variant
947,2039,48348.025,Medium variant
947,2040,48815.599,Medium variant
947,2041,49269.047,Medium variant
947,2042,49709.069,Medium variant
947,2043,50136.497,Medium variant
947,2044,50551.873,Medium variant
947,2045,50955.771,Medium variant
947,2046,51348.76,Medium variant
947,2047,51731.552,Medium variant
947,2048,52104.904,Medium variant
947,2049,52469.541,Medium variant
947,2050,52826.031,Medium variant
947,2051,53174.701,Medium variant
947,2052,53515.519,Medium variant
947,2053,53848.526,Medium variant
947,2054,54173.95,Medium variant
947,2055,54492.065,Medium variant
947,2056,54803.07,Medium variant
947,2057,55106.825,Medium variant
947,2058,55403.106,Medium variant
947,2059,55691.71,Medium variant
947,2060,55972.486,Medium variant
947,2061,56245.307,Medium variant
947,2062,56509.817,Medium variant
947,2063,56765.537,Medium variant
947,2064,57011.97,Medium variant
947,2065,57248.781,Medium variant
947,2066,57475.786,Medium variant
947,2067,57692.724,Medium variant
947,2068,57899.142,Medium variant
947,2069,58094.417,Medium variant
947,2070,58277.705,Medium variant
947,2071,58448.214,Medium variant
947,2072,58605.667,Medium variant
947,2073,58750.003,Medium variant
947,2074,58881.33,Medium variant
947,2075,58999.835,Medium variant
947,2076,59105.858,Medium variant
947,2077,59200.29,Medium variant
947,2078,59284.104,Medium variant
947,2079,59358.11,Medium variant
947,2080,59423.113,Medium variant
947,2081,59479.729,Medium variant
947,2082,59528.199,Medium variant
947,2083,59568.736,Medium variant
947,2084,59601.637,Medium variant
947,2085,59626.898,Medium variant
947,2086,59644.279,Medium variant
947,2087,59653.415,Medium variant
947,2088,59654.098,Medium variant
947,2089,59646.442,Medium variant
947,2090,59630.661,Medium variant
947,2091,59607.048,Medium variant
947,2092,59575.87,Medium variant
947,2093,59537.383,Medium variant
947,2094,59491.808,Medium variant
947,2095,59439.266,Medium variant
947,2096,59379.824,Medium variant
947,2097,59313.522,Medium variant
947,2098,59240.375,Medium variant
947,2099,59160.383,Medium variant
948,1950,51690.458,Estimates
948,1951,52307.981,Estimates
948,1952,53543.637,Estimates
948,1953,54780.469,Estimates
948,1954,56018.478,Estimates
948,1955,57257.209,Estimates
948,1956,58495.205,Estimates
948,1957,59730.834,Estimates
948,1958,60960.776,Estimates
948,1959,62178.983,Estimates
948,1960,63378.962,Estimates
948,1961,64554.82,Estimates
948,1962,65702.105,Estimates
948,1963,66820.703,Estimates
948,1964,67915.882,Estimates
948,1965,68998.721,Estimates
948,1966,70083.619,Estimates
948,1967,71184.325,Estimates
948,1968,72311.014,Estimates
948,1969,73468.076,Estimates
948,1970,74651.434,Estimates
948,1971,75850.691,Estimates
948,1972,77055.006,Estimates
948,1973,78259.576,Estimates
948,1974,79468.183,Estimates
948,1975,80702.236,Estimates
948,1976,81990.429,Estimates
948,1977,83345.288,Estimates
948,1978,84763.118,Estimates
948,1979,86225.267,Estimates
948,1980,87699.773,Estimates
948,1981,89146.682,Estimates
948,1982,90523.121,Estimates
948,1983,91792.585,Estimates
948,1984,92932.398,Estimates
948,1985,93924.684,Estimates
948,1986,94764.642,Estimates
948,1987,95475.802,Estimates
948,1988,96084.397,Estimates
948,1989,96607.09,Estimates
948,1990,97059.884,Estimates
948,1991,97457.318,Estimates
948,1992,97816.069,Estimates
948,1993,98155.485,Estimates
948,1994,98495.162,Estimates
948,1995,98852.359,Estimates
948,1996,99238.02,Estimates
948,1997,99652.566,Estimates
948,1998,100096.964,Estimates
948,1999,100576.256,Estimates
948,2000,101094.647,Estimates
948,2001,101653.171,Estimates
948,2002,102245.101,Estimates
948,2003,102862.522,Estimates
948,2004,103499.643,Estimates
948,2005,104153.897,Estimates
948,2006,104824.195,Estimates
948,2007,105505.065,Estimates
948,2008,106187.076,Estimates
948,2009,106858.382,Estimates
948,2010,107505.068,Estimates
948,2011,108114.343,Estimates
948,2012,108678.306,Estimates
948,2013,109190.699,Estimates
948,2014,109646.478,Estimates
948,2015,110041.192,Estimates
948,2015,110041.192,Medium variant
948,2016,110373.935,Medium variant
948,2017,110653.789,Medium variant
948,2018,110891.734,Medium variant
948,2019,111096.555,Medium variant
948,2020,111277.06,Medium variant
948,2021,111441.085,Medium variant
948,2022,111595.982,Medium variant
948,2023,111749.725,Medium variant
948,2024,111910.369,Medium variant
948,2025,112084.933,Medium variant
948,2026,112277.391,Medium variant
948,2027,112486.055,Medium variant
948,2028,112709.065,Medium variant
948,2029,112946.536,Medium variant
948,2030,113198.428,Medium variant
948,2031,113463.798,Medium variant
948,2032,113738.913,Medium variant
948,2033,114019.346,Medium variant
948,2034,114301.305,Medium variant
948,2035,114582.191,Medium variant
948,2036,114860.455,Medium variant
948,2037,115134.117,Medium variant
948,2038,115399.95,Medium variant
948,2039,115653.589,Medium variant
948,2040,115890.561,Medium variant
948,2041,116107.229,Medium variant
948,2042,116301.785,Medium variant
948,2043,116472.621,Medium variant
948,2044,116617.962,Medium variant
948,2045,116736.021,Medium variant
948,2046,116826.036,Medium variant
948,2047,116890.314,Medium variant
948,2048,116931.781,Medium variant
948,2049,116952.915,Medium variant
948,2050,116955.664,Medium variant
948,2051,116941.699,Medium variant
948,2052,116913.615,Medium variant
948,2053,116874.863,Medium variant
948,2054,116829.193,Medium variant
948,2055,116780.413,Medium variant
948,2056,116731.512,Medium variant
948,2057,116683.67,Medium variant
948,2058,116637.93,Medium variant
948,2059,116595.601,Medium variant
948,2060,116557.678,Medium variant
948,2061,116524.355,Medium variant
948,2062,116493.648,Medium variant
948,2063,116463.305,Medium variant
948,2064,116431.669,Medium variant
948,2065,116397.439,Medium variant
948,2066,116359.621,Medium variant
948,2067,116316.83,Medium variant
948,2068,116267.183,Medium variant
948,2069,116208.518,Medium variant
948,2070,116138.723,Medium variant
948,2071,116056.177,Medium variant
948,2072,115960.237,Medium variant
948,2073,115850.261,Medium variant
948,2074,115725.444,Medium variant
948,2075,115584.85,Medium variant
948,2076,115427.923,Medium variant
948,2077,115255.654,Medium variant
948,2078,115069.493,Medium variant
948,2079,114870.728,Medium variant
948,2080,114660.874,Medium variant
948,2081,114441.443,Medium variant
948,2082,114213.948,Medium variant
948,2083,113979.851,Medium variant
948,2084,113740.407,Medium variant
948,2085,113496.24,Medium variant
948,2086,113247.259,Medium variant
948,2087,112992.932,Medium variant
948,2088,112733.182,Medium variant
948,2089,112468.646,Medium variant
948,2090,112200.079,Medium variant
948,2091,111928.196,Medium variant
948,2092,111653.651,Medium variant
948,2093,111376.946,Medium variant
948,2094,111098.502,Medium variant
948,2095,110818.558,Medium variant
948,2096,110537.252,Medium variant
948,2097,110254.654,Medium variant
948,2098,109970.79,Medium variant
948,2099,109685.637,Medium variant
954,1950,6.227,Estimates
954,1951,6.311,Estimates
954,1952,6.484,Estimates
954,1953,6.666,Estimates
954,1954,6.856,Estimates
954,1955,7.055,Estimates
954,1956,7.26,Estimates
954,1957,7.469,Estimates
954,1958,7.681,Estimates
954,1959,7.89,Estimates
954,1960,8.084,Estimates
954,1961,8.264,Estimates
954,1962,8.418,Estimates
954,1963,8.542,Estimates
954,1964,8.638,Estimates
954,1965,8.716,Estimates
