country_code,reference_date_1_january_31_december,female_deaths,variant
608,1951,131.769,Estimates
608,1952,133.431,Estimates
608,1953,135.058,Estimates
608,1954,136.65,Estimates
608,1955,138.206,Estimates
608,1956,139.722,Estimates
608,1957,141.191,Estimates
608,1958,142.605,Estimates
608,1959,143.946,Estimates
608,1960,145.192,Estimates
608,1961,146.327,Estimates
608,1962,147.333,Estimates
608,1963,148.207,Estimates
608,1964,148.959,Estimates
608,1965,149.569,Estimates
608,1966,150.01,Estimates
608,1967,150.323,Estimates
608,1968,150.592,Estimates
608,1969,150.919,Estimates
608,1970,151.502,Estimates
608,1971,152.562,Estimates
608,1972,154.195,Estimates
608,1973,156.411,Estimates
608,1974,159.145,Estimates
608,1975,162.241,Estimates
608,1976,165.476,Estimates
608,1977,168.584,Estimates
608,1978,171.339,Estimates
608,1979,173.615,Estimates
608,1980,175.297,Estimates
608,1981,176.334,Estimates
608,1982,176.862,Estimates
608,1983,177.05,Estimates
608,1984,177.027,Estimates
608,1985,176.969,Estimates
608,1986,177.061,Estimates
608,1987,177.441,Estimates
608,1988,178.218,Estimates
608,1989,179.459,Estimates
608,1990,181.182,Estimates
608,1991,183.343,Estimates
608,1992,185.811,Estimates
608,1993,188.467,Estimates
608,1994,191.259,Estimates
608,1995,194.153,Estimates
608,1996,197.135,Estimates
608,1997,200.214,Estimates
608,1998,203.388,Estimates
608,1999,206.633,Estimates
608,2000,209.85,Estimates
608,2001,212.928,Estimates
608,2002,215.863,Estimates
608,2003,218.734,Estimates
608,2004,221.671,Estimates
608,2005,224.979,Estimates
608,2006,229.02,Estimates
608,2007,234.0,Estimates
608,2008,239.971,Estimates
608,2009,246.843,Estimates
608,2010,254.334,Estimates
608,2011,262.033,Estimates
608,2012,269.511,Estimates
608,2013,276.455,Estimates
608,2014,282.745,Estimates
608,2015,288.395,Estimates
702,1950,4.923,Estimates
702,1951,4.857,Estimates
702,1952,4.728,Estimates
702,1953,4.606,Estimates
702,1954,4.492,Estimates
702,1955,4.386,Estimates
702,1956,4.289,Estimates
702,1957,4.202,Estimates
702,1958,4.127,Estimates
702,1959,4.067,Estimates
702,1960,4.028,Estimates
702,1961,4.013,Estimates
702,1962,4.024,Estimates
702,1963,4.062,Estimates
702,1964,4.122,Estimates
702,1965,4.197,Estimates
702,1966,4.276,Estimates
702,1967,4.349,Estimates
702,1968,4.41,Estimates
702,1969,4.457,Estimates
702,1970,4.494,Estimates
702,1971,4.526,Estimates
702,1972,4.564,Estimates
702,1973,4.613,Estimates
702,1974,4.674,Estimates
702,1975,4.745,Estimates
702,1976,4.819,Estimates
702,1977,4.891,Estimates
702,1978,4.958,Estimates
702,1979,5.02,Estimates
702,1980,5.085,Estimates
702,1981,5.163,Estimates
702,1982,5.26,Estimates
702,1983,5.379,Estimates
702,1984,5.516,Estimates
702,1985,5.658,Estimates
702,1986,5.789,Estimates
702,1987,5.896,Estimates
702,1988,5.975,Estimates
702,1989,6.031,Estimates
702,1990,6.078,Estimates
702,1991,6.139,Estimates
702,1992,6.234,Estimates
702,1993,6.376,Estimates
702,1994,6.566,Estimates
702,1995,6.797,Estimates
702,1996,7.051,Estimates
702,1997,7.307,Estimates
702,1998,7.55,Estimates
702,1999,7.773,Estimates
702,2000,7.977,Estimates
702,2001,8.171,Estimates
702,2002,8.365,Estimates
702,2003,8.57,Estimates
702,2004,8.784,Estimates
702,2005,9.002,Estimates
702,2006,9.212,Estimates
702,2007,9.406,Estimates
702,2008,9.586,Estimates
702,2009,9.758,Estimates
702,2010,9.939,Estimates
702,2011,10.148,Estimates
702,2012,10.403,Estimates
702,2013,10.716,Estimates
702,2014,11.091,Estimates
702,2015,11.526,Estimates
764,1950,150.075,Estimates
764,1951,151.746,Estimates
764,1952,154.883,Estimates
764,1953,157.612,Estimates
764,1954,159.933,Estimates
764,1955,161.851,Estimates
764,1956,163.388,Estimates
764,1957,164.571,Estimates
764,1958,165.45,Estimates
764,1959,166.119,Estimates
764,1960,166.68,Estimates
764,1961,167.235,Estimates
764,1962,167.876,Estimates
764,1963,168.642,Estimates
764,1964,169.507,Estimates
764,1965,170.362,Estimates
764,1966,171.044,Estimates
764,1967,171.386,Estimates
764,1968,171.27,Estimates
764,1969,170.663,Estimates
764,1970,169.56,Estimates
764,1971,168.008,Estimates
764,1972,166.147,Estimates
764,1973,164.119,Estimates
764,1974,162.019,Estimates
764,1975,159.975,Estimates
764,1976,158.099,Estimates
764,1977,156.41,Estimates
764,1978,154.892,Estimates
764,1979,153.51,Estimates
764,1980,152.071,Estimates
764,1981,150.311,Estimates
764,1982,148.105,Estimates
764,1983,145.471,Estimates
764,1984,142.567,Estimates
764,1985,139.74,Estimates
764,1986,137.43,Estimates
764,1987,136.016,Estimates
764,1988,135.748,Estimates
764,1989,136.695,Estimates
764,1990,138.771,Estimates
764,1991,141.738,Estimates
764,1992,145.206,Estimates
764,1993,148.855,Estimates
764,1994,152.547,Estimates
764,1995,156.273,Estimates
764,1996,160.135,Estimates
764,1997,164.273,Estimates
764,1998,168.735,Estimates
764,1999,173.436,Estimates
764,2000,178.179,Estimates
764,2001,182.723,Estimates
764,2002,186.899,Estimates
764,2003,190.625,Estimates
764,2004,193.918,Estimates
764,2005,196.899,Estimates
764,2006,199.771,Estimates
764,2007,202.788,Estimates
764,2008,206.151,Estimates
764,2009,209.944,Estimates
764,2010,214.19,Estimates
764,2011,218.836,Estimates
764,2012,223.741,Estimates
764,2013,228.785,Estimates
764,2014,233.929,Estimates
764,2015,239.154,Estimates
626,1950,7.705,Estimates
626,1951,7.654,Estimates
626,1952,7.556,Estimates
626,1953,7.469,Estimates
626,1954,7.393,Estimates
626,1955,7.328,Estimates
626,1956,7.273,Estimates
626,1957,7.229,Estimates
626,1958,7.195,Estimates
626,1959,7.169,Estimates
626,1960,7.15,Estimates
626,1961,7.136,Estimates
626,1962,7.125,Estimates
626,1963,7.114,Estimates
626,1964,7.1,Estimates
626,1965,7.075,Estimates
626,1966,7.024,Estimates
626,1967,6.95,Estimates
626,1968,6.861,Estimates
626,1969,6.772,Estimates
626,1970,6.726,Estimates
626,1971,6.773,Estimates
626,1972,6.934,Estimates
626,1973,7.207,Estimates
626,1974,7.564,Estimates
626,1975,7.939,Estimates
626,1976,8.249,Estimates
626,1977,8.422,Estimates
626,1978,8.418,Estimates
626,1979,8.229,Estimates
626,1980,7.882,Estimates
626,1981,7.429,Estimates
626,1982,6.953,Estimates
626,1983,6.519,Estimates
626,1984,6.162,Estimates
626,1985,5.901,Estimates
626,1986,5.736,Estimates
626,1987,5.637,Estimates
626,1988,5.574,Estimates
626,1989,5.534,Estimates
626,1990,5.505,Estimates
626,1991,5.473,Estimates
626,1992,5.432,Estimates
626,1993,5.372,Estimates
626,1994,5.285,Estimates
626,1995,5.163,Estimates
626,1996,4.999,Estimates
626,1997,4.801,Estimates
626,1998,4.577,Estimates
626,1999,4.337,Estimates
626,2000,4.091,Estimates
626,2001,3.851,Estimates
626,2002,3.629,Estimates
626,2003,3.437,Estimates
626,2004,3.283,Estimates
626,2005,3.176,Estimates
626,2006,3.123,Estimates
626,2007,3.119,Estimates
626,2008,3.154,Estimates
626,2009,3.221,Estimates
626,2010,3.307,Estimates
626,2011,3.401,Estimates
626,2012,3.491,Estimates
626,2013,3.566,Estimates
626,2014,3.622,Estimates
626,2015,3.657,Estimates
704,1950,171.496,Estimates
704,1951,171.948,Estimates
704,1952,172.812,Estimates
704,1953,173.593,Estimates
704,1954,174.293,Estimates
704,1955,174.895,Estimates
704,1956,175.358,Estimates
704,1957,175.663,Estimates
704,1958,175.751,Estimates
704,1959,175.499,Estimates
704,1960,174.808,Estimates
704,1961,173.638,Estimates
704,1962,172.055,Estimates
704,1963,170.317,Estimates
704,1964,168.884,Estimates
704,1965,168.992,Estimates
704,1966,172.106,Estimates
704,1967,178.742,Estimates
704,1968,188.657,Estimates
704,1969,200.989,Estimates
704,1970,213.629,Estimates
704,1971,223.877,Estimates
704,1972,229.666,Estimates
704,1973,229.87,Estimates
704,1974,224.506,Estimates
704,1975,214.742,Estimates
704,1976,202.686,Estimates
704,1977,191.049,Estimates
704,1978,181.938,Estimates
704,1979,176.206,Estimates
704,1980,174.066,Estimates
704,1981,174.955,Estimates
704,1982,177.363,Estimates
704,1983,180.023,Estimates
704,1984,182.472,Estimates
704,1985,184.418,Estimates
704,1986,185.811,Estimates
704,1987,186.913,Estimates
704,1988,187.912,Estimates
704,1989,188.773,Estimates
704,1990,189.428,Estimates
704,1991,189.806,Estimates
704,1992,189.916,Estimates
704,1993,189.809,Estimates
704,1994,189.559,Estimates
704,1995,189.274,Estimates
704,1996,189.082,Estimates
704,1997,189.106,Estimates
704,1998,189.45,Estimates
704,1999,190.182,Estimates
704,2000,191.334,Estimates
704,2001,192.891,Estimates
704,2002,194.78,Estimates
704,2003,196.936,Estimates
704,2004,199.342,Estimates
704,2005,202.001,Estimates
704,2006,204.923,Estimates
704,2007,208.113,Estimates
704,2008,211.558,Estimates
704,2009,215.228,Estimates
704,2010,219.085,Estimates
704,2011,223.087,Estimates
704,2012,227.199,Estimates
704,2013,231.391,Estimates
704,2014,235.64,Estimates
704,2015,239.932,Estimates
922,1950,558.23,Estimates
922,1951,559.459,Estimates
922,1952,561.814,Estimates
922,1953,563.963,Estimates
922,1954,565.913,Estimates
922,1955,567.645,Estimates
922,1956,569.14,Estimates
922,1957,570.358,Estimates
922,1958,571.237,Estimates
922,1959,571.659,Estimates
922,1960,571.492,Estimates
922,1961,570.62,Estimates
922,1962,568.952,Estimates
922,1963,566.486,Estimates
922,1964,563.319,Estimates
922,1965,559.655,Estimates
922,1966,555.762,Estimates
922,1967,551.908,Estimates
922,1968,548.306,Estimates
922,1969,545.059,Estimates
922,1970,542.214,Estimates
922,1971,539.714,Estimates
922,1972,537.383,Estimates
922,1973,535.035,Estimates
922,1974,532.588,Estimates
922,1975,529.912,Estimates
922,1976,526.897,Estimates
922,1977,523.536,Estimates
922,1978,519.867,Estimates
922,1979,515.95,Estimates
922,1980,511.889,Estimates
922,1981,507.816,Estimates
922,1982,503.891,Estimates
922,1983,500.257,Estimates
922,1984,497.012,Estimates
922,1985,494.253,Estimates
922,1986,492.054,Estimates
922,1987,490.346,Estimates
922,1988,489.037,Estimates
922,1989,488.044,Estimates
922,1990,487.172,Estimates
922,1991,486.19,Estimates
922,1992,484.987,Estimates
922,1993,483.538,Estimates
922,1994,481.918,Estimates
922,1995,480.305,Estimates
922,1996,478.953,Estimates
922,1997,478.146,Estimates
922,1998,478.11,Estimates
922,1999,478.942,Estimates
922,2000,480.647,Estimates
922,2001,483.12,Estimates
922,2002,486.181,Estimates
922,2003,489.725,Estimates
922,2004,493.771,Estimates
922,2005,498.451,Estimates
922,2006,503.947,Estimates
922,2007,510.379,Estimates
922,2008,517.789,Estimates
922,2009,526.111,Estimates
922,2010,535.202,Estimates
922,2011,544.862,Estimates
922,2012,554.859,Estimates
922,2013,565.002,Estimates
922,2014,575.183,Estimates
922,2015,585.327,Estimates
51,1950,7.945,Estimates
51,1951,7.963,Estimates
51,1952,8.0,Estimates
51,1953,8.038,Estimates
51,1954,8.078,Estimates
51,1955,8.118,Estimates
51,1956,8.157,Estimates
51,1957,8.193,Estimates
51,1958,8.223,Estimates
51,1959,8.24,Estimates
51,1960,8.236,Estimates
51,1961,8.205,Estimates
51,1962,8.142,Estimates
51,1963,8.048,Estimates
51,1964,7.927,Estimates
51,1965,7.792,Estimates
51,1966,7.654,Estimates
51,1967,7.53,Estimates
51,1968,7.434,Estimates
51,1969,7.377,Estimates
51,1970,7.369,Estimates
51,1971,7.415,Estimates
51,1972,7.511,Estimates
51,1973,7.65,Estimates
51,1974,7.825,Estimates
51,1975,8.021,Estimates
51,1976,8.218,Estimates
51,1977,8.408,Estimates
51,1978,8.592,Estimates
51,1979,8.78,Estimates
51,1980,9.01,Estimates
51,1981,9.332,Estimates
51,1982,9.772,Estimates
51,1983,10.332,Estimates
51,1984,10.991,Estimates
51,1985,11.701,Estimates
51,1986,12.399,Estimates
51,1987,13.021,Estimates
51,1988,13.515,Estimates
51,1989,13.858,Estimates
51,1990,14.041,Estimates
51,1991,14.077,Estimates
51,1992,14.012,Estimates
51,1993,13.888,Estimates
51,1994,13.726,Estimates
51,1995,13.54,Estimates
51,1996,13.336,Estimates
51,1997,13.117,Estimates
51,1998,12.887,Estimates
51,1999,12.66,Estimates
51,2000,12.447,Estimates
51,2001,12.259,Estimates
51,2002,12.097,Estimates
51,2003,11.965,Estimates
51,2004,11.866,Estimates
51,2005,11.801,Estimates
51,2006,11.763,Estimates
51,2007,11.746,Estimates
51,2008,11.75,Estimates
51,2009,11.777,Estimates
51,2010,11.844,Estimates
51,2011,11.967,Estimates
51,2012,12.156,Estimates
51,2013,12.407,Estimates
51,2014,12.712,Estimates
51,2015,13.049,Estimates
31,1950,19.004,Estimates
31,1951,19.25,Estimates
31,1952,19.745,Estimates
31,1953,20.248,Estimates
31,1954,20.76,Estimates
31,1955,21.279,Estimates
31,1956,21.801,Estimates
31,1957,22.317,Estimates
31,1958,22.814,Estimates
31,1959,23.269,Estimates
31,1960,23.654,Estimates
31,1961,23.943,Estimates
31,1962,24.112,Estimates
31,1963,24.147,Estimates
31,1964,24.054,Estimates
31,1965,23.842,Estimates
31,1966,23.529,Estimates
31,1967,23.159,Estimates
31,1968,22.778,Estimates
31,1969,22.426,Estimates
31,1970,22.149,Estimates
31,1971,21.985,Estimates
31,1972,21.944,Estimates
31,1973,22.029,Estimates
31,1974,22.242,Estimates
31,1975,22.578,Estimates
31,1976,23.023,Estimates
31,1977,23.54,Estimates
31,1978,24.089,Estimates
31,1979,24.64,Estimates
31,1980,25.157,Estimates
31,1981,25.609,Estimates
31,1982,25.989,Estimates
31,1983,26.295,Estimates
31,1984,26.529,Estimates
31,1985,26.714,Estimates
31,1986,26.888,Estimates
31,1987,27.08,Estimates
31,1988,27.3,Estimates
31,1989,27.536,Estimates
31,1990,27.738,Estimates
31,1991,27.834,Estimates
31,1992,27.781,Estimates
31,1993,27.563,Estimates
31,1994,27.2,Estimates
31,1995,26.757,Estimates
31,1996,26.321,Estimates
31,1997,25.978,Estimates
31,1998,25.784,Estimates
31,1999,25.751,Estimates
31,2000,25.85,Estimates
31,2001,26.016,Estimates
31,2002,26.17,Estimates
31,2003,26.262,Estimates
31,2004,26.287,Estimates
31,2005,26.269,Estimates
31,2006,26.253,Estimates
31,2007,26.305,Estimates
31,2008,26.474,Estimates
31,2009,26.781,Estimates
31,2010,27.242,Estimates
31,2011,27.86,Estimates
31,2012,28.601,Estimates
31,2013,29.429,Estimates
31,2014,30.315,Estimates
31,2015,31.22,Estimates
48,1950,1.07,Estimates
48,1951,1.08,Estimates
48,1952,1.097,Estimates
48,1953,1.107,Estimates
48,1954,1.11,Estimates
48,1955,1.106,Estimates
48,1956,1.095,Estimates
48,1957,1.077,Estimates
48,1958,1.053,Estimates
48,1959,1.023,Estimates
48,1960,0.989,Estimates
48,1961,0.951,Estimates
48,1962,0.912,Estimates
48,1963,0.872,Estimates
48,1964,0.833,Estimates
48,1965,0.796,Estimates
48,1966,0.763,Estimates
48,1967,0.733,Estimates
48,1968,0.706,Estimates
48,1969,0.683,Estimates
48,1970,0.663,Estimates
48,1971,0.646,Estimates
48,1972,0.632,Estimates
48,1973,0.619,Estimates
48,1974,0.607,Estimates
48,1975,0.598,Estimates
48,1976,0.592,Estimates
48,1977,0.589,Estimates
48,1978,0.59,Estimates
48,1979,0.594,Estimates
48,1980,0.6,Estimates
48,1981,0.608,Estimates
48,1982,0.617,Estimates
48,1983,0.626,Estimates
48,1984,0.634,Estimates
48,1985,0.641,Estimates
48,1986,0.647,Estimates
48,1987,0.653,Estimates
48,1988,0.658,Estimates
48,1989,0.664,Estimates
48,1990,0.67,Estimates
48,1991,0.676,Estimates
48,1992,0.685,Estimates
48,1993,0.695,Estimates
48,1994,0.706,Estimates
48,1995,0.719,Estimates
48,1996,0.733,Estimates
48,1997,0.747,Estimates
48,1998,0.762,Estimates
48,1999,0.777,Estimates
48,2000,0.793,Estimates
48,2001,0.812,Estimates
48,2002,0.833,Estimates
48,2003,0.857,Estimates
48,2004,0.884,Estimates
48,2005,0.915,Estimates
48,2006,0.948,Estimates
48,2007,0.982,Estimates
48,2008,1.018,Estimates
48,2009,1.054,Estimates
48,2010,1.09,Estimates
48,2011,1.127,Estimates
48,2012,1.164,Estimates
48,2013,1.202,Estimates
48,2014,1.242,Estimates
48,2015,1.284,Estimates
196,1950,1.884,Estimates
196,1951,1.898,Estimates
196,1952,1.923,Estimates
196,1953,1.942,Estimates
196,1954,1.956,Estimates
196,1955,1.964,Estimates
196,1956,1.966,Estimates
196,1957,1.962,Estimates
196,1958,1.952,Estimates
196,1959,1.935,Estimates
196,1960,1.912,Estimates
196,1961,1.882,Estimates
196,1962,1.848,Estimates
196,1963,1.814,Estimates
196,1964,1.784,Estimates
196,1965,1.769,Estimates
196,1966,1.782,Estimates
196,1967,1.826,Estimates
196,1968,1.903,Estimates
196,1969,2.006,Estimates
196,1970,2.126,Estimates
196,1971,2.247,Estimates
196,1972,2.354,Estimates
196,1973,2.436,Estimates
196,1974,2.489,Estimates
196,1975,2.51,Estimates
196,1976,2.506,Estimates
196,1977,2.487,Estimates
196,1978,2.463,Estimates
196,1979,2.44,Estimates
196,1980,2.42,Estimates
196,1981,2.406,Estimates
196,1982,2.396,Estimates
196,1983,2.389,Estimates
196,1984,2.388,Estimates
196,1985,2.392,Estimates
196,1986,2.403,Estimates
196,1987,2.419,Estimates
196,1988,2.442,Estimates
196,1989,2.47,Estimates
196,1990,2.505,Estimates
196,1991,2.546,Estimates
196,1992,2.593,Estimates
196,1993,2.646,Estimates
196,1994,2.703,Estimates
196,1995,2.762,Estimates
196,1996,2.821,Estimates
196,1997,2.878,Estimates
196,1998,2.934,Estimates
196,1999,2.986,Estimates
196,2000,3.035,Estimates
196,2001,3.083,Estimates
196,2002,3.131,Estimates
196,2003,3.179,Estimates
196,2004,3.229,Estimates
196,2005,3.277,Estimates
196,2006,3.323,Estimates
196,2007,3.366,Estimates
196,2008,3.404,Estimates
196,2009,3.44,Estimates
196,2010,3.475,Estimates
196,2011,3.512,Estimates
196,2012,3.555,Estimates
196,2013,3.606,Estimates
196,2014,3.664,Estimates
196,2015,3.73,Estimates
268,1950,27.679,Estimates
268,1951,27.614,Estimates
268,1952,27.48,Estimates
268,1953,27.336,Estimates
268,1954,27.184,Estimates
268,1955,27.021,Estimates
268,1956,26.847,Estimates
268,1957,26.657,Estimates
268,1958,26.449,Estimates
268,1959,26.213,Estimates
268,1960,25.941,Estimates
268,1961,25.625,Estimates
268,1962,25.262,Estimates
268,1963,24.857,Estimates
268,1964,24.423,Estimates
268,1965,23.988,Estimates
268,1966,23.581,Estimates
268,1967,23.229,Estimates
268,1968,22.947,Estimates
268,1969,22.741,Estimates
268,1970,22.598,Estimates
268,1971,22.488,Estimates
268,1972,22.388,Estimates
268,1973,22.282,Estimates
268,1974,22.179,Estimates
268,1975,22.11,Estimates
268,1976,22.12,Estimates
268,1977,22.24,Estimates
268,1978,22.483,Estimates
268,1979,22.835,Estimates
268,1980,23.262,Estimates
268,1981,23.712,Estimates
268,1982,24.132,Estimates
268,1983,24.481,Estimates
268,1984,24.744,Estimates
268,1985,24.925,Estimates
268,1986,25.053,Estimates
268,1987,25.166,Estimates
268,1988,25.29,Estimates
268,1989,25.425,Estimates
268,1990,25.558,Estimates
268,1991,25.665,Estimates
268,1992,25.719,Estimates
268,1993,25.702,Estimates
268,1994,25.61,Estimates
268,1995,25.441,Estimates
268,1996,25.198,Estimates
268,1997,24.903,Estimates
268,1998,24.582,Estimates
268,1999,24.257,Estimates
268,2000,23.959,Estimates
268,2001,23.715,Estimates
268,2002,23.537,Estimates
268,2003,23.43,Estimates
268,2004,23.395,Estimates
268,2005,23.422,Estimates
268,2006,23.493,Estimates
268,2007,23.582,Estimates
268,2008,23.662,Estimates
268,2009,23.721,Estimates
268,2010,23.75,Estimates
268,2011,23.747,Estimates
268,2012,23.718,Estimates
268,2013,23.673,Estimates
268,2014,23.613,Estimates
268,2015,23.541,Estimates
368,1950,87.467,Estimates
368,1951,85.651,Estimates
368,1952,82.173,Estimates
368,1953,79.005,Estimates
368,1954,76.149,Estimates
368,1955,73.601,Estimates
368,1956,71.358,Estimates
368,1957,69.407,Estimates
368,1958,67.731,Estimates
368,1959,66.299,Estimates
368,1960,65.072,Estimates
368,1961,64.009,Estimates
368,1962,63.063,Estimates
368,1963,62.197,Estimates
368,1964,61.386,Estimates
368,1965,60.624,Estimates
368,1966,59.928,Estimates
368,1967,59.327,Estimates
368,1968,58.839,Estimates
368,1969,58.461,Estimates
368,1970,58.207,Estimates
368,1971,58.091,Estimates
368,1972,58.095,Estimates
368,1973,58.174,Estimates
368,1974,58.278,Estimates
368,1975,58.307,Estimates
368,1976,58.152,Estimates
368,1977,57.76,Estimates
368,1978,57.122,Estimates
368,1979,56.263,Estimates
368,1980,55.266,Estimates
368,1981,54.256,Estimates
368,1982,53.358,Estimates
368,1983,52.663,Estimates
368,1984,52.202,Estimates
368,1985,51.949,Estimates
368,1986,51.832,Estimates
368,1987,51.75,Estimates
368,1988,51.636,Estimates
368,1989,51.485,Estimates
368,1990,51.304,Estimates
368,1991,51.127,Estimates
368,1992,51.024,Estimates
368,1993,51.067,Estimates
368,1994,51.304,Estimates
368,1995,51.804,Estimates
368,1996,52.634,Estimates
368,1997,53.795,Estimates
368,1998,55.256,Estimates
368,1999,56.978,Estimates
368,2000,58.881,Estimates
368,2001,60.869,Estimates
368,2002,62.845,Estimates
368,2003,64.74,Estimates
368,2004,66.518,Estimates
368,2005,68.188,Estimates
368,2006,69.798,Estimates
368,2007,71.419,Estimates
368,2008,73.097,Estimates
368,2009,74.829,Estimates
368,2010,76.585,Estimates
368,2011,78.313,Estimates
368,2012,79.962,Estimates
368,2013,81.503,Estimates
368,2014,82.935,Estimates
368,2015,84.271,Estimates
376,1950,3.948,Estimates
376,1951,4.025,Estimates
376,1952,4.187,Estimates
376,1953,4.359,Estimates
376,1954,4.543,Estimates
376,1955,4.737,Estimates
376,1956,4.943,Estimates
376,1957,5.159,Estimates
376,1958,5.385,Estimates
376,1959,5.62,Estimates
376,1960,5.862,Estimates
376,1961,6.112,Estimates
376,1962,6.367,Estimates
376,1963,6.627,Estimates
376,1964,6.892,Estimates
376,1965,7.164,Estimates
376,1966,7.444,Estimates
376,1967,7.735,Estimates
376,1968,8.036,Estimates
376,1969,8.347,Estimates
376,1970,8.667,Estimates
376,1971,8.995,Estimates
376,1972,9.33,Estimates
376,1973,9.665,Estimates
376,1974,9.995,Estimates
376,1975,10.314,Estimates
376,1976,10.615,Estimates
376,1977,10.896,Estimates
376,1978,11.153,Estimates
376,1979,11.386,Estimates
376,1980,11.592,Estimates
376,1981,11.768,Estimates
376,1982,11.921,Estimates
376,1983,12.06,Estimates
376,1984,12.194,Estimates
376,1985,12.335,Estimates
376,1986,12.499,Estimates
376,1987,12.692,Estimates
376,1988,12.923,Estimates
376,1989,13.194,Estimates
376,1990,13.51,Estimates
376,1991,13.872,Estimates
376,1992,14.269,Estimates
376,1993,14.688,Estimates
376,1994,15.118,Estimates
376,1995,15.543,Estimates
376,1996,15.947,Estimates
376,1997,16.321,Estimates
376,1998,16.661,Estimates
376,1999,16.968,Estimates
376,2000,17.248,Estimates
376,2001,17.515,Estimates
376,2002,17.784,Estimates
376,2003,18.066,Estimates
376,2004,18.365,Estimates
376,2005,18.681,Estimates
376,2006,19.006,Estimates
376,2007,19.33,Estimates
376,2008,19.646,Estimates
376,2009,19.952,Estimates
376,2010,20.248,Estimates
376,2011,20.536,Estimates
376,2012,20.822,Estimates
376,2013,21.109,Estimates
376,2014,21.399,Estimates
376,2015,21.69,Estimates
400,1950,5.056,Estimates
400,1951,5.168,Estimates
400,1952,5.386,Estimates
400,1953,5.592,Estimates
400,1954,5.787,Estimates
400,1955,5.969,Estimates
400,1956,6.14,Estimates
400,1957,6.301,Estimates
400,1958,6.453,Estimates
400,1959,6.598,Estimates
400,1960,6.738,Estimates
400,1961,6.876,Estimates
400,1962,7.014,Estimates
400,1963,7.153,Estimates
400,1964,7.291,Estimates
400,1965,7.428,Estimates
400,1966,7.562,Estimates
400,1967,7.688,Estimates
400,1968,7.801,Estimates
400,1969,7.894,Estimates
400,1970,7.957,Estimates
400,1971,7.977,Estimates
400,1972,7.952,Estimates
400,1973,7.885,Estimates
400,1974,7.783,Estimates
400,1975,7.657,Estimates
400,1976,7.525,Estimates
400,1977,7.402,Estimates
400,1978,7.304,Estimates
400,1979,7.235,Estimates
400,1980,7.198,Estimates
400,1981,7.188,Estimates
400,1982,7.194,Estimates
400,1983,7.208,Estimates
400,1984,7.23,Estimates
400,1985,7.262,Estimates
400,1986,7.31,Estimates
400,1987,7.379,Estimates
400,1988,7.47,Estimates
400,1989,7.583,Estimates
400,1990,7.713,Estimates
400,1991,7.857,Estimates
400,1992,8.007,Estimates
400,1993,8.157,Estimates
400,1994,8.301,Estimates
400,1995,8.43,Estimates
400,1996,8.537,Estimates
400,1997,8.621,Estimates
400,1998,8.687,Estimates
400,1999,8.742,Estimates
400,2000,8.796,Estimates
400,2001,8.863,Estimates
400,2002,8.956,Estimates
400,2003,9.085,Estimates
400,2004,9.256,Estimates
400,2005,9.473,Estimates
400,2006,9.739,Estimates
400,2007,10.043,Estimates
400,2008,10.376,Estimates
400,2009,10.728,Estimates
400,2010,11.089,Estimates
400,2011,11.45,Estimates
400,2012,11.803,Estimates
400,2013,12.142,Estimates
400,2014,12.459,Estimates
400,2015,12.751,Estimates
414,1950,1.11,Estimates
414,1951,1.087,Estimates
414,1952,1.044,Estimates
414,1953,1.012,Estimates
414,1954,0.989,Estimates
414,1955,0.976,Estimates
414,1956,0.973,Estimates
414,1957,0.979,Estimates
414,1958,0.997,Estimates
414,1959,1.026,Estimates
414,1960,1.066,Estimates
414,1961,1.12,Estimates
414,1962,1.185,Estimates
414,1963,1.263,Estimates
414,1964,1.35,Estimates
414,1965,1.445,Estimates
414,1966,1.546,Estimates
414,1967,1.65,Estimates
414,1968,1.754,Estimates
414,1969,1.854,Estimates
414,1970,1.946,Estimates
414,1971,2.028,Estimates
414,1972,2.099,Estimates
414,1973,2.158,Estimates
414,1974,2.205,Estimates
414,1975,2.24,Estimates
414,1976,2.264,Estimates
414,1977,2.28,Estimates
414,1978,2.289,Estimates
414,1979,2.293,Estimates
414,1980,2.293,Estimates
414,1981,2.29,Estimates
414,1982,2.282,Estimates
414,1983,2.27,Estimates
414,1984,2.253,Estimates
414,1985,2.23,Estimates
414,1986,2.197,Estimates
414,1987,2.154,Estimates
414,1988,2.102,Estimates
414,1989,2.044,Estimates
414,1990,1.98,Estimates
414,1991,1.916,Estimates
414,1992,1.855,Estimates
414,1993,1.801,Estimates
414,1994,1.757,Estimates
414,1995,1.726,Estimates
414,1996,1.709,Estimates
414,1997,1.706,Estimates
414,1998,1.716,Estimates
414,1999,1.74,Estimates
414,2000,1.778,Estimates
414,2001,1.831,Estimates
414,2002,1.898,Estimates
414,2003,1.976,Estimates
414,2004,2.065,Estimates
414,2005,2.162,Estimates
414,2006,2.266,Estimates
414,2007,2.374,Estimates
414,2008,2.486,Estimates
414,2009,2.602,Estimates
414,2010,2.72,Estimates
414,2011,2.841,Estimates
414,2012,2.967,Estimates
414,2013,3.1,Estimates
414,2014,3.24,Estimates
414,2015,3.388,Estimates
422,1950,8.472,Estimates
422,1951,8.478,Estimates
422,1952,8.493,Estimates
422,1953,8.514,Estimates
422,1954,8.54,Estimates
422,1955,8.571,Estimates
422,1956,8.608,Estimates
422,1957,8.648,Estimates
422,1958,8.691,Estimates
