country_code,reference_date_1_january_31_december,crude_death_rate,variant
196,1952,8.394,Estimates
196,1953,8.334,Estimates
196,1954,8.259,Estimates
196,1955,8.172,Estimates
196,1956,8.07,Estimates
196,1957,7.953,Estimates
196,1958,7.821,Estimates
196,1959,7.672,Estimates
196,1960,7.506,Estimates
196,1961,7.324,Estimates
196,1962,7.132,Estimates
196,1963,6.94,Estimates
196,1964,6.766,Estimates
196,1965,6.644,Estimates
196,1966,6.612,Estimates
196,1967,6.686,Estimates
196,1968,6.863,Estimates
196,1969,7.129,Estimates
196,1970,7.445,Estimates
196,1971,7.763,Estimates
196,1972,8.031,Estimates
196,1973,8.215,Estimates
196,1974,8.299,Estimates
196,1975,8.285,Estimates
196,1976,8.189,Estimates
196,1977,8.051,Estimates
196,1978,7.906,Estimates
196,1979,7.768,Estimates
196,1980,7.649,Estimates
196,1981,7.549,Estimates
196,1982,7.462,Estimates
196,1983,7.382,Estimates
196,1984,7.309,Estimates
196,1985,7.244,Estimates
196,1986,7.184,Estimates
196,1987,7.129,Estimates
196,1988,7.078,Estimates
196,1989,7.03,Estimates
196,1990,6.988,Estimates
196,1991,6.954,Estimates
196,1992,6.929,Estimates
196,1993,6.912,Estimates
196,1994,6.903,Estimates
196,1995,6.899,Estimates
196,1996,6.895,Estimates
196,1997,6.888,Estimates
196,1998,6.875,Estimates
196,1999,6.858,Estimates
196,2000,6.837,Estimates
196,2001,6.816,Estimates
196,2002,6.798,Estimates
196,2003,6.787,Estimates
196,2004,6.783,Estimates
196,2005,6.784,Estimates
196,2006,6.789,Estimates
196,2007,6.793,Estimates
196,2008,6.797,Estimates
196,2009,6.799,Estimates
196,2010,6.802,Estimates
196,2011,6.807,Estimates
196,2012,6.818,Estimates
196,2013,6.836,Estimates
196,2014,6.863,Estimates
196,2015,6.897,Estimates
268,1950,16.06,Estimates
268,1951,15.906,Estimates
268,1952,15.597,Estimates
268,1953,15.288,Estimates
268,1954,14.978,Estimates
268,1955,14.668,Estimates
268,1956,14.356,Estimates
268,1957,14.042,Estimates
268,1958,13.724,Estimates
268,1959,13.4,Estimates
268,1960,13.066,Estimates
268,1961,12.721,Estimates
268,1962,12.365,Estimates
268,1963,12.0,Estimates
268,1964,11.633,Estimates
268,1965,11.277,Estimates
268,1966,10.945,Estimates
268,1967,10.648,Estimates
268,1968,10.391,Estimates
268,1969,10.176,Estimates
268,1970,9.997,Estimates
268,1971,9.841,Estimates
268,1972,9.696,Estimates
268,1973,9.554,Estimates
268,1974,9.416,Estimates
268,1975,9.292,Estimates
268,1976,9.195,Estimates
268,1977,9.139,Estimates
268,1978,9.127,Estimates
268,1979,9.156,Estimates
268,1980,9.211,Estimates
268,1981,9.273,Estimates
268,1982,9.324,Estimates
268,1983,9.352,Estimates
268,1984,9.355,Estimates
268,1985,9.341,Estimates
268,1986,9.324,Estimates
268,1987,9.323,Estimates
268,1988,9.35,Estimates
268,1989,9.406,Estimates
268,1990,9.488,Estimates
268,1991,9.586,Estimates
268,1992,9.687,Estimates
268,1993,9.778,Estimates
268,1994,9.855,Estimates
268,1995,9.914,Estimates
268,1996,9.952,Estimates
268,1997,9.975,Estimates
268,1998,9.992,Estimates
268,1999,10.008,Estimates
268,2000,10.033,Estimates
268,2001,10.078,Estimates
268,2002,10.148,Estimates
268,2003,10.246,Estimates
268,2004,10.37,Estimates
268,2005,10.516,Estimates
268,2006,10.677,Estimates
268,2007,10.841,Estimates
268,2008,10.997,Estimates
268,2009,11.137,Estimates
268,2010,11.257,Estimates
268,2011,11.353,Estimates
268,2012,11.427,Estimates
268,2013,11.481,Estimates
268,2014,11.517,Estimates
268,2015,11.533,Estimates
368,1950,31.688,Estimates
368,1951,30.597,Estimates
368,1952,28.5,Estimates
368,1953,26.571,Estimates
368,1954,24.809,Estimates
368,1955,23.213,Estimates
368,1956,21.782,Estimates
368,1957,20.511,Estimates
368,1958,19.389,Estimates
368,1959,18.403,Estimates
368,1960,17.534,Estimates
368,1961,16.761,Estimates
368,1962,16.061,Estimates
368,1963,15.41,Estimates
368,1964,14.792,Estimates
368,1965,14.199,Estimates
368,1966,13.63,Estimates
368,1967,13.097,Estimates
368,1968,12.604,Estimates
368,1969,12.15,Estimates
368,1970,11.725,Estimates
368,1971,11.319,Estimates
368,1972,10.929,Estimates
368,1973,10.556,Estimates
368,1974,10.209,Estimates
368,1975,9.913,Estimates
368,1976,9.702,Estimates
368,1977,9.59,Estimates
368,1978,9.573,Estimates
368,1979,9.629,Estimates
368,1980,9.711,Estimates
368,1981,9.757,Estimates
368,1982,9.719,Estimates
368,1983,9.566,Estimates
368,1984,9.293,Estimates
368,1985,8.914,Estimates
368,1986,8.469,Estimates
368,1987,8.013,Estimates
368,1988,7.592,Estimates
368,1989,7.227,Estimates
368,1990,6.928,Estimates
368,1991,6.69,Estimates
368,1992,6.491,Estimates
368,1993,6.312,Estimates
368,1994,6.15,Estimates
368,1995,6.004,Estimates
368,1996,5.875,Estimates
368,1997,5.766,Estimates
368,1998,5.679,Estimates
368,1999,5.614,Estimates
368,2000,5.572,Estimates
368,2001,5.558,Estimates
368,2002,5.57,Estimates
368,2003,5.601,Estimates
368,2004,5.645,Estimates
368,2005,5.69,Estimates
368,2006,5.72,Estimates
368,2007,5.729,Estimates
368,2008,5.709,Estimates
368,2009,5.661,Estimates
368,2010,5.585,Estimates
368,2011,5.49,Estimates
368,2012,5.387,Estimates
368,2013,5.286,Estimates
368,2014,5.193,Estimates
368,2015,5.112,Estimates
376,1950,6.45,Estimates
376,1951,6.395,Estimates
376,1952,6.292,Estimates
376,1953,6.206,Estimates
376,1954,6.135,Estimates
376,1955,6.08,Estimates
376,1956,6.041,Estimates
376,1957,6.017,Estimates
376,1958,6.008,Estimates
376,1959,6.012,Estimates
376,1960,6.03,Estimates
376,1961,6.058,Estimates
376,1962,6.096,Estimates
376,1963,6.14,Estimates
376,1964,6.189,Estimates
376,1965,6.242,Estimates
376,1966,6.299,Estimates
376,1967,6.359,Estimates
376,1968,6.422,Estimates
376,1969,6.484,Estimates
376,1970,6.544,Estimates
376,1971,6.598,Estimates
376,1972,6.647,Estimates
376,1973,6.687,Estimates
376,1974,6.718,Estimates
376,1975,6.737,Estimates
376,1976,6.746,Estimates
376,1977,6.745,Estimates
376,1978,6.734,Estimates
376,1979,6.716,Estimates
376,1980,6.689,Estimates
376,1981,6.655,Estimates
376,1982,6.613,Estimates
376,1983,6.566,Estimates
376,1984,6.515,Estimates
376,1985,6.463,Estimates
376,1986,6.411,Estimates
376,1987,6.36,Estimates
376,1988,6.313,Estimates
376,1989,6.268,Estimates
376,1990,6.228,Estimates
376,1991,6.192,Estimates
376,1992,6.158,Estimates
376,1993,6.125,Estimates
376,1994,6.093,Estimates
376,1995,6.059,Estimates
376,1996,6.023,Estimates
376,1997,5.983,Estimates
376,1998,5.94,Estimates
376,1999,5.894,Estimates
376,2000,5.847,Estimates
376,2001,5.801,Estimates
376,2002,5.758,Estimates
376,2003,5.719,Estimates
376,2004,5.683,Estimates
376,2005,5.65,Estimates
376,2006,5.617,Estimates
376,2007,5.581,Estimates
376,2008,5.542,Estimates
376,2009,5.5,Estimates
376,2010,5.457,Estimates
376,2011,5.413,Estimates
376,2012,5.371,Estimates
376,2013,5.334,Estimates
376,2014,5.303,Estimates
376,2015,5.276,Estimates
400,1950,21.961,Estimates
400,1951,21.561,Estimates
400,1952,20.779,Estimates
400,1953,20.037,Estimates
400,1954,19.335,Estimates
400,1955,18.672,Estimates
400,1956,18.047,Estimates
400,1957,17.456,Estimates
400,1958,16.896,Estimates
400,1959,16.358,Estimates
400,1960,15.833,Estimates
400,1961,15.31,Estimates
400,1962,14.78,Estimates
400,1963,14.237,Estimates
400,1964,13.679,Estimates
400,1965,13.11,Estimates
400,1966,12.537,Estimates
400,1967,11.974,Estimates
400,1968,11.429,Estimates
400,1969,10.909,Estimates
400,1970,10.414,Estimates
400,1971,9.942,Estimates
400,1972,9.489,Estimates
400,1973,9.054,Estimates
400,1974,8.639,Estimates
400,1975,8.251,Estimates
400,1976,7.898,Estimates
400,1977,7.583,Estimates
400,1978,7.308,Estimates
400,1979,7.07,Estimates
400,1980,6.862,Estimates
400,1981,6.674,Estimates
400,1982,6.498,Estimates
400,1983,6.324,Estimates
400,1984,6.149,Estimates
400,1985,5.969,Estimates
400,1986,5.785,Estimates
400,1987,5.605,Estimates
400,1988,5.432,Estimates
400,1989,5.267,Estimates
400,1990,5.114,Estimates
400,1991,4.973,Estimates
400,1992,4.844,Estimates
400,1993,4.728,Estimates
400,1994,4.622,Estimates
400,1995,4.527,Estimates
400,1996,4.442,Estimates
400,1997,4.364,Estimates
400,1998,4.292,Estimates
400,1999,4.226,Estimates
400,2000,4.165,Estimates
400,2001,4.11,Estimates
400,2002,4.061,Estimates
400,2003,4.019,Estimates
400,2004,3.983,Estimates
400,2005,3.953,Estimates
400,2006,3.929,Estimates
400,2007,3.909,Estimates
400,2008,3.894,Estimates
400,2009,3.882,Estimates
400,2010,3.871,Estimates
400,2011,3.863,Estimates
400,2012,3.855,Estimates
400,2013,3.849,Estimates
400,2014,3.843,Estimates
400,2015,3.839,Estimates
414,1950,15.086,Estimates
414,1951,14.687,Estimates
414,1952,13.907,Estimates
414,1953,13.161,Estimates
414,1954,12.448,Estimates
414,1955,11.769,Estimates
414,1956,11.124,Estimates
414,1957,10.515,Estimates
414,1958,9.942,Estimates
414,1959,9.408,Estimates
414,1960,8.916,Estimates
414,1961,8.467,Estimates
414,1962,8.062,Estimates
414,1963,7.701,Estimates
414,1964,7.38,Estimates
414,1965,7.095,Estimates
414,1966,6.839,Estimates
414,1967,6.607,Estimates
414,1968,6.39,Estimates
414,1969,6.183,Estimates
414,1970,5.979,Estimates
414,1971,5.774,Estimates
414,1972,5.569,Estimates
414,1973,5.364,Estimates
414,1974,5.158,Estimates
414,1975,4.951,Estimates
414,1976,4.745,Estimates
414,1977,4.542,Estimates
414,1978,4.345,Estimates
414,1979,4.156,Estimates
414,1980,3.972,Estimates
414,1981,3.795,Estimates
414,1982,3.622,Estimates
414,1983,3.454,Estimates
414,1984,3.295,Estimates
414,1985,3.147,Estimates
414,1986,3.014,Estimates
414,1987,2.899,Estimates
414,1988,2.804,Estimates
414,1989,2.731,Estimates
414,1990,2.679,Estimates
414,1991,2.647,Estimates
414,1992,2.633,Estimates
414,1993,2.632,Estimates
414,1994,2.641,Estimates
414,1995,2.656,Estimates
414,1996,2.673,Estimates
414,1997,2.691,Estimates
414,1998,2.708,Estimates
414,1999,2.72,Estimates
414,2000,2.728,Estimates
414,2001,2.73,Estimates
414,2002,2.729,Estimates
414,2003,2.725,Estimates
414,2004,2.718,Estimates
414,2005,2.706,Estimates
414,2006,2.689,Estimates
414,2007,2.667,Estimates
414,2008,2.639,Estimates
414,2009,2.609,Estimates
414,2010,2.579,Estimates
414,2011,2.552,Estimates
414,2012,2.53,Estimates
414,2013,2.517,Estimates
414,2014,2.515,Estimates
414,2015,2.523,Estimates
422,1950,13.562,Estimates
422,1951,13.381,Estimates
422,1952,13.022,Estimates
422,1953,12.673,Estimates
422,1954,12.331,Estimates
422,1955,11.999,Estimates
422,1956,11.675,Estimates
422,1957,11.36,Estimates
422,1958,11.053,Estimates
422,1959,10.755,Estimates
422,1960,10.467,Estimates
422,1961,10.187,Estimates
422,1962,9.918,Estimates
422,1963,9.658,Estimates
422,1964,9.407,Estimates
422,1965,9.166,Estimates
422,1966,8.933,Estimates
422,1967,8.707,Estimates
422,1968,8.491,Estimates
422,1969,8.285,Estimates
422,1970,8.092,Estimates
422,1971,7.918,Estimates
422,1972,7.763,Estimates
422,1973,7.631,Estimates
422,1974,7.52,Estimates
422,1975,7.432,Estimates
422,1976,7.365,Estimates
422,1977,7.317,Estimates
422,1978,7.282,Estimates
422,1979,7.257,Estimates
422,1980,7.238,Estimates
422,1981,7.221,Estimates
422,1982,7.203,Estimates
422,1983,7.183,Estimates
422,1984,7.156,Estimates
422,1985,7.121,Estimates
422,1986,7.078,Estimates
422,1987,7.027,Estimates
422,1988,6.969,Estimates
422,1989,6.903,Estimates
422,1990,6.826,Estimates
422,1991,6.736,Estimates
422,1992,6.633,Estimates
422,1993,6.518,Estimates
422,1994,6.392,Estimates
422,1995,6.256,Estimates
422,1996,6.11,Estimates
422,1997,5.959,Estimates
422,1998,5.805,Estimates
422,1999,5.652,Estimates
422,2000,5.502,Estimates
422,2001,5.359,Estimates
422,2002,5.223,Estimates
422,2003,5.095,Estimates
422,2004,4.98,Estimates
422,2005,4.879,Estimates
422,2006,4.796,Estimates
422,2007,4.731,Estimates
422,2008,4.684,Estimates
422,2009,4.651,Estimates
422,2010,4.629,Estimates
422,2011,4.612,Estimates
422,2012,4.596,Estimates
422,2013,4.579,Estimates
422,2014,4.562,Estimates
422,2015,4.547,Estimates
512,1950,30.117,Estimates
512,1951,29.66,Estimates
512,1952,28.758,Estimates
512,1953,27.882,Estimates
512,1954,27.031,Estimates
512,1955,26.206,Estimates
512,1956,25.406,Estimates
512,1957,24.632,Estimates
512,1958,23.883,Estimates
512,1959,23.159,Estimates
512,1960,22.457,Estimates
512,1961,21.778,Estimates
512,1962,21.12,Estimates
512,1963,20.479,Estimates
512,1964,19.854,Estimates
512,1965,19.244,Estimates
512,1966,18.65,Estimates
512,1967,18.072,Estimates
512,1968,17.504,Estimates
512,1969,16.942,Estimates
512,1970,16.376,Estimates
512,1971,15.798,Estimates
512,1972,15.202,Estimates
512,1973,14.586,Estimates
512,1974,13.95,Estimates
512,1975,13.298,Estimates
512,1976,12.635,Estimates
512,1977,11.969,Estimates
512,1978,11.312,Estimates
512,1979,10.672,Estimates
512,1980,10.054,Estimates
512,1981,9.463,Estimates
512,1982,8.9,Estimates
512,1983,8.365,Estimates
512,1984,7.861,Estimates
512,1985,7.39,Estimates
512,1986,6.951,Estimates
512,1987,6.543,Estimates
512,1988,6.162,Estimates
512,1989,5.809,Estimates
512,1990,5.483,Estimates
512,1991,5.184,Estimates
512,1992,4.913,Estimates
512,1993,4.667,Estimates
512,1994,4.446,Estimates
512,1995,4.247,Estimates
512,1996,4.068,Estimates
512,1997,3.909,Estimates
512,1998,3.766,Estimates
512,1999,3.638,Estimates
512,2000,3.522,Estimates
512,2001,3.417,Estimates
512,2002,3.324,Estimates
512,2003,3.24,Estimates
512,2004,3.165,Estimates
512,2005,3.096,Estimates
512,2006,3.033,Estimates
512,2007,2.974,Estimates
512,2008,2.92,Estimates
512,2009,2.871,Estimates
512,2010,2.824,Estimates
512,2011,2.782,Estimates
512,2012,2.744,Estimates
512,2013,2.711,Estimates
512,2014,2.685,Estimates
512,2015,2.666,Estimates
634,1950,14.567,Estimates
634,1951,14.271,Estimates
634,1952,13.684,Estimates
634,1953,13.104,Estimates
634,1954,12.533,Estimates
634,1955,11.97,Estimates
634,1956,11.415,Estimates
634,1957,10.868,Estimates
634,1958,10.33,Estimates
634,1959,9.8,Estimates
634,1960,9.279,Estimates
634,1961,8.769,Estimates
634,1962,8.27,Estimates
634,1963,7.785,Estimates
634,1964,7.318,Estimates
634,1965,6.872,Estimates
634,1966,6.451,Estimates
634,1967,6.057,Estimates
634,1968,5.692,Estimates
634,1969,5.358,Estimates
634,1970,5.055,Estimates
634,1971,4.785,Estimates
634,1972,4.545,Estimates
634,1973,4.332,Estimates
634,1974,4.141,Estimates
634,1975,3.966,Estimates
634,1976,3.801,Estimates
634,1977,3.642,Estimates
634,1978,3.486,Estimates
634,1979,3.331,Estimates
634,1980,3.177,Estimates
634,1981,3.025,Estimates
634,1982,2.881,Estimates
634,1983,2.747,Estimates
634,1984,2.626,Estimates
634,1985,2.518,Estimates
634,1986,2.427,Estimates
634,1987,2.349,Estimates
634,1988,2.285,Estimates
634,1989,2.234,Estimates
634,1990,2.194,Estimates
634,1991,2.166,Estimates
634,1992,2.148,Estimates
634,1993,2.137,Estimates
634,1994,2.131,Estimates
634,1995,2.128,Estimates
634,1996,2.124,Estimates
634,1997,2.12,Estimates
634,1998,2.113,Estimates
634,1999,2.101,Estimates
634,2000,2.081,Estimates
634,2001,2.051,Estimates
634,2002,2.01,Estimates
634,2003,1.961,Estimates
634,2004,1.904,Estimates
634,2005,1.842,Estimates
634,2006,1.776,Estimates
634,2007,1.712,Estimates
634,2008,1.651,Estimates
634,2009,1.598,Estimates
634,2010,1.554,Estimates
634,2011,1.52,Estimates
634,2012,1.497,Estimates
634,2013,1.484,Estimates
634,2014,1.48,Estimates
634,2015,1.486,Estimates
682,1950,24.029,Estimates
682,1951,23.822,Estimates
682,1952,23.412,Estimates
682,1953,23.009,Estimates
682,1954,22.611,Estimates
682,1955,22.219,Estimates
682,1956,21.833,Estimates
682,1957,21.452,Estimates
682,1958,21.075,Estimates
682,1959,20.698,Estimates
682,1960,20.319,Estimates
682,1961,19.934,Estimates
682,1962,19.537,Estimates
682,1963,19.12,Estimates
682,1964,18.677,Estimates
682,1965,18.195,Estimates
682,1966,17.665,Estimates
682,1967,17.083,Estimates
682,1968,16.453,Estimates
682,1969,15.779,Estimates
682,1970,15.067,Estimates
682,1971,14.325,Estimates
682,1972,13.568,Estimates
682,1973,12.811,Estimates
682,1974,12.067,Estimates
682,1975,11.349,Estimates
682,1976,10.664,Estimates
682,1977,10.014,Estimates
682,1978,9.401,Estimates
682,1979,8.828,Estimates
682,1980,8.297,Estimates
682,1981,7.808,Estimates
682,1982,7.356,Estimates
682,1983,6.937,Estimates
682,1984,6.55,Estimates
682,1985,6.195,Estimates
682,1986,5.875,Estimates
682,1987,5.589,Estimates
682,1988,5.337,Estimates
682,1989,5.114,Estimates
682,1990,4.917,Estimates
682,1991,4.742,Estimates
682,1992,4.585,Estimates
682,1993,4.441,Estimates
682,1994,4.307,Estimates
682,1995,4.181,Estimates
682,1996,4.062,Estimates
682,1997,3.954,Estimates
682,1998,3.855,Estimates
682,1999,3.768,Estimates
682,2000,3.692,Estimates
682,2001,3.628,Estimates
682,2002,3.577,Estimates
682,2003,3.537,Estimates
682,2004,3.508,Estimates
682,2005,3.486,Estimates
682,2006,3.469,Estimates
682,2007,3.453,Estimates
682,2008,3.439,Estimates
682,2009,3.425,Estimates
682,2010,3.411,Estimates
682,2011,3.399,Estimates
682,2012,3.392,Estimates
682,2013,3.392,Estimates
682,2014,3.4,Estimates
682,2015,3.418,Estimates
275,1950,20.556,Estimates
275,1951,20.407,Estimates
275,1952,20.109,Estimates
275,1953,19.813,Estimates
275,1954,19.518,Estimates
275,1955,19.224,Estimates
275,1956,18.929,Estimates
275,1957,18.632,Estimates
275,1958,18.328,Estimates
275,1959,18.01,Estimates
275,1960,17.669,Estimates
275,1961,17.299,Estimates
275,1962,16.89,Estimates
275,1963,16.44,Estimates
275,1964,15.95,Estimates
275,1965,15.422,Estimates
275,1966,14.864,Estimates
275,1967,14.289,Estimates
275,1968,13.709,Estimates
275,1969,13.133,Estimates
275,1970,12.567,Estimates
275,1971,12.017,Estimates
275,1972,11.481,Estimates
275,1973,10.96,Estimates
275,1974,10.456,Estimates
275,1975,9.97,Estimates
275,1976,9.499,Estimates
275,1977,9.042,Estimates
275,1978,8.599,Estimates
275,1979,8.171,Estimates
275,1980,7.761,Estimates
275,1981,7.373,Estimates
275,1982,7.011,Estimates
275,1983,6.676,Estimates
275,1984,6.369,Estimates
275,1985,6.094,Estimates
275,1986,5.849,Estimates
275,1987,5.634,Estimates
275,1988,5.443,Estimates
275,1989,5.273,Estimates
275,1990,5.118,Estimates
275,1991,4.973,Estimates
275,1992,4.834,Estimates
275,1993,4.699,Estimates
275,1994,4.565,Estimates
275,1995,4.435,Estimates
275,1996,4.31,Estimates
275,1997,4.195,Estimates
275,1998,4.093,Estimates
275,1999,4.006,Estimates
275,2000,3.934,Estimates
275,2001,3.877,Estimates
275,2002,3.833,Estimates
275,2003,3.799,Estimates
275,2004,3.773,Estimates
275,2005,3.753,Estimates
275,2006,3.737,Estimates
275,2007,3.722,Estimates
275,2008,3.707,Estimates
275,2009,3.692,Estimates
275,2010,3.674,Estimates
275,2011,3.655,Estimates
275,2012,3.636,Estimates
275,2013,3.617,Estimates
275,2014,3.599,Estimates
275,2015,3.582,Estimates
760,1950,20.118,Estimates
760,1951,19.891,Estimates
760,1952,19.435,Estimates
760,1953,18.975,Estimates
760,1954,18.511,Estimates
760,1955,18.043,Estimates
760,1956,17.57,Estimates
760,1957,17.093,Estimates
760,1958,16.612,Estimates
760,1959,16.128,Estimates
760,1960,15.641,Estimates
760,1961,15.151,Estimates
760,1962,14.66,Estimates
760,1963,14.168,Estimates
760,1964,13.678,Estimates
760,1965,13.188,Estimates
760,1966,12.697,Estimates
760,1967,12.208,Estimates
760,1968,11.72,Estimates
760,1969,11.237,Estimates
760,1970,10.763,Estimates
760,1971,10.301,Estimates
760,1972,9.854,Estimates
760,1973,9.424,Estimates
760,1974,9.013,Estimates
760,1975,8.62,Estimates
760,1976,8.246,Estimates
760,1977,7.887,Estimates
760,1978,7.541,Estimates
760,1979,7.21,Estimates
760,1980,6.891,Estimates
760,1981,6.588,Estimates
760,1982,6.299,Estimates
760,1983,6.027,Estimates
760,1984,5.773,Estimates
760,1985,5.536,Estimates
760,1986,5.319,Estimates
760,1987,5.121,Estimates
760,1988,4.941,Estimates
760,1989,4.78,Estimates
760,1990,4.636,Estimates
760,1991,4.508,Estimates
760,1992,4.396,Estimates
760,1993,4.298,Estimates
760,1994,4.21,Estimates
760,1995,4.133,Estimates
760,1996,4.064,Estimates
760,1997,4.002,Estimates
760,1998,3.947,Estimates
760,1999,3.896,Estimates
760,2000,3.841,Estimates
760,2001,3.769,Estimates
760,2002,3.682,Estimates
760,2003,3.588,Estimates
760,2004,3.5,Estimates
760,2005,3.452,Estimates
760,2006,3.485,Estimates
760,2007,3.617,Estimates
760,2008,3.853,Estimates
760,2009,4.177,Estimates
760,2010,4.554,Estimates
760,2011,4.933,Estimates
760,2012,5.266,Estimates
760,2013,5.514,Estimates
760,2014,5.663,Estimates
760,2015,5.715,Estimates
792,1950,25.186,Estimates
792,1951,25.033,Estimates
792,1952,24.704,Estimates
792,1953,24.328,Estimates
792,1954,23.906,Estimates
792,1955,23.438,Estimates
792,1956,22.924,Estimates
792,1957,22.368,Estimates
792,1958,21.773,Estimates
792,1959,21.145,Estimates
792,1960,20.494,Estimates
792,1961,19.83,Estimates
792,1962,19.165,Estimates
792,1963,18.513,Estimates
792,1964,17.885,Estimates
792,1965,17.294,Estimates
792,1966,16.75,Estimates
792,1967,16.252,Estimates
792,1968,15.795,Estimates
792,1969,15.376,Estimates
792,1970,14.988,Estimates
792,1971,14.622,Estimates
792,1972,14.265,Estimates
792,1973,13.907,Estimates
792,1974,13.543,Estimates
792,1975,13.17,Estimates
792,1976,12.788,Estimates
792,1977,12.402,Estimates
792,1978,12.018,Estimates
792,1979,11.638,Estimates
792,1980,11.263,Estimates
792,1981,10.895,Estimates
792,1982,10.533,Estimates
792,1983,10.18,Estimates
792,1984,9.84,Estimates
792,1985,9.515,Estimates
792,1986,9.212,Estimates
792,1987,8.93,Estimates
792,1988,8.671,Estimates
792,1989,8.433,Estimates
792,1990,8.213,Estimates
792,1991,8.007,Estimates
792,1992,7.81,Estimates
792,1993,7.619,Estimates
792,1994,7.431,Estimates
792,1995,7.245,Estimates
792,1996,7.061,Estimates
792,1997,6.881,Estimates
792,1998,6.709,Estimates
792,1999,6.547,Estimates
792,2000,6.399,Estimates
792,2001,6.266,Estimates
792,2002,6.152,Estimates
792,2003,6.056,Estimates
792,2004,5.977,Estimates
792,2005,5.916,Estimates
792,2006,5.868,Estimates
792,2007,5.83,Estimates
792,2008,5.8,Estimates
792,2009,5.775,Estimates
792,2010,5.755,Estimates
792,2011,5.739,Estimates
792,2012,5.729,Estimates
792,2013,5.725,Estimates
792,2014,5.727,Estimates
792,2015,5.735,Estimates
784,1950,23.554,Estimates
784,1951,23.162,Estimates
784,1952,22.366,Estimates
784,1953,21.545,Estimates
784,1954,20.7,Estimates
784,1955,19.83,Estimates
784,1956,18.937,Estimates
784,1957,18.022,Estimates
784,1958,17.088,Estimates
784,1959,16.139,Estimates
784,1960,15.181,Estimates
784,1961,14.223,Estimates
784,1962,13.275,Estimates
784,1963,12.347,Estimates
784,1964,11.452,Estimates
784,1965,10.602,Estimates
784,1966,9.804,Estimates
784,1967,9.061,Estimates
784,1968,8.375,Estimates
784,1969,7.748,Estimates
784,1970,7.18,Estimates
784,1971,6.67,Estimates
784,1972,6.21,Estimates
784,1973,5.794,Estimates
784,1974,5.417,Estimates
784,1975,5.077,Estimates
784,1976,4.773,Estimates
784,1977,4.503,Estimates
784,1978,4.266,Estimates
784,1979,4.055,Estimates
784,1980,3.869,Estimates
784,1981,3.703,Estimates
784,1982,3.556,Estimates
784,1983,3.424,Estimates
784,1984,3.304,Estimates
784,1985,3.191,Estimates
784,1986,3.083,Estimates
784,1987,2.981,Estimates
784,1988,2.882,Estimates
784,1989,2.786,Estimates
784,1990,2.691,Estimates
784,1991,2.597,Estimates
784,1992,2.504,Estimates
784,1993,2.415,Estimates
784,1994,2.328,Estimates
784,1995,2.245,Estimates
784,1996,2.166,Estimates
784,1997,2.092,Estimates
784,1998,2.023,Estimates
784,1999,1.959,Estimates
784,2000,1.897,Estimates
784,2001,1.837,Estimates
784,2002,1.778,Estimates
784,2003,1.72,Estimates
784,2004,1.663,Estimates
784,2005,1.61,Estimates
784,2006,1.563,Estimates
784,2007,1.524,Estimates
784,2008,1.497,Estimates
784,2009,1.481,Estimates
784,2010,1.479,Estimates
784,2011,1.49,Estimates
784,2012,1.513,Estimates
784,2013,1.546,Estimates
784,2014,1.589,Estimates
784,2015,1.641,Estimates
887,1950,30.638,Estimates
887,1951,30.507,Estimates
887,1952,30.279,Estimates
887,1953,30.12,Estimates
887,1954,30.03,Estimates
887,1955,30.007,Estimates
887,1956,30.043,Estimates
887,1957,30.126,Estimates
887,1958,30.236,Estimates
887,1959,30.336,Estimates
887,1960,30.382,Estimates
887,1961,30.331,Estimates
887,1962,30.141,Estimates
887,1963,29.784,Estimates
887,1964,29.261,Estimates
887,1965,28.591,Estimates
887,1966,27.812,Estimates
887,1967,26.982,Estimates
887,1968,26.15,Estimates
887,1969,25.342,Estimates
887,1970,24.57,Estimates
887,1971,23.832,Estimates
887,1972,23.107,Estimates
887,1973,22.378,Estimates
887,1974,21.642,Estimates
887,1975,20.895,Estimates
887,1976,20.13,Estimates
887,1977,19.351,Estimates
887,1978,18.562,Estimates
887,1979,17.77,Estimates
887,1980,16.984,Estimates
887,1981,16.21,Estimates
887,1982,15.461,Estimates
887,1983,14.747,Estimates
887,1984,14.08,Estimates
887,1985,13.477,Estimates
887,1986,12.952,Estimates
887,1987,12.506,Estimates
887,1988,12.132,Estimates
887,1989,11.824,Estimates
887,1990,11.567,Estimates
887,1991,11.344,Estimates
887,1992,11.134,Estimates
887,1993,10.921,Estimates
887,1994,10.695,Estimates
887,1995,10.451,Estimates
887,1996,10.189,Estimates
887,1997,9.921,Estimates
887,1998,9.656,Estimates
887,1999,9.398,Estimates
887,2000,9.153,Estimates
887,2001,8.925,Estimates
887,2002,8.715,Estimates
887,2003,8.523,Estimates
887,2004,8.349,Estimates
887,2005,8.187,Estimates
887,2006,8.034,Estimates
887,2007,7.883,Estimates
887,2008,7.731,Estimates
887,2009,7.578,Estimates
887,2010,7.426,Estimates
887,2011,7.28,Estimates
887,2012,7.145,Estimates
887,2013,7.024,Estimates
887,2014,6.919,Estimates
887,2015,6.829,Estimates
908,1950,11.712,Estimates
908,1951,11.574,Estimates
908,1952,11.307,Estimates
908,1953,11.059,Estimates
908,1954,10.829,Estimates
908,1955,10.618,Estimates
908,1956,10.427,Estimates
908,1957,10.255,Estimates
908,1958,10.104,Estimates
908,1959,9.976,Estimates
