country_code,reference_date_1_january_31_december,total_population_natural_change_increase,variant
434,2083,-11.885,Medium variant
434,2084,-12.919,Medium variant
434,2085,-13.998,Medium variant
434,2086,-15.115,Medium variant
434,2087,-16.258,Medium variant
434,2088,-17.409,Medium variant
434,2089,-18.545,Medium variant
434,2090,-19.643,Medium variant
434,2091,-20.686,Medium variant
434,2092,-21.658,Medium variant
434,2093,-22.548,Medium variant
434,2094,-23.349,Medium variant
434,2095,-24.056,Medium variant
434,2096,-24.666,Medium variant
434,2097,-25.177,Medium variant
434,2098,-25.59,Medium variant
434,2099,-25.904,Medium variant
504,2015,504.121,Medium variant
504,2016,495.368,Medium variant
504,2017,484.716,Medium variant
504,2018,473.283,Medium variant
504,2019,461.659,Medium variant
504,2020,450.217,Medium variant
504,2021,439.038,Medium variant
504,2022,427.865,Medium variant
504,2023,416.544,Medium variant
504,2024,405.197,Medium variant
504,2025,393.935,Medium variant
504,2026,382.837,Medium variant
504,2027,371.936,Medium variant
504,2028,361.272,Medium variant
504,2029,350.898,Medium variant
504,2030,340.864,Medium variant
504,2031,331.189,Medium variant
504,2032,321.836,Medium variant
504,2033,312.768,Medium variant
504,2034,303.959,Medium variant
504,2035,295.4,Medium variant
504,2036,287.079,Medium variant
504,2037,278.96,Medium variant
504,2038,270.99,Medium variant
504,2039,263.114,Medium variant
504,2040,255.281,Medium variant
504,2041,247.457,Medium variant
504,2042,239.607,Medium variant
504,2043,231.687,Medium variant
504,2044,223.644,Medium variant
504,2045,215.416,Medium variant
504,2046,206.955,Medium variant
504,2047,198.258,Medium variant
504,2048,189.329,Medium variant
504,2049,180.177,Medium variant
504,2050,170.807,Medium variant
504,2051,161.238,Medium variant
504,2052,151.522,Medium variant
504,2053,141.723,Medium variant
504,2054,131.893,Medium variant
504,2055,122.084,Medium variant
504,2056,112.33,Medium variant
504,2057,102.658,Medium variant
504,2058,93.097,Medium variant
504,2059,83.68,Medium variant
504,2060,74.418,Medium variant
504,2061,65.299,Medium variant
504,2062,56.317,Medium variant
504,2063,47.486,Medium variant
504,2064,38.849,Medium variant
504,2065,30.469,Medium variant
504,2066,22.414,Medium variant
504,2067,14.729,Medium variant
504,2068,7.437,Medium variant
504,2069,0.542,Medium variant
504,2070,-5.973,Medium variant
504,2071,-12.159,Medium variant
504,2072,-18.079,Medium variant
504,2073,-23.778,Medium variant
504,2074,-29.273,Medium variant
504,2075,-34.55,Medium variant
504,2076,-39.568,Medium variant
504,2077,-44.296,Medium variant
504,2078,-48.723,Medium variant
504,2079,-52.869,Medium variant
504,2080,-56.766,Medium variant
504,2081,-60.451,Medium variant
504,2082,-63.981,Medium variant
504,2083,-67.413,Medium variant
504,2084,-70.798,Medium variant
504,2085,-74.176,Medium variant
504,2086,-77.565,Medium variant
504,2087,-80.968,Medium variant
504,2088,-84.386,Medium variant
504,2089,-87.837,Medium variant
504,2090,-91.33,Medium variant
504,2091,-94.868,Medium variant
504,2092,-98.45,Medium variant
504,2093,-102.073,Medium variant
504,2094,-105.731,Medium variant
504,2095,-109.423,Medium variant
504,2096,-113.15,Medium variant
504,2097,-116.908,Medium variant
504,2098,-120.696,Medium variant
504,2099,-124.517,Medium variant
729,2015,1009.238,Medium variant
729,2016,1019.648,Medium variant
729,2017,1030.342,Medium variant
729,2018,1041.442,Medium variant
729,2019,1052.962,Medium variant
729,2020,1064.865,Medium variant
729,2021,1077.053,Medium variant
729,2022,1089.297,Medium variant
729,2023,1101.362,Medium variant
729,2024,1113.08,Medium variant
729,2025,1124.304,Medium variant
729,2026,1134.942,Medium variant
729,2027,1144.969,Medium variant
729,2028,1154.345,Medium variant
729,2029,1162.997,Medium variant
729,2030,1170.857,Medium variant
729,2031,1177.897,Medium variant
729,2032,1184.147,Medium variant
729,2033,1189.642,Medium variant
729,2034,1194.396,Medium variant
729,2035,1198.411,Medium variant
729,2036,1201.686,Medium variant
729,2037,1204.262,Medium variant
729,2038,1206.204,Medium variant
729,2039,1207.58,Medium variant
729,2040,1208.461,Medium variant
729,2041,1208.911,Medium variant
729,2042,1208.98,Medium variant
729,2043,1208.724,Medium variant
729,2044,1208.197,Medium variant
729,2045,1207.47,Medium variant
729,2046,1206.595,Medium variant
729,2047,1205.552,Medium variant
729,2048,1204.291,Medium variant
729,2049,1202.769,Medium variant
729,2050,1200.906,Medium variant
729,2051,1198.612,Medium variant
729,2052,1195.802,Medium variant
729,2053,1192.404,Medium variant
729,2054,1188.375,Medium variant
729,2055,1183.708,Medium variant
729,2056,1178.43,Medium variant
729,2057,1172.6,Medium variant
729,2058,1166.256,Medium variant
729,2059,1159.397,Medium variant
729,2060,1152.0,Medium variant
729,2061,1144.035,Medium variant
729,2062,1135.469,Medium variant
729,2063,1126.286,Medium variant
729,2064,1116.491,Medium variant
729,2065,1106.094,Medium variant
729,2066,1095.124,Medium variant
729,2067,1083.615,Medium variant
729,2068,1071.6,Medium variant
729,2069,1059.1,Medium variant
729,2070,1046.08,Medium variant
729,2071,1032.484,Medium variant
729,2072,1018.303,Medium variant
729,2073,1003.587,Medium variant
729,2074,988.426,Medium variant
729,2075,972.946,Medium variant
729,2076,957.282,Medium variant
729,2077,941.563,Medium variant
729,2078,925.9,Medium variant
729,2079,910.372,Medium variant
729,2080,895.045,Medium variant
729,2081,879.939,Medium variant
729,2082,864.976,Medium variant
729,2083,850.068,Medium variant
729,2084,835.155,Medium variant
729,2085,820.139,Medium variant
729,2086,804.912,Medium variant
729,2087,789.411,Medium variant
729,2088,773.618,Medium variant
729,2089,757.543,Medium variant
729,2090,741.243,Medium variant
729,2091,724.807,Medium variant
729,2092,708.322,Medium variant
729,2093,691.876,Medium variant
729,2094,675.542,Medium variant
729,2095,659.362,Medium variant
729,2096,643.359,Medium variant
729,2097,627.548,Medium variant
729,2098,611.933,Medium variant
729,2099,596.515,Medium variant
788,2015,127.564,Medium variant
788,2016,125.474,Medium variant
788,2017,122.659,Medium variant
788,2018,119.374,Medium variant
788,2019,115.745,Medium variant
788,2020,111.846,Medium variant
788,2021,107.696,Medium variant
788,2022,103.29,Medium variant
788,2023,98.661,Medium variant
788,2024,93.903,Medium variant
788,2025,89.097,Medium variant
788,2026,84.306,Medium variant
788,2027,79.586,Medium variant
788,2028,75.003,Medium variant
788,2029,70.633,Medium variant
788,2030,66.547,Medium variant
788,2031,62.795,Medium variant
788,2032,59.369,Medium variant
788,2033,56.258,Medium variant
788,2034,53.465,Medium variant
788,2035,50.999,Medium variant
788,2036,48.859,Medium variant
788,2037,47.001,Medium variant
788,2038,45.363,Medium variant
788,2039,43.884,Medium variant
788,2040,42.509,Medium variant
788,2041,41.193,Medium variant
788,2042,39.891,Medium variant
788,2043,38.544,Medium variant
788,2044,37.095,Medium variant
788,2045,35.481,Medium variant
788,2046,33.659,Medium variant
788,2047,31.629,Medium variant
788,2048,29.396,Medium variant
788,2049,26.961,Medium variant
788,2050,24.321,Medium variant
788,2051,21.486,Medium variant
788,2052,18.498,Medium variant
788,2053,15.407,Medium variant
788,2054,12.26,Medium variant
788,2055,9.093,Medium variant
788,2056,5.931,Medium variant
788,2057,2.802,Medium variant
788,2058,-0.26,Medium variant
788,2059,-3.212,Medium variant
788,2060,-6.017,Medium variant
788,2061,-8.651,Medium variant
788,2062,-11.106,Medium variant
788,2063,-13.372,Medium variant
788,2064,-15.423,Medium variant
788,2065,-17.236,Medium variant
788,2066,-18.789,Medium variant
788,2067,-20.087,Medium variant
788,2068,-21.147,Medium variant
788,2069,-21.98,Medium variant
788,2070,-22.604,Medium variant
788,2071,-23.041,Medium variant
788,2072,-23.321,Medium variant
788,2073,-23.476,Medium variant
788,2074,-23.536,Medium variant
788,2075,-23.511,Medium variant
788,2076,-23.398,Medium variant
788,2077,-23.201,Medium variant
788,2078,-22.935,Medium variant
788,2079,-22.64,Medium variant
788,2080,-22.357,Medium variant
788,2081,-22.127,Medium variant
788,2082,-21.983,Medium variant
788,2083,-21.949,Medium variant
788,2084,-22.05,Medium variant
788,2085,-22.294,Medium variant
788,2086,-22.681,Medium variant
788,2087,-23.185,Medium variant
788,2088,-23.783,Medium variant
788,2089,-24.47,Medium variant
788,2090,-25.237,Medium variant
788,2091,-26.08,Medium variant
788,2092,-26.996,Medium variant
788,2093,-27.982,Medium variant
788,2094,-29.037,Medium variant
788,2095,-30.159,Medium variant
788,2096,-31.349,Medium variant
788,2097,-32.607,Medium variant
788,2098,-33.932,Medium variant
788,2099,-35.324,Medium variant
732,2015,7.224,Medium variant
732,2016,7.145,Medium variant
732,2017,7.053,Medium variant
732,2018,6.946,Medium variant
732,2019,6.828,Medium variant
732,2020,6.699,Medium variant
732,2021,6.559,Medium variant
732,2022,6.409,Medium variant
732,2023,6.254,Medium variant
732,2024,6.094,Medium variant
732,2025,5.931,Medium variant
732,2026,5.764,Medium variant
732,2027,5.595,Medium variant
732,2028,5.423,Medium variant
732,2029,5.251,Medium variant
732,2030,5.08,Medium variant
732,2031,4.909,Medium variant
732,2032,4.74,Medium variant
732,2033,4.572,Medium variant
732,2034,4.405,Medium variant
732,2035,4.24,Medium variant
732,2036,4.076,Medium variant
732,2037,3.912,Medium variant
732,2038,3.746,Medium variant
732,2039,3.58,Medium variant
732,2040,3.413,Medium variant
732,2041,3.243,Medium variant
732,2042,3.075,Medium variant
732,2043,2.906,Medium variant
732,2044,2.737,Medium variant
732,2045,2.569,Medium variant
732,2046,2.401,Medium variant
732,2047,2.234,Medium variant
732,2048,2.068,Medium variant
732,2049,1.905,Medium variant
732,2050,1.743,Medium variant
732,2051,1.582,Medium variant
732,2052,1.423,Medium variant
732,2053,1.267,Medium variant
732,2054,1.113,Medium variant
732,2055,0.963,Medium variant
732,2056,0.816,Medium variant
732,2057,0.673,Medium variant
732,2058,0.536,Medium variant
732,2059,0.403,Medium variant
732,2060,0.278,Medium variant
732,2061,0.161,Medium variant
732,2062,0.052,Medium variant
732,2063,-0.048,Medium variant
732,2064,-0.14,Medium variant
732,2065,-0.222,Medium variant
732,2066,-0.296,Medium variant
732,2067,-0.362,Medium variant
732,2068,-0.422,Medium variant
732,2069,-0.477,Medium variant
732,2070,-0.525,Medium variant
732,2071,-0.568,Medium variant
732,2072,-0.603,Medium variant
732,2073,-0.632,Medium variant
732,2074,-0.659,Medium variant
732,2075,-0.682,Medium variant
732,2076,-0.707,Medium variant
732,2077,-0.735,Medium variant
732,2078,-0.765,Medium variant
732,2079,-0.8,Medium variant
732,2080,-0.839,Medium variant
732,2081,-0.882,Medium variant
732,2082,-0.927,Medium variant
732,2083,-0.971,Medium variant
732,2084,-1.017,Medium variant
732,2085,-1.062,Medium variant
732,2086,-1.109,Medium variant
732,2087,-1.159,Medium variant
732,2088,-1.211,Medium variant
732,2089,-1.267,Medium variant
732,2090,-1.326,Medium variant
732,2091,-1.388,Medium variant
732,2092,-1.451,Medium variant
732,2093,-1.515,Medium variant
732,2094,-1.58,Medium variant
732,2095,-1.646,Medium variant
732,2096,-1.711,Medium variant
732,2097,-1.778,Medium variant
732,2098,-1.844,Medium variant
732,2099,-1.911,Medium variant
913,2015,576.684,Medium variant
913,2016,563.823,Medium variant
913,2017,547.562,Medium variant
913,2018,530.499,Medium variant
913,2019,513.839,Medium variant
913,2020,498.5,Medium variant
913,2021,484.859,Medium variant
913,2022,472.548,Medium variant
913,2023,461.305,Medium variant
913,2024,451.299,Medium variant
913,2025,442.657,Medium variant
913,2026,435.391,Medium variant
913,2027,429.284,Medium variant
913,2028,424.1,Medium variant
913,2029,419.69,Medium variant
913,2030,415.928,Medium variant
913,2031,412.717,Medium variant
913,2032,409.933,Medium variant
913,2033,407.413,Medium variant
913,2034,404.976,Medium variant
913,2035,402.47,Medium variant
913,2036,399.802,Medium variant
913,2037,396.929,Medium variant
913,2038,393.773,Medium variant
913,2039,390.223,Medium variant
913,2040,386.193,Medium variant
913,2041,381.654,Medium variant
913,2042,376.604,Medium variant
913,2043,371.011,Medium variant
913,2044,364.8,Medium variant
913,2045,357.86,Medium variant
913,2046,350.08,Medium variant
913,2047,341.437,Medium variant
913,2048,331.951,Medium variant
913,2049,321.656,Medium variant
913,2050,310.606,Medium variant
913,2051,298.848,Medium variant
913,2052,286.526,Medium variant
913,2053,273.815,Medium variant
913,2054,260.868,Medium variant
913,2055,247.839,Medium variant
913,2056,234.856,Medium variant
913,2057,221.973,Medium variant
913,2058,209.247,Medium variant
913,2059,196.752,Medium variant
913,2060,184.515,Medium variant
913,2061,172.529,Medium variant
913,2062,160.729,Medium variant
913,2063,149.055,Medium variant
913,2064,137.502,Medium variant
913,2065,126.051,Medium variant
913,2066,114.687,Medium variant
913,2067,103.422,Medium variant
913,2068,92.268,Medium variant
913,2069,81.241,Medium variant
913,2070,70.364,Medium variant
913,2071,59.654,Medium variant
913,2072,49.137,Medium variant
913,2073,38.845,Medium variant
913,2074,28.808,Medium variant
913,2075,19.051,Medium variant
913,2076,9.597,Medium variant
913,2077,0.446,Medium variant
913,2078,-8.399,Medium variant
913,2079,-16.94,Medium variant
913,2080,-25.169,Medium variant
913,2081,-33.085,Medium variant
913,2082,-40.707,Medium variant
913,2083,-48.065,Medium variant
913,2084,-55.191,Medium variant
913,2085,-62.113,Medium variant
913,2086,-68.874,Medium variant
913,2087,-75.497,Medium variant
913,2088,-81.999,Medium variant
913,2089,-88.399,Medium variant
913,2090,-94.702,Medium variant
913,2091,-100.895,Medium variant
913,2092,-106.97,Medium variant
913,2093,-112.911,Medium variant
913,2094,-118.704,Medium variant
913,2095,-124.342,Medium variant
913,2096,-129.824,Medium variant
913,2097,-135.145,Medium variant
913,2098,-140.302,Medium variant
913,2099,-145.299,Medium variant
72,2015,38.396,Medium variant
72,2016,37.87,Medium variant
72,2017,37.249,Medium variant
72,2018,36.609,Medium variant
72,2019,35.994,Medium variant
72,2020,35.43,Medium variant
72,2021,34.906,Medium variant
72,2022,34.382,Medium variant
72,2023,33.83,Medium variant
72,2024,33.255,Medium variant
72,2025,32.666,Medium variant
72,2026,32.073,Medium variant
72,2027,31.493,Medium variant
72,2028,30.936,Medium variant
72,2029,30.409,Medium variant
72,2030,29.919,Medium variant
72,2031,29.467,Medium variant
72,2032,29.049,Medium variant
72,2033,28.654,Medium variant
72,2034,28.277,Medium variant
72,2035,27.91,Medium variant
72,2036,27.55,Medium variant
72,2037,27.187,Medium variant
72,2038,26.813,Medium variant
72,2039,26.421,Medium variant
72,2040,26.002,Medium variant
72,2041,25.551,Medium variant
72,2042,25.069,Medium variant
72,2043,24.553,Medium variant
72,2044,24.001,Medium variant
72,2045,23.41,Medium variant
72,2046,22.776,Medium variant
72,2047,22.102,Medium variant
72,2048,21.393,Medium variant
72,2049,20.649,Medium variant
72,2050,19.875,Medium variant
72,2051,19.07,Medium variant
72,2052,18.239,Medium variant
72,2053,17.388,Medium variant
72,2054,16.524,Medium variant
72,2055,15.651,Medium variant
72,2056,14.774,Medium variant
72,2057,13.896,Medium variant
72,2058,13.022,Medium variant
72,2059,12.16,Medium variant
72,2060,11.317,Medium variant
72,2061,10.498,Medium variant
72,2062,9.706,Medium variant
72,2063,8.942,Medium variant
72,2064,8.21,Medium variant
72,2065,7.512,Medium variant
72,2066,6.851,Medium variant
72,2067,6.225,Medium variant
72,2068,5.629,Medium variant
72,2069,5.064,Medium variant
72,2070,4.528,Medium variant
72,2071,4.021,Medium variant
72,2072,3.541,Medium variant
72,2073,3.085,Medium variant
72,2074,2.649,Medium variant
72,2075,2.227,Medium variant
72,2076,1.818,Medium variant
72,2077,1.419,Medium variant
72,2078,1.026,Medium variant
72,2079,0.636,Medium variant
72,2080,0.248,Medium variant
72,2081,-0.14,Medium variant
72,2082,-0.527,Medium variant
72,2083,-0.912,Medium variant
72,2084,-1.298,Medium variant
72,2085,-1.685,Medium variant
72,2086,-2.074,Medium variant
72,2087,-2.468,Medium variant
72,2088,-2.865,Medium variant
72,2089,-3.262,Medium variant
72,2090,-3.661,Medium variant
72,2091,-4.058,Medium variant
72,2092,-4.453,Medium variant
72,2093,-4.841,Medium variant
72,2094,-5.224,Medium variant
72,2095,-5.598,Medium variant
72,2096,-5.965,Medium variant
72,2097,-6.324,Medium variant
72,2098,-6.674,Medium variant
72,2099,-7.016,Medium variant
426,2015,29.334,Medium variant
426,2016,29.219,Medium variant
426,2017,28.935,Medium variant
426,2018,28.587,Medium variant
426,2019,28.225,Medium variant
426,2020,27.886,Medium variant
426,2021,27.583,Medium variant
426,2022,27.303,Medium variant
426,2023,27.046,Medium variant
426,2024,26.825,Medium variant
426,2025,26.659,Medium variant
426,2026,26.559,Medium variant
426,2027,26.524,Medium variant
426,2028,26.554,Medium variant
426,2029,26.647,Medium variant
426,2030,26.801,Medium variant
426,2031,27.016,Medium variant
426,2032,27.278,Medium variant
426,2033,27.572,Medium variant
426,2034,27.885,Medium variant
426,2035,28.204,Medium variant
426,2036,28.519,Medium variant
426,2037,28.824,Medium variant
426,2038,29.109,Medium variant
426,2039,29.364,Medium variant
426,2040,29.585,Medium variant
426,2041,29.772,Medium variant
426,2042,29.927,Medium variant
426,2043,30.045,Medium variant
426,2044,30.12,Medium variant
426,2045,30.137,Medium variant
426,2046,30.086,Medium variant
426,2047,29.959,Medium variant
426,2048,29.751,Medium variant
426,2049,29.458,Medium variant
426,2050,29.081,Medium variant
426,2051,28.617,Medium variant
426,2052,28.079,Medium variant
426,2053,27.479,Medium variant
426,2054,26.831,Medium variant
426,2055,26.145,Medium variant
426,2056,25.433,Medium variant
426,2057,24.702,Medium variant
426,2058,23.963,Medium variant
426,2059,23.226,Medium variant
426,2060,22.499,Medium variant
426,2061,21.785,Medium variant
426,2062,21.083,Medium variant
426,2063,20.39,Medium variant
426,2064,19.71,Medium variant
426,2065,19.045,Medium variant
426,2066,18.394,Medium variant
426,2067,17.757,Medium variant
426,2068,17.133,Medium variant
426,2069,16.523,Medium variant
426,2070,15.928,Medium variant
426,2071,15.35,Medium variant
426,2072,14.788,Medium variant
426,2073,14.242,Medium variant
426,2074,13.712,Medium variant
426,2075,13.196,Medium variant
426,2076,12.693,Medium variant
426,2077,12.2,Medium variant
426,2078,11.717,Medium variant
426,2079,11.24,Medium variant
426,2080,10.768,Medium variant
426,2081,10.301,Medium variant
426,2082,9.838,Medium variant
426,2083,9.379,Medium variant
426,2084,8.921,Medium variant
426,2085,8.463,Medium variant
426,2086,8.001,Medium variant
426,2087,7.535,Medium variant
426,2088,7.066,Medium variant
426,2089,6.591,Medium variant
426,2090,6.113,Medium variant
426,2091,5.632,Medium variant
426,2092,5.151,Medium variant
426,2093,4.67,Medium variant
426,2094,4.192,Medium variant
426,2095,3.717,Medium variant
426,2096,3.246,Medium variant
426,2097,2.777,Medium variant
426,2098,2.312,Medium variant
426,2099,1.852,Medium variant
516,2015,54.889,Medium variant
516,2016,55.144,Medium variant
516,2017,55.211,Medium variant
516,2018,55.183,Medium variant
516,2019,55.109,Medium variant
516,2020,55.023,Medium variant
516,2021,54.931,Medium variant
516,2022,54.819,Medium variant
516,2023,54.678,Medium variant
516,2024,54.521,Medium variant
516,2025,54.359,Medium variant
516,2026,54.2,Medium variant
516,2027,54.045,Medium variant
516,2028,53.897,Medium variant
516,2029,53.761,Medium variant
516,2030,53.643,Medium variant
516,2031,53.547,Medium variant
516,2032,53.467,Medium variant
516,2033,53.399,Medium variant
516,2034,53.341,Medium variant
516,2035,53.289,Medium variant
516,2036,53.24,Medium variant
516,2037,53.189,Medium variant
516,2038,53.127,Medium variant
516,2039,53.048,Medium variant
516,2040,52.942,Medium variant
516,2041,52.806,Medium variant
516,2042,52.633,Medium variant
516,2043,52.422,Medium variant
516,2044,52.162,Medium variant
516,2045,51.852,Medium variant
516,2046,51.482,Medium variant
516,2047,51.055,Medium variant
516,2048,50.573,Medium variant
516,2049,50.037,Medium variant
516,2050,49.453,Medium variant
516,2051,48.823,Medium variant
516,2052,48.153,Medium variant
516,2053,47.453,Medium variant
516,2054,46.726,Medium variant
516,2055,45.976,Medium variant
516,2056,45.204,Medium variant
516,2057,44.41,Medium variant
516,2058,43.595,Medium variant
516,2059,42.764,Medium variant
516,2060,41.918,Medium variant
516,2061,41.061,Medium variant
516,2062,40.196,Medium variant
516,2063,39.323,Medium variant
516,2064,38.445,Medium variant
516,2065,37.563,Medium variant
516,2066,36.674,Medium variant
516,2067,35.781,Medium variant
516,2068,34.881,Medium variant
516,2069,33.972,Medium variant
516,2070,33.058,Medium variant
516,2071,32.138,Medium variant
516,2072,31.21,Medium variant
516,2073,30.277,Medium variant
516,2074,29.341,Medium variant
516,2075,28.403,Medium variant
516,2076,27.462,Medium variant
516,2077,26.52,Medium variant
516,2078,25.578,Medium variant
516,2079,24.639,Medium variant
516,2080,23.702,Medium variant
516,2081,22.769,Medium variant
516,2082,21.84,Medium variant
516,2083,20.914,Medium variant
516,2084,19.991,Medium variant
516,2085,19.073,Medium variant
516,2086,18.156,Medium variant
516,2087,17.242,Medium variant
516,2088,16.33,Medium variant
516,2089,15.418,Medium variant
516,2090,14.508,Medium variant
516,2091,13.601,Medium variant
516,2092,12.694,Medium variant
516,2093,11.789,Medium variant
516,2094,10.887,Medium variant
516,2095,9.987,Medium variant
516,2096,9.088,Medium variant
516,2097,8.192,Medium variant
516,2098,7.299,Medium variant
516,2099,6.407,Medium variant
710,2015,434.962,Medium variant
710,2016,422.916,Medium variant
710,2017,407.945,Medium variant
710,2018,392.333,Medium variant
710,2019,377.12,Medium variant
710,2020,363.112,Medium variant
710,2021,350.679,Medium variant
710,2022,339.536,Medium variant
710,2023,329.47,Medium variant
710,2024,320.618,Medium variant
710,2025,313.061,Medium variant
710,2026,306.777,Medium variant
710,2027,301.529,Medium variant
710,2028,297.067,Medium variant
710,2029,293.235,Medium variant
710,2030,289.898,Medium variant
710,2031,286.958,Medium variant
710,2032,284.324,Medium variant
710,2033,281.87,Medium variant
710,2034,279.444,Medium variant
710,2035,276.924,Medium variant
710,2036,274.236,Medium variant
710,2037,271.36,Medium variant
710,2038,268.25,Medium variant
710,2039,264.824,Medium variant
710,2040,261.029,Medium variant
710,2041,256.848,Medium variant
710,2042,252.286,Medium variant
710,2043,247.323,Medium variant
710,2044,241.905,Medium variant
710,2045,235.942,Medium variant
710,2046,229.346,Medium variant
710,2047,222.092,Medium variant
710,2048,214.193,Medium variant
710,2049,205.684,Medium variant
710,2050,196.602,Medium variant
710,2051,186.996,Medium variant
710,2052,176.983,Medium variant
710,2053,166.706,Medium variant
710,2054,156.294,Medium variant
710,2055,145.88,Medium variant
710,2056,135.573,Medium variant
710,2057,125.417,Medium variant
710,2058,115.453,Medium variant
710,2059,105.729,Medium variant
710,2060,96.258,Medium variant
710,2061,87.02,Medium variant
710,2062,77.945,Medium variant
710,2063,68.975,Medium variant
710,2064,60.092,Medium variant
710,2065,51.27,Medium variant
710,2066,42.493,Medium variant
710,2067,33.772,Medium variant
710,2068,25.124,Medium variant
710,2069,16.566,Medium variant
710,2070,8.118,Medium variant
710,2071,-0.204,Medium variant
710,2072,-8.368,Medium variant
710,2073,-16.342,Medium variant
710,2074,-24.096,Medium variant
710,2075,-31.598,Medium variant
710,2076,-38.826,Medium variant
710,2077,-45.777,Medium variant
710,2078,-52.448,Medium variant
710,2079,-58.837,Medium variant
710,2080,-64.934,Medium variant
710,2081,-70.738,Medium variant
710,2082,-76.267,Medium variant
710,2083,-81.549,Medium variant
710,2084,-86.611,Medium variant
710,2085,-91.483,Medium variant
710,2086,-96.197,Medium variant
710,2087,-100.776,Medium variant
710,2088,-105.239,Medium variant
710,2089,-109.602,Medium variant
710,2090,-113.871,Medium variant
710,2091,-118.038,Medium variant
710,2092,-122.095,Medium variant
710,2093,-126.031,Medium variant
710,2094,-129.835,Medium variant
710,2095,-133.501,Medium variant
710,2096,-137.026,Medium variant
710,2097,-140.407,Medium variant
710,2098,-143.644,Medium variant
710,2099,-146.737,Medium variant
748,2015,19.103,Medium variant
748,2016,18.674,Medium variant
748,2017,18.222,Medium variant
748,2018,17.787,Medium variant
748,2019,17.391,Medium variant
748,2020,17.049,Medium variant
748,2021,16.76,Medium variant
748,2022,16.508,Medium variant
748,2023,16.281,Medium variant
748,2024,16.08,Medium variant
748,2025,15.912,Medium variant
748,2026,15.782,Medium variant
748,2027,15.693,Medium variant
748,2028,15.646,Medium variant
748,2029,15.638,Medium variant
748,2030,15.667,Medium variant
748,2031,15.729,Medium variant
748,2032,15.815,Medium variant
748,2033,15.918,Medium variant
748,2034,16.029,Medium variant
748,2035,16.143,Medium variant
748,2036,16.257,Medium variant
748,2037,16.369,Medium variant
748,2038,16.474,Medium variant
748,2039,16.566,Medium variant
748,2040,16.635,Medium variant
748,2041,16.677,Medium variant
748,2042,16.689,Medium variant
748,2043,16.668,Medium variant
748,2044,16.612,Medium variant
748,2045,16.519,Medium variant
748,2046,16.39,Medium variant
748,2047,16.229,Medium variant
748,2048,16.041,Medium variant
748,2049,15.828,Medium variant
748,2050,15.595,Medium variant
748,2051,15.342,Medium variant
748,2052,15.072,Medium variant
748,2053,14.789,Medium variant
748,2054,14.493,Medium variant
748,2055,14.187,Medium variant
748,2056,13.872,Medium variant
748,2057,13.548,Medium variant
748,2058,13.214,Medium variant
748,2059,12.873,Medium variant
748,2060,12.523,Medium variant
748,2061,12.165,Medium variant
748,2062,11.799,Medium variant
748,2063,11.425,Medium variant
748,2064,11.045,Medium variant
748,2065,10.661,Medium variant
748,2066,10.275,Medium variant
748,2067,9.887,Medium variant
748,2068,9.501,Medium variant
748,2069,9.116,Medium variant
748,2070,8.732,Medium variant
748,2071,8.349,Medium variant
748,2072,7.966,Medium variant
748,2073,7.583,Medium variant
748,2074,7.202,Medium variant
748,2075,6.823,Medium variant
748,2076,6.45,Medium variant
748,2077,6.084,Medium variant
748,2078,5.728,Medium variant
748,2079,5.382,Medium variant
748,2080,5.047,Medium variant
748,2081,4.723,Medium variant
748,2082,4.409,Medium variant
748,2083,4.103,Medium variant
748,2084,3.806,Medium variant
748,2085,3.519,Medium variant
748,2086,3.24,Medium variant
748,2087,2.97,Medium variant
748,2088,2.709,Medium variant
748,2089,2.456,Medium variant
748,2090,2.209,Medium variant
748,2091,1.968,Medium variant
748,2092,1.733,Medium variant
748,2093,1.502,Medium variant
748,2094,1.276,Medium variant
748,2095,1.053,Medium variant
748,2096,0.833,Medium variant
748,2097,0.617,Medium variant
748,2098,0.405,Medium variant
748,2099,0.195,Medium variant
914,2015,9700.76,Medium variant
914,2016,9873.179,Medium variant
914,2017,10042.326,Medium variant
914,2018,10212.754,Medium variant
914,2019,10387.09,Medium variant
914,2020,10567.069,Medium variant
914,2021,10752.99,Medium variant
914,2022,10943.094,Medium variant
914,2023,11135.881,Medium variant
914,2024,11331.108,Medium variant
914,2025,11528.769,Medium variant
914,2026,11728.921,Medium variant
914,2027,11931.149,Medium variant
914,2028,12134.727,Medium variant
914,2029,12338.752,Medium variant
914,2030,12542.562,Medium variant
914,2031,12745.633,Medium variant
914,2032,12947.222,Medium variant
914,2033,13146.26,Medium variant
914,2034,13341.515,Medium variant
914,2035,13531.818,Medium variant
914,2036,13716.275,Medium variant
914,2037,13894.447,Medium variant
914,2038,14065.871,Medium variant
914,2039,14229.919,Medium variant
914,2040,14386.091,Medium variant
914,2041,14534.16,Medium variant
914,2042,14674.54,Medium variant
914,2043,14807.695,Medium variant
914,2044,14933.873,Medium variant
914,2045,15053.37,Medium variant
914,2046,15166.486,Medium variant
914,2047,15273.614,Medium variant
914,2048,15375.178,Medium variant
914,2049,15471.553,Medium variant
914,2050,15563.162,Medium variant
914,2051,15650.332,Medium variant
914,2052,15733.035,Medium variant
914,2053,15811.152,Medium variant
914,2054,15884.573,Medium variant
914,2055,15953.022,Medium variant
914,2056,16016.118,Medium variant
914,2057,16073.469,Medium variant
914,2058,16124.793,Medium variant
