country_code,year,total_survivors_to_age_1
232,1977,89.278
232,1978,92.09
232,1979,95.001
232,1980,98.01
232,1981,101.126
232,1982,104.297
232,1983,107.438
232,1984,110.445
232,1985,113.161
232,1986,115.42
232,1987,117.136
232,1988,118.269
232,1989,118.824
232,1990,118.781
232,1991,118.149
232,1992,117.1
232,1993,115.87
232,1994,114.691
232,1995,113.885
232,1996,113.764
232,1997,114.496
232,1998,116.17
232,1999,118.824
232,2000,122.456
232,2001,126.983
232,2002,132.11
232,2003,137.511
232,2004,142.925
232,2005,148.05
232,2006,152.622
232,2007,156.542
232,2008,159.757
232,2009,162.229
232,2010,163.995
232,2011,165.172
232,2012,165.99
232,2013,166.655
232,2014,167.285
232,2015,167.954
232,2016,168.681
232,2017,169.426
232,2018,170.177
232,2019,170.974
232,2020,171.856
232,2021,172.861
232,2022,174.002
232,2023,175.291
232,2024,176.742
232,2025,178.368
232,2026,180.178
232,2027,182.146
232,2028,184.236
232,2029,186.414
232,2030,188.652
232,2031,190.927
232,2032,193.206
232,2033,195.445
232,2034,197.599
232,2035,199.618
232,2036,201.463
232,2037,203.123
232,2038,204.587
232,2039,205.841
232,2040,206.87
232,2041,207.67
232,2042,208.266
232,2043,208.694
232,2044,208.984
232,2045,209.169
232,2046,209.275
232,2047,209.333
232,2048,209.369
232,2049,209.415
232,2050,209.496
232,2051,209.624
232,2052,209.795
232,2053,210.0
232,2054,210.241
232,2055,210.52
232,2056,210.834
232,2057,211.169
232,2058,211.512
232,2059,211.85
232,2060,212.178
232,2061,212.49
232,2062,212.78
232,2063,213.036
232,2064,213.242
232,2065,213.374
232,2066,213.413
232,2067,213.351
232,2068,213.18
232,2069,212.902
232,2070,212.517
232,2071,212.035
232,2072,211.476
232,2073,210.86
232,2074,210.198
232,2075,209.504
232,2076,208.779
232,2077,208.027
232,2078,207.253
232,2079,206.467
232,2080,205.679
232,2081,204.894
232,2082,204.117
232,2083,203.352
232,2084,202.608
232,2085,201.893
232,2086,201.214
232,2087,200.571
232,2088,199.962
232,2089,199.378
232,2090,198.814
232,2091,198.259
232,2092,197.703
232,2093,197.138
232,2094,196.557
232,2095,195.956
232,2096,195.331
232,2097,194.683
232,2098,194.011
232,2099,193.313
233,1950,16.76
233,1951,16.981
233,1952,17.398
233,1953,17.762
233,1954,18.069
233,1955,18.32
233,1956,18.513
233,1957,18.654
233,1958,18.744
233,1959,18.793
233,1960,18.813
233,1961,18.818
233,1962,18.823
233,1963,18.847
233,1964,18.904
233,1965,19.014
233,1966,19.196
233,1967,19.445
233,1968,19.749
233,1969,20.093
233,1970,20.447
233,1971,20.772
233,1972,21.041
233,1973,21.239
233,1974,21.363
233,1975,21.429
233,1976,21.461
233,1977,21.498
233,1978,21.567
233,1979,21.681
233,1980,21.871
233,1981,22.171
233,1982,22.56
233,1983,22.991
233,1984,23.405
233,1985,23.689
233,1986,23.714
233,1987,23.407
233,1988,22.744
233,1989,21.744
233,1990,20.473
233,1991,19.032
233,1992,17.566
233,1993,16.205
233,1994,15.026
233,1995,14.089
233,1996,13.413
233,1997,12.951
233,1998,12.662
233,1999,12.534
233,2000,12.567
233,2001,12.763
233,2002,13.094
233,2003,13.521
233,2004,13.996
233,2005,14.451
233,2006,14.819
233,2007,15.064
233,2008,15.17
233,2009,15.13
233,2010,14.971
233,2011,14.739
233,2012,14.498
233,2013,14.295
233,2014,14.148
233,2015,14.057
233,2016,14.007
233,2017,13.96
233,2018,13.887
233,2019,13.779
233,2020,13.627
233,2021,13.428
233,2022,13.194
233,2023,12.938
233,2024,12.668
233,2025,12.394
233,2026,12.127
233,2027,11.876
233,2028,11.65
233,2029,11.459
233,2030,11.311
233,2031,11.212
233,2032,11.161
233,2033,11.15
233,2034,11.177
233,2035,11.235
233,2036,11.321
233,2037,11.424
233,2038,11.533
233,2039,11.642
233,2040,11.737
233,2041,11.817
233,2042,11.875
233,2043,11.914
233,2044,11.927
233,2045,11.914
233,2046,11.875
233,2047,11.811
233,2048,11.729
233,2049,11.632
233,2050,11.519
233,2051,11.397
233,2052,11.264
233,2053,11.126
233,2054,10.986
233,2055,10.848
233,2056,10.712
233,2057,10.581
233,2058,10.457
233,2059,10.341
233,2060,10.239
233,2061,10.151
233,2062,10.078
233,2063,10.02
233,2064,9.976
233,2065,9.947
233,2066,9.933
233,2067,9.931
233,2068,9.939
233,2069,9.953
233,2070,9.971
233,2071,9.992
233,2072,10.012
233,2073,10.031
233,2074,10.045
233,2075,10.051
233,2076,10.047
233,2077,10.035
233,2078,10.012
233,2079,9.981
233,2080,9.94
233,2081,9.888
233,2082,9.828
233,2083,9.761
233,2084,9.689
233,2085,9.613
233,2086,9.535
233,2087,9.456
233,2088,9.376
233,2089,9.299
233,2090,9.226
233,2091,9.157
233,2092,9.095
233,2093,9.038
233,2094,8.988
233,2095,8.944
233,2096,8.907
233,2097,8.877
233,2098,8.853
233,2099,8.836
242,1950,12.091
242,1951,12.494
242,1952,13.267
242,1953,13.974
242,1954,14.613
242,1955,15.184
242,1956,15.684
242,1957,16.114
242,1958,16.472
242,1959,16.757
242,1960,16.963
242,1961,17.094
242,1962,17.152
242,1963,17.15
242,1964,17.104
242,1965,17.029
242,1966,16.945
242,1967,16.87
242,1968,16.822
242,1969,16.822
242,1970,16.891
242,1971,17.047
242,1972,17.285
242,1973,17.599
242,1974,17.98
242,1975,18.418
242,1976,18.906
242,1977,19.418
242,1978,19.928
242,1979,20.408
242,1980,20.823
242,1981,21.136
242,1982,21.34
242,1983,21.433
242,1984,21.423
242,1985,21.332
242,1986,21.191
242,1987,21.038
242,1988,20.904
242,1989,20.8
242,1990,20.728
242,1991,20.675
242,1992,20.618
242,1993,20.539
242,1994,20.436
242,1995,20.308
242,1996,20.161
242,1997,20.005
242,1998,19.849
242,1999,19.696
242,2000,19.548
242,2001,19.408
242,2002,19.271
242,2003,19.135
242,2004,18.999
242,2005,18.866
242,2006,18.735
242,2007,18.606
242,2008,18.477
242,2009,18.345
242,2010,18.206
242,2011,18.055
242,2012,17.887
242,2013,17.701
242,2014,17.501
242,2015,17.288
242,2016,17.066
242,2017,16.843
242,2018,16.623
242,2019,16.413
242,2020,16.216
242,2021,16.035
242,2022,15.871
242,2023,15.72
242,2024,15.584
242,2025,15.461
242,2026,15.351
242,2027,15.249
242,2028,15.154
242,2029,15.061
242,2030,14.969
242,2031,14.874
242,2032,14.775
242,2033,14.671
242,2034,14.562
242,2035,14.445
242,2036,14.321
242,2037,14.189
242,2038,14.054
242,2039,13.913
242,2040,13.769
242,2041,13.622
242,2042,13.47
242,2043,13.317
242,2044,13.163
242,2045,13.008
242,2046,12.853
242,2047,12.698
242,2048,12.542
242,2049,12.387
242,2050,12.231
242,2051,12.076
242,2052,11.922
242,2053,11.768
242,2054,11.615
242,2055,11.463
242,2056,11.314
242,2057,11.167
242,2058,11.024
242,2059,10.885
242,2060,10.75
242,2061,10.62
242,2062,10.492
242,2063,10.369
242,2064,10.249
242,2065,10.132
242,2066,10.016
242,2067,9.903
242,2068,9.792
242,2069,9.683
242,2070,9.574
242,2071,9.466
242,2072,9.357
242,2073,9.248
242,2074,9.139
242,2075,9.03
242,2076,8.921
242,2077,8.811
242,2078,8.702
242,2079,8.593
242,2080,8.485
242,2081,8.379
242,2082,8.273
242,2083,8.169
242,2084,8.066
242,2085,7.967
242,2086,7.868
242,2087,7.771
242,2088,7.676
242,2089,7.582
242,2090,7.491
242,2091,7.403
242,2092,7.316
242,2093,7.232
242,2094,7.151
242,2095,7.071
242,2096,6.995
242,2097,6.92
242,2098,6.849
242,2099,6.78
246,1950,93.713
246,1951,92.435
246,1952,90.032
246,1953,87.95
246,1954,86.188
246,1955,84.746
246,1956,83.611
246,1957,82.761
246,1958,82.15
246,1959,81.701
246,1960,81.323
246,1961,80.909
246,1962,80.345
246,1963,79.537
246,1964,78.424
246,1965,76.913
246,1966,74.942
246,1967,72.59
246,1968,69.998
246,1969,67.311
246,1970,64.777
246,1971,62.67
246,1972,61.158
246,1973,60.327
246,1974,60.181
246,1975,60.624
246,1976,61.476
246,1977,62.465
246,1978,63.358
246,1979,64.031
246,1980,64.388
246,1981,64.395
246,1982,64.15
246,1983,63.759
246,1984,63.276
246,1985,62.821
246,1986,62.527
246,1987,62.462
246,1988,62.639
246,1989,63.02
246,1990,63.478
246,1991,63.835
246,1992,63.931
246,1993,63.671
246,1994,63.043
246,1995,62.1
246,1996,60.948
246,1997,59.765
246,1998,58.702
246,1999,57.843
246,2000,57.267
246,2001,57.019
246,2002,57.045
246,2003,57.278
246,2004,57.666
246,2005,58.118
246,2006,58.527
246,2007,58.814
246,2008,58.935
246,2009,58.882
246,2010,58.696
246,2011,58.459
246,2012,58.27
246,2013,58.2
246,2014,58.261
246,2015,58.443
246,2016,58.698
246,2017,58.955
246,2018,59.155
246,2019,59.273
246,2020,59.293
246,2021,59.215
246,2022,59.065
246,2023,58.871
246,2024,58.644
246,2025,58.397
246,2026,58.137
246,2027,57.873
246,2028,57.617
246,2029,57.382
246,2030,57.184
246,2031,57.032
246,2032,56.93
246,2033,56.879
246,2034,56.877
246,2035,56.928
246,2036,57.028
246,2037,57.168
246,2038,57.335
246,2039,57.517
246,2040,57.703
246,2041,57.884
246,2042,58.055
246,2043,58.207
246,2044,58.335
246,2045,58.432
246,2046,58.495
246,2047,58.53
246,2048,58.539
246,2049,58.524
246,2050,58.488
246,2051,58.431
246,2052,58.359
246,2053,58.275
246,2054,58.185
246,2055,58.092
246,2056,57.998
246,2057,57.903
246,2058,57.811
246,2059,57.725
246,2060,57.649
246,2061,57.586
246,2062,57.535
246,2063,57.498
246,2064,57.475
246,2065,57.467
246,2066,57.473
246,2067,57.492
246,2068,57.52
246,2069,57.555
246,2070,57.596
246,2071,57.641
246,2072,57.69
246,2073,57.739
246,2074,57.784
246,2075,57.823
246,2076,57.849
246,2077,57.862
246,2078,57.861
246,2079,57.843
246,2080,57.81
246,2081,57.763
246,2082,57.705
246,2083,57.639
246,2084,57.566
246,2085,57.488
246,2086,57.404
246,2087,57.314
246,2088,57.218
246,2089,57.12
246,2090,57.019
246,2091,56.92
246,2092,56.823
246,2093,56.729
246,2094,56.641
246,2095,56.559
246,2096,56.481
246,2097,56.41
246,2098,56.346
246,2099,56.287
250,1950,790.994
250,1951,786.644
250,1952,779.31
250,1953,774.762
250,1954,773.031
250,1955,774.104
250,1956,777.864
250,1957,784.098
250,1958,792.394
250,1959,802.039
250,1960,812.165
250,1961,821.829
250,1962,830.053
250,1963,836.076
250,1964,839.536
250,1965,840.645
250,1966,840.087
250,1967,838.732
250,1968,837.091
250,1969,835.064
250,1970,831.66
250,1971,825.468
250,1972,815.732
250,1973,802.485
250,1974,786.546
250,1975,769.82
250,1976,754.765
250,1977,743.409
250,1978,736.999
250,1979,735.77
250,1980,739.087
250,1981,745.477
250,1982,752.633
250,1983,758.614
250,1984,762.483
250,1985,763.517
250,1986,761.509
250,1987,757.292
250,1988,751.763
250,1989,745.43
250,1990,738.976
250,1991,733.112
250,1992,728.382
250,1993,725.218
250,1994,723.9
250,1995,724.584
250,1996,727.199
250,1997,731.245
250,1998,736.215
250,1999,741.797
250,2000,747.727
250,2001,753.812
250,2002,759.905
250,2003,765.81
250,2004,771.272
250,2005,776.046
250,2006,779.957
250,2007,783.002
250,2008,785.195
250,2009,786.518
250,2010,786.968
250,2011,786.581
250,2012,785.514
250,2013,783.948
250,2014,782.034
250,2015,779.885
250,2016,777.576
250,2017,775.182
250,2018,772.818
250,2019,770.636
250,2020,768.787
250,2021,767.39
250,2022,766.487
250,2023,766.109
250,2024,766.298
250,2025,767.111
250,2026,768.579
250,2027,770.615
250,2028,773.094
250,2029,775.895
250,2030,778.897
250,2031,781.986
250,2032,785.042
250,2033,787.932
250,2034,790.525
250,2035,792.695
250,2036,794.358
250,2037,795.528
250,2038,796.234
250,2039,796.48
250,2040,796.275
250,2041,795.643
250,2042,794.671
250,2043,793.462
250,2044,792.108
250,2045,790.695
250,2046,789.288
250,2047,787.93
250,2048,786.673
250,2049,785.577
250,2050,784.696
250,2051,784.052
250,2052,783.63
250,2053,783.412
250,2054,783.398
250,2055,783.598
250,2056,784.016
250,2057,784.629
250,2058,785.399
250,2059,786.287
250,2060,787.259
250,2061,788.283
250,2062,789.327
250,2063,790.345
250,2064,791.289
250,2065,792.114
250,2066,792.789
250,2067,793.308
250,2068,793.66
250,2069,793.832
250,2070,793.804
250,2071,793.566
250,2072,793.137
250,2073,792.545
250,2074,791.816
250,2075,790.973
250,2076,790.039
250,2077,789.042
250,2078,788.021
250,2079,787.013
250,2080,786.053
250,2081,785.168
250,2082,784.366
250,2083,783.649
250,2084,783.032
250,2085,782.521
250,2086,782.119
250,2087,781.807
250,2088,781.566
250,2089,781.383
250,2090,781.244
250,2091,781.135
250,2092,781.043
250,2093,780.962
250,2094,780.883
250,2095,780.803
250,2096,780.718
250,2097,780.627
250,2098,780.532
250,2099,780.431
254,1950,0.888
254,1951,0.884
254,1952,0.88
254,1953,0.878
254,1954,0.878
254,1955,0.881
254,1956,0.887
254,1957,0.897
254,1958,0.91
254,1959,0.929
254,1960,0.953
254,1961,0.985
254,1962,1.024
254,1963,1.071
254,1964,1.125
254,1965,1.182
254,1966,1.242
254,1967,1.299
254,1968,1.354
254,1969,1.403
254,1970,1.441
254,1971,1.466
254,1972,1.478
254,1973,1.481
254,1974,1.481
254,1975,1.482
254,1976,1.495
254,1977,1.527
254,1978,1.583
254,1979,1.664
254,1980,1.772
254,1981,1.901
254,1982,2.046
254,1983,2.202
254,1984,2.364
254,1985,2.532
254,1986,2.708
254,1987,2.894
254,1988,3.087
254,1989,3.284
254,1990,3.475
254,1991,3.652
254,1992,3.81
254,1993,3.946
254,1994,4.061
254,1995,4.159
254,1996,4.249
254,1997,4.34
254,1998,4.441
254,1999,4.557
254,2000,4.692
254,2001,4.85
254,2002,5.029
254,2003,5.22
254,2004,5.42
254,2005,5.619
254,2006,5.808
254,2007,5.979
254,2008,6.128
254,2009,6.251
254,2010,6.348
254,2011,6.422
254,2012,6.477
254,2013,6.523
254,2014,6.566
254,2015,6.608
254,2016,6.655
254,2017,6.708
254,2018,6.768
254,2019,6.838
254,2020,6.919
254,2021,7.011
254,2022,7.111
254,2023,7.217
254,2024,7.328
254,2025,7.443
254,2026,7.56
254,2027,7.68
254,2028,7.799
254,2029,7.916
254,2030,8.031
254,2031,8.143
254,2032,8.251
254,2033,8.356
254,2034,8.454
254,2035,8.549
254,2036,8.637
254,2037,8.719
254,2038,8.796
254,2039,8.867
254,2040,8.934
254,2041,8.994
254,2042,9.051
254,2043,9.103
254,2044,9.152
254,2045,9.199
254,2046,9.244
254,2047,9.288
254,2048,9.331
254,2049,9.372
254,2050,9.416
254,2051,9.461
254,2052,9.506
254,2053,9.553
254,2054,9.602
254,2055,9.652
254,2056,9.703
254,2057,9.756
254,2058,9.808
254,2059,9.86
254,2060,9.912
254,2061,9.962
254,2062,10.01
254,2063,10.056
254,2064,10.099
254,2065,10.14
254,2066,10.177
254,2067,10.211
254,2068,10.242
254,2069,10.269
254,2070,10.292
254,2071,10.312
254,2072,10.327
254,2073,10.339
254,2074,10.348
254,2075,10.355
254,2076,10.359
254,2077,10.363
254,2078,10.365
254,2079,10.368
254,2080,10.371
254,2081,10.374
254,2082,10.378
254,2083,10.382
254,2084,10.386
254,2085,10.389
254,2086,10.392
254,2087,10.396
254,2088,10.4
254,2089,10.402
254,2090,10.405
254,2091,10.407
254,2092,10.409
254,2093,10.411
254,2094,10.413
254,2095,10.415
254,2096,10.417
254,2097,10.417
254,2098,10.419
254,2099,10.421
258,1950,2.434
258,1951,2.477
258,1952,2.559
258,1953,2.634
258,1954,2.702
258,1955,2.761
258,1956,2.812
258,1957,2.855
258,1958,2.893
258,1959,2.926
258,1960,2.957
258,1961,2.99
258,1962,3.028
258,1963,3.072
258,1964,3.126
258,1965,3.189
258,1966,3.262
258,1967,3.342
258,1968,3.428
258,1969,3.518
258,1970,3.608
258,1971,3.696
258,1972,3.783
258,1973,3.865
258,1974,3.946
258,1975,4.026
258,1976,4.106
258,1977,4.19
258,1978,4.281
258,1979,4.381
258,1980,4.493
258,1981,4.622
258,1982,4.766
258,1983,4.92
258,1984,5.077
258,1985,5.225
258,1986,5.351
258,1987,5.443
258,1988,5.495
258,1989,5.505
258,1990,5.474
258,1991,5.406
258,1992,5.314
258,1993,5.21
258,1994,5.102
258,1995,4.999
258,1996,4.908
258,1997,4.83
258,1998,4.765
258,1999,4.717
258,2000,4.682
258,2001,4.659
258,2002,4.641
258,2003,4.623
258,2004,4.605
258,2005,4.586
258,2006,4.567
258,2007,4.551
258,2008,4.539
258,2009,4.529
258,2010,4.523
258,2011,4.52
258,2012,4.517
258,2013,4.513
258,2014,4.506
258,2015,4.496
258,2016,4.481
258,2017,4.461
258,2018,4.435
258,2019,4.404
258,2020,4.367
258,2021,4.324
258,2022,4.275
258,2023,4.222
258,2024,4.167
258,2025,4.11
258,2026,4.052
258,2027,3.996
258,2028,3.941
258,2029,3.888
258,2030,3.837
258,2031,3.79
258,2032,3.745
258,2033,3.703
258,2034,3.663
258,2035,3.626
258,2036,3.595
258,2037,3.568
258,2038,3.546
258,2039,3.53
258,2040,3.519
258,2041,3.513
258,2042,3.51
258,2043,3.51
258,2044,3.512
258,2045,3.514
258,2046,3.516
258,2047,3.517
258,2048,3.517
258,2049,3.513
258,2050,3.507
258,2051,3.495
258,2052,3.479
258,2053,3.46
258,2054,3.437
258,2055,3.41
258,2056,3.38
258,2057,3.349
258,2058,3.316
258,2059,3.283
258,2060,3.251
258,2061,3.218
258,2062,3.188
258,2063,3.159
258,2064,3.132
258,2065,3.106
258,2066,3.083
258,2067,3.063
258,2068,3.044
258,2069,3.027
258,2070,3.013
258,2071,2.999
258,2072,2.989
258,2073,2.98
258,2074,2.971
258,2075,2.964
258,2076,2.956
258,2077,2.95
258,2078,2.943
258,2079,2.935
258,2080,2.927
258,2081,2.919
258,2082,2.908
258,2083,2.896
258,2084,2.884
258,2085,2.869
258,2086,2.853
258,2087,2.837
258,2088,2.818
258,2089,2.8
258,2090,2.78
258,2091,2.761
258,2092,2.742
258,2093,2.723
258,2094,2.704
258,2095,2.687
258,2096,2.669
258,2097,2.653
258,2098,2.637
258,2099,2.622
262,1950,2.18
262,1951,2.197
262,1952,2.239
262,1953,2.298
262,1954,2.375
262,1955,2.47
262,1956,2.584
262,1957,2.715
262,1958,2.865
262,1959,3.035
262,1960,3.226
262,1961,3.438
262,1962,3.673
262,1963,3.932
262,1964,4.215
262,1965,4.522
262,1966,4.852
262,1967,5.204
262,1968,5.581
262,1969,5.985
262,1970,6.426
262,1971,6.912
262,1972,7.449
262,1973,8.034
262,1974,8.661
262,1975,9.315
262,1976,9.975
262,1977,10.629
262,1978,11.271
262,1979,11.9
262,1980,12.535
262,1981,13.197
262,1982,13.907
262,1983,14.674
262,1984,15.497
262,1985,16.38
262,1986,17.321
262,1987,18.294
262,1988,19.262
262,1989,20.184
262,1990,20.995
262,1991,21.628
262,1992,22.055
262,1993,22.268
262,1994,22.278
262,1995,22.123
262,1996,21.861
262,1997,21.567
262,1998,21.304
262,1999,21.104
262,2000,20.98
262,2001,20.924
262,2002,20.901
262,2003,20.882
262,2004,20.862
262,2005,20.84
262,2006,20.818
262,2007,20.806
262,2008,20.805
262,2009,20.812
262,2010,20.826
262,2011,20.84
262,2012,20.848
262,2013,20.846
262,2014,20.832
262,2015,20.806
262,2016,20.769
262,2017,20.727
262,2018,20.68
262,2019,20.628
262,2020,20.57
262,2021,20.503
262,2022,20.426
262,2023,20.335
262,2024,20.233
262,2025,20.116
262,2026,19.984
262,2027,19.84
262,2028,19.688
262,2029,19.529
262,2030,19.367
262,2031,19.207
262,2032,19.051
262,2033,18.903
262,2034,18.764
262,2035,18.638
262,2036,18.525
262,2037,18.424
262,2038,18.332
262,2039,18.25
262,2040,18.174
262,2041,18.102
262,2042,18.034
262,2043,17.965
262,2044,17.892
262,2045,17.816
262,2046,17.735
262,2047,17.649
262,2048,17.558
262,2049,17.462
262,2050,17.359
262,2051,17.251
262,2052,17.136
262,2053,17.015
262,2054,16.89
262,2055,16.76
262,2056,16.625
262,2057,16.486
262,2058,16.345
262,2059,16.203
262,2060,16.061
262,2061,15.919
262,2062,15.779
262,2063,15.641
262,2064,15.507
262,2065,15.378
262,2066,15.253
262,2067,15.133
262,2068,15.018
262,2069,14.909
262,2070,14.805
262,2071,14.705
262,2072,14.61
262,2073,14.518
262,2074,14.428
262,2075,14.343
262,2076,14.258
262,2077,14.175
262,2078,14.094
262,2079,14.013
262,2080,13.933
262,2081,13.852
262,2082,13.771
262,2083,13.689
262,2084,13.606
262,2085,13.522
262,2086,13.436
262,2087,13.347
262,2088,13.256
262,2089,13.165
262,2090,13.072
262,2091,12.979
262,2092,12.885
262,2093,12.793
262,2094,12.701
262,2095,12.612
262,2096,12.523
262,2097,12.437
262,2098,12.352
262,2099,12.268
266,1950,11.731
266,1951,11.755
266,1952,11.824
266,1953,11.93
266,1954,12.074
266,1955,12.256
266,1956,12.478
266,1957,12.739
266,1958,13.041
266,1959,13.386
266,1960,13.774
266,1961,14.206
266,1962,14.682
266,1963,15.197
266,1964,15.746
266,1965,16.315
266,1966,16.89
266,1967,17.464
266,1968,18.026
266,1969,18.577
266,1970,19.115
266,1971,19.646
266,1972,20.184
266,1973,20.74
266,1974,21.32
266,1975,21.932
266,1976,22.582
266,1977,23.267
266,1978,23.983
266,1979,24.729
266,1980,25.503
266,1981,26.3
266,1982,27.114
266,1983,27.936
266,1984,28.757
266,1985,29.567
266,1986,30.358
266,1987,31.124
266,1988,31.862
266,1989,32.568
266,1990,33.24
266,1991,33.878
266,1992,34.487
266,1993,35.072
266,1994,35.636
266,1995,36.171
266,1996,36.669
266,1997,37.13
266,1998,37.562
266,1999,37.979
266,2000,38.406
266,2001,38.869
266,2002,39.389
266,2003,39.981
266,2004,40.651
266,2005,41.41
266,2006,42.263
266,2007,43.187
266,2008,44.152
266,2009,45.126
266,2010,46.067
266,2011,46.928
266,2012,47.683
266,2013,48.317
266,2014,48.828
266,2015,49.226
266,2016,49.539
266,2017,49.809
266,2018,50.072
266,2019,50.348
266,2020,50.644
266,2021,50.961
266,2022,51.281
266,2023,51.595
266,2024,51.904
266,2025,52.209
266,2026,52.512
266,2027,52.815
266,2028,53.12
266,2029,53.429
266,2030,53.743
266,2031,54.06
266,2032,54.38
266,2033,54.699
266,2034,55.016
266,2035,55.328
266,2036,55.634
266,2037,55.931
266,2038,56.219
266,2039,56.496
266,2040,56.76
266,2041,57.013
266,2042,57.254
266,2043,57.483
266,2044,57.7
266,2045,57.902
266,2046,58.089
266,2047,58.26
266,2048,58.412
266,2049,58.542
266,2050,58.649
266,2051,58.728
266,2052,58.779
266,2053,58.804
266,2054,58.805
266,2055,58.787
266,2056,58.754
266,2057,58.713
266,2058,58.668
266,2059,58.624
266,2060,58.581
266,2061,58.54
266,2062,58.497
266,2063,58.454
266,2064,58.405
266,2065,58.355
266,2066,58.303
266,2067,58.249
266,2068,58.192
266,2069,58.131
266,2070,58.063
266,2071,57.987
266,2072,57.899
266,2073,57.8
266,2074,57.69
266,2075,57.568
266,2076,57.438
266,2077,57.302
266,2078,57.162
266,2079,57.018
266,2080,56.872
266,2081,56.721
266,2082,56.567
266,2083,56.407
266,2084,56.241
266,2085,56.07
266,2086,55.896
266,2087,55.717
266,2088,55.535
266,2089,55.349
266,2090,55.164
266,2091,54.978
266,2092,54.792
266,2093,54.607
266,2094,54.422
266,2095,54.238
266,2096,54.056
266,2097,53.874
266,2098,53.694
266,2099,53.515
268,1950,88.039
268,1951,88.67
268,1952,89.957
268,1953,91.296
268,1954,92.685
268,1955,94.114
268,1956,95.542
268,1957,96.924
268,1958,98.167
268,1959,99.103
268,1960,99.551
268,1961,99.343
268,1962,98.353
268,1963,96.573
268,1964,94.149
268,1965,91.407
268,1966,88.774
268,1967,86.637
268,1968,85.261
268,1969,84.736
268,1970,85.001
268,1971,85.837
268,1972,86.88
268,1973,87.829
268,1974,88.565
268,1975,89.039
268,1976,89.288
268,1977,89.451
268,1978,89.636
268,1979,89.865
268,1980,90.195
268,1981,90.686
268,1982,91.306
268,1983,91.973
268,1984,92.583
268,1985,92.963
268,1986,92.917
268,1987,92.311
268,1988,91.068
268,1989,89.17
268,1990,86.617
268,1991,83.455
268,1992,79.865
268,1993,76.056
268,1994,72.19
268,1995,68.429
268,1996,64.899
268,1997,61.679
268,1998,58.859
268,1999,56.541
268,2000,54.87
268,2001,53.96
268,2002,53.759
268,2003,54.147
268,2004,54.994
268,2005,56.092
268,2006,57.202
268,2007,58.113
268,2008,58.663
268,2009,58.761
268,2010,58.386
268,2011,57.607
268,2012,56.597
268,2013,55.508
268,2014,54.402
268,2015,53.324
268,2016,52.285
268,2017,51.261
268,2018,50.232
268,2019,49.205
268,2020,48.177
268,2021,47.143
268,2022,46.095
268,2023,45.035
268,2024,43.969
268,2025,42.897
268,2026,41.819
268,2027,40.747
268,2028,39.706
268,2029,38.72
268,2030,37.822
268,2031,37.047
268,2032,36.414
268,2033,35.939
268,2034,35.629
268,2035,35.496
268,2036,35.547
268,2037,35.754
268,2038,36.078
268,2039,36.48
268,2040,36.919
268,2041,37.356
268,2042,37.757
268,2043,38.087
268,2044,38.312
268,2045,38.403
268,2046,38.343
268,2047,38.147
268,2048,37.831
268,2049,37.404
268,2050,36.876
268,2051,36.259
268,2052,35.575
268,2053,34.851
268,2054,34.112
268,2055,33.376
268,2056,32.657
268,2057,31.962
268,2058,31.302
268,2059,30.69
268,2060,30.142
268,2061,29.667
268,2062,29.265
268,2063,28.931
268,2064,28.668
268,2065,28.477
268,2066,28.357
268,2067,28.301
268,2068,28.293
268,2069,28.322
268,2070,28.375
268,2071,28.445
268,2072,28.522
268,2073,28.591
268,2074,28.641
268,2075,28.655
268,2076,28.624
268,2077,28.548
268,2078,28.423
268,2079,28.249
268,2080,28.025
268,2081,27.75
268,2082,27.434
268,2083,27.085
268,2084,26.716
268,2085,26.33
268,2086,25.936
268,2087,25.54
268,2088,25.148
268,2089,24.77
268,2090,24.415
268,2091,24.088
268,2092,23.791
268,2093,23.529
268,2094,23.301
268,2095,23.108
268,2096,22.952
268,2097,22.832
268,2098,22.749
268,2099,22.703
270,1950,9.213
270,1951,9.567
270,1952,10.268
270,1953,10.952
270,1954,11.617
270,1955,12.263
270,1956,12.89
270,1957,13.493
270,1958,14.072
270,1959,14.624
270,1960,15.143
270,1961,15.63
270,1962,16.083
270,1963,16.51
270,1964,16.922
270,1965,17.336
270,1966,17.77
270,1967,18.239
270,1968,18.758
270,1969,19.334
270,1970,19.972
270,1971,20.674
270,1972,21.428
270,1973,22.222
270,1974,23.048
270,1975,23.891
270,1976,24.736
270,1977,25.58
270,1978,26.42
270,1979,27.263
270,1980,28.126
270,1981,29.024
270,1982,29.981
270,1983,31.006
270,1984,32.104
270,1985,33.274
270,1986,34.509
270,1987,35.791
270,1988,37.101
270,1989,38.422
270,1990,39.734
270,1991,41.018
270,1992,42.269
270,1993,43.491
270,1994,44.688
270,1995,45.872
270,1996,47.062
270,1997,48.281
270,1998,49.551
270,1999,50.884
270,2000,52.29
270,2001,53.771
270,2002,55.317
270,2003,56.923
270,2004,58.589
270,2005,60.323
270,2006,62.141
270,2007,64.039
270,2008,66.006
270,2009,68.02
270,2010,70.048
270,2011,72.05
270,2012,73.998
270,2013,75.875
270,2014,77.677
270,2015,79.41
270,2016,81.095
270,2017,82.767
270,2018,84.452
270,2019,86.16
270,2020,87.896
270,2021,89.656
270,2022,91.426
270,2023,93.194
270,2024,94.957
270,2025,96.709
270,2026,98.456
270,2027,100.194
270,2028,101.924
270,2029,103.637
