country_code,year,crude_birth_rate
180,2044,28.972
180,2045,28.579
180,2046,28.194
180,2047,27.818
180,2048,27.451
180,2049,27.092
180,2050,26.742
180,2051,26.398
180,2052,26.06
180,2053,25.726
180,2054,25.397
180,2055,25.072
180,2056,24.751
180,2057,24.436
180,2058,24.128
180,2059,23.825
180,2060,23.527
180,2061,23.235
180,2062,22.946
180,2063,22.661
180,2064,22.38
180,2065,22.102
180,2066,21.828
180,2067,21.56
180,2068,21.298
180,2069,21.04
180,2070,20.788
180,2071,20.54
180,2072,20.295
180,2073,20.052
180,2074,19.813
180,2075,19.575
180,2076,19.341
180,2077,19.109
180,2078,18.882
180,2079,18.659
180,2080,18.439
180,2081,18.224
180,2082,18.013
180,2083,17.805
180,2084,17.601
180,2085,17.401
180,2086,17.205
180,2087,17.013
180,2088,16.825
180,2089,16.641
180,2090,16.46
180,2091,16.284
180,2092,16.111
180,2093,15.941
180,2094,15.775
180,2095,15.612
180,2096,15.453
180,2097,15.297
180,2098,15.144
180,2099,14.995
188,1950,40.188
188,1951,40.721
188,1952,41.719
188,1953,42.582
188,1954,43.31
188,1955,43.902
188,1956,44.352
188,1957,44.657
188,1958,44.806
188,1959,44.779
188,1960,44.558
188,1961,44.125
188,1962,43.469
188,1963,42.597
188,1964,41.53
188,1965,40.284
188,1966,38.874
188,1967,37.352
188,1968,35.787
188,1969,34.25
188,1970,32.832
188,1971,31.621
188,1972,30.653
188,1973,29.942
188,1974,29.491
188,1975,29.28
188,1976,29.263
188,1977,29.357
188,1978,29.483
188,1979,29.593
188,1980,29.649
188,1981,29.637
188,1982,29.565
188,1983,29.441
188,1984,29.252
188,1985,28.988
188,1986,28.644
188,1987,28.226
188,1988,27.744
188,1989,27.204
188,1990,26.615
188,1991,25.984
188,1992,25.322
188,1993,24.64
188,1994,23.947
188,1995,23.24
188,1996,22.512
188,1997,21.761
188,1998,20.995
188,1999,20.231
188,2000,19.499
188,2001,18.831
188,2002,18.247
188,2003,17.759
188,2004,17.366
188,2005,17.054
188,2006,16.801
188,2007,16.574
188,2008,16.345
188,2009,16.102
188,2010,15.84
188,2011,15.564
188,2012,15.287
188,2013,15.022
188,2014,14.768
188,2015,14.524
188,2016,14.287
188,2017,14.053
188,2018,13.819
188,2019,13.584
188,2020,13.349
188,2021,13.117
188,2022,12.89
188,2023,12.67
188,2024,12.461
188,2025,12.261
188,2026,12.072
188,2027,11.892
188,2028,11.721
188,2029,11.558
188,2030,11.403
188,2031,11.256
188,2032,11.116
188,2033,10.982
188,2034,10.855
188,2035,10.734
188,2036,10.621
188,2037,10.514
188,2038,10.416
188,2039,10.323
188,2040,10.237
188,2041,10.156
188,2042,10.08
188,2043,10.008
188,2044,9.938
188,2045,9.871
188,2046,9.806
188,2047,9.743
188,2048,9.682
188,2049,9.623
188,2050,9.566
188,2051,9.51
188,2052,9.455
188,2053,9.402
188,2054,9.35
188,2055,9.3
188,2056,9.251
188,2057,9.204
188,2058,9.159
188,2059,9.117
188,2060,9.077
188,2061,9.04
188,2062,9.006
188,2063,8.975
188,2064,8.946
188,2065,8.921
188,2066,8.899
188,2067,8.879
188,2068,8.861
188,2069,8.846
188,2070,8.833
188,2071,8.822
188,2072,8.814
188,2073,8.808
188,2074,8.805
188,2075,8.803
188,2076,8.802
188,2077,8.802
188,2078,8.802
188,2079,8.802
188,2080,8.802
188,2081,8.802
188,2082,8.802
188,2083,8.803
188,2084,8.804
188,2085,8.805
188,2086,8.806
188,2087,8.807
188,2088,8.809
188,2089,8.81
188,2090,8.811
188,2091,8.813
188,2092,8.815
188,2093,8.817
188,2094,8.82
188,2095,8.824
188,2096,8.828
188,2097,8.833
188,2098,8.838
188,2099,8.844
191,1950,23.781
191,1951,23.433
191,1952,22.751
191,1953,22.099
191,1954,21.475
191,1955,20.88
191,1956,20.312
191,1957,19.769
191,1958,19.248
191,1959,18.742
191,1960,18.244
191,1961,17.749
191,1962,17.254
191,1963,16.763
191,1964,16.285
191,1965,15.845
191,1966,15.471
191,1967,15.181
191,1968,14.983
191,1969,14.871
191,1970,14.829
191,1971,14.831
191,1972,14.843
191,1973,14.84
191,1974,14.809
191,1975,14.749
191,1976,14.671
191,1977,14.591
191,1978,14.518
191,1979,14.447
191,1980,14.369
191,1981,14.266
191,1982,14.126
191,1983,13.939
191,1984,13.7
191,1985,13.405
191,1986,13.049
191,1987,12.645
191,1988,12.215
191,1989,11.781
191,1990,11.379
191,1991,11.052
191,1992,10.818
191,1993,10.682
191,1994,10.634
191,1995,10.641
191,1996,10.65
191,1997,10.616
191,1998,10.51
191,1999,10.333
191,2000,10.109
191,2001,9.883
191,2002,9.705
191,2003,9.608
191,2004,9.598
191,2005,9.661
191,2006,9.771
191,2007,9.884
191,2008,9.967
191,2009,10.006
191,2010,9.992
191,2011,9.928
191,2012,9.834
191,2013,9.724
191,2014,9.605
191,2015,9.483
191,2016,9.362
191,2017,9.244
191,2018,9.13
191,2019,9.024
191,2020,8.929
191,2021,8.846
191,2022,8.773
191,2023,8.71
191,2024,8.656
191,2025,8.611
191,2026,8.574
191,2027,8.544
191,2028,8.519
191,2029,8.498
191,2030,8.482
191,2031,8.469
191,2032,8.461
191,2033,8.456
191,2034,8.456
191,2035,8.46
191,2036,8.469
191,2037,8.482
191,2038,8.499
191,2039,8.518
191,2040,8.537
191,2041,8.555
191,2042,8.569
191,2043,8.579
191,2044,8.583
191,2045,8.58
191,2046,8.571
191,2047,8.557
191,2048,8.539
191,2049,8.518
191,2050,8.494
191,2051,8.47
191,2052,8.446
191,2053,8.422
191,2054,8.401
191,2055,8.383
191,2056,8.37
191,2057,8.361
191,2058,8.356
191,2059,8.357
191,2060,8.362
191,2061,8.372
191,2062,8.385
191,2063,8.402
191,2064,8.421
191,2065,8.443
191,2066,8.467
191,2067,8.494
191,2068,8.523
191,2069,8.554
191,2070,8.584
191,2071,8.615
191,2072,8.644
191,2073,8.672
191,2074,8.697
191,2075,8.719
191,2076,8.738
191,2077,8.753
191,2078,8.765
191,2079,8.774
191,2080,8.781
191,2081,8.784
191,2082,8.785
191,2083,8.784
191,2084,8.782
191,2085,8.779
191,2086,8.775
191,2087,8.772
191,2088,8.77
191,2089,8.769
191,2090,8.77
191,2091,8.772
191,2092,8.777
191,2093,8.784
191,2094,8.792
191,2095,8.803
191,2096,8.816
191,2097,8.83
191,2098,8.847
191,2099,8.865
192,1950,36.006
192,1951,34.598
192,1952,32.088
192,1953,30.193
192,1954,28.914
192,1955,28.241
192,1956,28.146
192,1957,28.583
192,1958,29.465
192,1959,30.646
192,1960,31.95
192,1961,33.187
192,1962,34.162
192,1963,34.723
192,1964,34.8
192,1965,34.401
192,1966,33.622
192,1967,32.639
192,1968,31.591
192,1969,30.522
192,1970,29.405
192,1971,28.166
192,1972,26.741
192,1973,25.121
192,1974,23.366
192,1975,21.585
192,1976,19.915
192,1977,18.477
192,1978,17.357
192,1979,16.593
192,1980,16.196
192,1981,16.138
192,1982,16.308
192,1983,16.594
192,1984,16.925
192,1985,17.216
192,1986,17.401
192,1987,17.458
192,1988,17.376
192,1989,17.148
192,1990,16.79
192,1991,16.34
192,1992,15.859
192,1993,15.396
192,1994,14.975
192,1995,14.605
192,1996,14.283
192,1997,13.986
192,1998,13.695
192,1999,13.409
192,2000,13.125
192,2001,12.844
192,2002,12.568
192,2003,12.3
192,2004,12.044
192,2005,11.802
192,2006,11.577
192,2007,11.371
192,2008,11.183
192,2009,11.012
192,2010,10.854
192,2011,10.702
192,2012,10.552
192,2013,10.4
192,2014,10.246
192,2015,10.089
192,2016,9.934
192,2017,9.785
192,2018,9.645
192,2019,9.515
192,2020,9.397
192,2021,9.289
192,2022,9.19
192,2023,9.098
192,2024,9.011
192,2025,8.929
192,2026,8.85
192,2027,8.774
192,2028,8.7
192,2029,8.63
192,2030,8.561
192,2031,8.496
192,2032,8.434
192,2033,8.376
192,2034,8.322
192,2035,8.273
192,2036,8.227
192,2037,8.185
192,2038,8.147
192,2039,8.113
192,2040,8.081
192,2041,8.053
192,2042,8.028
192,2043,8.006
192,2044,7.986
192,2045,7.97
192,2046,7.955
192,2047,7.944
192,2048,7.935
192,2049,7.928
192,2050,7.924
192,2051,7.921
192,2052,7.919
192,2053,7.919
192,2054,7.921
192,2055,7.925
192,2056,7.93
192,2057,7.939
192,2058,7.949
192,2059,7.962
192,2060,7.976
192,2061,7.991
192,2062,8.006
192,2063,8.021
192,2064,8.035
192,2065,8.049
192,2066,8.062
192,2067,8.075
192,2068,8.089
192,2069,8.104
192,2070,8.119
192,2071,8.134
192,2072,8.15
192,2073,8.165
192,2074,8.18
192,2075,8.195
192,2076,8.21
192,2077,8.224
192,2078,8.238
192,2079,8.252
192,2080,8.267
192,2081,8.281
192,2082,8.296
192,2083,8.311
192,2084,8.327
192,2085,8.343
192,2086,8.359
192,2087,8.375
192,2088,8.39
192,2089,8.405
192,2090,8.42
192,2091,8.434
192,2092,8.447
192,2093,8.46
192,2094,8.472
192,2095,8.483
192,2096,8.495
192,2097,8.505
192,2098,8.515
192,2099,8.525
196,1950,28.94
196,1951,28.609
196,1952,27.99
196,1953,27.46
196,1954,27.017
196,1955,26.66
196,1956,26.378
196,1957,26.159
196,1958,25.979
196,1959,25.794
196,1960,25.558
196,1961,25.222
196,1962,24.746
196,1963,24.113
196,1964,23.339
196,1965,22.473
196,1966,21.584
196,1967,20.753
196,1968,20.046
196,1969,19.494
196,1970,19.107
196,1971,18.866
196,1972,18.726
196,1973,18.647
196,1974,18.617
196,1975,18.646
196,1976,18.753
196,1977,18.947
196,1978,19.219
196,1979,19.543
196,1980,19.876
196,1981,20.168
196,1982,20.379
196,1983,20.483
196,1984,20.467
196,1985,20.34
196,1986,20.132
196,1987,19.883
196,1988,19.62
196,1989,19.347
196,1990,19.048
196,1991,18.693
196,1992,18.255
196,1993,17.726
196,1994,17.114
196,1995,16.439
196,1996,15.73
196,1997,15.025
196,1998,14.36
196,1999,13.758
196,2000,13.244
196,2001,12.828
196,2002,12.501
196,2003,12.251
196,2004,12.069
196,2005,11.945
196,2006,11.867
196,2007,11.818
196,2008,11.78
196,2009,11.741
196,2010,11.689
196,2011,11.619
196,2012,11.534
196,2013,11.436
196,2014,11.326
196,2015,11.206
196,2016,11.078
196,2017,10.949
196,2018,10.822
196,2019,10.699
196,2020,10.582
196,2021,10.471
196,2022,10.362
196,2023,10.254
196,2024,10.147
196,2025,10.039
196,2026,9.929
196,2027,9.816
196,2028,9.703
196,2029,9.589
196,2030,9.478
196,2031,9.373
196,2032,9.275
196,2033,9.189
196,2034,9.114
196,2035,9.054
196,2036,9.009
196,2037,8.979
196,2038,8.96
196,2039,8.952
196,2040,8.953
196,2041,8.96
196,2042,8.972
196,2043,8.986
196,2044,9.0
196,2045,9.011
196,2046,9.02
196,2047,9.025
196,2048,9.028
196,2049,9.029
196,2050,9.025
196,2051,9.019
196,2052,9.01
196,2053,8.999
196,2054,8.986
196,2055,8.973
196,2056,8.958
196,2057,8.944
196,2058,8.93
196,2059,8.916
196,2060,8.904
196,2061,8.894
196,2062,8.886
196,2063,8.881
196,2064,8.879
196,2065,8.88
196,2066,8.884
196,2067,8.892
196,2068,8.904
196,2069,8.918
196,2070,8.935
196,2071,8.956
196,2072,8.979
196,2073,9.003
196,2074,9.03
196,2075,9.056
196,2076,9.083
196,2077,9.109
196,2078,9.135
196,2079,9.158
196,2080,9.18
196,2081,9.2
196,2082,9.218
196,2083,9.234
196,2084,9.247
196,2085,9.259
196,2086,9.267
196,2087,9.273
196,2088,9.277
196,2089,9.278
196,2090,9.278
196,2091,9.277
196,2092,9.275
196,2093,9.274
196,2094,9.272
196,2095,9.27
196,2096,9.27
196,2097,9.269
196,2098,9.27
196,2099,9.271
203,1950,22.032
203,1951,21.393
203,1952,20.178
203,1953,19.091
203,1954,18.134
203,1955,17.304
203,1956,16.598
203,1957,16.011
203,1958,15.536
203,1959,15.157
203,1960,14.857
203,1961,14.618
203,1962,14.425
203,1963,14.271
203,1964,14.158
203,1965,14.117
203,1966,14.193
203,1967,14.409
203,1968,14.769
203,1969,15.25
203,1970,15.819
203,1971,16.434
203,1972,17.034
203,1973,17.554
203,1974,17.947
203,1975,18.145
203,1976,18.095
203,1977,17.804
203,1978,17.303
203,1979,16.628
203,1980,15.849
203,1981,15.053
203,1982,14.318
203,1983,13.706
203,1984,13.244
203,1985,12.938
203,1986,12.767
203,1987,12.663
203,1988,12.567
203,1989,12.446
203,1990,12.26
203,1991,11.971
203,1992,11.582
203,1993,11.11
203,1994,10.576
203,1995,10.024
203,1996,9.505
203,1997,9.072
203,1998,8.763
203,1999,8.596
203,2000,8.587
203,2001,8.733
203,2002,8.994
203,2003,9.323
203,2004,9.688
203,2005,10.041
203,2006,10.339
203,2007,10.559
203,2008,10.688
203,2009,10.721
203,2010,10.669
203,2011,10.558
203,2012,10.427
203,2013,10.307
203,2014,10.209
203,2015,10.137
203,2016,10.082
203,2017,10.028
203,2018,9.959
203,2019,9.874
203,2020,9.769
203,2021,9.646
203,2022,9.509
203,2023,9.366
203,2024,9.221
203,2025,9.08
203,2026,8.946
203,2027,8.822
203,2028,8.713
203,2029,8.624
203,2030,8.563
203,2031,8.535
203,2032,8.54
203,2033,8.577
203,2034,8.642
203,2035,8.734
203,2036,8.846
203,2037,8.972
203,2038,9.103
203,2039,9.232
203,2040,9.351
203,2041,9.456
203,2042,9.546
203,2043,9.619
203,2044,9.675
203,2045,9.711
203,2046,9.729
203,2047,9.732
203,2048,9.723
203,2049,9.704
203,2050,9.677
203,2051,9.642
203,2052,9.6
203,2053,9.553
203,2054,9.503
203,2055,9.452
203,2056,9.402
203,2057,9.354
203,2058,9.31
203,2059,9.272
203,2060,9.244
203,2061,9.227
203,2062,9.223
203,2063,9.23
203,2064,9.25
203,2065,9.283
203,2066,9.329
203,2067,9.386
203,2068,9.453
203,2069,9.526
203,2070,9.602
203,2071,9.682
203,2072,9.761
203,2073,9.837
203,2074,9.909
203,2075,9.972
203,2076,10.025
203,2077,10.067
203,2078,10.099
203,2079,10.12
203,2080,10.13
203,2081,10.127
203,2082,10.114
203,2083,10.093
203,2084,10.065
203,2085,10.032
203,2086,9.993
203,2087,9.952
203,2088,9.908
203,2089,9.865
203,2090,9.824
203,2091,9.785
203,2092,9.75
203,2093,9.72
203,2094,9.695
203,2095,9.674
203,2096,9.659
203,2097,9.649
203,2098,9.645
203,2099,9.645
204,1950,39.902
204,1951,40.127
204,1952,40.578
204,1953,41.035
204,1954,41.498
204,1955,41.967
204,1956,42.44
204,1957,42.915
204,1958,43.389
204,1959,43.856
204,1960,44.307
204,1961,44.736
204,1962,45.132
204,1963,45.488
204,1964,45.799
204,1965,46.062
204,1966,46.273
204,1967,46.44
204,1968,46.571
204,1969,46.671
204,1970,46.749
204,1971,46.814
204,1972,46.872
204,1973,46.929
204,1974,46.986
204,1975,47.046
204,1976,47.105
204,1977,47.157
204,1978,47.196
204,1979,47.222
204,1980,47.233
204,1981,47.232
204,1982,47.219
204,1983,47.192
204,1984,47.15
204,1985,47.086
204,1986,46.996
204,1987,46.876
204,1988,46.721
204,1989,46.531
204,1990,46.302
204,1991,46.031
204,1992,45.722
204,1993,45.381
204,1994,45.014
204,1995,44.631
204,1996,44.242
204,1997,43.854
204,1998,43.469
204,1999,43.089
204,2000,42.707
204,2001,42.313
204,2002,41.896
204,2003,41.45
204,2004,40.976
204,2005,40.476
204,2006,39.954
204,2007,39.422
204,2008,38.889
204,2009,38.363
204,2010,37.852
204,2011,37.362
204,2012,36.891
204,2013,36.44
204,2014,36.008
204,2015,35.592
204,2016,35.189
204,2017,34.793
204,2018,34.399
204,2019,34.004
204,2020,33.607
204,2021,33.21
204,2022,32.813
204,2023,32.42
204,2024,32.03
204,2025,31.643
204,2026,31.26
204,2027,30.879
204,2028,30.502
204,2029,30.127
204,2030,29.754
204,2031,29.383
204,2032,29.014
204,2033,28.648
204,2034,28.285
204,2035,27.924
204,2036,27.567
204,2037,27.213
204,2038,26.865
204,2039,26.521
204,2040,26.185
204,2041,25.855
204,2042,25.534
204,2043,25.22
204,2044,24.914
204,2045,24.616
204,2046,24.325
204,2047,24.041
204,2048,23.762
204,2049,23.488
204,2050,23.22
204,2051,22.955
204,2052,22.696
204,2053,22.442
204,2054,22.191
204,2055,21.945
204,2056,21.703
204,2057,21.465
204,2058,21.23
204,2059,20.998
204,2060,20.769
204,2061,20.543
204,2062,20.319
204,2063,20.097
204,2064,19.879
204,2065,19.662
204,2066,19.449
204,2067,19.24
204,2068,19.034
204,2069,18.831
204,2070,18.633
204,2071,18.438
204,2072,18.247
204,2073,18.059
204,2074,17.874
204,2075,17.693
204,2076,17.517
204,2077,17.344
204,2078,17.175
204,2079,17.01
204,2080,16.849
204,2081,16.69
204,2082,16.533
204,2083,16.378
204,2084,16.225
204,2085,16.075
204,2086,15.928
204,2087,15.784
204,2088,15.645
204,2089,15.51
204,2090,15.379
204,2091,15.251
204,2092,15.126
204,2093,15.003
204,2094,14.882
204,2095,14.762
204,2096,14.644
204,2097,14.528
204,2098,14.412
204,2099,14.298
208,1950,18.59
208,1951,18.347
208,1952,17.904
208,1953,17.546
208,1954,17.273
208,1955,17.085
208,1956,16.977
208,1957,16.943
208,1958,16.97
208,1959,17.038
208,1960,17.122
208,1961,17.194
208,1962,17.226
208,1963,17.196
208,1964,17.09
208,1965,16.908
208,1966,16.658
208,1967,16.364
208,1968,16.046
208,1969,15.711
208,1970,15.364
208,1971,15.001
208,1972,14.62
208,1973,14.22
208,1974,13.805
208,1975,13.372
208,1976,12.915
208,1977,12.441
208,1978,11.964
208,1979,11.504
208,1980,11.093
208,1981,10.764
208,1982,10.538
208,1983,10.427
208,1984,10.432
208,1985,10.554
208,1986,10.783
208,1987,11.087
208,1988,11.431
208,1989,11.785
208,1990,12.119
208,1991,12.404
208,1992,12.63
208,1993,12.788
208,1994,12.873
208,1995,12.882
208,1996,12.825
208,1997,12.722
208,1998,12.596
208,1999,12.458
208,2000,12.326
208,2001,12.215
208,2002,12.124
208,2003,12.052
208,2004,11.995
208,2005,11.934
208,2006,11.844
208,2007,11.711
208,2008,11.529
208,2009,11.305
208,2010,11.06
208,2011,10.822
208,2012,10.623
208,2013,10.484
208,2014,10.414
208,2015,10.415
208,2016,10.479
208,2017,10.583
208,2018,10.707
208,2019,10.837
208,2020,10.964
208,2021,11.082
208,2022,11.191
208,2023,11.289
208,2024,11.371
208,2025,11.432
208,2026,11.471
208,2027,11.489
208,2028,11.488
208,2029,11.47
208,2030,11.435
208,2031,11.387
208,2032,11.327
208,2033,11.26
208,2034,11.188
208,2035,11.114
208,2036,11.038
208,2037,10.963
208,2038,10.888
208,2039,10.817
208,2040,10.752
208,2041,10.694
208,2042,10.643
208,2043,10.602
208,2044,10.57
208,2045,10.55
208,2046,10.544
208,2047,10.55
208,2048,10.568
208,2049,10.596
208,2050,10.632
208,2051,10.674
208,2052,10.721
208,2053,10.769
208,2054,10.814
208,2055,10.855
208,2056,10.89
208,2057,10.917
208,2058,10.937
208,2059,10.948
208,2060,10.949
208,2061,10.94
208,2062,10.921
208,2063,10.895
208,2064,10.861
208,2065,10.822
208,2066,10.778
208,2067,10.729
208,2068,10.678
208,2069,10.627
208,2070,10.577
208,2071,10.529
208,2072,10.484
208,2073,10.442
208,2074,10.405
208,2075,10.373
208,2076,10.348
208,2077,10.327
208,2078,10.312
208,2079,10.302
208,2080,10.297
208,2081,10.296
208,2082,10.3
208,2083,10.306
208,2084,10.315
208,2085,10.324
208,2086,10.333
208,2087,10.341
208,2088,10.347
208,2089,10.35
208,2090,10.349
208,2091,10.344
208,2092,10.336
208,2093,10.323
208,2094,10.307
208,2095,10.288
208,2096,10.265
208,2097,10.238
208,2098,10.207
208,2099,10.174
214,1950,53.962
214,1951,54.127
214,1952,54.393
214,1953,54.529
214,1954,54.533
214,1955,54.407
214,1956,54.151
214,1957,53.766
214,1958,53.257
214,1959,52.629
214,1960,51.889
214,1961,51.048
214,1962,50.122
214,1963,49.13
214,1964,48.093
214,1965,47.03
214,1966,45.955
214,1967,44.877
214,1968,43.808
214,1969,42.762
214,1970,41.75
214,1971,40.774
214,1972,39.832
214,1973,38.927
214,1974,38.067
214,1975,37.267
214,1976,36.542
214,1977,35.897
214,1978,35.325
214,1979,34.82
214,1980,34.365
214,1981,33.937
214,1982,33.517
214,1983,33.085
214,1984,32.633
214,1985,32.162
214,1986,31.678
214,1987,31.197
214,1988,30.727
214,1989,30.268
214,1990,29.809
214,1991,29.335
214,1992,28.836
214,1993,28.313
214,1994,27.771
214,1995,27.229
214,1996,26.713
214,1997,26.241
214,1998,25.826
214,1999,25.471
214,2000,25.167
214,2001,24.9
214,2002,24.646
214,2003,24.386
214,2004,24.11
214,2005,23.816
214,2006,23.503
214,2007,23.182
214,2008,22.858
214,2009,22.533
214,2010,22.206
214,2011,21.875
214,2012,21.539
214,2013,21.198
214,2014,20.853
214,2015,20.506
214,2016,20.161
214,2017,19.819
214,2018,19.483
214,2019,19.157
214,2020,18.841
214,2021,18.535
214,2022,18.239
214,2023,17.952
214,2024,17.673
214,2025,17.403
214,2026,17.142
214,2027,16.888
214,2028,16.643
214,2029,16.404
214,2030,16.171
214,2031,15.943
214,2032,15.719
214,2033,15.499
214,2034,15.283
214,2035,15.07
214,2036,14.861
214,2037,14.656
214,2038,14.456
214,2039,14.261
214,2040,14.07
214,2041,13.884
214,2042,13.703
214,2043,13.525
214,2044,13.352
214,2045,13.184
214,2046,13.02
214,2047,12.861
214,2048,12.708
214,2049,12.561
214,2050,12.419
214,2051,12.282
214,2052,12.151
214,2053,12.025
214,2054,11.903
214,2055,11.786
214,2056,11.673
214,2057,11.564
214,2058,11.459
214,2059,11.358
214,2060,11.26
214,2061,11.165
214,2062,11.074
214,2063,10.985
214,2064,10.899
214,2065,10.817
214,2066,10.737
214,2067,10.66
214,2068,10.585
214,2069,10.513
214,2070,10.444
214,2071,10.377
214,2072,10.311
214,2073,10.248
214,2074,10.187
214,2075,10.127
214,2076,10.069
214,2077,10.013
214,2078,9.959
214,2079,9.906
214,2080,9.856
214,2081,9.809
214,2082,9.764
214,2083,9.722
214,2084,9.683
214,2085,9.646
214,2086,9.612
214,2087,9.58
214,2088,9.55
214,2089,9.522
214,2090,9.494
214,2091,9.469
214,2092,9.444
214,2093,9.421
214,2094,9.399
214,2095,9.378
214,2096,9.359
214,2097,9.341
214,2098,9.324
214,2099,9.308
218,1950,45.767
218,1951,45.725
218,1952,45.63
218,1953,45.517
218,1954,45.386
218,1955,45.238
218,1956,45.072
218,1957,44.891
218,1958,44.695
218,1959,44.487
218,1960,44.27
218,1961,44.047
218,1962,43.819
218,1963,43.583
218,1964,43.334
218,1965,43.062
218,1966,42.755
218,1967,42.405
218,1968,42.005
218,1969,41.553
218,1970,41.044
218,1971,40.478
218,1972,39.864
218,1973,39.215
218,1974,38.544
218,1975,37.865
218,1976,37.189
218,1977,36.529
218,1978,35.892
218,1979,35.287
218,1980,34.723
218,1981,34.204
218,1982,33.724
218,1983,33.272
218,1984,32.841
218,1985,32.418
218,1986,31.99
218,1987,31.546
218,1988,31.08
218,1989,30.589
218,1990,30.077
218,1991,29.55
218,1992,29.02
218,1993,28.498
218,1994,27.985
218,1995,27.479
218,1996,26.973
218,1997,26.46
218,1998,25.941
218,1999,25.424
218,2000,24.922
218,2001,24.454
218,2002,24.032
218,2003,23.661
218,2004,23.343
218,2005,23.07
218,2006,22.831
218,2007,22.607
218,2008,22.382
218,2009,22.147
218,2010,21.897
218,2011,21.631
218,2012,21.354
218,2013,21.07
218,2014,20.781
218,2015,20.487
218,2016,20.187
218,2017,19.883
218,2018,19.577
218,2019,19.271
218,2020,18.967
218,2021,18.667
218,2022,18.373
218,2023,18.085
218,2024,17.804
218,2025,17.532
218,2026,17.269
218,2027,17.013
218,2028,16.765
218,2029,16.523
218,2030,16.288
218,2031,16.06
218,2032,15.839
218,2033,15.624
218,2034,15.416
218,2035,15.214
218,2036,15.017
218,2037,14.824
218,2038,14.636
218,2039,14.451
218,2040,14.271
218,2041,14.094
218,2042,13.921
218,2043,13.753
218,2044,13.589
218,2045,13.43
218,2046,13.274
218,2047,13.121
218,2048,12.972
218,2049,12.826
218,2050,12.683
218,2051,12.544
218,2052,12.408
218,2053,12.277
218,2054,12.149
218,2055,12.026
218,2056,11.906
218,2057,11.791
218,2058,11.678
218,2059,11.57
218,2060,11.465
218,2061,11.364
218,2062,11.267
218,2063,11.174
218,2064,11.085
218,2065,10.999
218,2066,10.916
218,2067,10.837
218,2068,10.759
218,2069,10.684
218,2070,10.612
218,2071,10.541
218,2072,10.474
218,2073,10.41
218,2074,10.348
218,2075,10.289
218,2076,10.231
218,2077,10.176
218,2078,10.122
218,2079,10.07
218,2080,10.018
218,2081,9.969
218,2082,9.92
218,2083,9.874
218,2084,9.829
218,2085,9.786
218,2086,9.746
218,2087,9.707
218,2088,9.669
218,2089,9.634
218,2090,9.6
218,2091,9.568
218,2092,9.537
218,2093,9.508
218,2094,9.48
218,2095,9.454
218,2096,9.429
218,2097,9.405
218,2098,9.383
218,2099,9.362
222,1950,45.674
222,1951,45.898
222,1952,46.316
222,1953,46.674
222,1954,46.972
222,1955,47.21
222,1956,47.385
222,1957,47.495
222,1958,47.537
222,1959,47.501
222,1960,47.381
222,1961,47.17
222,1962,46.866
222,1963,46.472
222,1964,46.003
222,1965,45.481
222,1966,44.93
222,1967,44.375
222,1968,43.833
222,1969,43.317
222,1970,42.834
222,1971,42.382
222,1972,41.946
222,1973,41.506
222,1974,41.052
222,1975,40.566
222,1976,40.03
222,1977,39.438
222,1978,38.79
222,1979,38.091
222,1980,37.353
222,1981,36.593
222,1982,35.833
222,1983,35.093
222,1984,34.383
222,1985,33.716
222,1986,33.096
222,1987,32.516
222,1988,31.963
222,1989,31.429
222,1990,30.904
222,1991,30.379
222,1992,29.84
222,1993,29.277
222,1994,28.681
222,1995,28.037
222,1996,27.333
222,1997,26.572
222,1998,25.767
222,1999,24.93
222,2000,24.083
222,2001,23.249
222,2002,22.45
222,2003,21.705
222,2004,21.028
222,2005,20.422
222,2006,19.887
222,2007,19.406
222,2008,18.969
222,2009,18.574
222,2010,18.223
222,2011,17.924
222,2012,17.676
222,2013,17.476
222,2014,17.314
222,2015,17.175
222,2016,17.045
222,2017,16.909
222,2018,16.755
222,2019,16.576
222,2020,16.367
222,2021,16.128
222,2022,15.868
222,2023,15.595
222,2024,15.315
222,2025,15.03
222,2026,14.741
222,2027,14.452
222,2028,14.165
222,2029,13.883
222,2030,13.609
222,2031,13.345
222,2032,13.09
222,2033,12.846
222,2034,12.615
222,2035,12.396
222,2036,12.192
222,2037,12.002
222,2038,11.825
222,2039,11.661
222,2040,11.509
222,2041,11.369
222,2042,11.241
222,2043,11.123
222,2044,11.012
222,2045,10.907
222,2046,10.807
222,2047,10.711
222,2048,10.616
222,2049,10.522
222,2050,10.427
222,2051,10.331
222,2052,10.234
222,2053,10.136
222,2054,10.037
222,2055,9.938
222,2056,9.838
222,2057,9.738
222,2058,9.638
222,2059,9.541
222,2060,9.444
222,2061,9.351
222,2062,9.26
222,2063,9.172
222,2064,9.089
222,2065,9.01
222,2066,8.937
222,2067,8.869
222,2068,8.806
222,2069,8.749
222,2070,8.698
222,2071,8.652
222,2072,8.613
222,2073,8.578
222,2074,8.548
222,2075,8.523
222,2076,8.501
222,2077,8.482
222,2078,8.466
222,2079,8.451
222,2080,8.438
222,2081,8.426
222,2082,8.414
222,2083,8.402
222,2084,8.39
222,2085,8.378
222,2086,8.365
222,2087,8.351
222,2088,8.337
222,2089,8.322
222,2090,8.308
222,2091,8.293
222,2092,8.279
222,2093,8.266
222,2094,8.254
222,2095,8.242
222,2096,8.232
