country_code,year,life_expectancy_at_birth_males
422,1961,61.865
422,1962,62.157
422,1963,62.441
422,1964,62.719
422,1965,62.995
422,1966,63.27
422,1967,63.544
422,1968,63.816
422,1969,64.085
422,1970,64.347
422,1971,64.598
422,1972,64.834
422,1973,65.054
422,1974,65.258
422,1975,65.446
422,1976,65.617
422,1977,65.777
422,1978,65.931
422,1979,66.085
422,1980,66.243
422,1981,66.411
422,1982,66.591
422,1983,66.786
422,1984,67.001
422,1985,67.237
422,1986,67.494
422,1987,67.771
422,1988,68.065
422,1989,68.377
422,1990,68.707
422,1991,69.058
422,1992,69.428
422,1993,69.815
422,1994,70.219
422,1995,70.636
422,1996,71.064
422,1997,71.499
422,1998,71.938
422,1999,72.378
422,2000,72.82
422,2001,73.268
422,2002,73.721
422,2003,74.176
422,2004,74.625
422,2005,75.056
422,2006,75.455
422,2007,75.812
422,2008,76.126
422,2009,76.399
422,2010,76.64
422,2011,76.864
422,2012,77.087
422,2013,77.322
422,2014,77.577
422,2015,77.853
422,2016,78.148
422,2017,78.453
422,2018,78.761
422,2019,79.067
422,2020,79.371
422,2021,79.673
422,2022,79.972
422,2023,80.271
422,2024,80.566
422,2025,80.859
422,2026,81.149
422,2027,81.437
422,2028,81.721
422,2029,81.999
422,2030,82.269
422,2031,82.528
422,2032,82.777
422,2033,83.012
422,2034,83.235
422,2035,83.446
422,2036,83.646
422,2037,83.837
422,2038,84.021
422,2039,84.2
422,2040,84.375
422,2041,84.546
422,2042,84.714
422,2043,84.879
422,2044,85.04
422,2045,85.197
422,2046,85.349
422,2047,85.496
422,2048,85.639
422,2049,85.776
422,2050,85.91
422,2051,86.042
422,2052,86.172
422,2053,86.301
422,2054,86.431
422,2055,86.56
422,2056,86.689
422,2057,86.817
422,2058,86.943
422,2059,87.067
422,2060,87.189
422,2061,87.307
422,2062,87.423
422,2063,87.536
422,2064,87.647
422,2065,87.756
422,2066,87.864
422,2067,87.97
422,2068,88.075
422,2069,88.179
422,2070,88.283
422,2071,88.387
422,2072,88.489
422,2073,88.591
422,2074,88.691
422,2075,88.792
422,2076,88.892
422,2077,88.993
422,2078,89.093
422,2079,89.194
422,2080,89.294
422,2081,89.393
422,2082,89.49
422,2083,89.585
422,2084,89.678
422,2085,89.769
422,2086,89.859
422,2087,89.946
422,2088,90.033
422,2089,90.12
422,2090,90.208
422,2091,90.296
422,2092,90.385
422,2093,90.476
422,2094,90.569
422,2095,90.664
422,2096,90.76
422,2097,90.858
422,2098,90.959
422,2099,91.061
426,1950,39.6
426,1951,39.887
426,1952,40.466
426,1953,41.057
426,1954,41.659
426,1955,42.271
426,1956,42.89
426,1957,43.511
426,1958,44.124
426,1959,44.713
426,1960,45.259
426,1961,45.744
426,1962,46.152
426,1963,46.476
426,1964,46.721
426,1965,46.9
426,1966,47.033
426,1967,47.153
426,1968,47.288
426,1969,47.457
426,1970,47.677
426,1971,47.955
426,1972,48.285
426,1973,48.661
426,1974,49.082
426,1975,49.551
426,1976,50.069
426,1977,50.627
426,1978,51.215
426,1979,51.819
426,1980,52.421
426,1981,53.002
426,1982,53.552
426,1983,54.066
426,1984,54.542
426,1985,55.018
426,1986,55.551
426,1987,56.154
426,1988,56.805
426,1989,57.449
426,1990,57.975
426,1991,58.252
426,1992,58.184
426,1993,57.719
426,1994,56.852
426,1995,55.593
426,1996,53.984
426,1997,52.157
426,1998,50.258
426,1999,48.407
426,2000,46.742
426,2001,45.379
426,2002,44.363
426,2003,43.715
426,2004,43.452
426,2005,43.567
426,2006,44.022
426,2007,44.711
426,2008,45.529
426,2009,46.398
426,2010,47.24
426,2011,47.99
426,2012,48.636
426,2013,49.17
426,2014,49.584
426,2015,49.89
426,2016,50.122
426,2017,50.335
426,2018,50.571
426,2019,50.851
426,2020,51.184
426,2021,51.567
426,2022,51.981
426,2023,52.407
426,2024,52.843
426,2025,53.286
426,2026,53.736
426,2027,54.194
426,2028,54.66
426,2029,55.133
426,2030,55.61
426,2031,56.09
426,2032,56.573
426,2033,57.057
426,2034,57.541
426,2035,58.023
426,2036,58.504
426,2037,58.983
426,2038,59.461
426,2039,59.937
426,2040,60.411
426,2041,60.886
426,2042,61.36
426,2043,61.832
426,2044,62.296
426,2045,62.748
426,2046,63.18
426,2047,63.588
426,2048,63.967
426,2049,64.316
426,2050,64.631
426,2051,64.912
426,2052,65.164
426,2053,65.392
426,2054,65.602
426,2055,65.799
426,2056,65.99
426,2057,66.18
426,2058,66.372
426,2059,66.569
426,2060,66.775
426,2061,66.989
426,2062,67.207
426,2063,67.427
426,2064,67.649
426,2065,67.873
426,2066,68.098
426,2067,68.326
426,2068,68.555
426,2069,68.785
426,2070,69.017
426,2071,69.251
426,2072,69.486
426,2073,69.722
426,2074,69.957
426,2075,70.19
426,2076,70.42
426,2077,70.646
426,2078,70.867
426,2079,71.082
426,2080,71.291
426,2081,71.495
426,2082,71.695
426,2083,71.891
426,2084,72.085
426,2085,72.276
426,2086,72.464
426,2087,72.651
426,2088,72.835
426,2089,73.018
426,2090,73.199
426,2091,73.378
426,2092,73.554
426,2093,73.728
426,2094,73.9
426,2095,74.07
426,2096,74.237
426,2097,74.401
426,2098,74.563
426,2099,74.722
428,1950,55.436
428,1951,56.179
428,1952,57.611
428,1953,58.933
428,1954,60.146
428,1955,61.249
428,1956,62.243
428,1957,63.125
428,1958,63.897
428,1959,64.555
428,1960,65.098
428,1961,65.527
428,1962,65.845
428,1963,66.058
428,1964,66.179
428,1965,66.22
428,1966,66.193
428,1967,66.111
428,1968,65.987
428,1969,65.832
428,1970,65.649
428,1971,65.432
428,1972,65.178
428,1973,64.892
428,1974,64.589
428,1975,64.285
428,1976,63.998
428,1977,63.742
428,1978,63.537
428,1979,63.399
428,1980,63.365
428,1981,63.475
428,1982,63.723
428,1983,64.078
428,1984,64.493
428,1985,64.87
428,1986,65.093
428,1987,65.09
428,1988,64.836
428,1989,64.35
428,1990,63.704
428,1991,63.012
428,1992,62.403
428,1993,61.979
428,1994,61.784
428,1995,61.835
428,1996,62.111
428,1997,62.53
428,1998,63.015
428,1999,63.525
428,2000,64.013
428,2001,64.438
428,2002,64.794
428,2003,65.085
428,2004,65.317
428,2005,65.524
428,2006,65.754
428,2007,66.05
428,2008,66.435
428,2009,66.903
428,2010,67.425
428,2011,67.954
428,2012,68.438
428,2013,68.837
428,2014,69.14
428,2015,69.348
428,2016,69.482
428,2017,69.58
428,2018,69.673
428,2019,69.776
428,2020,69.897
428,2021,70.036
428,2022,70.183
428,2023,70.331
428,2024,70.479
428,2025,70.627
428,2026,70.776
428,2027,70.925
428,2028,71.076
428,2029,71.229
428,2030,71.382
428,2031,71.536
428,2032,71.692
428,2033,71.848
428,2034,72.004
428,2035,72.16
428,2036,72.315
428,2037,72.469
428,2038,72.622
428,2039,72.775
428,2040,72.929
428,2041,73.084
428,2042,73.242
428,2043,73.404
428,2044,73.569
428,2045,73.739
428,2046,73.913
428,2047,74.092
428,2048,74.274
428,2049,74.457
428,2050,74.641
428,2051,74.824
428,2052,75.005
428,2053,75.182
428,2054,75.356
428,2055,75.527
428,2056,75.694
428,2057,75.859
428,2058,76.023
428,2059,76.188
428,2060,76.353
428,2061,76.52
428,2062,76.688
428,2063,76.858
428,2064,77.03
428,2065,77.203
428,2066,77.377
428,2067,77.552
428,2068,77.727
428,2069,77.902
428,2070,78.075
428,2071,78.246
428,2072,78.415
428,2073,78.583
428,2074,78.748
428,2075,78.911
428,2076,79.073
428,2077,79.234
428,2078,79.394
428,2079,79.552
428,2080,79.709
428,2081,79.863
428,2082,80.015
428,2083,80.164
428,2084,80.31
428,2085,80.452
428,2086,80.59
428,2087,80.725
428,2088,80.857
428,2089,80.986
428,2090,81.113
428,2091,81.238
428,2092,81.362
428,2093,81.484
428,2094,81.605
428,2095,81.725
428,2096,81.844
428,2097,81.962
428,2098,82.079
428,2099,82.196
430,1950,30.295
430,1951,30.412
430,1952,30.642
430,1953,30.867
430,1954,31.085
430,1955,31.298
430,1956,31.507
430,1957,31.717
430,1958,31.933
430,1959,32.166
430,1960,32.43
430,1961,32.737
430,1962,33.099
430,1963,33.524
430,1964,34.01
430,1965,34.548
430,1966,35.124
430,1967,35.719
430,1968,36.32
430,1969,36.921
430,1970,37.528
430,1971,38.155
430,1972,38.812
430,1973,39.504
430,1974,40.22
430,1975,40.952
430,1976,41.685
430,1977,42.401
430,1978,43.075
430,1979,43.691
430,1980,44.225
430,1981,44.656
430,1982,44.983
430,1983,45.214
430,1984,45.358
430,1985,45.413
430,1986,45.378
430,1987,45.279
430,1988,45.162
430,1989,45.077
430,1990,45.12
430,1991,45.392
430,1992,45.931
430,1993,46.73
430,1994,47.745
430,1995,48.856
430,1996,49.9
430,1997,50.746
430,1998,51.321
430,1999,51.628
430,2000,51.754
430,2001,51.852
430,2002,52.083
430,2003,52.555
430,2004,53.286
430,2005,54.233
430,2006,55.297
430,2007,56.339
430,2008,57.251
430,2009,57.992
430,2010,58.553
430,2011,58.958
430,2012,59.279
430,2013,59.576
430,2014,59.871
430,2015,60.179
430,2016,60.505
430,2017,60.837
430,2018,61.168
430,2019,61.496
430,2020,61.823
430,2021,62.146
430,2022,62.463
430,2023,62.77
430,2024,63.068
430,2025,63.356
430,2026,63.634
430,2027,63.905
430,2028,64.17
430,2029,64.428
430,2030,64.68
430,2031,64.926
430,2032,65.167
430,2033,65.401
430,2034,65.629
430,2035,65.852
430,2036,66.07
430,2037,66.284
430,2038,66.494
430,2039,66.698
430,2040,66.897
430,2041,67.087
430,2042,67.268
430,2043,67.44
430,2044,67.603
430,2045,67.759
430,2046,67.91
430,2047,68.058
430,2048,68.205
430,2049,68.351
430,2050,68.498
430,2051,68.643
430,2052,68.787
430,2053,68.928
430,2054,69.066
430,2055,69.202
430,2056,69.336
430,2057,69.47
430,2058,69.604
430,2059,69.737
430,2060,69.869
430,2061,69.998
430,2062,70.123
430,2063,70.244
430,2064,70.36
430,2065,70.472
430,2066,70.582
430,2067,70.691
430,2068,70.8
430,2069,70.911
430,2070,71.023
430,2071,71.137
430,2072,71.252
430,2073,71.368
430,2074,71.484
430,2075,71.6
430,2076,71.715
430,2077,71.83
430,2078,71.944
430,2079,72.058
430,2080,72.172
430,2081,72.287
430,2082,72.403
430,2083,72.522
430,2084,72.642
430,2085,72.765
430,2086,72.889
430,2087,73.015
430,2088,73.142
430,2089,73.27
430,2090,73.398
430,2091,73.526
430,2092,73.655
430,2093,73.784
430,2094,73.913
430,2095,74.043
430,2096,74.174
430,2097,74.304
430,2098,74.435
430,2099,74.567
434,1950,36.2
434,1951,35.91
434,1952,35.47
434,1953,35.31
434,1954,35.431
434,1955,35.83
434,1956,36.501
434,1957,37.431
434,1958,38.593
434,1959,39.95
434,1960,41.449
434,1961,43.034
434,1962,44.639
434,1963,46.205
434,1964,47.686
434,1965,49.051
434,1966,50.291
434,1967,51.437
434,1968,52.512
434,1969,53.524
434,1970,54.482
434,1971,55.397
434,1972,56.281
434,1973,57.142
434,1974,57.984
434,1975,58.808
434,1976,59.613
434,1977,60.389
434,1978,61.129
434,1979,61.828
434,1980,62.482
434,1981,63.083
434,1982,63.633
434,1983,64.135
434,1984,64.594
434,1985,65.02
434,1986,65.425
434,1987,65.82
434,1988,66.208
434,1989,66.592
434,1990,66.966
434,1991,67.318
434,1992,67.638
434,1993,67.917
434,1994,68.153
434,1995,68.347
434,1996,68.502
434,1997,68.628
434,1998,68.734
434,1999,68.826
434,2000,68.914
434,2001,69.008
434,2002,69.107
434,2003,69.208
434,2004,69.309
434,2005,69.391
434,2006,69.433
434,2007,69.424
434,2008,69.363
434,2009,69.259
434,2010,69.133
434,2011,69.014
434,2012,68.932
434,2013,68.905
434,2014,68.941
434,2015,69.039
434,2016,69.187
434,2017,69.361
434,2018,69.541
434,2019,69.717
434,2020,69.884
434,2021,70.039
434,2022,70.19
434,2023,70.34
434,2024,70.489
434,2025,70.638
434,2026,70.787
434,2027,70.937
434,2028,71.09
434,2029,71.245
434,2030,71.401
434,2031,71.559
434,2032,71.718
434,2033,71.877
434,2034,72.036
434,2035,72.194
434,2036,72.352
434,2037,72.509
434,2038,72.667
434,2039,72.826
434,2040,72.985
434,2041,73.146
434,2042,73.309
434,2043,73.474
434,2044,73.641
434,2045,73.81
434,2046,73.979
434,2047,74.148
434,2048,74.318
434,2049,74.487
434,2050,74.659
434,2051,74.836
434,2052,75.017
434,2053,75.204
434,2054,75.396
434,2055,75.592
434,2056,75.789
434,2057,75.985
434,2058,76.177
434,2059,76.365
434,2060,76.549
434,2061,76.728
434,2062,76.904
434,2063,77.079
434,2064,77.252
434,2065,77.426
434,2066,77.599
434,2067,77.773
434,2068,77.947
434,2069,78.122
434,2070,78.299
434,2071,78.478
434,2072,78.659
434,2073,78.843
434,2074,79.029
434,2075,79.218
434,2076,79.41
434,2077,79.603
434,2078,79.798
434,2079,79.994
434,2080,80.191
434,2081,80.387
434,2082,80.581
434,2083,80.775
434,2084,80.967
434,2085,81.156
434,2086,81.344
434,2087,81.529
434,2088,81.713
434,2089,81.896
434,2090,82.076
434,2091,82.256
434,2092,82.433
434,2093,82.609
434,2094,82.784
434,2095,82.956
434,2096,83.128
434,2097,83.297
434,2098,83.465
434,2099,83.632
440,1950,54.079
440,1951,54.953
440,1952,56.632
440,1953,58.174
440,1954,59.579
440,1955,60.847
440,1956,61.981
440,1957,62.981
440,1958,63.853
440,1959,64.604
440,1960,65.244
440,1961,65.782
440,1962,66.231
440,1963,66.603
440,1964,66.906
440,1965,67.141
440,1966,67.304
440,1967,67.391
440,1968,67.403
440,1969,67.35
440,1970,67.239
440,1971,67.081
440,1972,66.886
440,1973,66.671
440,1974,66.448
440,1975,66.229
440,1976,66.015
440,1977,65.811
440,1978,65.624
440,1979,65.47
440,1980,65.381
440,1981,65.396
440,1982,65.522
440,1983,65.743
440,1984,66.027
440,1985,66.305
440,1986,66.49
440,1987,66.522
440,1988,66.374
440,1989,66.054
440,1990,65.606
440,1991,65.105
440,1992,64.643
440,1993,64.291
440,1994,64.084
440,1995,64.038
440,1996,64.148
440,1997,64.361
440,1998,64.624
440,1999,64.909
440,2000,65.169
440,2001,65.361
440,2002,65.472
440,2003,65.504
440,2004,65.468
440,2005,65.405
440,2006,65.371
440,2007,65.418
440,2008,65.575
440,2009,65.845
440,2010,66.206
440,2011,66.616
440,2012,67.019
440,2013,67.371
440,2014,67.657
440,2015,67.873
440,2016,68.029
440,2017,68.157
440,2018,68.282
440,2019,68.413
440,2020,68.555
440,2021,68.71
440,2022,68.871
440,2023,69.034
440,2024,69.198
440,2025,69.363
440,2026,69.528
440,2027,69.693
440,2028,69.857
440,2029,70.02
440,2030,70.183
440,2031,70.346
440,2032,70.51
440,2033,70.676
440,2034,70.845
440,2035,71.015
440,2036,71.188
440,2037,71.361
440,2038,71.535
440,2039,71.709
440,2040,71.883
440,2041,72.058
440,2042,72.232
440,2043,72.407
440,2044,72.583
440,2045,72.758
440,2046,72.934
440,2047,73.11
440,2048,73.286
440,2049,73.462
440,2050,73.64
440,2051,73.819
440,2052,74.001
440,2053,74.186
440,2054,74.372
440,2055,74.561
440,2056,74.751
440,2057,74.942
440,2058,75.132
440,2059,75.322
440,2060,75.511
440,2061,75.7
440,2062,75.889
440,2063,76.079
440,2064,76.269
440,2065,76.457
440,2066,76.643
440,2067,76.826
440,2068,77.006
440,2069,77.182
440,2070,77.354
440,2071,77.523
440,2072,77.69
440,2073,77.856
440,2074,78.02
440,2075,78.184
440,2076,78.349
440,2077,78.513
440,2078,78.676
440,2079,78.839
440,2080,79.0
440,2081,79.158
440,2082,79.313
440,2083,79.465
440,2084,79.612
440,2085,79.755
440,2086,79.892
440,2087,80.025
440,2088,80.154
440,2089,80.28
440,2090,80.403
440,2091,80.524
440,2092,80.644
440,2093,80.763
440,2094,80.882
440,2095,81.001
440,2096,81.121
440,2097,81.24
440,2098,81.36
440,2099,81.48
442,1950,62.661
442,1951,62.789
442,1952,63.049
442,1953,63.318
442,1954,63.596
442,1955,63.883
442,1956,64.177
442,1957,64.478
442,1958,64.779
442,1959,65.077
442,1960,65.362
442,1961,65.627
442,1962,65.863
442,1963,66.066
442,1964,66.233
442,1965,66.362
442,1966,66.453
442,1967,66.515
442,1968,66.561
442,1969,66.599
442,1970,66.642
442,1971,66.699
442,1972,66.778
442,1973,66.885
442,1974,67.025
442,1975,67.202
442,1976,67.419
442,1977,67.668
442,1978,67.941
442,1979,68.233
442,1980,68.537
442,1981,68.845
442,1982,69.152
442,1983,69.454
442,1984,69.749
442,1985,70.036
442,1986,70.319
442,1987,70.604
442,1988,70.894
442,1989,71.189
442,1990,71.487
442,1991,71.784
442,1992,72.076
442,1993,72.362
442,1994,72.642
442,1995,72.918
442,1996,73.193
442,1997,73.471
442,1998,73.755
442,1999,74.047
442,2000,74.345
442,2001,74.646
442,2002,74.949
442,2003,75.252
442,2004,75.56
442,2005,75.881
442,2006,76.226
442,2007,76.602
442,2008,77.006
442,2009,77.431
442,2010,77.865
442,2011,78.287
442,2012,78.681
442,2013,79.036
442,2014,79.348
442,2015,79.621
442,2016,79.863
442,2017,80.091
442,2018,80.317
442,2019,80.547
442,2020,80.779
442,2021,81.013
442,2022,81.242
442,2023,81.459
442,2024,81.666
442,2025,81.861
442,2026,82.045
442,2027,82.222
442,2028,82.392
442,2029,82.558
442,2030,82.721
442,2031,82.88
442,2032,83.036
442,2033,83.19
442,2034,83.341
442,2035,83.492
442,2036,83.641
442,2037,83.789
442,2038,83.936
442,2039,84.082
442,2040,84.229
442,2041,84.375
442,2042,84.521
442,2043,84.666
442,2044,84.811
442,2045,84.953
442,2046,85.093
442,2047,85.229
442,2048,85.362
442,2049,85.49
442,2050,85.616
442,2051,85.74
442,2052,85.863
442,2053,85.986
442,2054,86.11
442,2055,86.235
442,2056,86.361
442,2057,86.487
442,2058,86.613
442,2059,86.738
442,2060,86.862
442,2061,86.985
442,2062,87.107
442,2063,87.228
442,2064,87.348
442,2065,87.469
442,2066,87.59
442,2067,87.713
442,2068,87.837
442,2069,87.963
442,2070,88.09
442,2071,88.218
442,2072,88.345
442,2073,88.47
442,2074,88.594
442,2075,88.715
442,2076,88.834
442,2077,88.951
442,2078,89.067
442,2079,89.181
442,2080,89.295
442,2081,89.41
442,2082,89.526
442,2083,89.643
442,2084,89.761
442,2085,89.88
442,2086,89.999
442,2087,90.116
442,2088,90.233
442,2089,90.348
442,2090,90.462
442,2091,90.577
442,2092,90.693
442,2093,90.811
442,2094,90.932
442,2095,91.055
442,2096,91.181
442,2097,91.311
442,2098,91.444
442,2099,91.58
446,1950,58.392
446,1951,58.647
446,1952,59.154
446,1953,59.655
446,1954,60.15
446,1955,60.64
446,1956,61.124
446,1957,61.603
446,1958,62.075
446,1959,62.54
446,1960,62.998
446,1961,63.447
446,1962,63.887
446,1963,64.316
446,1964,64.736
446,1965,65.146
446,1966,65.545
446,1967,65.936
446,1968,66.319
446,1969,66.693
446,1970,67.06
446,1971,67.42
446,1972,67.773
446,1973,68.118
446,1974,68.456
446,1975,68.787
446,1976,69.112
446,1977,69.429
446,1978,69.74
446,1979,70.045
446,1980,70.344
446,1981,70.636
446,1982,70.923
446,1983,71.204
446,1984,71.479
446,1985,71.749
446,1986,72.015
446,1987,72.276
446,1988,72.533
446,1989,72.787
446,1990,73.036
446,1991,73.282
446,1992,73.524
446,1993,73.761
446,1994,73.995
446,1995,74.225
446,1996,74.451
446,1997,74.673
446,1998,74.891
446,1999,75.106
446,2000,75.316
446,2001,75.521
446,2002,75.721
446,2003,75.918
446,2004,76.113
446,2005,76.31
446,2006,76.514
446,2007,76.726
446,2008,76.949
446,2009,77.183
446,2010,77.426
446,2011,77.676
446,2012,77.93
446,2013,78.185
446,2014,78.437
446,2015,78.689
446,2016,78.939
446,2017,79.189
446,2018,79.441
446,2019,79.693
446,2020,79.945
446,2021,80.197
446,2022,80.448
446,2023,80.696
446,2024,80.94
446,2025,81.18
446,2026,81.413
446,2027,81.64
446,2028,81.861
446,2029,82.075
446,2030,82.281
446,2031,82.479
446,2032,82.669
446,2033,82.853
446,2034,83.031
446,2035,83.203
446,2036,83.371
446,2037,83.536
446,2038,83.697
446,2039,83.856
446,2040,84.012
446,2041,84.165
446,2042,84.316
446,2043,84.462
446,2044,84.606
446,2045,84.747
446,2046,84.887
446,2047,85.026
446,2048,85.165
446,2049,85.304
446,2050,85.441
446,2051,85.578
446,2052,85.712
446,2053,85.844
446,2054,85.972
446,2055,86.098
446,2056,86.22
446,2057,86.341
446,2058,86.46
446,2059,86.578
446,2060,86.696
446,2061,86.814
446,2062,86.933
446,2063,87.053
446,2064,87.174
446,2065,87.295
446,2066,87.417
446,2067,87.538
446,2068,87.659
446,2069,87.779
446,2070,87.897
446,2071,88.015
446,2072,88.131
446,2073,88.247
446,2074,88.363
446,2075,88.479
446,2076,88.596
446,2077,88.714
446,2078,88.834
446,2079,88.954
446,2080,89.076
446,2081,89.197
446,2082,89.318
446,2083,89.437
446,2084,89.554
446,2085,89.669
446,2086,89.783
446,2087,89.894
446,2088,90.005
446,2089,90.115
446,2090,90.225
446,2091,90.335
446,2092,90.446
446,2093,90.557
446,2094,90.669
446,2095,90.782
446,2096,90.896
446,2097,91.011
446,2098,91.127
446,2099,91.245
450,1950,34.319
450,1951,34.573
450,1952,35.08
450,1953,35.584
450,1954,36.085
450,1955,36.584
450,1956,37.081
450,1957,37.575
450,1958,38.066
450,1959,38.555
450,1960,39.042
450,1961,39.527
450,1962,40.01
450,1963,40.491
450,1964,40.972
450,1965,41.453
450,1966,41.936
450,1967,42.421
450,1968,42.908
450,1969,43.395
450,1970,43.879
450,1971,44.361
450,1972,44.836
450,1973,45.302
450,1974,45.753
450,1975,46.189
450,1976,46.61
450,1977,47.014
450,1978,47.396
450,1979,47.752
450,1980,48.061
450,1981,48.302
450,1982,48.471
450,1983,48.576
450,1984,48.637
450,1985,48.683
450,1986,48.75
450,1987,48.874
450,1988,49.084
450,1989,49.398
450,1990,49.832
450,1991,50.388
450,1992,51.045
450,1993,51.775
450,1994,52.559
450,1995,53.376
450,1996,54.207
450,1997,55.034
450,1998,55.838
450,1999,56.601
450,2000,57.305
450,2001,57.938
450,2002,58.506
450,2003,59.016
450,2004,59.477
450,2005,59.899
450,2006,60.299
450,2007,60.693
450,2008,61.093
450,2009,61.505
450,2010,61.931
450,2011,62.364
450,2012,62.793
450,2013,63.21
450,2014,63.61
450,2015,63.994
450,2016,64.362
450,2017,64.717
450,2018,65.062
450,2019,65.399
450,2020,65.728
450,2021,66.05
450,2022,66.366
450,2023,66.675
450,2024,66.977
450,2025,67.272
450,2026,67.559
450,2027,67.838
450,2028,68.107
450,2029,68.367
450,2030,68.617
450,2031,68.858
450,2032,69.09
450,2033,69.315
450,2034,69.532
450,2035,69.745
450,2036,69.953
450,2037,70.159
450,2038,70.362
450,2039,70.563
450,2040,70.761
450,2041,70.954
450,2042,71.142
450,2043,71.323
450,2044,71.499
450,2045,71.671
450,2046,71.842
450,2047,72.014
450,2048,72.188
450,2049,72.365
450,2050,72.544
450,2051,72.725
450,2052,72.905
450,2053,73.084
450,2054,73.261
450,2055,73.436
450,2056,73.61
450,2057,73.783
450,2058,73.956
450,2059,74.131
450,2060,74.308
450,2061,74.489
450,2062,74.675
450,2063,74.865
450,2064,75.057
450,2065,75.25
450,2066,75.441
450,2067,75.628
450,2068,75.809
450,2069,75.984
450,2070,76.152
450,2071,76.313
450,2072,76.471
450,2073,76.628
450,2074,76.785
450,2075,76.945
450,2076,77.11
450,2077,77.282
450,2078,77.46
450,2079,77.644
450,2080,77.833
450,2081,78.024
450,2082,78.216
450,2083,78.405
450,2084,78.591
450,2085,78.774
450,2086,78.954
450,2087,79.134
450,2088,79.312
450,2089,79.492
450,2090,79.671
450,2091,79.851
450,2092,80.03
450,2093,80.209
450,2094,80.388
450,2095,80.567
450,2096,80.745
450,2097,80.922
450,2098,81.099
450,2099,81.275
454,1950,35.51
454,1951,35.576
454,1952,35.714
454,1953,35.866
454,1954,36.031
454,1955,36.21
454,1956,36.402
454,1957,36.604
454,1958,36.814
454,1959,37.027
454,1960,37.239
454,1961,37.444
454,1962,37.641
454,1963,37.83
454,1964,38.017
454,1965,38.217
454,1966,38.448
454,1967,38.72
454,1968,39.042
454,1969,39.411
454,1970,39.822
454,1971,40.263
454,1972,40.714
454,1973,41.16
454,1974,41.589
454,1975,42.001
454,1976,42.4
454,1977,42.791
454,1978,43.168
454,1979,43.518
454,1980,43.813
454,1981,44.023
454,1982,44.133
454,1983,44.138
454,1984,44.044
454,1985,43.862
454,1986,43.611
454,1987,43.328
454,1988,43.047
454,1989,42.798
454,1990,42.607
454,1991,42.497
454,1992,42.467
454,1993,42.515
454,1994,42.642
454,1995,42.827
454,1996,43.037
454,1997,43.255
454,1998,43.478
454,1999,43.726
454,2000,44.037
454,2001,44.465
454,2002,45.054
454,2003,45.833
454,2004,46.811
454,2005,47.993
454,2006,49.376
454,2007,50.912
454,2008,52.542
454,2009,54.217
454,2010,55.886
454,2011,57.505
454,2012,59.042
454,2013,60.466
454,2014,61.747
454,2015,62.851
454,2016,63.764
454,2017,64.503
454,2018,65.097
454,2019,65.564
454,2020,65.932
454,2021,66.231
454,2022,66.494
454,2023,66.746
454,2024,67.008
454,2025,67.292
454,2026,67.597
454,2027,67.907
454,2028,68.211
454,2029,68.508
454,2030,68.797
454,2031,69.077
454,2032,69.351
454,2033,69.617
454,2034,69.877
454,2035,70.13
454,2036,70.377
454,2037,70.618
454,2038,70.853
454,2039,71.083
454,2040,71.307
454,2041,71.526
454,2042,71.74
454,2043,71.947
454,2044,72.149
454,2045,72.346
454,2046,72.538
454,2047,72.725
454,2048,72.907
454,2049,73.084
454,2050,73.257
454,2051,73.423
454,2052,73.584
454,2053,73.739
454,2054,73.888
454,2055,74.03
454,2056,74.167
454,2057,74.299
454,2058,74.425
454,2059,74.548
454,2060,74.667
454,2061,74.783
454,2062,74.897
454,2063,75.009
454,2064,75.12
454,2065,75.23
454,2066,75.339
454,2067,75.447
454,2068,75.555
454,2069,75.661
454,2070,75.767
454,2071,75.873
454,2072,75.978
454,2073,76.083
454,2074,76.188
454,2075,76.292
454,2076,76.395
454,2077,76.498
454,2078,76.601
454,2079,76.704
454,2080,76.806
454,2081,76.908
454,2082,77.01
454,2083,77.112
454,2084,77.214
454,2085,77.316
454,2086,77.418
454,2087,77.519
454,2088,77.62
454,2089,77.721
454,2090,77.822
454,2091,77.921
454,2092,78.021
454,2093,78.12
454,2094,78.218
454,2095,78.317
454,2096,78.414
454,2097,78.512
454,2098,78.609
454,2099,78.705
458,1950,52.501
458,1951,52.841
458,1952,53.519
458,1953,54.19
458,1954,54.856
458,1955,55.515
458,1956,56.167
458,1957,56.812
458,1958,57.446
458,1959,58.066
458,1960,58.669
458,1961,59.25
458,1962,59.804
458,1963,60.328
458,1964,60.823
458,1965,61.29
458,1966,61.731
458,1967,62.151
458,1968,62.557
458,1969,62.95
458,1970,63.332
458,1971,63.704
458,1972,64.064
458,1973,64.413
458,1974,64.75
458,1975,65.077
458,1976,65.393
458,1977,65.699
458,1978,65.995
458,1979,66.283
458,1980,66.562
458,1981,66.834
458,1982,67.098
458,1983,67.356
458,1984,67.607
458,1985,67.851
458,1986,68.089
458,1987,68.321
458,1988,68.545
458,1989,68.764
458,1990,68.977
458,1991,69.184
458,1992,69.386
458,1993,69.584
458,1994,69.777
458,1995,69.968
458,1996,70.157
458,1997,70.344
458,1998,70.528
458,1999,70.708
458,2000,70.879
458,2001,71.036
458,2002,71.177
458,2003,71.301
458,2004,71.41
458,2005,71.505
458,2006,71.589
458,2007,71.669
458,2008,71.749
458,2009,71.835
458,2010,71.929
458,2011,72.037
458,2012,72.156
458,2013,72.288
