country_code,year,life_expectancy_at_birth_both_sexes_combined
233,2069,84.303
233,2070,84.414
233,2071,84.525
233,2072,84.637
233,2073,84.75
233,2074,84.864
233,2075,84.978
233,2076,85.092
233,2077,85.204
233,2078,85.313
233,2079,85.42
233,2080,85.526
233,2081,85.631
233,2082,85.736
233,2083,85.842
233,2084,85.95
233,2085,86.059
233,2086,86.169
233,2087,86.277
233,2088,86.385
233,2089,86.492
233,2090,86.598
233,2091,86.704
233,2092,86.809
233,2093,86.915
233,2094,87.022
233,2095,87.13
233,2096,87.24
233,2097,87.35
233,2098,87.462
233,2099,87.575
242,1950,51.109
242,1951,51.391
242,1952,51.947
242,1953,52.488
242,1954,53.013
242,1955,53.523
242,1956,54.018
242,1957,54.498
242,1958,54.964
242,1959,55.418
242,1960,55.86
242,1961,56.292
242,1962,56.716
242,1963,57.133
242,1964,57.545
242,1965,57.95
242,1966,58.35
242,1967,58.741
242,1968,59.123
242,1969,59.495
242,1970,59.857
242,1971,60.207
242,1972,60.546
242,1973,60.873
242,1974,61.191
242,1975,61.5
242,1976,61.803
242,1977,62.102
242,1978,62.397
242,1979,62.689
242,1980,62.978
242,1981,63.262
242,1982,63.54
242,1983,63.811
242,1984,64.074
242,1985,64.329
242,1986,64.577
242,1987,64.818
242,1988,65.054
242,1989,65.284
242,1990,65.51
242,1991,65.731
242,1992,65.948
242,1993,66.161
242,1994,66.37
242,1995,66.575
242,1996,66.777
242,1997,66.976
242,1998,67.172
242,1999,67.365
242,2000,67.553
242,2001,67.734
242,2002,67.91
242,2003,68.079
242,2004,68.243
242,2005,68.405
242,2006,68.568
242,2007,68.734
242,2008,68.905
242,2009,69.081
242,2010,69.261
242,2011,69.443
242,2012,69.625
242,2013,69.804
242,2014,69.979
242,2015,70.151
242,2016,70.32
242,2017,70.488
242,2018,70.655
242,2019,70.823
242,2020,70.989
242,2021,71.154
242,2022,71.318
242,2023,71.479
242,2024,71.638
242,2025,71.797
242,2026,71.955
242,2027,72.113
242,2028,72.273
242,2029,72.435
242,2030,72.597
242,2031,72.759
242,2032,72.921
242,2033,73.081
242,2034,73.239
242,2035,73.396
242,2036,73.551
242,2037,73.706
242,2038,73.861
242,2039,74.016
242,2040,74.17
242,2041,74.323
242,2042,74.474
242,2043,74.624
242,2044,74.774
242,2045,74.923
242,2046,75.073
242,2047,75.225
242,2048,75.379
242,2049,75.535
242,2050,75.693
242,2051,75.852
242,2052,76.01
242,2053,76.166
242,2054,76.322
242,2055,76.476
242,2056,76.63
242,2057,76.785
242,2058,76.941
242,2059,77.099
242,2060,77.258
242,2061,77.418
242,2062,77.577
242,2063,77.734
242,2064,77.891
242,2065,78.046
242,2066,78.199
242,2067,78.353
242,2068,78.506
242,2069,78.66
242,2070,78.814
242,2071,78.968
242,2072,79.122
242,2073,79.277
242,2074,79.431
242,2075,79.587
242,2076,79.744
242,2077,79.903
242,2078,80.063
242,2079,80.226
242,2080,80.39
242,2081,80.556
242,2082,80.723
242,2083,80.891
242,2084,81.059
242,2085,81.225
242,2086,81.388
242,2087,81.546
242,2088,81.7
242,2089,81.851
242,2090,81.998
242,2091,82.144
242,2092,82.29
242,2093,82.438
242,2094,82.588
242,2095,82.741
242,2096,82.898
242,2097,83.058
242,2098,83.222
242,2099,83.39
246,1950,65.073
246,1951,65.343
246,1952,65.865
246,1953,66.349
246,1954,66.794
246,1955,67.2
246,1956,67.568
246,1957,67.897
246,1958,68.188
246,1959,68.44
246,1960,68.654
246,1961,68.832
246,1962,68.978
246,1963,69.1
246,1964,69.208
246,1965,69.312
246,1966,69.424
246,1967,69.552
246,1968,69.704
246,1969,69.886
246,1970,70.103
246,1971,70.357
246,1972,70.643
246,1973,70.953
246,1974,71.284
246,1975,71.633
246,1976,72.001
246,1977,72.382
246,1978,72.767
246,1979,73.144
246,1980,73.497
246,1981,73.808
246,1982,74.068
246,1983,74.276
246,1984,74.435
246,1985,74.556
246,1986,74.653
246,1987,74.746
246,1988,74.855
246,1989,74.987
246,1990,75.152
246,1991,75.351
246,1992,75.575
246,1993,75.818
246,1994,76.075
246,1995,76.341
246,1996,76.613
246,1997,76.885
246,1998,77.155
246,1999,77.418
246,2000,77.674
246,2001,77.923
246,2002,78.168
246,2003,78.409
246,2004,78.648
246,2005,78.884
246,2006,79.117
246,2007,79.346
246,2008,79.572
246,2009,79.792
246,2010,80.008
246,2011,80.217
246,2012,80.421
246,2013,80.62
246,2014,80.815
246,2015,81.006
246,2016,81.196
246,2017,81.386
246,2018,81.576
246,2019,81.766
246,2020,81.956
246,2021,82.144
246,2022,82.33
246,2023,82.512
246,2024,82.689
246,2025,82.862
246,2026,83.029
246,2027,83.191
246,2028,83.35
246,2029,83.504
246,2030,83.655
246,2031,83.801
246,2032,83.943
246,2033,84.081
246,2034,84.216
246,2035,84.348
246,2036,84.479
246,2037,84.61
246,2038,84.74
246,2039,84.87
246,2040,85.0
246,2041,85.131
246,2042,85.262
246,2043,85.391
246,2044,85.52
246,2045,85.647
246,2046,85.773
246,2047,85.897
246,2048,86.019
246,2049,86.139
246,2050,86.258
246,2051,86.376
246,2052,86.495
246,2053,86.613
246,2054,86.731
246,2055,86.85
246,2056,86.968
246,2057,87.086
246,2058,87.204
246,2059,87.32
246,2060,87.436
246,2061,87.551
246,2062,87.666
246,2063,87.781
246,2064,87.895
246,2065,88.01
246,2066,88.125
246,2067,88.241
246,2068,88.357
246,2069,88.473
246,2070,88.588
246,2071,88.702
246,2072,88.814
246,2073,88.925
246,2074,89.034
246,2075,89.142
246,2076,89.25
246,2077,89.359
246,2078,89.47
246,2079,89.581
246,2080,89.694
246,2081,89.806
246,2082,89.917
246,2083,90.026
246,2084,90.133
246,2085,90.238
246,2086,90.343
246,2087,90.449
246,2088,90.555
246,2089,90.662
246,2090,90.771
246,2091,90.88
246,2092,90.989
246,2093,91.098
246,2094,91.207
246,2095,91.315
246,2096,91.422
246,2097,91.528
246,2098,91.633
246,2099,91.738
250,1950,66.052
250,1951,66.316
250,1952,66.832
250,1953,67.324
250,1954,67.792
250,1955,68.236
250,1956,68.654
250,1957,69.047
250,1958,69.413
250,1959,69.748
250,1960,70.048
250,1961,70.312
250,1962,70.538
250,1963,70.73
250,1964,70.893
250,1965,71.036
250,1966,71.17
250,1967,71.305
250,1968,71.45
250,1969,71.611
250,1970,71.792
250,1971,71.994
250,1972,72.21
250,1973,72.435
250,1974,72.666
250,1975,72.9
250,1976,73.134
250,1977,73.366
250,1978,73.596
250,1979,73.823
250,1980,74.049
250,1981,74.279
250,1982,74.514
250,1983,74.758
250,1984,75.01
250,1985,75.269
250,1986,75.534
250,1987,75.801
250,1988,76.066
250,1989,76.328
250,1990,76.584
250,1991,76.831
250,1992,77.07
250,1993,77.302
250,1994,77.527
250,1995,77.747
250,1996,77.962
250,1997,78.175
250,1998,78.39
250,1999,78.609
250,2000,78.837
250,2001,79.076
250,2002,79.328
250,2003,79.592
250,2004,79.864
250,2005,80.139
250,2006,80.409
250,2007,80.67
250,2008,80.917
250,2009,81.147
250,2010,81.363
250,2011,81.568
250,2012,81.767
250,2013,81.965
250,2014,82.162
250,2015,82.359
250,2016,82.552
250,2017,82.74
250,2018,82.919
250,2019,83.09
250,2020,83.253
250,2021,83.409
250,2022,83.561
250,2023,83.711
250,2024,83.859
250,2025,84.006
250,2026,84.152
250,2027,84.298
250,2028,84.442
250,2029,84.585
250,2030,84.726
250,2031,84.866
250,2032,85.004
250,2033,85.141
250,2034,85.276
250,2035,85.411
250,2036,85.545
250,2037,85.679
250,2038,85.814
250,2039,85.948
250,2040,86.081
250,2041,86.213
250,2042,86.342
250,2043,86.468
250,2044,86.591
250,2045,86.713
250,2046,86.834
250,2047,86.955
250,2048,87.078
250,2049,87.202
250,2050,87.328
250,2051,87.454
250,2052,87.581
250,2053,87.707
250,2054,87.832
250,2055,87.955
250,2056,88.078
250,2057,88.199
250,2058,88.32
250,2059,88.44
250,2060,88.56
250,2061,88.679
250,2062,88.797
250,2063,88.916
250,2064,89.033
250,2065,89.151
250,2066,89.269
250,2067,89.387
250,2068,89.505
250,2069,89.622
250,2070,89.738
250,2071,89.852
250,2072,89.964
250,2073,90.073
250,2074,90.18
250,2075,90.285
250,2076,90.389
250,2077,90.493
250,2078,90.598
250,2079,90.704
250,2080,90.811
250,2081,90.92
250,2082,91.03
250,2083,91.141
250,2084,91.252
250,2085,91.363
250,2086,91.475
250,2087,91.587
250,2088,91.7
250,2089,91.813
250,2090,91.926
250,2091,92.039
250,2092,92.151
250,2093,92.262
250,2094,92.372
250,2095,92.481
250,2096,92.589
250,2097,92.696
250,2098,92.802
250,2099,92.906
254,1950,52.252
254,1951,52.516
254,1952,53.048
254,1953,53.583
254,1954,54.121
254,1955,54.664
254,1956,55.217
254,1957,55.783
254,1958,56.372
254,1959,57.001
254,1960,57.687
254,1961,58.444
254,1962,59.282
254,1963,60.192
254,1964,61.148
254,1965,62.106
254,1966,63.007
254,1967,63.804
254,1968,64.466
254,1969,64.98
254,1970,65.344
254,1971,65.573
254,1972,65.713
254,1973,65.816
254,1974,65.913
254,1975,66.044
254,1976,66.244
254,1977,66.52
254,1978,66.873
254,1979,67.302
254,1980,67.791
254,1981,68.314
254,1982,68.838
254,1983,69.334
254,1984,69.791
254,1985,70.203
254,1986,70.575
254,1987,70.926
254,1988,71.267
254,1989,71.604
254,1990,71.937
254,1991,72.263
254,1992,72.579
254,1993,72.885
254,1994,73.185
254,1995,73.484
254,1996,73.789
254,1997,74.103
254,1998,74.432
254,1999,74.775
254,2000,75.137
254,2001,75.518
254,2002,75.912
254,2003,76.312
254,2004,76.71
254,2005,77.093
254,2006,77.448
254,2007,77.767
254,2008,78.048
254,2009,78.294
254,2010,78.513
254,2011,78.717
254,2012,78.922
254,2013,79.14
254,2014,79.375
254,2015,79.629
254,2016,79.899
254,2017,80.177
254,2018,80.453
254,2019,80.726
254,2020,80.991
254,2021,81.249
254,2022,81.5
254,2023,81.744
254,2024,81.982
254,2025,82.212
254,2026,82.434
254,2027,82.65
254,2028,82.859
254,2029,83.061
254,2030,83.258
254,2031,83.45
254,2032,83.636
254,2033,83.817
254,2034,83.995
254,2035,84.168
254,2036,84.338
254,2037,84.505
254,2038,84.668
254,2039,84.829
254,2040,84.988
254,2041,85.145
254,2042,85.3
254,2043,85.454
254,2044,85.607
254,2045,85.758
254,2046,85.908
254,2047,86.056
254,2048,86.201
254,2049,86.345
254,2050,86.488
254,2051,86.631
254,2052,86.774
254,2053,86.917
254,2054,87.061
254,2055,87.206
254,2056,87.35
254,2057,87.493
254,2058,87.635
254,2059,87.776
254,2060,87.913
254,2061,88.048
254,2062,88.18
254,2063,88.309
254,2064,88.436
254,2065,88.562
254,2066,88.687
254,2067,88.811
254,2068,88.935
254,2069,89.06
254,2070,89.186
254,2071,89.313
254,2072,89.439
254,2073,89.566
254,2074,89.692
254,2075,89.818
254,2076,89.942
254,2077,90.065
254,2078,90.186
254,2079,90.306
254,2080,90.425
254,2081,90.543
254,2082,90.661
254,2083,90.779
254,2084,90.896
254,2085,91.015
254,2086,91.133
254,2087,91.251
254,2088,91.369
254,2089,91.487
254,2090,91.605
254,2091,91.723
254,2092,91.842
254,2093,91.961
254,2094,92.081
254,2095,92.203
254,2096,92.325
254,2097,92.448
254,2098,92.572
254,2099,92.698
258,1950,45.598
258,1951,46.522
258,1952,48.281
258,1953,49.863
258,1954,51.267
258,1955,52.495
258,1956,53.55
258,1957,54.439
258,1958,55.176
258,1959,55.782
258,1960,56.282
258,1961,56.708
258,1962,57.093
258,1963,57.465
258,1964,57.845
258,1965,58.242
258,1966,58.654
258,1967,59.061
258,1968,59.452
258,1969,59.828
258,1970,60.184
258,1971,60.518
258,1972,60.836
258,1973,61.147
258,1974,61.465
258,1975,61.816
258,1976,62.23
258,1977,62.717
258,1978,63.278
258,1979,63.902
258,1980,64.562
258,1981,65.22
258,1982,65.84
258,1983,66.394
258,1984,66.871
258,1985,67.267
258,1986,67.594
258,1987,67.879
258,1988,68.149
258,1989,68.418
258,1990,68.7
258,1991,69.005
258,1992,69.332
258,1993,69.68
258,1994,70.047
258,1995,70.43
258,1996,70.821
258,1997,71.209
258,1998,71.587
258,1999,71.955
258,2000,72.313
258,2001,72.669
258,2002,73.03
258,2003,73.397
258,2004,73.767
258,2005,74.133
258,2006,74.485
258,2007,74.812
258,2008,75.11
258,2009,75.379
258,2010,75.619
258,2011,75.839
258,2012,76.047
258,2013,76.253
258,2014,76.461
258,2015,76.674
258,2016,76.892
258,2017,77.114
258,2018,77.336
258,2019,77.559
258,2020,77.782
258,2021,78.004
258,2022,78.225
258,2023,78.445
258,2024,78.662
258,2025,78.877
258,2026,79.09
258,2027,79.301
258,2028,79.51
258,2029,79.718
258,2030,79.925
258,2031,80.131
258,2032,80.337
258,2033,80.543
258,2034,80.748
258,2035,80.953
258,2036,81.158
258,2037,81.36
258,2038,81.561
258,2039,81.76
258,2040,81.957
258,2041,82.151
258,2042,82.345
258,2043,82.537
258,2044,82.728
258,2045,82.917
258,2046,83.105
258,2047,83.291
258,2048,83.474
258,2049,83.655
258,2050,83.833
258,2051,84.007
258,2052,84.178
258,2053,84.345
258,2054,84.51
258,2055,84.671
258,2056,84.829
258,2057,84.984
258,2058,85.137
258,2059,85.287
258,2060,85.435
258,2061,85.58
258,2062,85.722
258,2063,85.861
258,2064,85.997
258,2065,86.13
258,2066,86.26
258,2067,86.389
258,2068,86.517
258,2069,86.643
258,2070,86.769
258,2071,86.895
258,2072,87.022
258,2073,87.148
258,2074,87.273
258,2075,87.399
258,2076,87.523
258,2077,87.646
258,2078,87.767
258,2079,87.887
258,2080,88.006
258,2081,88.124
258,2082,88.242
258,2083,88.361
258,2084,88.48
258,2085,88.6
258,2086,88.719
258,2087,88.838
258,2088,88.957
258,2089,89.074
258,2090,89.191
258,2091,89.307
258,2092,89.424
258,2093,89.541
258,2094,89.658
258,2095,89.777
258,2096,89.897
258,2097,90.017
258,2098,90.139
258,2099,90.262
262,1950,40.375
262,1951,40.531
262,1952,40.853
262,1953,41.194
262,1954,41.555
262,1955,41.934
262,1956,42.331
262,1957,42.744
262,1958,43.17
262,1959,43.604
262,1960,44.038
262,1961,44.469
262,1962,44.892
262,1963,45.309
262,1964,45.727
262,1965,46.166
262,1966,46.654
262,1967,47.203
262,1968,47.814
262,1969,48.476
262,1970,49.16
262,1971,49.827
262,1972,50.442
262,1973,50.982
262,1974,51.442
262,1975,51.832
262,1976,52.177
262,1977,52.513
262,1978,52.865
262,1979,53.241
262,1980,53.639
262,1981,54.049
262,1982,54.451
262,1983,54.828
262,1984,55.174
262,1985,55.488
262,1986,55.772
262,1987,56.032
262,1988,56.271
262,1989,56.488
262,1990,56.678
262,1991,56.831
262,1992,56.943
262,1993,57.017
262,1994,57.056
262,1995,57.066
262,1996,57.05
262,1997,57.023
262,1998,56.999
262,1999,56.993
262,2000,57.023
262,2001,57.101
262,2002,57.234
262,2003,57.425
262,2004,57.678
262,2005,57.999
262,2006,58.392
262,2007,58.845
262,2008,59.34
262,2009,59.859
262,2010,60.377
262,2011,60.866
262,2012,61.311
262,2013,61.7
262,2014,62.028
262,2015,62.297
262,2016,62.518
262,2017,62.713
262,2018,62.9
262,2019,63.088
262,2020,63.283
262,2021,63.483
262,2022,63.685
262,2023,63.884
262,2024,64.08
262,2025,64.272
262,2026,64.462
262,2027,64.648
262,2028,64.831
262,2029,65.012
262,2030,65.192
262,2031,65.373
262,2032,65.555
262,2033,65.738
262,2034,65.923
262,2035,66.108
262,2036,66.292
262,2037,66.473
262,2038,66.65
262,2039,66.824
262,2040,66.993
262,2041,67.158
262,2042,67.321
262,2043,67.482
262,2044,67.643
262,2045,67.802
262,2046,67.961
262,2047,68.12
262,2048,68.278
262,2049,68.435
262,2050,68.593
262,2051,68.751
262,2052,68.909
262,2053,69.068
262,2054,69.226
262,2055,69.384
262,2056,69.541
262,2057,69.696
262,2058,69.85
262,2059,70.002
262,2060,70.153
262,2061,70.302
262,2062,70.449
262,2063,70.595
262,2064,70.741
262,2065,70.887
262,2066,71.033
262,2067,71.18
262,2068,71.327
262,2069,71.475
262,2070,71.625
262,2071,71.776
262,2072,71.928
262,2073,72.081
262,2074,72.235
262,2075,72.39
262,2076,72.544
262,2077,72.698
262,2078,72.85
262,2079,73.002
262,2080,73.153
262,2081,73.305
262,2082,73.458
262,2083,73.613
262,2084,73.77
262,2085,73.929
262,2086,74.09
262,2087,74.251
262,2088,74.413
262,2089,74.575
262,2090,74.736
262,2091,74.897
262,2092,75.058
262,2093,75.218
262,2094,75.379
262,2095,75.539
262,2096,75.699
262,2097,75.86
262,2098,76.02
262,2099,76.181
266,1950,35.967
266,1951,36.252
266,1952,36.795
266,1953,37.285
266,1954,37.721
266,1955,38.106
266,1956,38.443
266,1957,38.741
266,1958,39.014
266,1959,39.286
266,1960,39.587
266,1961,39.946
266,1962,40.392
266,1963,40.944
266,1964,41.606
266,1965,42.367
266,1966,43.204
266,1967,44.082
266,1968,44.966
266,1969,45.842
266,1970,46.698
266,1971,47.535
266,1972,48.363
266,1973,49.19
266,1974,50.018
266,1975,50.845
266,1976,51.676
266,1977,52.509
266,1978,53.343
266,1979,54.175
266,1980,55.012
266,1981,55.861
266,1982,56.718
266,1983,57.57
266,1984,58.396
266,1985,59.165
266,1986,59.843
266,1987,60.407
266,1988,60.842
266,1989,61.142
266,1990,61.311
266,1991,61.361
266,1992,61.323
266,1993,61.224
266,1994,61.08
266,1995,60.893
266,1996,60.655
266,1997,60.363
266,1998,60.034
266,1999,59.696
266,2000,59.391
266,2001,59.166
266,2002,59.05
266,2003,59.064
266,2004,59.219
266,2005,59.513
266,2006,59.933
266,2007,60.441
266,2008,60.999
266,2009,61.584
266,2010,62.175
266,2011,62.759
266,2012,63.335
266,2013,63.897
266,2014,64.433
266,2015,64.936
266,2016,65.401
266,2017,65.831
266,2018,66.232
266,2019,66.606
266,2020,66.958
266,2021,67.293
266,2022,67.616
266,2023,67.934
266,2024,68.25
266,2025,68.565
266,2026,68.878
266,2027,69.188
266,2028,69.491
266,2029,69.786
266,2030,70.073
266,2031,70.351
266,2032,70.62
266,2033,70.879
266,2034,71.13
266,2035,71.371
266,2036,71.602
266,2037,71.825
266,2038,72.039
266,2039,72.246
266,2040,72.445
266,2041,72.637
266,2042,72.823
266,2043,73.002
266,2044,73.176
266,2045,73.345
266,2046,73.51
266,2047,73.671
266,2048,73.828
266,2049,73.982
266,2050,74.134
266,2051,74.283
266,2052,74.43
266,2053,74.574
266,2054,74.717
266,2055,74.859
266,2056,74.999
266,2057,75.139
266,2058,75.277
266,2059,75.414
266,2060,75.55
266,2061,75.686
266,2062,75.821
266,2063,75.956
266,2064,76.089
266,2065,76.22
266,2066,76.349
266,2067,76.476
266,2068,76.6
266,2069,76.721
266,2070,76.84
266,2071,76.955
266,2072,77.069
266,2073,77.18
266,2074,77.29
266,2075,77.398
266,2076,77.503
266,2077,77.607
266,2078,77.709
266,2079,77.81
266,2080,77.908
266,2081,78.005
266,2082,78.101
266,2083,78.195
266,2084,78.289
266,2085,78.382
266,2086,78.474
266,2087,78.566
266,2088,78.657
266,2089,78.748
266,2090,78.839
266,2091,78.93
266,2092,79.02
266,2093,79.111
266,2094,79.201
266,2095,79.291
266,2096,79.381
266,2097,79.47
266,2098,79.56
266,2099,79.649
268,1950,59.841
268,1951,60.043
268,1952,60.445
268,1953,60.846
268,1954,61.247
268,1955,61.647
268,1956,62.046
268,1957,62.446
268,1958,62.846
268,1959,63.247
268,1960,63.651
268,1961,64.059
268,1962,64.47
268,1963,64.882
268,1964,65.293
268,1965,65.696
268,1966,66.086
268,1967,66.458
268,1968,66.809
268,1969,67.139
268,1970,67.456
268,1971,67.77
268,1972,68.086
268,1973,68.405
268,1974,68.721
268,1975,69.016
268,1976,69.268
268,1977,69.461
268,1978,69.591
268,1979,69.664
268,1980,69.698
268,1981,69.724
268,1982,69.766
268,1983,69.841
268,1984,69.952
268,1985,70.081
268,1986,70.202
268,1987,70.287
268,1988,70.321
268,1989,70.309
268,1990,70.265
268,1991,70.216
268,1992,70.192
268,1993,70.217
268,1994,70.303
268,1995,70.454
268,1996,70.669
268,1997,70.928
268,1998,71.215
268,1999,71.517
268,2000,71.824
268,2001,72.126
268,2002,72.418
268,2003,72.696
268,2004,72.956
268,2005,73.195
268,2006,73.416
268,2007,73.624
268,2008,73.824
268,2009,74.018
268,2010,74.205
268,2011,74.384
268,2012,74.555
268,2013,74.717
268,2014,74.871
268,2015,75.02
268,2016,75.166
268,2017,75.309
268,2018,75.453
268,2019,75.599
268,2020,75.747
268,2021,75.897
268,2022,76.049
268,2023,76.202
268,2024,76.354
268,2025,76.506
268,2026,76.658
268,2027,76.808
268,2028,76.956
268,2029,77.102
268,2030,77.247
268,2031,77.39
268,2032,77.532
268,2033,77.674
268,2034,77.816
268,2035,77.957
268,2036,78.1
268,2037,78.243
268,2038,78.388
268,2039,78.534
268,2040,78.681
268,2041,78.83
268,2042,78.981
268,2043,79.133
268,2044,79.286
268,2045,79.439
268,2046,79.591
268,2047,79.743
268,2048,79.893
268,2049,80.042
268,2050,80.191
268,2051,80.341
268,2052,80.493
268,2053,80.647
268,2054,80.802
268,2055,80.96
268,2056,81.117
268,2057,81.274
268,2058,81.428
268,2059,81.58
268,2060,81.728
268,2061,81.874
268,2062,82.018
268,2063,82.159
268,2064,82.3
268,2065,82.44
268,2066,82.581
268,2067,82.722
268,2068,82.863
268,2069,83.004
268,2070,83.144
268,2071,83.282
268,2072,83.418
268,2073,83.549
268,2074,83.678
268,2075,83.803
268,2076,83.927
268,2077,84.048
268,2078,84.17
268,2079,84.291
268,2080,84.413
268,2081,84.534
268,2082,84.656
268,2083,84.777
268,2084,84.898
268,2085,85.018
268,2086,85.136
268,2087,85.253
268,2088,85.369
268,2089,85.483
268,2090,85.596
268,2091,85.707
268,2092,85.818
268,2093,85.927
268,2094,86.035
268,2095,86.143
268,2096,86.25
268,2097,86.356
268,2098,86.461
268,2099,86.566
270,1950,29.691
270,1951,29.84
270,1952,30.129
270,1953,30.403
270,1954,30.66
270,1955,30.902
270,1956,31.131
270,1957,31.35
270,1958,31.566
270,1959,31.79
270,1960,32.035
270,1961,32.317
270,1962,32.651
270,1963,33.05
270,1964,33.523
270,1965,34.076
270,1966,34.711
270,1967,35.417
270,1968,36.178
270,1969,36.985
270,1970,37.824
270,1971,38.685
270,1972,39.556
270,1973,40.429
270,1974,41.293
270,1975,42.146
270,1976,42.989
270,1977,43.827
270,1978,44.66
270,1979,45.483
270,1980,46.293
270,1981,47.089
270,1982,47.864
270,1983,48.61
270,1984,49.318
270,1985,49.97
270,1986,50.55
270,1987,51.053
270,1988,51.481
270,1989,51.84
270,1990,52.143
270,1991,52.401
270,1992,52.639
270,1993,52.877
270,1994,53.132
270,1995,53.422
270,1996,53.761
270,1997,54.147
270,1998,54.572
270,1999,55.033
270,2000,55.52
270,2001,56.02
270,2002,56.517
270,2003,56.994
270,2004,57.443
270,2005,57.851
270,2006,58.214
270,2007,58.536
270,2008,58.823
270,2009,59.081
270,2010,59.317
270,2011,59.541
270,2012,59.761
270,2013,59.986
270,2014,60.22
270,2015,60.463
270,2016,60.715
270,2017,60.968
270,2018,61.218
270,2019,61.461
270,2020,61.698
270,2021,61.927
270,2022,62.148
270,2023,62.363
270,2024,62.572
270,2025,62.775
270,2026,62.974
270,2027,63.168
270,2028,63.358
270,2029,63.546
270,2030,63.731
270,2031,63.912
270,2032,64.09
270,2033,64.264
270,2034,64.435
270,2035,64.602
270,2036,64.766
270,2037,64.927
270,2038,65.086
270,2039,65.242
270,2040,65.395
270,2041,65.545
270,2042,65.692
270,2043,65.834
270,2044,65.974
270,2045,66.112
270,2046,66.248
270,2047,66.384
270,2048,66.52
270,2049,66.657
270,2050,66.794
270,2051,66.93
270,2052,67.065
270,2053,67.197
270,2054,67.328
270,2055,67.456
270,2056,67.582
270,2057,67.707
270,2058,67.83
270,2059,67.953
270,2060,68.073
270,2061,68.191
270,2062,68.307
270,2063,68.419
270,2064,68.53
270,2065,68.639
270,2066,68.75
270,2067,68.862
270,2068,68.978
270,2069,69.097
270,2070,69.217
270,2071,69.337
270,2072,69.456
270,2073,69.572
270,2074,69.685
270,2075,69.796
270,2076,69.907
270,2077,70.02
270,2078,70.135
270,2079,70.252
270,2080,70.372
270,2081,70.492
270,2082,70.61
270,2083,70.726
270,2084,70.838
270,2085,70.948
270,2086,71.054
270,2087,71.158
270,2088,71.262
270,2089,71.366
270,2090,71.471
270,2091,71.578
270,2092,71.688
270,2093,71.801
270,2094,71.917
270,2095,72.036
270,2096,72.16
270,2097,72.287
270,2098,72.418
270,2099,72.552
275,1950,46.161
275,1951,46.253
275,1952,46.455
275,1953,46.692
275,1954,46.964
275,1955,47.272
275,1956,47.615
275,1957,47.995
275,1958,48.411
275,1959,48.864
275,1960,49.357
275,1961,49.889
275,1962,50.459
275,1963,51.064
275,1964,51.698
275,1965,52.355
275,1966,53.026
275,1967,53.705
275,1968,54.387
275,1969,55.068
275,1970,55.747
275,1971,56.427
275,1972,57.112
275,1973,57.806
275,1974,58.506
275,1975,59.214
275,1976,59.928
275,1977,60.644
275,1978,61.359
275,1979,62.065
275,1980,62.758
275,1981,63.435
275,1982,64.09
275,1983,64.721
275,1984,65.32
275,1985,65.883
275,1986,66.403
275,1987,66.88
275,1988,67.318
275,1989,67.717
275,1990,68.084
275,1991,68.426
275,1992,68.749
275,1993,69.058
275,1994,69.358
275,1995,69.645
275,1996,69.916
275,1997,70.167
275,1998,70.393
275,1999,70.595
275,2000,70.776
275,2001,70.935
275,2002,71.079
275,2003,71.213
275,2004,71.342
275,2005,71.47
275,2006,71.604
275,2007,71.743
275,2008,71.89
275,2009,72.045
275,2010,72.208
275,2011,72.378
275,2012,72.552
275,2013,72.725
275,2014,72.898
275,2015,73.068
275,2016,73.236
275,2017,73.403
275,2018,73.568
275,2019,73.732
275,2020,73.895
275,2021,74.055
275,2022,74.214
275,2023,74.371
275,2024,74.527
275,2025,74.681
275,2026,74.835
275,2027,74.989
275,2028,75.143
275,2029,75.298
275,2030,75.454
275,2031,75.61
275,2032,75.766
275,2033,75.923
275,2034,76.079
275,2035,76.234
275,2036,76.39
275,2037,76.544
275,2038,76.697
275,2039,76.85
275,2040,77.001
275,2041,77.152
275,2042,77.302
275,2043,77.451
275,2044,77.6
275,2045,77.748
275,2046,77.895
275,2047,78.042
275,2048,78.187
275,2049,78.332
275,2050,78.476
275,2051,78.62
275,2052,78.764
275,2053,78.908
275,2054,79.052
275,2055,79.198
275,2056,79.345
275,2057,79.493
275,2058,79.643
275,2059,79.794
275,2060,79.946
275,2061,80.097
275,2062,80.248
275,2063,80.396
275,2064,80.543
275,2065,80.689
275,2066,80.833
275,2067,80.976
275,2068,81.12
275,2069,81.265
275,2070,81.41
275,2071,81.557
275,2072,81.704
275,2073,81.853
275,2074,82.003
275,2075,82.153
275,2076,82.306
275,2077,82.459
275,2078,82.613
275,2079,82.767
275,2080,82.92
275,2081,83.072
275,2082,83.221
275,2083,83.367
275,2084,83.509
275,2085,83.647
275,2086,83.78
275,2087,83.908
275,2088,84.033
275,2089,84.155
275,2090,84.275
275,2091,84.394
275,2092,84.513
275,2093,84.633
275,2094,84.755
275,2095,84.879
275,2096,85.006
275,2097,85.134
275,2098,85.266
275,2099,85.4
276,1950,66.901
276,1951,67.063
276,1952,67.382
276,1953,67.689
276,1954,67.985
276,1955,68.268
276,1956,68.54
276,1957,68.799
276,1958,69.046
276,1959,69.279
276,1960,69.498
276,1961,69.702
276,1962,69.891
276,1963,70.064
276,1964,70.223
276,1965,70.366
276,1966,70.489
276,1967,70.596
276,1968,70.691
276,1969,70.781
276,1970,70.874
