country_code,year,female_deaths
478,2059,33.144
478,2060,33.734
478,2061,34.332
478,2062,34.935
478,2063,35.543
478,2064,36.155
478,2065,36.773
478,2066,37.398
478,2067,38.03
478,2068,38.673
478,2069,39.326
478,2070,39.991
478,2071,40.668
478,2072,41.357
478,2073,42.057
478,2074,42.767
478,2075,43.487
478,2076,44.215
478,2077,44.951
478,2078,45.693
478,2079,46.439
478,2080,47.19
478,2081,47.945
478,2082,48.704
478,2083,49.465
478,2084,50.226
478,2085,50.981
478,2086,51.727
478,2087,52.461
478,2088,53.182
478,2089,53.887
478,2090,54.578
478,2091,55.258
478,2092,55.928
478,2093,56.59
478,2094,57.249
478,2095,57.903
478,2096,58.555
478,2097,59.204
478,2098,59.851
478,2099,60.496
480,1950,4.202
480,1951,4.128
480,1952,3.984
480,1953,3.847
480,1954,3.717
480,1955,3.594
480,1956,3.478
480,1957,3.369
480,1958,3.268
480,1959,3.174
480,1960,3.089
480,1961,3.013
480,1962,2.946
480,1963,2.889
480,1964,2.841
480,1965,2.803
480,1966,2.775
480,1967,2.758
480,1968,2.748
480,1969,2.742
480,1970,2.734
480,1971,2.718
480,1972,2.69
480,1973,2.65
480,1974,2.599
480,1975,2.544
480,1976,2.491
480,1977,2.448
480,1978,2.422
480,1979,2.415
480,1980,2.427
480,1981,2.458
480,1982,2.501
480,1983,2.551
480,1984,2.603
480,1985,2.653
480,1986,2.696
480,1987,2.731
480,1988,2.758
480,1989,2.778
480,1990,2.798
480,1991,2.823
480,1992,2.858
480,1993,2.908
480,1994,2.972
480,1995,3.047
480,1996,3.126
480,1997,3.203
480,1998,3.274
480,1999,3.336
480,2000,3.39
480,2001,3.441
480,2002,3.494
480,2003,3.55
480,2004,3.611
480,2005,3.673
480,2006,3.733
480,2007,3.786
480,2008,3.831
480,2009,3.871
480,2010,3.908
480,2011,3.95
480,2012,4.0
480,2013,4.064
480,2014,4.143
480,2015,4.236
480,2016,4.339
480,2017,4.449
480,2018,4.561
480,2019,4.674
480,2020,4.785
480,2021,4.897
480,2022,5.01
480,2023,5.124
480,2024,5.242
480,2025,5.361
480,2026,5.483
480,2027,5.607
480,2028,5.732
480,2029,5.859
480,2030,5.987
480,2031,6.117
480,2032,6.247
480,2033,6.378
480,2034,6.508
480,2035,6.638
480,2036,6.766
480,2037,6.894
480,2038,7.019
480,2039,7.141
480,2040,7.26
480,2041,7.374
480,2042,7.483
480,2043,7.586
480,2044,7.684
480,2045,7.774
480,2046,7.859
480,2047,7.937
480,2048,8.008
480,2049,8.073
480,2050,8.13
480,2051,8.18
480,2052,8.222
480,2053,8.256
480,2054,8.283
480,2055,8.304
480,2056,8.319
480,2057,8.33
480,2058,8.338
480,2059,8.344
480,2060,8.35
480,2061,8.355
480,2062,8.36
480,2063,8.365
480,2064,8.37
480,2065,8.376
480,2066,8.381
480,2067,8.387
480,2068,8.39
480,2069,8.393
480,2070,8.393
480,2071,8.392
480,2072,8.389
480,2073,8.383
480,2074,8.376
480,2075,8.364
480,2076,8.35
480,2077,8.331
480,2078,8.309
480,2079,8.283
480,2080,8.254
480,2081,8.224
480,2082,8.192
480,2083,8.159
480,2084,8.124
480,2085,8.088
480,2086,8.048
480,2087,8.005
480,2088,7.956
480,2089,7.901
480,2090,7.839
480,2091,7.77
480,2092,7.694
480,2093,7.61
480,2094,7.519
480,2095,7.421
480,2096,7.315
480,2097,7.202
480,2098,7.082
480,2099,6.954
484,1950,246.447
484,1951,243.863
484,1952,238.921
484,1953,234.435
484,1954,230.405
484,1955,226.836
484,1956,223.748
484,1957,221.158
484,1958,219.101
484,1959,217.648
484,1960,216.867
484,1961,216.81
484,1962,217.495
484,1963,218.869
484,1964,220.799
484,1965,223.157
484,1966,225.809
484,1967,228.532
484,1968,231.056
484,1969,233.121
484,1970,234.371
484,1971,234.48
484,1972,233.395
484,1973,231.178
484,1974,227.942
484,1975,223.907
484,1976,219.375
484,1977,214.754
484,1978,210.419
484,1979,206.625
484,1980,203.581
484,1981,201.384
484,1982,199.916
484,1983,199.051
484,1984,198.743
484,1985,198.916
484,1986,199.468
484,1987,200.278
484,1988,201.234
484,1989,202.258
484,1990,203.304
484,1991,204.362
484,1992,205.478
484,1993,206.68
484,1994,207.964
484,1995,209.301
484,1996,210.659
484,1997,212.04
484,1998,213.469
484,1999,214.988
484,2000,216.653
484,2001,218.528
484,2002,220.677
484,2003,223.157
484,2004,226.009
484,2005,229.283
484,2006,233.01
484,2007,237.157
484,2008,241.669
484,2009,246.492
484,2010,251.548
484,2011,256.746
484,2012,262.018
484,2013,267.311
484,2014,272.6
484,2015,277.878
484,2016,283.169
484,2017,288.542
484,2018,294.061
484,2019,299.763
484,2020,305.675
484,2021,311.812
484,2022,318.176
484,2023,324.776
484,2024,331.631
484,2025,338.752
484,2026,346.143
484,2027,353.805
484,2028,361.745
484,2029,369.979
484,2030,378.519
484,2031,387.374
484,2032,396.553
484,2033,406.068
484,2034,415.934
484,2035,426.179
484,2036,436.829
484,2037,447.885
484,2038,459.336
484,2039,471.162
484,2040,483.341
484,2041,495.848
484,2042,508.639
484,2043,521.668
484,2044,534.89
484,2045,548.289
484,2046,561.868
484,2047,575.617
484,2048,589.502
484,2049,603.465
484,2050,617.442
484,2051,631.373
484,2052,645.211
484,2053,658.909
484,2054,672.424
484,2055,685.732
484,2056,698.835
484,2057,711.757
484,2058,724.515
484,2059,737.103
484,2060,749.541
484,2061,761.856
484,2062,774.039
484,2063,786.053
484,2064,797.839
484,2065,809.314
484,2066,820.388
484,2067,830.99
484,2068,841.064
484,2069,850.581
484,2070,859.52
484,2071,867.893
484,2072,875.765
484,2073,883.208
484,2074,890.268
484,2075,897.0
484,2076,903.452
484,2077,909.649
484,2078,915.605
484,2079,921.335
484,2080,926.849
484,2081,932.145
484,2082,937.184
484,2083,941.921
484,2084,946.318
484,2085,950.32
484,2086,953.876
484,2087,956.961
484,2088,959.563
484,2089,961.681
484,2090,963.336
484,2091,964.565
484,2092,965.403
484,2093,965.888
484,2094,966.052
484,2095,965.913
484,2096,965.48
484,2097,964.761
484,2098,963.757
484,2099,962.469
496,1950,8.487
496,1951,8.523
496,1952,8.594
496,1953,8.662
496,1954,8.726
496,1955,8.787
496,1956,8.844
496,1957,8.897
496,1958,8.946
496,1959,8.988
496,1960,9.023
496,1961,9.049
496,1962,9.065
496,1963,9.071
496,1964,9.069
496,1965,9.058
496,1966,9.038
496,1967,9.012
496,1968,8.986
496,1969,8.965
496,1970,8.958
496,1971,8.974
496,1972,9.018
496,1973,9.09
496,1974,9.192
496,1975,9.323
496,1976,9.481
496,1977,9.657
496,1978,9.84
496,1979,10.019
496,1980,10.182
496,1981,10.319
496,1982,10.423
496,1983,10.492
496,1984,10.52
496,1985,10.507
496,1986,10.452
496,1987,10.365
496,1988,10.253
496,1989,10.123
496,1990,9.984
496,1991,9.844
496,1992,9.707
496,1993,9.573
496,1994,9.44
496,1995,9.299
496,1996,9.132
496,1997,8.931
496,1998,8.695
496,1999,8.431
496,2000,8.158
496,2001,7.899
496,2002,7.675
496,2003,7.502
496,2004,7.381
496,2005,7.305
496,2006,7.256
496,2007,7.214
496,2008,7.164
496,2009,7.104
496,2010,7.041
496,2011,6.988
496,2012,6.961
496,2013,6.971
496,2014,7.021
496,2015,7.109
496,2016,7.228
496,2017,7.368
496,2018,7.519
496,2019,7.675
496,2020,7.836
496,2021,8.001
496,2022,8.174
496,2023,8.357
496,2024,8.55
496,2025,8.753
496,2026,8.967
496,2027,9.191
496,2028,9.424
496,2029,9.666
496,2030,9.917
496,2031,10.178
496,2032,10.448
496,2033,10.726
496,2034,11.011
496,2035,11.3
496,2036,11.592
496,2037,11.885
496,2038,12.179
496,2039,12.472
496,2040,12.766
496,2041,13.062
496,2042,13.362
496,2043,13.666
496,2044,13.975
496,2045,14.286
496,2046,14.597
496,2047,14.905
496,2048,15.209
496,2049,15.509
496,2050,15.807
496,2051,16.106
496,2052,16.407
496,2053,16.713
496,2054,17.021
496,2055,17.329
496,2056,17.635
496,2057,17.934
496,2058,18.222
496,2059,18.498
496,2060,18.758
496,2061,19.002
496,2062,19.23
496,2063,19.445
496,2064,19.649
496,2065,19.843
496,2066,20.032
496,2067,20.217
496,2068,20.401
496,2069,20.585
496,2070,20.767
496,2071,20.947
496,2072,21.121
496,2073,21.29
496,2074,21.452
496,2075,21.611
496,2076,21.771
496,2077,21.933
496,2078,22.099
496,2079,22.266
496,2080,22.433
496,2081,22.597
496,2082,22.754
496,2083,22.898
496,2084,23.021
496,2085,23.117
496,2086,23.177
496,2087,23.198
496,2088,23.183
496,2089,23.133
496,2090,23.053
496,2091,22.952
496,2092,22.836
496,2093,22.713
496,2094,22.589
496,2095,22.468
496,2096,22.35
496,2097,22.238
496,2098,22.131
496,2099,22.031
498,1950,17.488
498,1951,17.398
498,1952,17.23
498,1953,17.091
498,1954,16.98
498,1955,16.897
498,1956,16.839
498,1957,16.804
498,1958,16.788
498,1959,16.782
498,1960,16.777
498,1961,16.764
498,1962,16.737
498,1963,16.693
498,1964,16.639
498,1965,16.586
498,1966,16.549
498,1967,16.546
498,1968,16.592
498,1969,16.698
498,1970,16.867
498,1971,17.099
498,1972,17.386
498,1973,17.72
498,1974,18.1
498,1975,18.541
498,1976,19.065
498,1977,19.672
498,1978,20.34
498,1979,21.034
498,1980,21.685
498,1981,22.214
498,1982,22.573
498,1983,22.744
498,1984,22.736
498,1985,22.592
498,1986,22.386
498,1987,22.201
498,1988,22.104
498,1989,22.122
498,1990,22.267
498,1991,22.524
498,1992,22.841
498,1993,23.167
498,1994,23.475
498,1995,23.726
498,1996,23.888
498,1997,23.955
498,1998,23.934
498,1999,23.837
498,2000,23.708
498,2001,23.604
498,2002,23.568
498,2003,23.614
498,2004,23.731
498,2005,23.858
498,2006,23.91
498,2007,23.82
498,2008,23.557
498,2009,23.137
498,2010,22.618
498,2011,22.089
498,2012,21.646
498,2013,21.359
498,2014,21.249
498,2015,21.308
498,2016,21.495
498,2017,21.735
498,2018,21.97
498,2019,22.177
498,2020,22.349
498,2021,22.494
498,2022,22.639
498,2023,22.806
498,2024,22.998
498,2025,23.219
498,2026,23.467
498,2027,23.737
498,2028,24.023
498,2029,24.325
498,2030,24.644
498,2031,24.984
498,2032,25.345
498,2033,25.722
498,2034,26.107
498,2035,26.49
498,2036,26.862
498,2037,27.212
498,2038,27.531
498,2039,27.811
498,2040,28.044
498,2041,28.229
498,2042,28.368
498,2043,28.467
498,2044,28.528
498,2045,28.554
498,2046,28.546
498,2047,28.51
498,2048,28.452
498,2049,28.38
498,2050,28.298
498,2051,28.21
498,2052,28.117
498,2053,28.026
498,2054,27.942
498,2055,27.874
498,2056,27.829
498,2057,27.809
498,2058,27.814
498,2059,27.844
498,2060,27.897
498,2061,27.972
498,2062,28.06
498,2063,28.151
498,2064,28.237
498,2065,28.31
498,2066,28.365
498,2067,28.398
498,2068,28.402
498,2069,28.367
498,2070,28.284
498,2071,28.144
498,2072,27.946
498,2073,27.688
498,2074,27.371
498,2075,26.995
498,2076,26.562
498,2077,26.079
498,2078,25.558
498,2079,25.006
498,2080,24.43
498,2081,23.833
498,2082,23.221
498,2083,22.601
498,2084,21.984
498,2085,21.38
498,2086,20.798
498,2087,20.243
498,2088,19.718
498,2089,19.231
498,2090,18.785
498,2091,18.381
498,2092,18.018
498,2093,17.694
498,2094,17.408
498,2095,17.16
498,2096,16.948
498,2097,16.773
498,2098,16.633
498,2099,16.53
499,1950,2.886
499,1951,2.871
499,1952,2.838
499,1953,2.803
499,1954,2.765
499,1955,2.724
499,1956,2.68
499,1957,2.633
499,1958,2.584
499,1959,2.532
499,1960,2.479
499,1961,2.424
499,1962,2.369
499,1963,2.313
499,1964,2.257
499,1965,2.2
499,1966,2.14
499,1967,2.077
499,1968,2.012
499,1969,1.948
499,1970,1.886
499,1971,1.83
499,1972,1.784
499,1973,1.75
499,1974,1.729
499,1975,1.723
499,1976,1.732
499,1977,1.756
499,1978,1.791
499,1979,1.834
499,1980,1.882
499,1981,1.931
499,1982,1.979
499,1983,2.023
499,1984,2.061
499,1985,2.09
499,1986,2.107
499,1987,2.115
499,1988,2.118
499,1989,2.119
499,1990,2.13
499,1991,2.16
499,1992,2.216
499,1993,2.298
499,1994,2.403
499,1995,2.523
499,1996,2.644
499,1997,2.751
499,1998,2.837
499,1999,2.897
499,2000,2.934
499,2001,2.955
499,2002,2.97
499,2003,2.988
499,2004,3.011
499,2005,3.037
499,2006,3.062
499,2007,3.081
499,2008,3.09
499,2009,3.09
499,2010,3.084
499,2011,3.076
499,2012,3.071
499,2013,3.073
499,2014,3.084
499,2015,3.103
499,2016,3.129
499,2017,3.159
499,2018,3.189
499,2019,3.219
499,2020,3.248
499,2021,3.275
499,2022,3.301
499,2023,3.327
499,2024,3.352
499,2025,3.377
499,2026,3.401
499,2027,3.424
499,2028,3.448
499,2029,3.471
499,2030,3.497
499,2031,3.525
499,2032,3.556
499,2033,3.591
499,2034,3.629
499,2035,3.668
499,2036,3.707
499,2037,3.746
499,2038,3.781
499,2039,3.812
499,2040,3.839
499,2041,3.861
499,2042,3.879
499,2043,3.893
499,2044,3.905
499,2045,3.912
499,2046,3.916
499,2047,3.917
499,2048,3.914
499,2049,3.909
499,2050,3.902
499,2051,3.893
499,2052,3.883
499,2053,3.873
499,2054,3.862
499,2055,3.852
499,2056,3.844
499,2057,3.837
499,2058,3.831
499,2059,3.825
499,2060,3.821
499,2061,3.817
499,2062,3.813
499,2063,3.808
499,2064,3.803
499,2065,3.796
499,2066,3.789
499,2067,3.78
499,2068,3.77
499,2069,3.758
499,2070,3.746
499,2071,3.731
499,2072,3.715
499,2073,3.697
499,2074,3.677
499,2075,3.656
499,2076,3.633
499,2077,3.609
499,2078,3.583
499,2079,3.557
499,2080,3.531
499,2081,3.504
499,2082,3.477
499,2083,3.45
499,2084,3.424
499,2085,3.398
499,2086,3.373
499,2087,3.349
499,2088,3.326
499,2089,3.303
499,2090,3.281
499,2091,3.258
499,2092,3.234
499,2093,3.209
499,2094,3.184
499,2095,3.156
499,2096,3.127
499,2097,3.097
499,2098,3.065
499,2099,3.031
504,1950,87.665
504,1951,88.768
504,1952,90.993
504,1953,93.255
504,1954,95.554
504,1955,97.886
504,1956,100.237
504,1957,102.586
504,1958,104.893
504,1959,107.091
504,1960,109.101
504,1961,110.843
504,1962,112.241
504,1963,113.251
504,1964,113.873
504,1965,114.143
504,1966,114.128
504,1967,113.94
504,1968,113.679
504,1969,113.407
504,1970,113.201
504,1971,113.119
504,1972,113.136
504,1973,113.198
504,1974,113.25
504,1975,113.183
504,1976,112.865
504,1977,112.201
504,1978,111.14
504,1979,109.678
504,1980,107.844
504,1981,105.703
504,1982,103.387
504,1983,101.024
504,1984,98.7
504,1985,96.472
504,1986,94.362
504,1987,92.367
504,1988,90.506
504,1989,88.833
504,1990,87.424
504,1991,86.351
504,1992,85.635
504,1993,85.267
504,1994,85.227
504,1995,85.468
504,1996,85.92
504,1997,86.496
504,1998,87.12
504,1999,87.743
504,2000,88.346
504,2001,88.937
504,2002,89.55
504,2003,90.203
504,2004,90.885
504,2005,91.57
504,2006,92.231
504,2007,92.847
504,2008,93.409
504,2009,93.92
504,2010,94.389
504,2011,94.833
504,2012,95.284
504,2013,95.77
504,2014,96.31
504,2015,96.915
504,2016,97.584
504,2017,98.313
504,2018,99.109
504,2019,99.988
504,2020,100.969
504,2021,102.068
504,2022,103.301
504,2023,104.68
504,2024,106.219
504,2025,107.927
504,2026,109.804
504,2027,111.845
504,2028,114.043
504,2029,116.397
504,2030,118.913
504,2031,121.595
504,2032,124.442
504,2033,127.446
504,2034,130.594
504,2035,133.884
504,2036,137.314
504,2037,140.868
504,2038,144.523
504,2039,148.249
504,2040,152.012
504,2041,155.782
504,2042,159.539
504,2043,163.262
504,2044,166.936
504,2045,170.554
504,2046,174.126
504,2047,177.666
504,2048,181.185
504,2049,184.68
504,2050,188.141
504,2051,191.559
504,2052,194.922
504,2053,198.223
504,2054,201.454
504,2055,204.613
504,2056,207.697
504,2057,210.714
504,2058,213.671
504,2059,216.575
504,2060,219.448
504,2061,222.312
504,2062,225.172
504,2063,228.022
504,2064,230.841
504,2065,233.602
504,2066,236.271
504,2067,238.808
504,2068,241.182
504,2069,243.369
504,2070,245.361
504,2071,247.162
504,2072,248.79
504,2073,250.256
504,2074,251.553
504,2075,252.663
504,2076,253.564
504,2077,254.245
504,2078,254.71
504,2079,254.972
504,2080,255.042
504,2081,254.929
504,2082,254.669
504,2083,254.308
504,2084,253.891
504,2085,253.463
504,2086,253.06
504,2087,252.706
504,2088,252.425
504,2089,252.246
504,2090,252.184
504,2091,252.244
504,2092,252.423
504,2093,252.714
504,2094,253.11
504,2095,253.607
504,2096,254.203
504,2097,254.897
504,2098,255.688
504,2099,256.574
508,1950,105.872
508,1951,105.668
508,1952,105.291
508,1953,104.974
508,1954,104.717
508,1955,104.521
508,1956,104.389
508,1957,104.323
508,1958,104.328
508,1959,104.413
508,1960,104.587
508,1961,104.86
508,1962,105.235
508,1963,105.708
508,1964,106.266
508,1965,106.873
508,1966,107.483
508,1967,108.071
508,1968,108.634
508,1969,109.185
508,1970,109.734
508,1971,110.297
508,1972,110.933
508,1973,111.715
508,1974,112.716
508,1975,114.097
508,1976,116.037
508,1977,118.566
508,1978,121.618
508,1979,125.06
508,1980,128.625
508,1981,131.982
508,1982,134.858
508,1983,137.078
508,1984,138.592
508,1985,139.492
508,1986,139.988
508,1987,140.372
508,1988,140.864
508,1989,141.526
508,1990,142.317
508,1991,143.104
508,1992,143.723
508,1993,144.075
508,1994,144.173
508,1995,144.101
508,1996,143.989
508,1997,143.982
508,1998,144.186
508,1999,144.633
508,2000,145.325
508,2001,146.219
508,2002,147.209
508,2003,148.193
508,2004,149.114
508,2005,149.885
508,2006,150.424
508,2007,150.737
508,2008,150.87
508,2009,150.888
508,2010,150.932
508,2011,151.178
508,2012,151.751
508,2013,152.715
508,2014,154.064
508,2015,155.731
508,2016,157.592
508,2017,159.467
508,2018,161.202
508,2019,162.714
508,2020,163.947
508,2021,164.89
508,2022,165.607
508,2023,166.16
508,2024,166.57
508,2025,166.858
508,2026,167.042
508,2027,167.146
508,2028,167.2
508,2029,167.238
508,2030,167.287
508,2031,167.366
508,2032,167.482
508,2033,167.644
508,2034,167.867
508,2035,168.165
508,2036,168.547
508,2037,169.005
508,2038,169.529
508,2039,170.111
508,2040,170.723
508,2041,171.327
508,2042,171.912
508,2043,172.486
508,2044,173.076
508,2045,173.719
508,2046,174.46
508,2047,175.355
508,2048,176.461
508,2049,177.82
508,2050,179.472
508,2051,181.438
508,2052,183.704
508,2053,186.256
508,2054,189.088
508,2055,192.19
508,2056,195.545
508,2057,199.129
508,2058,202.919
508,2059,206.895
508,2060,211.043
508,2061,215.354
508,2062,219.832
508,2063,224.478
508,2064,229.289
508,2065,234.265
508,2066,239.411
508,2067,244.73
508,2068,250.228
508,2069,255.904
508,2070,261.761
508,2071,267.8
508,2072,274.018
508,2073,280.408
508,2074,286.962
508,2075,293.676
508,2076,300.546
508,2077,307.564
508,2078,314.718
508,2079,321.993
508,2080,329.378
508,2081,336.869
508,2082,344.456
508,2083,352.127
508,2084,359.864
508,2085,367.65
508,2086,375.469
508,2087,383.315
508,2088,391.182
508,2089,399.065
508,2090,406.967
508,2091,414.893
508,2092,422.849
508,2093,430.845
508,2094,438.887
508,2095,446.978
508,2096,455.122
508,2097,463.319
508,2098,471.57
508,2099,479.875
512,1950,6.748
512,1951,6.694
512,1952,6.589
512,1953,6.491
512,1954,6.401
512,1955,6.318
512,1956,6.241
512,1957,6.172
512,1958,6.109
512,1959,6.053
512,1960,6.003
512,1961,5.958
512,1962,5.918
512,1963,5.882
512,1964,5.85
512,1965,5.823
512,1966,5.801
512,1967,5.785
512,1968,5.774
512,1969,5.766
512,1970,5.759
512,1971,5.75
512,1972,5.737
512,1973,5.717
512,1974,5.689
512,1975,5.653
512,1976,5.61
512,1977,5.561
512,1978,5.508
512,1979,5.45
512,1980,5.386
512,1981,5.315
512,1982,5.236
512,1983,5.148
512,1984,5.051
512,1985,4.944
512,1986,4.829
512,1987,4.705
512,1988,4.576
512,1989,4.443
512,1990,4.308
512,1991,4.172
512,1992,4.036
512,1993,3.903
512,1994,3.774
512,1995,3.653
512,1996,3.542
512,1997,3.441
512,1998,3.35
512,1999,3.27
512,2000,3.199
512,2001,3.136
512,2002,3.079
512,2003,3.029
512,2004,2.986
512,2005,2.955
512,2006,2.942
512,2007,2.95
512,2008,2.98
512,2009,3.033
512,2010,3.106
512,2011,3.194
512,2012,3.293
512,2013,3.396
512,2014,3.501
512,2015,3.605
512,2016,3.706
512,2017,3.807
512,2018,3.909
512,2019,4.013
512,2020,4.119
512,2021,4.229
512,2022,4.343
512,2023,4.463
512,2024,4.591
512,2025,4.728
512,2026,4.875
512,2027,5.032
512,2028,5.199
512,2029,5.377
512,2030,5.564
512,2031,5.762
512,2032,5.97
512,2033,6.187
512,2034,6.413
512,2035,6.649
512,2036,6.894
512,2037,7.15
512,2038,7.417
512,2039,7.694
512,2040,7.983
512,2041,8.283
512,2042,8.594
512,2043,8.917
512,2044,9.25
512,2045,9.594
512,2046,9.948
512,2047,10.31
512,2048,10.683
512,2049,11.065
512,2050,11.458
512,2051,11.861
512,2052,12.277
512,2053,12.706
512,2054,13.148
512,2055,13.605
512,2056,14.077
512,2057,14.564
512,2058,15.066
512,2059,15.58
512,2060,16.107
512,2061,16.645
512,2062,17.194
512,2063,17.751
512,2064,18.311
512,2065,18.874
512,2066,19.436
512,2067,19.996
512,2068,20.552
512,2069,21.099
512,2070,21.637
512,2071,22.167
512,2072,22.689
512,2073,23.197
512,2074,23.688
512,2075,24.152
512,2076,24.581
512,2077,24.969
512,2078,25.313
512,2079,25.611
512,2080,25.863
512,2081,26.069
512,2082,26.236
512,2083,26.374
512,2084,26.488
512,2085,26.584
512,2086,26.668
512,2087,26.743
512,2088,26.813
512,2089,26.882
512,2090,26.955
512,2091,27.031
512,2092,27.111
512,2093,27.196
512,2094,27.285
512,2095,27.377
512,2096,27.472
512,2097,27.571
512,2098,27.672
512,2099,27.777
516,1950,5.489
516,1951,5.474
516,1952,5.445
516,1953,5.418
516,1954,5.393
516,1955,5.37
516,1956,5.348
516,1957,5.329
516,1958,5.313
516,1959,5.299
516,1960,5.289
516,1961,5.283
516,1962,5.281
516,1963,5.285
516,1964,5.294
516,1965,5.308
516,1966,5.328
516,1967,5.354
516,1968,5.383
516,1969,5.415
516,1970,5.45
516,1971,5.489
516,1972,5.53
516,1973,5.571
516,1974,5.608
516,1975,5.636
516,1976,5.648
516,1977,5.639
516,1978,5.613
516,1979,5.57
516,1980,5.517
516,1981,5.462
516,1982,5.414
516,1983,5.382
516,1984,5.371
516,1985,5.383
516,1986,5.416
516,1987,5.467
516,1988,5.536
516,1989,5.628
516,1990,5.748
516,1991,5.903
516,1992,6.097
516,1993,6.338
516,1994,6.631
516,1995,7.004
516,1996,7.491
516,1997,8.09
516,1998,8.77
516,1999,9.488
516,2000,10.156
516,2001,10.676
516,2002,10.979
516,2003,11.035
516,2004,10.846
516,2005,10.449
516,2006,9.914
516,2007,9.344
516,2008,8.827
516,2009,8.41
516,2010,8.128
516,2011,7.987
516,2012,7.951
516,2013,7.988
516,2014,8.085
516,2015,8.227
516,2016,8.398
516,2017,8.584
516,2018,8.772
516,2019,8.951
516,2020,9.116
516,2021,9.268
516,2022,9.413
516,2023,9.56
516,2024,9.709
516,2025,9.861
516,2026,10.018
516,2027,10.178
516,2028,10.343
516,2029,10.513
516,2030,10.687
516,2031,10.864
516,2032,11.045
516,2033,11.229
516,2034,11.414
516,2035,11.602
516,2036,11.791
516,2037,11.982
516,2038,12.174
516,2039,12.368
516,2040,12.563
516,2041,12.759
516,2042,12.956
516,2043,13.154
516,2044,13.352
516,2045,13.552
516,2046,13.752
516,2047,13.953
516,2048,14.155
516,2049,14.36
516,2050,14.566
516,2051,14.775
516,2052,14.986
516,2053,15.2
516,2054,15.418
516,2055,15.641
516,2056,15.869
516,2057,16.103
516,2058,16.342
516,2059,16.589
516,2060,16.843
516,2061,17.106
516,2062,17.377
516,2063,17.657
516,2064,17.946
516,2065,18.246
516,2066,18.558
516,2067,18.882
516,2068,19.216
516,2069,19.559
516,2070,19.91
516,2071,20.266
516,2072,20.625
516,2073,20.985
516,2074,21.342
516,2075,21.697
516,2076,22.047
516,2077,22.392
516,2078,22.734
516,2079,23.07
516,2080,23.399
516,2081,23.721
516,2082,24.036
516,2083,24.343
516,2084,24.644
516,2085,24.94
516,2086,25.231
516,2087,25.519
516,2088,25.806
516,2089,26.094
516,2090,26.384
516,2091,26.677
516,2092,26.973
516,2093,27.274
516,2094,27.58
516,2095,27.89
516,2096,28.205
516,2097,28.524
516,2098,28.849
516,2099,29.178
524,1950,120.747
524,1951,122.366
524,1952,125.447
524,1953,128.21
524,1954,130.657
524,1955,132.786
524,1956,134.595
524,1957,136.089
524,1958,137.27
524,1959,138.14
524,1960,138.709
524,1961,138.992
524,1962,139.018
524,1963,138.833
524,1964,138.494
524,1965,138.066
524,1966,137.606
524,1967,137.158
524,1968,136.76
524,1969,136.447
524,1970,136.255
524,1971,136.199
524,1972,136.249
524,1973,136.362
524,1974,136.506
524,1975,136.638
524,1976,136.714
524,1977,136.694
524,1978,136.541
524,1979,136.232
524,1980,135.759
524,1981,135.135
524,1982,134.384
524,1983,133.52
524,1984,132.535
524,1985,131.401
524,1986,130.087
524,1987,128.572
524,1988,126.855
524,1989,124.949
524,1990,122.876
524,1991,120.666
524,1992,118.362
524,1993,116.009
524,1994,113.642
524,1995,111.275
524,1996,108.909
524,1997,106.539
524,1998,104.176
524,1999,101.849
524,2000,99.585
524,2001,97.411
524,2002,95.35
524,2003,93.427
524,2004,91.672
524,2005,90.108
524,2006,88.749
524,2007,87.592
524,2008,86.633
524,2009,85.874
524,2010,85.324
524,2011,84.99
524,2012,84.86
524,2013,84.91
524,2014,85.116
524,2015,85.444
524,2016,85.858
524,2017,86.333
524,2018,86.849
524,2019,87.392
524,2020,87.963
524,2021,88.574
524,2022,89.25
524,2023,90.009
524,2024,90.857
524,2025,91.793
524,2026,92.815
524,2027,93.912
524,2028,95.075
524,2029,96.298
524,2030,97.576
524,2031,98.908
524,2032,100.292
524,2033,101.726
524,2034,103.209
524,2035,104.73
524,2036,106.279
524,2037,107.857
524,2038,109.472
524,2039,111.135
524,2040,112.866
524,2041,114.685
524,2042,116.613
524,2043,118.664
524,2044,120.847
524,2045,123.166
524,2046,125.614
524,2047,128.178
524,2048,130.845
524,2049,133.612
524,2050,136.481
524,2051,139.458
524,2052,142.545
524,2053,145.74
524,2054,149.033
524,2055,152.418
524,2056,155.886
524,2057,159.424
524,2058,163.018
524,2059,166.652
524,2060,170.316
524,2061,174.003
524,2062,177.71
524,2063,181.429
524,2064,185.149
524,2065,188.868
524,2066,192.59
524,2067,196.312
524,2068,200.019
524,2069,203.688
524,2070,207.299
524,2071,210.834
524,2072,214.27
524,2073,217.579
524,2074,220.73
524,2075,223.691
524,2076,226.437
524,2077,228.961
524,2078,231.262
524,2079,233.339
524,2080,235.209
524,2081,236.901
524,2082,238.437
524,2083,239.823
524,2084,241.045
524,2085,242.07
524,2086,242.856
524,2087,243.363
524,2088,243.562
524,2089,243.444
524,2090,243.017
524,2091,242.301
524,2092,241.32
524,2093,240.099
524,2094,238.659
524,2095,237.014
524,2096,235.169
524,2097,233.13
524,2098,230.898
524,2099,228.473
528,1950,36.64
528,1951,36.819
528,1952,37.177
528,1953,37.531
528,1954,37.882
528,1955,38.231
528,1956,38.581
528,1957,38.935
528,1958,39.302
528,1959,39.697
528,1960,40.135
528,1961,40.632
528,1962,41.202
