country_code,year,total_population_annual_doubling_time
748,2010,42.48
748,2011,43.601
748,2012,44.71
748,2013,46.323
748,2014,48.414
748,2015,51.028
748,2016,54.129
748,2017,57.298
748,2018,59.957
748,2019,61.882
748,2020,63.384
748,2021,64.911
748,2022,66.549
748,2023,68.23
748,2024,69.958
748,2025,71.668
748,2026,73.234
748,2027,74.535
748,2028,75.494
748,2029,76.099
748,2030,76.465
748,2031,76.727
748,2032,76.924
748,2033,77.057
748,2034,77.157
748,2035,77.24
748,2036,77.315
748,2037,77.406
748,2038,77.543
748,2039,77.749
748,2040,78.013
748,2041,78.362
748,2042,78.894
748,2043,79.713
748,2044,80.835
748,2045,82.185
748,2046,83.67
748,2047,85.287
748,2048,87.066
748,2049,88.996
748,2050,91.097
748,2051,93.39
748,2052,95.862
748,2053,98.503
748,2054,101.327
748,2055,104.352
748,2056,107.615
748,2057,111.123
748,2058,114.877
748,2059,118.891
748,2060,123.198
748,2061,127.849
748,2062,132.904
748,2063,138.432
748,2064,144.489
748,2065,151.121
748,2066,158.355
748,2067,166.181
748,2068,174.612
748,2069,183.672
748,2070,193.499
748,2071,204.302
748,2072,216.322
748,2073,229.88
748,2074,245.275
748,2075,262.749
748,2076,282.396
748,2077,304.387
748,2078,328.798
748,2079,355.801
748,2080,386.229
748,2081,421.269
748,2082,462.103
748,2083,509.733
748,2084,565.918
748,2085,633.774
748,2086,716.933
748,2087,820.387
748,2088,952.312
748,2089,1125.035
748,2090,1363.351
748,2091,1716.726
748,2092,2299.803
748,2093,3460.213
748,2094,6863.93
748,2095,222297.366
748,2096,-7409.58
748,2097,-3675.992
748,2098,-2462.62
748,2099,-1858.242
752,1950,78.505
752,1951,84.736
752,1952,97.721
752,1953,108.488
752,1954,115.708
752,1955,119.051
752,1956,119.248
752,1957,117.566
752,1958,115.211
752,1959,112.894
752,1960,110.659
752,1961,108.042
752,1962,104.375
752,1963,99.392
752,1964,93.902
752,1965,88.279
752,1966,83.576
752,1967,82.327
752,1968,86.783
752,1969,98.647
752,1970,120.336
752,1971,154.577
752,1972,199.444
752,1973,237.318
752,1974,245.027
752,1975,229.528
752,1976,213.85
752,1977,212.195
752,1978,234.668
752,1979,299.217
752,1980,461.061
752,1981,918.658
752,1982,1806.785
752,1983,1106.151
752,1984,469.559
752,1985,263.511
752,1986,184.905
752,1987,147.253
752,1988,126.681
752,1989,115.634
752,1990,107.602
752,1991,100.67
752,1992,99.44
752,1993,109.159
752,1994,136.455
752,1995,201.333
752,1996,378.524
752,1997,1041.757
752,1998,2736.565
752,1999,1109.379
752,2000,490.627
752,2001,311.171
752,2002,227.828
752,2003,176.225
752,2004,142.805
752,2005,119.318
752,2006,102.341
752,2007,91.268
752,2008,85.221
752,2009,82.7
752,2010,81.847
752,2011,81.397
752,2012,81.717
752,2013,83.488
752,2014,86.67
752,2015,91.21
752,2016,96.707
752,2017,101.702
752,2018,104.442
752,2019,104.529
752,2020,103.246
752,2021,102.207
752,2022,102.231
752,2023,103.699
752,2024,106.772
752,2025,110.809
752,2026,114.98
752,2027,119.205
752,2028,123.691
752,2029,128.332
752,2030,133.174
752,2031,138.159
752,2032,142.69
752,2033,146.042
752,2034,147.997
752,2035,149.022
752,2036,149.622
752,2037,149.614
752,2038,148.703
752,2039,147.02
752,2040,144.904
752,2041,142.685
752,2042,140.499
752,2043,138.418
752,2044,136.532
752,2045,134.789
752,2046,133.226
752,2047,132.195
752,2048,132.017
752,2049,132.689
752,2050,133.893
752,2051,135.319
752,2052,137.029
752,2053,139.172
752,2054,141.722
752,2055,144.588
752,2056,147.649
752,2057,150.786
752,2058,153.896
752,2059,156.9
752,2060,159.872
752,2061,162.822
752,2062,165.38
752,2063,167.138
752,2064,168.055
752,2065,168.472
752,2066,168.753
752,2067,168.898
752,2068,168.825
752,2069,168.607
752,2070,168.288
752,2071,167.977
752,2072,167.928
752,2073,168.379
752,2074,169.366
752,2075,170.671
752,2076,172.091
752,2077,173.76
752,2078,175.87
752,2079,178.409
752,2080,181.273
752,2081,184.3
752,2082,187.311
752,2083,190.165
752,2084,192.804
752,2085,195.347
752,2086,197.923
752,2087,200.466
752,2088,202.855
752,2089,205.072
752,2090,207.169
752,2091,209.196
752,2092,211.193
752,2093,213.184
752,2094,215.168
752,2095,217.124
752,2096,219.024
752,2097,220.841
752,2098,222.547
752,2099,224.102
756,1950,55.946
756,1951,54.23
756,1952,52.813
756,1953,54.261
756,1954,57.298
756,1955,60.55
756,1956,62.117
756,1957,60.246
756,1958,54.726
756,1959,47.464
756,1960,40.838
756,1961,36.178
756,1962,33.956
756,1963,34.375
756,1964,37.462
756,1965,43.063
756,1966,50.665
756,1967,59.513
756,1968,68.2
756,1969,74.992
756,1970,79.977
756,1971,85.576
756,1972,96.702
756,1973,123.223
756,1974,196.388
756,1975,620.008
756,1976,-588.234
756,1977,-261.033
756,1978,-253.097
756,1979,-486.849
756,1980,948.83
756,1981,232.113
756,1982,144.245
756,1983,118.052
756,1984,112.749
756,1985,115.959
756,1986,119.259
756,1987,116.072
756,1988,104.633
756,1989,89.605
756,1990,76.064
756,1991,66.651
756,1992,62.855
756,1993,65.537
756,1994,76.057
756,1995,97.395
756,1996,133.704
756,1997,182.359
756,1998,211.449
756,1999,190.058
756,2000,154.963
756,2001,130.623
756,2002,112.912
756,2003,97.913
756,2004,85.825
756,2005,76.109
756,2006,68.468
756,2007,63.075
756,2008,59.844
756,2009,58.304
756,2010,57.594
756,2011,57.201
756,2012,57.648
756,2013,59.612
756,2014,63.237
756,2015,68.411
756,2016,74.712
756,2017,81.298
756,2018,87.016
756,2019,91.112
756,2020,94.324
756,2021,97.82
756,2022,101.464
756,2023,104.643
756,2024,107.361
756,2025,109.653
756,2026,111.703
756,2027,114.042
756,2028,117.208
756,2029,121.367
756,2030,126.177
756,2031,131.136
756,2032,136.106
756,2033,141.114
756,2034,146.077
756,2035,151.085
756,2036,156.229
756,2037,161.311
756,2038,166.051
756,2039,170.366
756,2040,174.463
756,2041,178.515
756,2042,182.247
756,2043,185.306
756,2044,187.72
756,2045,189.676
756,2046,191.578
756,2047,194.182
756,2048,198.185
756,2049,203.776
756,2050,210.428
756,2051,217.437
756,2052,224.723
756,2053,232.443
756,2054,240.502
756,2055,248.947
756,2056,257.747
756,2057,266.39
756,2058,274.211
756,2059,280.946
756,2060,286.946
756,2061,292.594
756,2062,297.521
756,2063,301.221
756,2064,303.693
756,2065,305.254
756,2066,306.322
756,2067,307.164
756,2068,307.936
756,2069,308.746
756,2070,309.387
756,2071,309.766
756,2072,310.472
756,2073,312.107
756,2074,314.674
756,2075,317.731
756,2076,320.676
756,2077,323.06
756,2078,324.594
756,2079,325.203
756,2080,325.329
756,2081,325.37
756,2082,325.062
756,2083,324.044
756,2084,322.419
756,2085,320.535
756,2086,318.768
756,2087,317.337
756,2088,316.383
756,2089,316.005
756,2090,316.167
756,2091,316.847
756,2092,318.053
756,2093,319.833
756,2094,322.322
756,2095,325.698
756,2096,330.17
756,2097,335.987
756,2098,343.472
756,2099,353.035
760,1950,27.44
760,1951,26.701
760,1952,25.397
760,1953,24.335
760,1954,23.483
760,1955,22.817
760,1956,22.319
760,1957,21.97
760,1958,21.753
760,1959,21.642
760,1960,21.602
760,1961,21.585
760,1962,21.542
760,1963,21.438
760,1964,21.277
760,1965,21.105
760,1966,20.959
760,1967,20.829
760,1968,20.701
760,1969,20.579
760,1970,20.455
760,1971,20.338
760,1972,20.271
760,1973,20.288
760,1974,20.375
760,1975,20.524
760,1976,20.691
760,1977,20.74
760,1978,20.574
760,1979,20.243
760,1980,19.865
760,1981,19.572
760,1982,19.499
760,1983,19.725
760,1984,20.233
760,1985,20.902
760,1986,21.587
760,1987,22.219
760,1988,22.773
760,1989,23.23
760,1990,23.679
760,1991,24.183
760,1992,24.632
760,1993,24.904
760,1994,25.026
760,1995,24.991
760,1996,24.916
760,1997,25.223
760,1998,26.288
760,1999,28.173
760,2000,31.357
760,2001,35.922
760,2002,38.634
760,2003,35.629
760,2004,29.642
760,2005,23.879
760,2006,20.13
760,2007,19.652
760,2008,24.283
760,2009,45.37
760,2010,-433.249
760,2011,-38.023
760,2012,-23.414
760,2013,-22.26
760,2014,-31.962
760,2015,-123.891
760,2016,64.103
760,2017,28.696
760,2018,20.93
760,2019,18.557
760,2020,17.636
760,2021,16.89
760,2022,16.625
760,2023,17.295
760,2024,18.93
760,2025,21.502
760,2026,24.903
760,2027,29.005
760,2028,33.552
760,2029,38.14
760,2030,43.273
760,2031,49.987
760,2032,57.524
760,2033,63.216
760,2034,65.569
760,2035,65.447
760,2036,64.744
760,2037,64.548
760,2038,65.376
760,2039,67.464
760,2040,70.14
760,2041,72.531
760,2042,74.671
760,2043,76.941
760,2044,79.356
760,2045,81.922
760,2046,84.648
760,2047,87.562
760,2048,90.696
760,2049,94.078
760,2050,97.72
760,2051,101.64
760,2052,105.894
760,2053,110.55
760,2054,115.662
760,2055,121.246
760,2056,127.325
760,2057,133.992
760,2058,141.37
760,2059,149.55
760,2060,158.633
760,2061,168.681
760,2062,179.63
760,2063,191.365
760,2064,203.893
760,2065,217.48
760,2066,232.539
760,2067,249.357
760,2068,268.189
760,2069,289.436
760,2070,313.609
760,2071,341.3
760,2072,373.016
760,2073,409.342
760,2074,451.38
760,2075,501.005
760,2076,561.391
760,2077,638.036
760,2078,740.212
760,2079,883.612
760,2080,1096.335
760,2081,1438.568
760,2082,2076.888
760,2083,3691.07
760,2084,15786.772
760,2085,-7058.33
760,2086,-2897.863
760,2087,-1822.897
760,2088,-1327.209
760,2089,-1042.124
760,2090,-857.993
760,2091,-730.187
760,2092,-636.852
760,2093,-565.949
760,2094,-510.302
760,2095,-465.42
760,2096,-428.367
760,2097,-397.175
760,2098,-370.48
760,2099,-347.301
762,1950,23.96
762,1951,23.506
762,1952,23.063
762,1953,23.284
762,1954,23.805
762,1955,24.298
762,1956,24.433
762,1957,23.968
762,1958,22.856
762,1959,21.327
762,1960,19.78
762,1961,18.577
762,1962,17.958
762,1963,18.04
762,1964,18.748
762,1965,19.848
762,1966,21.011
762,1967,21.921
762,1968,22.349
762,1969,22.28
762,1970,21.969
762,1971,21.716
762,1972,21.736
762,1973,22.139
762,1974,22.912
762,1975,23.894
762,1976,24.832
762,1977,25.448
762,1978,25.548
762,1979,25.16
762,1980,24.682
762,1981,24.374
762,1982,23.997
762,1983,23.336
762,1984,22.535
762,1985,21.71
762,1986,21.086
762,1987,21.141
762,1988,22.293
762,1989,24.758
762,1990,28.504
762,1991,33.193
762,1992,38.383
762,1993,43.368
762,1994,47.167
762,1995,50.219
762,1996,53.29
762,1997,54.838
762,1998,52.996
762,1999,48.634
762,2000,43.73
762,2001,39.605
762,2002,36.655
762,2003,34.833
762,2004,33.889
762,2005,33.352
762,2006,32.848
762,2007,32.327
762,2008,31.838
762,2009,31.383
762,2010,31.014
762,2011,30.784
762,2012,30.716
762,2013,30.817
762,2014,31.084
762,2015,31.469
762,2016,31.939
762,2017,32.545
762,2018,33.353
762,2019,34.365
762,2020,35.528
762,2021,36.781
762,2022,38.111
762,2023,39.527
762,2024,41.008
762,2025,42.556
762,2026,44.153
762,2027,45.702
762,2028,47.092
762,2029,48.28
762,2030,49.344
762,2031,50.354
762,2032,51.212
762,2033,51.793
762,2034,52.113
762,2035,52.285
762,2036,52.435
762,2037,52.603
762,2038,52.802
762,2039,53.063
762,2040,53.367
762,2041,53.723
762,2042,54.263
762,2043,55.119
762,2044,56.312
762,2045,57.741
762,2046,59.296
762,2047,61.007
762,2048,62.949
762,2049,65.125
762,2050,67.515
762,2051,70.08
762,2052,72.756
762,2053,75.472
762,2054,78.189
762,2055,80.957
762,2056,83.814
762,2057,86.636
762,2058,89.25
762,2059,91.611
762,2060,93.822
762,2061,96.002
762,2062,98.106
762,2063,100.046
762,2064,101.842
762,2065,103.55
762,2066,105.263
762,2067,107.111
762,2068,109.211
762,2069,111.622
762,2070,114.258
762,2071,117.052
762,2072,120.174
762,2073,123.848
762,2074,128.141
762,2075,132.981
762,2076,138.239
762,2077,143.861
762,2078,149.833
762,2079,156.139
762,2080,162.858
762,2081,170.093
762,2082,177.852
762,2083,186.104
762,2084,194.847
762,2085,204.185
762,2086,214.163
762,2087,224.459
762,2088,234.631
762,2089,244.556
762,2090,254.475
762,2091,264.802
762,2092,275.979
762,2093,288.362
762,2094,302.141
762,2095,317.393
762,2096,334.105
762,2097,352.147
762,2098,371.291
762,2099,391.162
764,1950,26.311
764,1951,26.148
764,1952,25.809
764,1953,25.452
764,1954,25.091
764,1955,24.74
764,1956,24.407
764,1957,24.101
764,1958,23.827
764,1959,23.59
764,1960,23.394
764,1961,23.242
764,1962,23.136
764,1963,23.08
764,1964,23.072
764,1965,23.126
764,1966,23.244
764,1967,23.393
764,1968,23.548
764,1969,23.719
764,1970,23.915
764,1971,24.174
764,1972,24.609
764,1973,25.329
764,1974,26.346
764,1975,27.575
764,1976,28.889
764,1977,30.221
764,1978,31.532
764,1979,32.785
764,1980,34.12
764,1981,35.625
764,1982,36.984
764,1983,37.81
764,1984,38.124
764,1985,38.029
764,1986,37.915
764,1987,38.745
764,1988,41.507
764,1989,46.864
764,1990,55.441
764,1991,67.236
764,1992,79.106
764,1993,83.999
764,1994,79.195
764,1995,71.101
764,1996,64.936
764,1997,61.193
764,1998,59.425
764,1999,59.561
764,2000,60.303
764,2001,60.906
764,2002,63.392
764,2003,70.819
764,2004,86.536
764,2005,118.45
764,2006,187.185
764,2007,329.773
764,2008,473.323
764,2009,386.521
764,2010,260.742
764,2011,196.527
764,2012,169.796
764,2013,166.412
764,2014,184.785
764,2015,223.901
764,2016,279.27
764,2017,351.717
764,2018,449.484
764,2019,573.293
764,2020,757.407
764,2021,1148.666
764,2022,2411.98
764,2023,-235615.118
764,2024,-2581.817
764,2025,-1338.308
764,2026,-910.309
764,2027,-690.175
764,2028,-554.831
764,2029,-462.619
764,2030,-396.563
764,2031,-347.36
764,2032,-308.565
764,2033,-276.52
764,2034,-249.621
764,2035,-227.088
764,2036,-208.231
764,2037,-192.204
764,2038,-178.353
764,2039,-166.291
764,2040,-155.745
764,2041,-146.489
764,2042,-138.31
764,2043,-131.038
764,2044,-124.554
764,2045,-118.764
764,2046,-113.593
764,2047,-108.987
764,2048,-104.896
764,2049,-101.265
764,2050,-98.018
764,2051,-95.107
764,2052,-92.544
764,2053,-90.34
764,2054,-88.464
764,2055,-86.844
764,2056,-85.422
764,2057,-84.204
764,2058,-83.203
764,2059,-82.403
764,2060,-81.765
764,2061,-81.255
764,2062,-80.877
764,2063,-80.642
764,2064,-80.534
764,2065,-80.544
764,2066,-80.642
764,2067,-80.766
764,2068,-80.856
764,2069,-80.903
764,2070,-80.942
764,2071,-81.025
764,2072,-81.179
764,2073,-81.417
764,2074,-81.739
764,2075,-82.124
764,2076,-82.534
764,2077,-82.928
764,2078,-83.271
764,2079,-83.556
764,2080,-83.817
764,2081,-84.094
764,2082,-84.391
764,2083,-84.702
764,2084,-85.031
764,2085,-85.382
764,2086,-85.756
764,2087,-86.153
764,2088,-86.575
764,2089,-87.027
764,2090,-87.521
764,2091,-88.069
764,2092,-88.684
764,2093,-89.377
764,2094,-90.159
764,2095,-91.039
764,2096,-92.028
764,2097,-93.138
764,2098,-94.382
764,2099,-95.776
768,1950,32.561
768,1951,42.337
768,1952,74.957
768,1953,102.609
768,1954,93.253
768,1955,70.054
768,1956,54.196
768,1957,46.372
768,1958,44.676
768,1959,48.492
768,1960,57.817
768,1961,68.641
768,1962,65.38
768,1963,46.027
768,1964,30.116
768,1965,21.266
768,1966,16.818
768,1967,15.002
768,1968,15.015
768,1969,16.575
768,1970,19.398
768,1971,22.895
768,1972,26.434
768,1973,29.26
768,1974,30.502
768,1975,30.984
768,1976,31.594
768,1977,31.189
768,1978,28.781
768,1979,25.427
768,1980,22.336
768,1981,20.097
768,1982,18.875
768,1983,18.629
768,1984,19.198
768,1985,20.199
768,1986,21.234
768,1987,22.269
768,1988,23.409
768,1989,24.606
768,1990,25.903
768,1991,27.28
768,1992,28.385
768,1993,28.821
768,1994,28.575
768,1995,27.993
768,1996,27.419
768,1997,26.95
768,1998,26.588
768,1999,26.342
768,2000,26.142
768,2001,25.932
768,2002,25.739
768,2003,25.602
768,2004,25.517
768,2005,25.473
768,2006,25.457
768,2007,25.461
768,2008,25.481
768,2009,25.519
768,2010,25.577
768,2011,25.663
768,2012,25.795
768,2013,25.99
768,2014,26.242
768,2015,26.531
768,2016,26.831
768,2017,27.137
768,2018,27.451
768,2019,27.769
768,2020,28.092
768,2021,28.42
768,2022,28.738
768,2023,29.03
768,2024,29.295
768,2025,29.549
768,2026,29.807
768,2027,30.067
768,2028,30.327
768,2029,30.588
768,2030,30.853
768,2031,31.127
768,2032,31.413
768,2033,31.714
768,2034,32.032
768,2035,32.364
768,2036,32.712
768,2037,33.079
768,2038,33.474
768,2039,33.897
768,2040,34.342
768,2041,34.803
768,2042,35.282
768,2043,35.781
768,2044,36.301
768,2045,36.839
768,2046,37.392
768,2047,37.958
768,2048,38.534
768,2049,39.121
768,2050,39.719
768,2051,40.33
768,2052,40.953
768,2053,41.585
768,2054,42.225
768,2055,42.877
768,2056,43.543
768,2057,44.22
768,2058,44.907
768,2059,45.603
768,2060,46.313
768,2061,47.043
768,2062,47.794
768,2063,48.57
768,2064,49.374
768,2065,50.204
768,2066,51.063
768,2067,51.953
768,2068,52.878
768,2069,53.842
768,2070,54.842
768,2071,55.879
768,2072,56.965
768,2073,58.114
768,2074,59.327
768,2075,60.6
768,2076,61.925
768,2077,63.29
768,2078,64.687
768,2079,66.116
768,2080,67.587
768,2081,69.118
768,2082,70.725
768,2083,72.421
768,2084,74.214
768,2085,76.095
768,2086,78.054
768,2087,80.087
768,2088,82.196
768,2089,84.381
768,2090,86.651
768,2091,89.012
768,2092,91.474
768,2093,94.042
768,2094,96.718
768,2095,99.504
768,2096,102.398
768,2097,105.397
768,2098,108.499
768,2099,111.696
776,1950,15.997
776,1951,17.252
776,1952,20.368
776,1953,24.467
776,1954,29.496
776,1955,34.628
776,1956,37.884
776,1957,37.169
776,1958,32.663
776,1959,26.919
776,1960,22.156
776,1961,19.03
776,1962,17.483
776,1963,17.378
776,1964,18.52
776,1965,20.462
776,1966,22.69
776,1967,25.391
776,1968,29.292
776,1969,35.027
776,1970,44.194
776,1971,59.792
776,1972,81.617
776,1973,95.696
776,1974,89.228
776,1975,74.343
776,1976,63.531
776,1977,59.557
776,1978,63.185
776,1979,77.59
776,1980,111.666
776,1981,191.425
776,1982,401.782
776,1983,838.578
776,1984,731.029
776,1985,421.687
776,1986,292.725
776,1987,245.562
776,1988,241.253
776,1989,278.774
776,1990,365.288
776,1991,491.06
776,1992,580.164
776,1993,515.407
776,1994,371.66
776,1995,268.108
776,1996,209.374
776,1997,175.431
776,1998,154.148
776,1999,140.529
776,2000,131.022
776,2001,123.289
776,2002,117.124
776,2003,113.1
776,2004,110.982
776,2005,109.156
776,2006,107.342
776,2007,108.192
776,2008,114.273
776,2009,126.716
776,2010,147.582
776,2011,175.998
776,2012,194.425
776,2013,178.465
776,2014,142.063
776,2015,110.83
776,2016,91.154
776,2017,80.377
776,2018,76.089
776,2019,76.62
776,2020,79.585
776,2021,82.671
776,2022,84.626
776,2023,84.911
776,2024,83.325
776,2025,81.134
776,2026,79.46
776,2027,78.311
776,2028,77.375
776,2029,76.666
776,2030,76.236
776,2031,75.93
776,2032,75.908
776,2033,76.364
776,2034,77.261
776,2035,78.475
776,2036,79.989
776,2037,81.9
776,2038,84.33
776,2039,87.434
776,2040,91.062
776,2041,95.112
776,2042,99.659
776,2043,104.909
776,2044,111.086
776,2045,118.052
776,2046,125.558
776,2047,133.101
776,2048,139.625
776,2049,144.517
776,2050,148.318
776,2051,151.912
776,2052,154.777
776,2053,156.336
776,2054,156.906
776,2055,156.605
776,2056,155.945
776,2057,155.182
776,2058,154.321
776,2059,153.834
776,2060,153.592
776,2061,153.242
776,2062,153.473
776,2063,154.281
776,2064,155.791
776,2065,158.152
776,2066,160.929
776,2067,164.412
776,2068,169.359
776,2069,175.713
776,2070,183.429
776,2071,192.28
776,2072,202.301
776,2073,214.806
776,2074,229.797
776,2075,247.155
776,2076,267.832
776,2077,291.689
776,2078,318.58
776,2079,350.137
776,2080,387.003
776,2081,430.565
776,2082,483.809
776,2083,543.52
776,2084,609.357
776,2085,688.661
776,2086,782.865
776,2087,891.81
776,2088,1016.417
776,2089,1156.25
776,2090,1308.406
776,2091,1485.958
776,2092,1705.566
776,2093,2000.914
776,2094,2473.811
776,2095,3238.587
776,2096,4686.457
776,2097,8472.658
776,2098,36716.699
776,2099,-16946.009
780,1950,34.243
780,1951,30.409
780,1952,25.616
780,1953,23.303
780,1954,22.318
780,1955,22.208
780,1956,22.795
780,1957,24.043
780,1958,26.011
780,1959,28.842
780,1960,32.749
780,1961,37.985
780,1962,44.77
780,1963,53.155
780,1964,63.033
780,1965,75.989
780,1966,94.393
780,1967,110.97
780,1968,108.304
780,1969,89.562
780,1970,70.9
780,1971,58.346
780,1972,51.235
780,1973,48.128
780,1974,47.835
780,1975,49.014
780,1976,50.291
780,1977,50.66
780,1978,49.648
780,1979,47.528
780,1980,45.117
780,1981,43.309
780,1982,43.017
780,1983,44.96
780,1984,49.619
780,1985,57.199
780,1986,67.47
780,1987,79.467
780,1988,90.832
780,1989,98.866
780,1990,104.029
780,1991,109.402
780,1992,118.246
780,1993,134.404
780,1994,163.578
780,1995,216.037
780,1996,307.211
780,1997,418.129
780,1998,426.538
780,1999,322.668
780,2000,231.337
780,2001,178.967
780,2002,151.853
780,2003,140.232
780,2004,138.886
780,2005,142.613
780,2006,146.545
780,2007,148.394
780,2008,147.491
780,2009,144.015
780,2010,139.85
780,2011,137.234
780,2012,138.269
780,2013,144.82
780,2014,158.445
780,2015,179.692
780,2016,208.596
780,2017,247.24
780,2018,300.023
780,2019,373.882
780,2020,491.137
780,2021,718.185
780,2022,1293.617
780,2023,4600.821
780,2024,-3701.986
780,2025,-1402.701
780,2026,-883.581
780,2027,-659.189
780,2028,-540.391
780,2029,-468.527
780,2030,-419.707
780,2031,-383.222
780,2032,-354.665
780,2033,-331.555
780,2034,-312.03
780,2035,-295.587
780,2036,-281.45
780,2037,-268.63
780,2038,-256.523
780,2039,-244.827
780,2040,-233.919
780,2041,-223.885
780,2042,-214.098
780,2043,-204.091
780,2044,-194.025
780,2045,-184.403
780,2046,-175.615
780,2047,-167.71
780,2048,-160.659
780,2049,-154.392
780,2050,-148.719
780,2051,-143.543
780,2052,-138.791
780,2053,-134.416
780,2054,-130.434
780,2055,-126.81
780,2056,-123.551
780,2057,-120.755
780,2058,-118.458
780,2059,-116.627
780,2060,-115.152
780,2061,-113.923
780,2062,-112.963
780,2063,-112.331
780,2064,-111.987
780,2065,-111.879
780,2066,-112.004
780,2067,-112.362
780,2068,-112.995
780,2069,-113.91
780,2070,-115.052
780,2071,-116.372
780,2072,-117.813
780,2073,-119.358
780,2074,-120.995
780,2075,-122.711
780,2076,-124.501
780,2077,-126.327
780,2078,-128.08
780,2079,-129.717
780,2080,-131.312
780,2081,-132.883
780,2082,-134.29
780,2083,-135.38
780,2084,-136.169
780,2085,-136.741
780,2086,-137.226
780,2087,-137.673
780,2088,-138.108
780,2089,-138.555
780,2090,-139.002
780,2091,-139.476
780,2092,-139.964
780,2093,-140.522
780,2094,-141.168
780,2095,-141.92
780,2096,-142.856
780,2097,-144.032
780,2098,-145.526
780,2099,-147.378
784,1950,-29.464
784,1951,433.304
784,1952,18.764
784,1953,14.719
784,1954,16.58
784,1955,22.808
784,1956,34.073
784,1957,39.589
784,1958,26.602
784,1959,14.968
784,1960,9.522
784,1961,7.212
784,1962,6.446
784,1963,6.658
784,1964,7.587
784,1965,9.059
784,1966,10.387
784,1967,9.891
784,1968,7.72
784,1969,5.791
784,1970,4.755
784,1971,4.339
784,1972,4.198
784,1973,4.168
784,1974,4.231
784,1975,4.34
784,1976,4.502
784,1977,4.86
784,1978,5.566
784,1979,6.726
784,1980,8.427
784,1981,10.626
784,1982,12.792
784,1983,13.867
784,1984,13.455
784,1985,12.491
784,1986,11.786
784,1987,11.495
784,1988,11.583
784,1989,12.005
784,1990,12.484
784,1991,12.78
784,1992,13.036
784,1993,13.446
784,1994,13.95
784,1995,14.205
784,1996,13.978
784,1997,13.54
784,1998,13.131
784,1999,12.66
784,2000,12.663
784,2001,12.975
784,2002,11.615
784,2003,8.761
784,2004,6.539
784,2005,5.274
784,2006,4.725
784,2007,4.806
784,2008,5.579
784,2009,7.364
784,2010,11.057
784,2011,19.217
784,2012,40.357
784,2013,93.589
784,2014,107.817
784,2015,70.347
784,2016,53.443
784,2017,47.258
784,2018,45.575
784,2019,48.077
784,2020,52.333
784,2021,54.944
784,2022,56.162
784,2023,57.868
784,2024,60.153
784,2025,62.812
784,2026,65.486
784,2027,67.863
784,2028,69.719
784,2029,70.976
784,2030,71.891
784,2031,72.797
784,2032,73.814
784,2033,74.974
784,2034,76.33
784,2035,77.804
784,2036,79.331
784,2037,81.058
784,2038,83.178
784,2039,85.743
784,2040,88.681
784,2041,91.889
784,2042,95.379
784,2043,99.205
784,2044,103.394
784,2045,107.974
784,2046,112.99
784,2047,118.537
784,2048,124.721
784,2049,131.611
784,2050,139.263
784,2051,147.667
784,2052,156.644
784,2053,165.937
784,2054,175.423
784,2055,185.351
784,2056,196.052
784,2057,207.399
784,2058,219.058
784,2059,230.993
784,2060,243.479
784,2061,256.943
784,2062,271.647
784,2063,287.821
784,2064,305.916
784,2065,326.224
784,2066,349.354
784,2067,377.398
784,2068,413.639
784,2069,461.756
784,2070,525.457
784,2071,610.169
784,2072,728.852
784,2073,909.725
784,2074,1216.57
784,2075,1826.724
784,2076,3574.633
784,2077,94469.05
784,2078,-3723.311
784,2079,-1806.303
784,2080,-1194.71
784,2081,-905.665
784,2082,-753.732
784,2083,-675.439
784,2084,-639.437
784,2085,-625.14
784,2086,-619.745
784,2087,-620.139
784,2088,-626.434
784,2089,-637.998
784,2090,-656.527
784,2091,-684.792
784,2092,-726.266
784,2093,-785.393
784,2094,-868.005
784,2095,-982.669
784,2096,-1143.12
784,2097,-1372.231
784,2098,-1710.37
784,2099,-2233.397
788,1950,27.762
788,1951,30.43
788,1952,36.765
788,1953,43.91
788,1954,51.353
788,1955,58.066
788,1956,62.636
788,1957,63.892
788,1958,61.675
788,1959,57.027
788,1960,51.502
788,1961,46.325
788,1962,42.131
788,1963,39.057
788,1964,36.876
788,1965,35.092
788,1966,33.457
788,1967,32.224
788,1968,31.592
788,1969,31.448
788,1970,31.525
788,1971,31.571
788,1972,31.509
788,1973,31.33
788,1974,31.01
788,1975,30.731
788,1976,30.536
788,1977,30.035
788,1978,28.943
788,1979,27.483
788,1980,26.001
788,1981,24.821
788,1982,24.231
788,1983,24.381
788,1984,25.228
788,1985,26.568
788,1986,28.093
788,1987,29.47
788,1988,30.418
788,1989,30.887
788,1990,31.12
788,1991,31.499
788,1992,32.468
788,1993,34.44
788,1994,37.696
788,1995,42.154
788,1996,47.454
788,1997,53.419
788,1998,59.936
788,1999,66.6
788,2000,73.87
788,2001,82.174
788,2002,88.888
788,2003,89.933
788,2004,85.226
788,2005,78.272
788,2006,72.058
788,2007,67.477
788,2008,64.571
788,2009,63.125
788,2010,62.328
788,2011,61.573
788,2012,61.115
788,2013,61.345
788,2014,62.249
788,2015,63.652
788,2016,65.369
788,2017,67.402
788,2018,69.826
788,2019,72.655
788,2020,75.922
788,2021,79.669
788,2022,83.938
788,2023,88.773
788,2024,94.225
788,2025,100.38
788,2026,107.302
788,2027,114.912
788,2028,123.048
788,2029,131.625
788,2030,140.832
788,2031,150.883
788,2032,161.431
788,2033,171.83
