country_code,year,deaths
504,2084,498.012
504,2085,498.414
504,2086,498.784
504,2087,499.138
504,2088,499.505
504,2089,499.932
504,2090,500.46
504,2091,501.119
504,2092,501.929
504,2093,502.903
504,2094,504.049
504,2095,505.373
504,2096,506.879
504,2097,508.567
504,2098,510.436
504,2099,512.487
508,1950,217.027
508,1951,216.687
508,1952,216.064
508,1953,215.558
508,1954,215.166
508,1955,214.892
508,1956,214.741
508,1957,214.718
508,1958,214.836
508,1959,215.118
508,1960,215.585
508,1961,216.258
508,1962,217.15
508,1963,218.254
508,1964,219.54
508,1965,220.933
508,1966,222.335
508,1967,223.69
508,1968,224.983
508,1969,226.24
508,1970,227.482
508,1971,228.746
508,1972,230.152
508,1973,231.849
508,1974,233.979
508,1975,236.868
508,1976,240.875
508,1977,246.053
508,1978,252.259
508,1979,259.213
508,1980,266.346
508,1981,272.961
508,1982,278.499
508,1983,282.615
508,1984,285.225
508,1985,286.54
508,1986,287.019
508,1987,287.297
508,1988,287.856
508,1989,288.854
508,1990,290.251
508,1991,291.818
508,1992,293.207
508,1993,294.188
508,1994,294.754
508,1995,295.007
508,1996,295.139
508,1997,295.381
508,1998,295.899
508,1999,296.74
508,2000,297.891
508,2001,299.274
508,2002,300.73
508,2003,302.122
508,2004,303.388
508,2005,304.437
508,2006,305.198
508,2007,305.711
508,2008,306.06
508,2009,306.341
508,2010,306.731
508,2011,307.435
508,2012,308.592
508,2013,310.274
508,2014,312.481
508,2015,315.157
508,2016,318.182
508,2017,321.349
508,2018,324.467
508,2019,327.414
508,2020,330.084
508,2021,332.417
508,2022,334.447
508,2023,336.21
508,2024,337.716
508,2025,338.981
508,2026,340.037
508,2027,340.947
508,2028,341.777
508,2029,342.58
508,2030,343.398
508,2031,344.259
508,2032,345.17
508,2033,346.144
508,2034,347.206
508,2035,348.377
508,2036,349.667
508,2037,351.071
508,2038,352.581
508,2039,354.197
508,2040,355.884
508,2041,357.591
508,2042,359.31
508,2043,361.072
508,2044,362.935
508,2045,364.974
508,2046,367.27
508,2047,369.918
508,2048,373.015
508,2049,376.643
508,2050,380.878
508,2051,385.769
508,2052,391.294
508,2053,397.423
508,2054,404.14
508,2055,411.419
508,2056,419.223
508,2057,427.494
508,2058,436.174
508,2059,445.216
508,2060,454.587
508,2061,464.267
508,2062,474.261
508,2063,484.566
508,2064,495.167
508,2065,506.056
508,2066,517.232
508,2067,528.7
508,2068,540.462
508,2069,552.511
508,2070,564.844
508,2071,577.459
508,2072,590.352
508,2073,603.514
508,2074,616.935
508,2075,630.612
508,2076,644.546
508,2077,658.728
508,2078,673.144
508,2079,687.772
508,2080,702.593
508,2081,717.59
508,2082,732.747
508,2083,748.04
508,2084,763.444
508,2085,778.939
508,2086,794.509
508,2087,810.153
508,2088,825.864
508,2089,841.632
508,2090,857.452
508,2091,873.321
508,2092,889.241
508,2093,905.215
508,2094,921.245
508,2095,937.334
508,2096,953.48
508,2097,969.687
508,2098,985.953
508,2099,1002.279
512,1950,13.884
512,1951,13.779
512,1952,13.577
512,1953,13.388
512,1954,13.213
512,1955,13.051
512,1956,12.902
512,1957,12.767
512,1958,12.645
512,1959,12.535
512,1960,12.436
512,1961,12.347
512,1962,12.267
512,1963,12.196
512,1964,12.132
512,1965,12.079
512,1966,12.037
512,1967,12.009
512,1968,11.992
512,1969,11.985
512,1970,11.985
512,1971,11.988
512,1972,11.989
512,1973,11.986
512,1974,11.975
512,1975,11.954
512,1976,11.924
512,1977,11.886
512,1978,11.838
512,1979,11.781
512,1980,11.708
512,1981,11.616
512,1982,11.502
512,1983,11.368
512,1984,11.213
512,1985,11.042
512,1986,10.859
512,1987,10.67
512,1988,10.478
512,1989,10.287
512,1990,10.095
512,1991,9.899
512,1992,9.697
512,1993,9.487
512,1994,9.273
512,1995,9.055
512,1996,8.837
512,1997,8.622
512,1998,8.417
512,1999,8.23
512,2000,8.065
512,2001,7.924
512,2002,7.81
512,2003,7.73
512,2004,7.693
512,2005,7.716
512,2006,7.813
512,2007,7.989
512,2008,8.243
512,2009,8.57
512,2010,8.961
512,2011,9.403
512,2012,9.876
512,2013,10.36
512,2014,10.841
512,2015,11.303
512,2016,11.733
512,2017,12.135
512,2018,12.513
512,2019,12.868
512,2020,13.207
512,2021,13.539
512,2022,13.878
512,2023,14.234
512,2024,14.617
512,2025,15.032
512,2026,15.484
512,2027,15.968
512,2028,16.483
512,2029,17.028
512,2030,17.604
512,2031,18.209
512,2032,18.84
512,2033,19.496
512,2034,20.175
512,2035,20.877
512,2036,21.601
512,2037,22.347
512,2038,23.117
512,2039,23.913
512,2040,24.738
512,2041,25.593
512,2042,26.481
512,2043,27.403
512,2044,28.362
512,2045,29.358
512,2046,30.392
512,2047,31.462
512,2048,32.566
512,2049,33.704
512,2050,34.875
512,2051,36.08
512,2052,37.316
512,2053,38.584
512,2054,39.88
512,2055,41.205
512,2056,42.562
512,2057,43.949
512,2058,45.361
512,2059,46.79
512,2060,48.232
512,2061,49.683
512,2062,51.134
512,2063,52.576
512,2064,53.996
512,2065,55.386
512,2066,56.738
512,2067,58.047
512,2068,59.307
512,2069,60.507
512,2070,61.639
512,2071,62.696
512,2072,63.679
512,2073,64.582
512,2074,65.402
512,2075,66.132
512,2076,66.766
512,2077,67.305
512,2078,67.754
512,2079,68.116
512,2080,68.391
512,2081,68.579
512,2082,68.689
512,2083,68.734
512,2084,68.729
512,2085,68.691
512,2086,68.633
512,2087,68.566
512,2088,68.504
512,2089,68.46
512,2090,68.442
512,2091,68.454
512,2092,68.496
512,2093,68.569
512,2094,68.669
512,2095,68.797
512,2096,68.952
512,2097,69.134
512,2098,69.341
512,2099,69.574
516,1950,11.942
516,1951,11.885
516,1952,11.775
516,1953,11.675
516,1954,11.583
516,1955,11.5
516,1956,11.426
516,1957,11.361
516,1958,11.306
516,1959,11.26
516,1960,11.224
516,1961,11.197
516,1962,11.182
516,1963,11.176
516,1964,11.182
516,1965,11.2
516,1966,11.233
516,1967,11.281
516,1968,11.341
516,1969,11.408
516,1970,11.479
516,1971,11.547
516,1972,11.605
516,1973,11.651
516,1974,11.681
516,1975,11.689
516,1976,11.672
516,1977,11.634
516,1978,11.581
516,1979,11.521
516,1980,11.463
516,1981,11.416
516,1982,11.388
516,1983,11.39
516,1984,11.427
516,1985,11.502
516,1986,11.608
516,1987,11.743
516,1988,11.909
516,1989,12.117
516,1990,12.376
516,1991,12.698
516,1992,13.094
516,1993,13.579
516,1994,14.163
516,1995,14.905
516,1996,15.87
516,1997,17.054
516,1998,18.401
516,1999,19.824
516,2000,21.159
516,2001,22.211
516,2002,22.851
516,2003,23.014
516,2004,22.701
516,2005,21.977
516,2006,20.973
516,2007,19.88
516,2008,18.869
516,2009,18.033
516,2010,17.438
516,2011,17.104
516,2012,16.967
516,2013,16.971
516,2014,17.095
516,2015,17.315
516,2016,17.602
516,2017,17.926
516,2018,18.261
516,2019,18.588
516,2020,18.892
516,2021,19.174
516,2022,19.447
516,2023,19.721
516,2024,19.998
516,2025,20.28
516,2026,20.568
516,2027,20.865
516,2028,21.171
516,2029,21.487
516,2030,21.813
516,2031,22.148
516,2032,22.492
516,2033,22.844
516,2034,23.201
516,2035,23.565
516,2036,23.934
516,2037,24.31
516,2038,24.692
516,2039,25.079
516,2040,25.472
516,2041,25.87
516,2042,26.274
516,2043,26.682
516,2044,27.097
516,2045,27.516
516,2046,27.942
516,2047,28.373
516,2048,28.811
516,2049,29.257
516,2050,29.71
516,2051,30.172
516,2052,30.644
516,2053,31.125
516,2054,31.617
516,2055,32.121
516,2056,32.638
516,2057,33.169
516,2058,33.713
516,2059,34.271
516,2060,34.846
516,2061,35.438
516,2062,36.046
516,2063,36.671
516,2064,37.313
516,2065,37.971
516,2066,38.648
516,2067,39.341
516,2068,40.047
516,2069,40.765
516,2070,41.49
516,2071,42.218
516,2072,42.948
516,2073,43.675
516,2074,44.395
516,2075,45.105
516,2076,45.805
516,2077,46.494
516,2078,47.173
516,2079,47.84
516,2080,48.495
516,2081,49.136
516,2082,49.765
516,2083,50.383
516,2084,50.992
516,2085,51.593
516,2086,52.189
516,2087,52.781
516,2088,53.371
516,2089,53.963
516,2090,54.557
516,2091,55.154
516,2092,55.756
516,2093,56.362
516,2094,56.973
516,2095,57.588
516,2096,58.209
516,2097,58.834
516,2098,59.463
516,2099,60.098
524,1950,243.864
524,1951,247.027
524,1952,253.034
524,1953,258.401
524,1954,263.129
524,1955,267.215
524,1956,270.658
524,1957,273.464
524,1958,275.64
524,1959,277.194
524,1960,278.146
524,1961,278.531
524,1962,278.41
524,1963,277.876
524,1964,277.047
524,1965,276.054
524,1966,275.014
524,1967,274.01
524,1968,273.118
524,1969,272.41
524,1970,271.954
524,1971,271.785
524,1972,271.838
524,1973,272.03
524,1974,272.292
524,1975,272.544
524,1976,272.697
524,1977,272.671
524,1978,272.388
524,1979,271.787
524,1980,270.83
524,1981,269.512
524,1982,267.871
524,1983,265.939
524,1984,263.718
524,1985,261.188
524,1986,258.327
524,1987,255.142
524,1988,251.657
524,1989,247.913
524,1990,243.954
524,1991,239.823
524,1992,235.575
524,1993,231.269
524,1994,226.96
524,1995,222.672
524,1996,218.399
524,1997,214.141
524,1998,209.929
524,1999,205.824
524,2000,201.907
524,2001,198.255
524,2002,194.921
524,2003,191.945
524,2004,189.353
524,2005,187.144
524,2006,185.289
524,2007,183.73
524,2008,182.423
524,2009,181.355
524,2010,180.541
524,2011,180.012
524,2012,179.787
524,2013,179.865
524,2014,180.22
524,2015,180.808
524,2016,181.58
524,2017,182.484
524,2018,183.476
524,2019,184.529
524,2020,185.632
524,2021,186.795
524,2022,188.049
524,2023,189.414
524,2024,190.891
524,2025,192.475
524,2026,194.16
524,2027,195.933
524,2028,197.788
524,2029,199.723
524,2030,201.741
524,2031,203.852
524,2032,206.063
524,2033,208.373
524,2034,210.777
524,2035,213.254
524,2036,215.776
524,2037,218.33
524,2038,220.919
524,2039,223.559
524,2040,226.282
524,2041,229.127
524,2042,232.135
524,2043,235.336
524,2044,238.748
524,2045,242.373
524,2046,246.202
524,2047,250.206
524,2048,254.363
524,2049,258.668
524,2050,263.12
524,2051,267.726
524,2052,272.492
524,2053,277.42
524,2054,282.504
524,2055,287.738
524,2056,293.115
524,2057,298.623
524,2058,304.251
524,2059,309.985
524,2060,315.814
524,2061,321.731
524,2062,327.733
524,2063,333.817
524,2064,339.979
524,2065,346.227
524,2066,352.581
524,2067,359.042
524,2068,365.598
524,2069,372.223
524,2070,378.902
524,2071,385.625
524,2072,392.351
524,2073,399.026
524,2074,405.583
524,2075,411.951
524,2076,418.061
524,2077,423.878
524,2078,429.375
524,2079,434.532
524,2080,439.376
524,2081,443.968
524,2082,448.356
524,2083,452.549
524,2084,456.509
524,2085,460.161
524,2086,463.414
524,2087,466.178
524,2088,468.382
524,2089,469.992
524,2090,471.007
524,2091,471.456
524,2092,471.38
524,2093,470.82
524,2094,469.817
524,2095,468.393
524,2096,466.559
524,2097,464.325
524,2098,461.693
524,2099,458.664
528,1950,75.931
528,1951,76.423
528,1952,77.437
528,1953,78.513
528,1954,79.649
528,1955,80.847
528,1956,82.111
528,1957,83.444
528,1958,84.852
528,1959,86.348
528,1960,87.944
528,1961,89.648
528,1962,91.465
528,1963,93.382
528,1964,95.374
528,1965,97.416
528,1966,99.483
528,1967,101.533
528,1968,103.515
528,1969,105.381
528,1970,107.06
528,1971,108.488
528,1972,109.654
528,1973,110.574
528,1974,111.275
528,1975,111.805
528,1976,112.227
528,1977,112.626
528,1978,113.082
528,1979,113.651
528,1980,114.383
528,1981,115.306
528,1982,116.398
528,1983,117.63
528,1984,118.986
528,1985,120.448
528,1986,121.989
528,1987,123.571
528,1988,125.157
528,1989,126.715
528,1990,128.225
528,1991,129.68
528,1992,131.081
528,1993,132.422
528,1994,133.686
528,1995,134.862
528,1996,135.949
528,1997,136.938
528,1998,137.811
528,1999,138.545
528,2000,139.07
528,2001,139.306
528,2002,139.241
528,2003,138.908
528,2004,138.374
528,2005,137.747
528,2006,137.156
528,2007,136.73
528,2008,136.577
528,2009,136.764
528,2010,137.337
528,2011,138.298
528,2012,139.567
528,2013,141.062
528,2014,142.737
528,2015,144.535
528,2016,146.403
528,2017,148.307
528,2018,150.222
528,2019,152.126
528,2020,154.015
528,2021,155.899
528,2022,157.818
528,2023,159.803
528,2024,161.871
528,2025,164.041
528,2026,166.33
528,2027,168.737
528,2028,171.25
528,2029,173.857
528,2030,176.545
528,2031,179.3
528,2032,182.094
528,2033,184.896
528,2034,187.674
528,2035,190.405
528,2036,193.078
528,2037,195.681
528,2038,198.197
528,2039,200.599
528,2040,202.859
528,2041,204.959
528,2042,206.889
528,2043,208.64
528,2044,210.199
528,2045,211.557
528,2046,212.711
528,2047,213.67
528,2048,214.446
528,2049,215.046
528,2050,215.487
528,2051,215.787
528,2052,215.955
528,2053,215.988
528,2054,215.878
528,2055,215.595
528,2056,215.102
528,2057,214.374
528,2058,213.4
528,2059,212.189
528,2060,210.742
528,2061,209.067
528,2062,207.209
528,2063,205.228
528,2064,203.182
528,2065,201.124
528,2066,199.096
528,2067,197.134
528,2068,195.284
528,2069,193.597
528,2070,192.13
528,2071,190.924
528,2072,189.977
528,2073,189.276
528,2074,188.81
528,2075,188.559
528,2076,188.494
528,2077,188.564
528,2078,188.722
528,2079,188.932
528,2080,189.17
528,2081,189.432
528,2082,189.72
528,2083,190.026
528,2084,190.329
528,2085,190.607
528,2086,190.841
528,2087,191.019
528,2088,191.129
528,2089,191.157
528,2090,191.095
528,2091,190.941
528,2092,190.697
528,2093,190.364
528,2094,189.949
528,2095,189.451
528,2096,188.872
528,2097,188.214
528,2098,187.476
528,2099,186.658
531,1950,1.234
531,1951,1.228
531,1952,1.214
531,1953,1.201
531,1954,1.187
531,1955,1.172
531,1956,1.157
531,1957,1.141
531,1958,1.124
531,1959,1.107
531,1960,1.089
531,1961,1.07
531,1962,1.05
531,1963,1.03
531,1964,1.01
531,1965,0.991
531,1966,0.974
531,1967,0.961
531,1968,0.951
531,1969,0.945
531,1970,0.941
531,1971,0.938
531,1972,0.935
531,1973,0.93
531,1974,0.924
531,1975,0.916
531,1976,0.906
531,1977,0.896
531,1978,0.886
531,1979,0.877
531,1980,0.87
531,1981,0.865
531,1982,0.863
531,1983,0.863
531,1984,0.865
531,1985,0.87
531,1986,0.877
531,1987,0.887
531,1988,0.897
531,1989,0.909
531,1990,0.922
531,1991,0.936
531,1992,0.951
531,1993,0.967
531,1994,0.982
531,1995,0.998
531,1996,1.012
531,1997,1.024
531,1998,1.035
531,1999,1.045
531,2000,1.054
531,2001,1.061
531,2002,1.069
531,2003,1.077
531,2004,1.087
531,2005,1.098
531,2006,1.112
531,2007,1.128
531,2008,1.145
531,2009,1.165
531,2010,1.187
531,2011,1.211
531,2012,1.236
531,2013,1.262
531,2014,1.288
531,2015,1.315
531,2016,1.342
531,2017,1.369
531,2018,1.396
531,2019,1.423
531,2020,1.449
531,2021,1.476
531,2022,1.502
531,2023,1.529
531,2024,1.556
531,2025,1.583
531,2026,1.61
531,2027,1.637
531,2028,1.665
531,2029,1.692
531,2030,1.72
531,2031,1.747
531,2032,1.774
531,2033,1.801
531,2034,1.828
531,2035,1.854
531,2036,1.88
531,2037,1.905
531,2038,1.93
531,2039,1.954
531,2040,1.977
531,2041,1.999
531,2042,2.02
531,2043,2.039
531,2044,2.057
531,2045,2.073
531,2046,2.087
531,2047,2.1
531,2048,2.111
531,2049,2.12
531,2050,2.127
531,2051,2.132
531,2052,2.136
531,2053,2.138
531,2054,2.138
531,2055,2.136
531,2056,2.132
531,2057,2.127
531,2058,2.12
531,2059,2.112
531,2060,2.103
531,2061,2.094
531,2062,2.084
531,2063,2.075
531,2064,2.066
531,2065,2.058
531,2066,2.052
531,2067,2.047
531,2068,2.044
531,2069,2.043
531,2070,2.044
531,2071,2.048
531,2072,2.053
531,2073,2.061
531,2074,2.07
531,2075,2.081
531,2076,2.094
531,2077,2.108
531,2078,2.122
531,2079,2.137
531,2080,2.151
531,2081,2.166
531,2082,2.18
531,2083,2.193
531,2084,2.206
531,2085,2.217
531,2086,2.226
531,2087,2.233
531,2088,2.239
531,2089,2.243
531,2090,2.245
531,2091,2.246
531,2092,2.247
531,2093,2.246
531,2094,2.246
531,2095,2.244
531,2096,2.243
531,2097,2.242
531,2098,2.24
531,2099,2.238
533,1950,0.38
533,1951,0.375
533,1952,0.366
533,1953,0.358
533,1954,0.351
533,1955,0.346
533,1956,0.342
533,1957,0.34
533,1958,0.339
533,1959,0.338
533,1960,0.338
533,1961,0.339
533,1962,0.339
533,1963,0.338
533,1964,0.337
533,1965,0.336
533,1966,0.334
533,1967,0.333
533,1968,0.333
533,1969,0.334
533,1970,0.336
533,1971,0.339
533,1972,0.343
533,1973,0.348
533,1974,0.354
533,1975,0.36
533,1976,0.366
533,1977,0.372
533,1978,0.378
533,1979,0.383
533,1980,0.388
533,1981,0.393
533,1982,0.399
533,1983,0.404
533,1984,0.41
533,1985,0.417
533,1986,0.425
533,1987,0.433
533,1988,0.443
533,1989,0.454
533,1990,0.465
533,1991,0.479
533,1992,0.493
533,1993,0.509
533,1994,0.526
533,1995,0.543
533,1996,0.561
533,1997,0.58
533,1998,0.599
533,1999,0.617
533,2000,0.636
533,2001,0.654
533,2002,0.671
533,2003,0.688
533,2004,0.705
533,2005,0.721
533,2006,0.738
533,2007,0.754
533,2008,0.771
533,2009,0.789
533,2010,0.807
533,2011,0.825
533,2012,0.843
533,2013,0.862
533,2014,0.88
533,2015,0.899
533,2016,0.918
533,2017,0.938
533,2018,0.958
533,2019,0.979
533,2020,1.0
533,2021,1.022
533,2022,1.045
533,2023,1.068
533,2024,1.091
533,2025,1.114
533,2026,1.138
533,2027,1.161
533,2028,1.184
533,2029,1.207
533,2030,1.23
533,2031,1.252
533,2032,1.274
533,2033,1.295
533,2034,1.316
533,2035,1.336
533,2036,1.355
533,2037,1.373
533,2038,1.391
533,2039,1.407
533,2040,1.422
533,2041,1.435
533,2042,1.446
533,2043,1.455
533,2044,1.462
533,2045,1.467
533,2046,1.47
533,2047,1.47
533,2048,1.468
533,2049,1.464
533,2050,1.458
533,2051,1.45
533,2052,1.44
533,2053,1.428
533,2054,1.415
533,2055,1.4
533,2056,1.385
533,2057,1.369
533,2058,1.353
533,2059,1.338
533,2060,1.322
533,2061,1.308
533,2062,1.293
533,2063,1.28
533,2064,1.267
533,2065,1.255
533,2066,1.244
533,2067,1.234
533,2068,1.226
533,2069,1.219
533,2070,1.214
533,2071,1.21
533,2072,1.208
533,2073,1.207
533,2074,1.207
533,2075,1.208
533,2076,1.211
533,2077,1.215
533,2078,1.219
533,2079,1.225
533,2080,1.231
533,2081,1.236
533,2082,1.242
533,2083,1.247
533,2084,1.251
533,2085,1.254
533,2086,1.255
533,2087,1.255
533,2088,1.254
533,2089,1.251
533,2090,1.246
533,2091,1.24
533,2092,1.232
533,2093,1.224
533,2094,1.213
533,2095,1.202
533,2096,1.19
533,2097,1.176
533,2098,1.161
533,2099,1.145
540,1950,1.095
540,1951,1.078
540,1952,1.045
540,1953,1.017
540,1954,0.993
540,1955,0.972
540,1956,0.955
540,1957,0.942
540,1958,0.933
540,1959,0.927
540,1960,0.923
540,1961,0.922
540,1962,0.923
540,1963,0.925
540,1964,0.927
540,1965,0.931
540,1966,0.934
540,1967,0.938
540,1968,0.942
540,1969,0.947
540,1970,0.952
540,1971,0.956
540,1972,0.961
540,1973,0.965
540,1974,0.969
540,1975,0.973
540,1976,0.975
540,1977,0.976
540,1978,0.976
540,1979,0.975
540,1980,0.974
540,1981,0.972
540,1982,0.971
540,1983,0.97
540,1984,0.97
540,1985,0.972
540,1986,0.976
540,1987,0.982
540,1988,0.989
540,1989,0.999
540,1990,1.009
540,1991,1.02
540,1992,1.032
540,1993,1.043
540,1994,1.054
540,1995,1.066
540,1996,1.08
540,1997,1.095
540,1998,1.113
540,1999,1.133
540,2000,1.156
540,2001,1.18
540,2002,1.206
540,2003,1.232
540,2004,1.26
540,2005,1.293
540,2006,1.334
540,2007,1.385
540,2008,1.445
540,2009,1.513
540,2010,1.585
540,2011,1.655
540,2012,1.718
540,2013,1.772
540,2014,1.814
540,2015,1.845
540,2016,1.867
540,2017,1.885
540,2018,1.902
540,2019,1.92
540,2020,1.94
540,2021,1.962
540,2022,1.986
540,2023,2.011
540,2024,2.037
540,2025,2.064
540,2026,2.093
540,2027,2.122
540,2028,2.153
540,2029,2.184
540,2030,2.217
540,2031,2.25
540,2032,2.285
540,2033,2.321
540,2034,2.358
540,2035,2.396
540,2036,2.436
540,2037,2.476
540,2038,2.517
540,2039,2.559
540,2040,2.602
540,2041,2.646
540,2042,2.69
540,2043,2.735
540,2044,2.781
540,2045,2.827
540,2046,2.873
540,2047,2.919
540,2048,2.964
540,2049,3.007
540,2050,3.05
540,2051,3.092
540,2052,3.133
540,2053,3.173
540,2054,3.213
540,2055,3.252
540,2056,3.29
540,2057,3.326
540,2058,3.362
540,2059,3.397
540,2060,3.43
540,2061,3.463
540,2062,3.494
540,2063,3.525
540,2064,3.555
540,2065,3.585
540,2066,3.616
540,2067,3.647
540,2068,3.679
540,2069,3.712
540,2070,3.745
540,2071,3.779
540,2072,3.813
540,2073,3.847
540,2074,3.881
540,2075,3.915
540,2076,3.948
540,2077,3.982
540,2078,4.017
540,2079,4.051
540,2080,4.086
540,2081,4.121
540,2082,4.155
540,2083,4.188
540,2084,4.219
540,2085,4.248
540,2086,4.275
540,2087,4.299
540,2088,4.32
540,2089,4.338
540,2090,4.353
540,2091,4.366
540,2092,4.376
540,2093,4.385
540,2094,4.392
540,2095,4.398
540,2096,4.403
540,2097,4.406
540,2098,4.408
540,2099,4.409
548,1950,1.146
548,1951,1.147
548,1952,1.15
548,1953,1.152
548,1954,1.155
548,1955,1.159
548,1956,1.162
548,1957,1.165
548,1958,1.168
548,1959,1.17
548,1960,1.172
548,1961,1.173
548,1962,1.172
548,1963,1.17
548,1964,1.167
548,1965,1.164
548,1966,1.161
548,1967,1.16
548,1968,1.161
548,1969,1.163
548,1970,1.167
548,1971,1.172
548,1972,1.177
548,1973,1.181
548,1974,1.185
548,1975,1.187
548,1976,1.187
548,1977,1.185
548,1978,1.183
548,1979,1.18
548,1980,1.177
548,1981,1.174
548,1982,1.173
548,1983,1.173
548,1984,1.175
548,1985,1.178
548,1986,1.183
548,1987,1.188
548,1988,1.193
548,1989,1.197
548,1990,1.201
548,1991,1.204
548,1992,1.206
548,1993,1.207
548,1994,1.207
548,1995,1.205
548,1996,1.201
548,1997,1.194
548,1998,1.185
548,1999,1.174
548,2000,1.162
548,2001,1.149
548,2002,1.138
548,2003,1.128
548,2004,1.121
548,2005,1.118
548,2006,1.118
548,2007,1.122
548,2008,1.129
548,2009,1.14
548,2010,1.153
548,2011,1.169
548,2012,1.187
548,2013,1.207
548,2014,1.228
548,2015,1.25
548,2016,1.273
548,2017,1.297
548,2018,1.322
548,2019,1.348
548,2020,1.375
548,2021,1.404
548,2022,1.434
548,2023,1.465
548,2024,1.498
548,2025,1.531
548,2026,1.565
548,2027,1.6
548,2028,1.635
548,2029,1.671
548,2030,1.707
548,2031,1.743
548,2032,1.78
548,2033,1.818
548,2034,1.857
548,2035,1.897
548,2036,1.939
548,2037,1.983
548,2038,2.028
548,2039,2.075
548,2040,2.124
548,2041,2.174
548,2042,2.224
548,2043,2.276
548,2044,2.327
548,2045,2.379
548,2046,2.431
548,2047,2.483
548,2048,2.535
548,2049,2.588
548,2050,2.641
548,2051,2.695
548,2052,2.751
548,2053,2.809
548,2054,2.868
548,2055,2.928
548,2056,2.989
548,2057,3.051
548,2058,3.112
548,2059,3.174
548,2060,3.236
548,2061,3.298
548,2062,3.361
548,2063,3.424
548,2064,3.488
548,2065,3.552
548,2066,3.617
548,2067,3.683
548,2068,3.749
548,2069,3.815
548,2070,3.881
548,2071,3.947
548,2072,4.012
548,2073,4.076
548,2074,4.14
548,2075,4.203
548,2076,4.266
548,2077,4.329
548,2078,4.392
548,2079,4.456
548,2080,4.521
548,2081,4.586
548,2082,4.652
548,2083,4.718
548,2084,4.786
548,2085,4.853
548,2086,4.922
548,2087,4.99
548,2088,5.06
548,2089,5.129
548,2090,5.199
548,2091,5.268
548,2092,5.338
548,2093,5.409
548,2094,5.479
548,2095,5.549
548,2096,5.619
548,2097,5.69
548,2098,5.761
548,2099,5.831
554,1950,18.036
554,1951,18.16
554,1952,18.415
554,1953,18.686
554,1954,18.971
554,1955,19.271
554,1956,19.585
554,1957,19.911
554,1958,20.246
554,1959,20.583
554,1960,20.918
554,1961,21.243
554,1962,21.553
554,1963,21.844
554,1964,22.118
554,1965,22.383
554,1966,22.654
554,1967,22.938
554,1968,23.24
554,1969,23.556
554,1970,23.872
554,1971,24.17
554,1972,24.435
554,1973,24.657
554,1974,24.834
554,1975,24.972
554,1976,25.078
554,1977,25.17
554,1978,25.267
554,1979,25.379
554,1980,25.528
554,1981,25.73
554,1982,25.987
554,1983,26.285
554,1984,26.608
554,1985,26.918
554,1986,27.166
554,1987,27.322
554,1988,27.375
554,1989,27.333
554,1990,27.232
554,1991,27.125
554,1992,27.065
554,1993,27.089
554,1994,27.205
554,1995,27.397
554,1996,27.63
554,1997,27.857
554,1998,28.043
554,1999,28.178
554,2000,28.265
554,2001,28.32
554,2002,28.371
554,2003,28.441
554,2004,28.541
554,2005,28.673
554,2006,28.837
554,2007,29.023
554,2008,29.223
554,2009,29.437
554,2010,29.662
554,2011,29.895
554,2012,30.138
554,2013,30.393
554,2014,30.663
554,2015,30.952
554,2016,31.263
554,2017,31.601
554,2018,31.969
554,2019,32.371
554,2020,32.807
554,2021,33.276
554,2022,33.777
554,2023,34.309
554,2024,34.876
554,2025,35.483
554,2026,36.14
554,2027,36.848
554,2028,37.608
554,2029,38.416
554,2030,39.27
554,2031,40.164
554,2032,41.089
554,2033,42.031
554,2034,42.981
554,2035,43.928
554,2036,44.865
554,2037,45.789
554,2038,46.694
554,2039,47.573
554,2040,48.418
554,2041,49.227
554,2042,50.001
554,2043,50.738
554,2044,51.438
554,2045,52.101
554,2046,52.73
554,2047,53.328
554,2048,53.893
554,2049,54.423
554,2050,54.912
554,2051,55.355
554,2052,55.747
554,2053,56.083
554,2054,56.363
554,2055,56.584
554,2056,56.745
554,2057,56.853
554,2058,56.913
554,2059,56.931
554,2060,56.91
554,2061,56.851
554,2062,56.759
554,2063,56.642
554,2064,56.512
554,2065,56.38
554,2066,56.255
554,2067,56.145
554,2068,56.057
554,2069,55.999
554,2070,55.974
554,2071,55.982
554,2072,56.018
554,2073,56.083
554,2074,56.18
554,2075,56.321
554,2076,56.517
554,2077,56.771
554,2078,57.083
554,2079,57.447
554,2080,57.853
554,2081,58.29
554,2082,58.74
554,2083,59.189
554,2084,59.623
554,2085,60.035
554,2086,60.42
554,2087,60.781
554,2088,61.119
554,2089,61.43
554,2090,61.711
554,2091,61.959
554,2092,62.174
554,2093,62.354
554,2094,62.5
554,2095,62.612
554,2096,62.688
554,2097,62.73
554,2098,62.737
554,2099,62.71
558,1950,31.151
558,1951,31.462
558,1952,32.034
558,1953,32.504
558,1954,32.873
558,1955,33.141
558,1956,33.31
558,1957,33.385
558,1958,33.374
558,1959,33.289
558,1960,33.147
558,1961,32.969
558,1962,32.775
558,1963,32.589
558,1964,32.429
558,1965,32.305
558,1966,32.221
558,1967,32.171
558,1968,32.153
558,1969,32.17
558,1970,32.236
558,1971,32.36
558,1972,32.544
558,1973,32.785
558,1974,33.072
558,1975,33.401
558,1976,33.767
558,1977,34.151
558,1978,34.528
558,1979,34.868
558,1980,35.142
558,1981,35.324
558,1982,35.396
558,1983,35.344
558,1984,35.155
558,1985,34.799
558,1986,34.253
558,1987,33.532
