country_code,year,rate_of_natural_increase,variant
156,2032,-0.725,Medium variant
156,2033,-0.916,Medium variant
156,2034,-1.101,Medium variant
156,2035,-1.283,Medium variant
156,2036,-1.464,Medium variant
156,2037,-1.645,Medium variant
156,2038,-1.826,Medium variant
156,2039,-2.01,Medium variant
156,2040,-2.196,Medium variant
156,2041,-2.388,Medium variant
156,2042,-2.582,Medium variant
156,2043,-2.778,Medium variant
156,2044,-2.977,Medium variant
156,2045,-3.177,Medium variant
156,2046,-3.381,Medium variant
156,2047,-3.586,Medium variant
156,2048,-3.793,Medium variant
156,2049,-4.001,Medium variant
156,2050,-4.211,Medium variant
156,2051,-4.423,Medium variant
156,2052,-4.639,Medium variant
156,2053,-4.854,Medium variant
156,2054,-5.065,Medium variant
156,2055,-5.268,Medium variant
156,2056,-5.457,Medium variant
156,2057,-5.63,Medium variant
156,2058,-5.783,Medium variant
156,2059,-5.913,Medium variant
156,2060,-6.019,Medium variant
156,2061,-6.1,Medium variant
156,2062,-6.159,Medium variant
156,2063,-6.201,Medium variant
156,2064,-6.228,Medium variant
156,2065,-6.242,Medium variant
156,2066,-6.247,Medium variant
156,2067,-6.247,Medium variant
156,2068,-6.242,Medium variant
156,2069,-6.238,Medium variant
156,2070,-6.236,Medium variant
156,2071,-6.238,Medium variant
156,2072,-6.245,Medium variant
156,2073,-6.255,Medium variant
156,2074,-6.268,Medium variant
156,2075,-6.283,Medium variant
156,2076,-6.299,Medium variant
156,2077,-6.314,Medium variant
156,2078,-6.324,Medium variant
156,2079,-6.328,Medium variant
156,2080,-6.322,Medium variant
156,2081,-6.304,Medium variant
156,2082,-6.272,Medium variant
156,2083,-6.226,Medium variant
156,2084,-6.163,Medium variant
156,2085,-6.083,Medium variant
156,2086,-5.982,Medium variant
156,2087,-5.861,Medium variant
156,2088,-5.725,Medium variant
156,2089,-5.576,Medium variant
156,2090,-5.422,Medium variant
156,2091,-5.267,Medium variant
156,2092,-5.115,Medium variant
156,2093,-4.972,Medium variant
156,2094,-4.842,Medium variant
156,2095,-4.725,Medium variant
156,2096,-4.623,Medium variant
156,2097,-4.538,Medium variant
156,2098,-4.468,Medium variant
156,2099,-4.415,Medium variant
344,2015,3.798,Medium variant
344,2016,3.618,Medium variant
344,2017,3.393,Medium variant
344,2018,3.146,Medium variant
344,2019,2.886,Medium variant
344,2020,2.621,Medium variant
344,2021,2.355,Medium variant
344,2022,2.084,Medium variant
344,2023,1.807,Medium variant
344,2024,1.526,Medium variant
344,2025,1.239,Medium variant
344,2026,0.947,Medium variant
344,2027,0.647,Medium variant
344,2028,0.34,Medium variant
344,2029,0.029,Medium variant
344,2030,-0.288,Medium variant
344,2031,-0.61,Medium variant
344,2032,-0.933,Medium variant
344,2033,-1.253,Medium variant
344,2034,-1.564,Medium variant
344,2035,-1.858,Medium variant
344,2036,-2.128,Medium variant
344,2037,-2.37,Medium variant
344,2038,-2.58,Medium variant
344,2039,-2.757,Medium variant
344,2040,-2.899,Medium variant
344,2041,-3.006,Medium variant
344,2042,-3.084,Medium variant
344,2043,-3.141,Medium variant
344,2044,-3.182,Medium variant
344,2045,-3.215,Medium variant
344,2046,-3.244,Medium variant
344,2047,-3.276,Medium variant
344,2048,-3.315,Medium variant
344,2049,-3.363,Medium variant
344,2050,-3.424,Medium variant
344,2051,-3.5,Medium variant
344,2052,-3.587,Medium variant
344,2053,-3.682,Medium variant
344,2054,-3.782,Medium variant
344,2055,-3.884,Medium variant
344,2056,-3.988,Medium variant
344,2057,-4.089,Medium variant
344,2058,-4.186,Medium variant
344,2059,-4.275,Medium variant
344,2060,-4.354,Medium variant
344,2061,-4.423,Medium variant
344,2062,-4.481,Medium variant
344,2063,-4.53,Medium variant
344,2064,-4.566,Medium variant
344,2065,-4.59,Medium variant
344,2066,-4.603,Medium variant
344,2067,-4.603,Medium variant
344,2068,-4.592,Medium variant
344,2069,-4.567,Medium variant
344,2070,-4.529,Medium variant
344,2071,-4.475,Medium variant
344,2072,-4.405,Medium variant
344,2073,-4.318,Medium variant
344,2074,-4.216,Medium variant
344,2075,-4.097,Medium variant
344,2076,-3.961,Medium variant
344,2077,-3.811,Medium variant
344,2078,-3.649,Medium variant
344,2079,-3.478,Medium variant
344,2080,-3.3,Medium variant
344,2081,-3.115,Medium variant
344,2082,-2.929,Medium variant
344,2083,-2.742,Medium variant
344,2084,-2.562,Medium variant
344,2085,-2.391,Medium variant
344,2086,-2.236,Medium variant
344,2087,-2.099,Medium variant
344,2088,-1.978,Medium variant
344,2089,-1.876,Medium variant
344,2090,-1.789,Medium variant
344,2091,-1.716,Medium variant
344,2092,-1.65,Medium variant
344,2093,-1.591,Medium variant
344,2094,-1.532,Medium variant
344,2095,-1.475,Medium variant
344,2096,-1.418,Medium variant
344,2097,-1.36,Medium variant
344,2098,-1.3,Medium variant
344,2099,-1.239,Medium variant
446,2015,6.865,Medium variant
446,2016,6.931,Medium variant
446,2017,6.93,Medium variant
446,2018,6.878,Medium variant
446,2019,6.784,Medium variant
446,2020,6.649,Medium variant
446,2021,6.477,Medium variant
446,2022,6.266,Medium variant
446,2023,6.018,Medium variant
446,2024,5.739,Medium variant
446,2025,5.431,Medium variant
446,2026,5.096,Medium variant
446,2027,4.735,Medium variant
446,2028,4.356,Medium variant
446,2029,3.969,Medium variant
446,2030,3.58,Medium variant
446,2031,3.197,Medium variant
446,2032,2.828,Medium variant
446,2033,2.477,Medium variant
446,2034,2.152,Medium variant
446,2035,1.857,Medium variant
446,2036,1.593,Medium variant
446,2037,1.361,Medium variant
446,2038,1.157,Medium variant
446,2039,0.979,Medium variant
446,2040,0.829,Medium variant
446,2041,0.706,Medium variant
446,2042,0.607,Medium variant
446,2043,0.529,Medium variant
446,2044,0.468,Medium variant
446,2045,0.424,Medium variant
446,2046,0.392,Medium variant
446,2047,0.372,Medium variant
446,2048,0.36,Medium variant
446,2049,0.352,Medium variant
446,2050,0.344,Medium variant
446,2051,0.333,Medium variant
446,2052,0.318,Medium variant
446,2053,0.296,Medium variant
446,2054,0.267,Medium variant
446,2055,0.229,Medium variant
446,2056,0.181,Medium variant
446,2057,0.126,Medium variant
446,2058,0.065,Medium variant
446,2059,-0.001,Medium variant
446,2060,-0.07,Medium variant
446,2061,-0.144,Medium variant
446,2062,-0.219,Medium variant
446,2063,-0.295,Medium variant
446,2064,-0.37,Medium variant
446,2065,-0.442,Medium variant
446,2066,-0.511,Medium variant
446,2067,-0.578,Medium variant
446,2068,-0.639,Medium variant
446,2069,-0.694,Medium variant
446,2070,-0.741,Medium variant
446,2071,-0.781,Medium variant
446,2072,-0.813,Medium variant
446,2073,-0.836,Medium variant
446,2074,-0.846,Medium variant
446,2075,-0.846,Medium variant
446,2076,-0.831,Medium variant
446,2077,-0.802,Medium variant
446,2078,-0.758,Medium variant
446,2079,-0.699,Medium variant
446,2080,-0.622,Medium variant
446,2081,-0.527,Medium variant
446,2082,-0.415,Medium variant
446,2083,-0.288,Medium variant
446,2084,-0.149,Medium variant
446,2085,0.001,Medium variant
446,2086,0.16,Medium variant
446,2087,0.324,Medium variant
446,2088,0.489,Medium variant
446,2089,0.651,Medium variant
446,2090,0.805,Medium variant
446,2091,0.948,Medium variant
446,2092,1.077,Medium variant
446,2093,1.191,Medium variant
446,2094,1.289,Medium variant
446,2095,1.371,Medium variant
446,2096,1.434,Medium variant
446,2097,1.48,Medium variant
446,2098,1.508,Medium variant
446,2099,1.519,Medium variant
408,2015,5.037,Medium variant
408,2016,4.942,Medium variant
408,2017,4.834,Medium variant
408,2018,4.717,Medium variant
408,2019,4.593,Medium variant
408,2020,4.459,Medium variant
408,2021,4.314,Medium variant
408,2022,4.158,Medium variant
408,2023,3.992,Medium variant
408,2024,3.814,Medium variant
408,2025,3.622,Medium variant
408,2026,3.415,Medium variant
408,2027,3.193,Medium variant
408,2028,2.958,Medium variant
408,2029,2.712,Medium variant
408,2030,2.458,Medium variant
408,2031,2.199,Medium variant
408,2032,1.939,Medium variant
408,2033,1.68,Medium variant
408,2034,1.43,Medium variant
408,2035,1.19,Medium variant
408,2036,0.962,Medium variant
408,2037,0.748,Medium variant
408,2038,0.548,Medium variant
408,2039,0.361,Medium variant
408,2040,0.189,Medium variant
408,2041,0.032,Medium variant
408,2042,-0.114,Medium variant
408,2043,-0.249,Medium variant
408,2044,-0.375,Medium variant
408,2045,-0.491,Medium variant
408,2046,-0.601,Medium variant
408,2047,-0.702,Medium variant
408,2048,-0.797,Medium variant
408,2049,-0.885,Medium variant
408,2050,-0.965,Medium variant
408,2051,-1.037,Medium variant
408,2052,-1.1,Medium variant
408,2053,-1.155,Medium variant
408,2054,-1.2,Medium variant
408,2055,-1.239,Medium variant
408,2056,-1.272,Medium variant
408,2057,-1.301,Medium variant
408,2058,-1.326,Medium variant
408,2059,-1.349,Medium variant
408,2060,-1.369,Medium variant
408,2061,-1.388,Medium variant
408,2062,-1.403,Medium variant
408,2063,-1.413,Medium variant
408,2064,-1.422,Medium variant
408,2065,-1.428,Medium variant
408,2066,-1.437,Medium variant
408,2067,-1.447,Medium variant
408,2068,-1.459,Medium variant
408,2069,-1.475,Medium variant
408,2070,-1.495,Medium variant
408,2071,-1.519,Medium variant
408,2072,-1.545,Medium variant
408,2073,-1.571,Medium variant
408,2074,-1.599,Medium variant
408,2075,-1.626,Medium variant
408,2076,-1.65,Medium variant
408,2077,-1.672,Medium variant
408,2078,-1.692,Medium variant
408,2079,-1.709,Medium variant
408,2080,-1.724,Medium variant
408,2081,-1.735,Medium variant
408,2082,-1.743,Medium variant
408,2083,-1.75,Medium variant
408,2084,-1.754,Medium variant
408,2085,-1.76,Medium variant
408,2086,-1.768,Medium variant
408,2087,-1.777,Medium variant
408,2088,-1.789,Medium variant
408,2089,-1.805,Medium variant
408,2090,-1.824,Medium variant
408,2091,-1.847,Medium variant
408,2092,-1.872,Medium variant
408,2093,-1.898,Medium variant
408,2094,-1.924,Medium variant
408,2095,-1.952,Medium variant
408,2096,-1.98,Medium variant
408,2097,-2.008,Medium variant
408,2098,-2.037,Medium variant
408,2099,-2.066,Medium variant
392,2015,-2.315,Medium variant
392,2016,-2.539,Medium variant
392,2017,-2.756,Medium variant
392,2018,-2.974,Medium variant
392,2019,-3.191,Medium variant
392,2020,-3.411,Medium variant
392,2021,-3.631,Medium variant
392,2022,-3.846,Medium variant
392,2023,-4.055,Medium variant
392,2024,-4.256,Medium variant
392,2025,-4.446,Medium variant
392,2026,-4.628,Medium variant
392,2027,-4.799,Medium variant
392,2028,-4.963,Medium variant
392,2029,-5.118,Medium variant
392,2030,-5.265,Medium variant
392,2031,-5.405,Medium variant
392,2032,-5.538,Medium variant
392,2033,-5.666,Medium variant
392,2034,-5.784,Medium variant
392,2035,-5.893,Medium variant
392,2036,-5.99,Medium variant
392,2037,-6.074,Medium variant
392,2038,-6.145,Medium variant
392,2039,-6.2,Medium variant
392,2040,-6.24,Medium variant
392,2041,-6.265,Medium variant
392,2042,-6.274,Medium variant
392,2043,-6.273,Medium variant
392,2044,-6.262,Medium variant
392,2045,-6.242,Medium variant
392,2046,-6.214,Medium variant
392,2047,-6.179,Medium variant
392,2048,-6.141,Medium variant
392,2049,-6.104,Medium variant
392,2050,-6.073,Medium variant
392,2051,-6.052,Medium variant
392,2052,-6.044,Medium variant
392,2053,-6.052,Medium variant
392,2054,-6.076,Medium variant
392,2055,-6.118,Medium variant
392,2056,-6.179,Medium variant
392,2057,-6.252,Medium variant
392,2058,-6.336,Medium variant
392,2059,-6.424,Medium variant
392,2060,-6.516,Medium variant
392,2061,-6.607,Medium variant
392,2062,-6.696,Medium variant
392,2063,-6.779,Medium variant
392,2064,-6.85,Medium variant
392,2065,-6.903,Medium variant
392,2066,-6.935,Medium variant
392,2067,-6.944,Medium variant
392,2068,-6.928,Medium variant
392,2069,-6.885,Medium variant
392,2070,-6.815,Medium variant
392,2071,-6.715,Medium variant
392,2072,-6.59,Medium variant
392,2073,-6.443,Medium variant
392,2074,-6.281,Medium variant
392,2075,-6.109,Medium variant
392,2076,-5.931,Medium variant
392,2077,-5.754,Medium variant
392,2078,-5.581,Medium variant
392,2079,-5.415,Medium variant
392,2080,-5.26,Medium variant
392,2081,-5.115,Medium variant
392,2082,-4.98,Medium variant
392,2083,-4.85,Medium variant
392,2084,-4.726,Medium variant
392,2085,-4.608,Medium variant
392,2086,-4.497,Medium variant
392,2087,-4.39,Medium variant
392,2088,-4.289,Medium variant
392,2089,-4.194,Medium variant
392,2090,-4.103,Medium variant
392,2091,-4.02,Medium variant
392,2092,-3.942,Medium variant
392,2093,-3.871,Medium variant
392,2094,-3.806,Medium variant
392,2095,-3.749,Medium variant
392,2096,-3.699,Medium variant
392,2097,-3.656,Medium variant
392,2098,-3.62,Medium variant
392,2099,-3.591,Medium variant
496,2015,17.342,Medium variant
496,2016,16.677,Medium variant
496,2017,15.923,Medium variant
496,2018,15.152,Medium variant
496,2019,14.406,Medium variant
496,2020,13.715,Medium variant
496,2021,13.087,Medium variant
496,2022,12.499,Medium variant
496,2023,11.939,Medium variant
496,2024,11.413,Medium variant
496,2025,10.924,Medium variant
496,2026,10.477,Medium variant
496,2027,10.071,Medium variant
496,2028,9.702,Medium variant
496,2029,9.371,Medium variant
496,2030,9.076,Medium variant
496,2031,8.817,Medium variant
496,2032,8.588,Medium variant
496,2033,8.385,Medium variant
496,2034,8.204,Medium variant
496,2035,8.043,Medium variant
496,2036,7.9,Medium variant
496,2037,7.773,Medium variant
496,2038,7.658,Medium variant
496,2039,7.554,Medium variant
496,2040,7.457,Medium variant
496,2041,7.364,Medium variant
496,2042,7.276,Medium variant
496,2043,7.189,Medium variant
496,2044,7.099,Medium variant
496,2045,7.005,Medium variant
496,2046,6.903,Medium variant
496,2047,6.794,Medium variant
496,2048,6.674,Medium variant
496,2049,6.54,Medium variant
496,2050,6.39,Medium variant
496,2051,6.216,Medium variant
496,2052,6.02,Medium variant
496,2053,5.802,Medium variant
496,2054,5.568,Medium variant
496,2055,5.317,Medium variant
496,2056,5.057,Medium variant
496,2057,4.793,Medium variant
496,2058,4.533,Medium variant
496,2059,4.281,Medium variant
496,2060,4.044,Medium variant
496,2061,3.825,Medium variant
496,2062,3.624,Medium variant
496,2063,3.441,Medium variant
496,2064,3.278,Medium variant
496,2065,3.132,Medium variant
496,2066,3.006,Medium variant
496,2067,2.894,Medium variant
496,2068,2.795,Medium variant
496,2069,2.705,Medium variant
496,2070,2.625,Medium variant
496,2071,2.554,Medium variant
496,2072,2.49,Medium variant
496,2073,2.432,Medium variant
496,2074,2.377,Medium variant
496,2075,2.32,Medium variant
496,2076,2.261,Medium variant
496,2077,2.194,Medium variant
496,2078,2.12,Medium variant
496,2079,2.039,Medium variant
496,2080,1.949,Medium variant
496,2081,1.849,Medium variant
496,2082,1.744,Medium variant
496,2083,1.638,Medium variant
496,2084,1.533,Medium variant
496,2085,1.435,Medium variant
496,2086,1.346,Medium variant
496,2087,1.271,Medium variant
496,2088,1.212,Medium variant
496,2089,1.166,Medium variant
496,2090,1.134,Medium variant
496,2091,1.112,Medium variant
496,2092,1.097,Medium variant
496,2093,1.085,Medium variant
496,2094,1.075,Medium variant
496,2095,1.063,Medium variant
496,2096,1.05,Medium variant
496,2097,1.035,Medium variant
496,2098,1.016,Medium variant
496,2099,0.997,Medium variant
410,2015,3.319,Medium variant
410,2016,3.181,Medium variant
410,2017,3.035,Medium variant
410,2018,2.877,Medium variant
410,2019,2.708,Medium variant
410,2020,2.532,Medium variant
410,2021,2.355,Medium variant
410,2022,2.183,Medium variant
410,2023,2.018,Medium variant
410,2024,1.86,Medium variant
410,2025,1.704,Medium variant
410,2026,1.544,Medium variant
410,2027,1.374,Medium variant
410,2028,1.183,Medium variant
410,2029,0.969,Medium variant
410,2030,0.725,Medium variant
410,2031,0.445,Medium variant
410,2032,0.131,Medium variant
410,2033,-0.211,Medium variant
410,2034,-0.578,Medium variant
410,2035,-0.961,Medium variant
410,2036,-1.354,Medium variant
410,2037,-1.748,Medium variant
410,2038,-2.134,Medium variant
410,2039,-2.505,Medium variant
410,2040,-2.858,Medium variant
410,2041,-3.189,Medium variant
410,2042,-3.502,Medium variant
410,2043,-3.798,Medium variant
410,2044,-4.078,Medium variant
410,2045,-4.34,Medium variant
410,2046,-4.586,Medium variant
410,2047,-4.819,Medium variant
410,2048,-5.037,Medium variant
410,2049,-5.243,Medium variant
410,2050,-5.437,Medium variant
410,2051,-5.619,Medium variant
410,2052,-5.788,Medium variant
410,2053,-5.946,Medium variant
410,2054,-6.091,Medium variant
410,2055,-6.221,Medium variant
410,2056,-6.335,Medium variant
410,2057,-6.43,Medium variant
410,2058,-6.509,Medium variant
410,2059,-6.573,Medium variant
410,2060,-6.623,Medium variant
410,2061,-6.665,Medium variant
410,2062,-6.7,Medium variant
410,2063,-6.731,Medium variant
410,2064,-6.762,Medium variant
410,2065,-6.795,Medium variant
410,2066,-6.83,Medium variant
410,2067,-6.864,Medium variant
410,2068,-6.897,Medium variant
410,2069,-6.927,Medium variant
410,2070,-6.955,Medium variant
410,2071,-6.976,Medium variant
410,2072,-6.991,Medium variant
410,2073,-6.997,Medium variant
410,2074,-6.992,Medium variant
410,2075,-6.976,Medium variant
410,2076,-6.949,Medium variant
410,2077,-6.911,Medium variant
410,2078,-6.862,Medium variant
410,2079,-6.801,Medium variant
410,2080,-6.725,Medium variant
410,2081,-6.633,Medium variant
410,2082,-6.522,Medium variant
410,2083,-6.396,Medium variant
410,2084,-6.257,Medium variant
410,2085,-6.107,Medium variant
410,2086,-5.954,Medium variant
410,2087,-5.799,Medium variant
410,2088,-5.647,Medium variant
410,2089,-5.5,Medium variant
410,2090,-5.357,Medium variant
410,2091,-5.216,Medium variant
410,2092,-5.073,Medium variant
410,2093,-4.929,Medium variant
410,2094,-4.779,Medium variant
410,2095,-4.623,Medium variant
410,2096,-4.46,Medium variant
410,2097,-4.288,Medium variant
410,2098,-4.11,Medium variant
410,2099,-3.923,Medium variant
158,2015,0.768,Medium variant
158,2016,0.5,Medium variant
158,2017,0.255,Medium variant
158,2018,0.023,Medium variant
158,2019,-0.2,Medium variant
158,2020,-0.413,Medium variant
158,2021,-0.61,Medium variant
158,2022,-0.79,Medium variant
158,2023,-0.949,Medium variant
158,2024,-1.094,Medium variant
158,2025,-1.229,Medium variant
158,2026,-1.361,Medium variant
158,2027,-1.498,Medium variant
158,2028,-1.648,Medium variant
158,2029,-1.817,Medium variant
158,2030,-2.014,Medium variant
158,2031,-2.242,Medium variant
158,2032,-2.5,Medium variant
158,2033,-2.785,Medium variant
158,2034,-3.1,Medium variant
158,2035,-3.439,Medium variant
158,2036,-3.802,Medium variant
158,2037,-4.184,Medium variant
158,2038,-4.579,Medium variant
158,2039,-4.978,Medium variant
158,2040,-5.376,Medium variant
158,2041,-5.768,Medium variant
158,2042,-6.151,Medium variant
158,2043,-6.521,Medium variant
158,2044,-6.875,Medium variant
158,2045,-7.213,Medium variant
158,2046,-7.534,Medium variant
158,2047,-7.842,Medium variant
158,2048,-8.137,Medium variant
158,2049,-8.418,Medium variant
158,2050,-8.682,Medium variant
158,2051,-8.925,Medium variant
158,2052,-9.146,Medium variant
158,2053,-9.342,Medium variant
158,2054,-9.515,Medium variant
158,2055,-9.665,Medium variant
158,2056,-9.796,Medium variant
158,2057,-9.91,Medium variant
158,2058,-10.012,Medium variant
158,2059,-10.107,Medium variant
158,2060,-10.194,Medium variant
158,2061,-10.277,Medium variant
158,2062,-10.354,Medium variant
158,2063,-10.429,Medium variant
158,2064,-10.502,Medium variant
158,2065,-10.577,Medium variant
158,2066,-10.657,Medium variant
158,2067,-10.743,Medium variant
158,2068,-10.833,Medium variant
158,2069,-10.927,Medium variant
158,2070,-11.022,Medium variant
158,2071,-11.115,Medium variant
158,2072,-11.203,Medium variant
158,2073,-11.28,Medium variant
158,2074,-11.343,Medium variant
158,2075,-11.388,Medium variant
158,2076,-11.41,Medium variant
158,2077,-11.412,Medium variant
158,2078,-11.39,Medium variant
158,2079,-11.346,Medium variant
158,2080,-11.276,Medium variant
158,2081,-11.181,Medium variant
158,2082,-11.063,Medium variant
158,2083,-10.923,Medium variant
158,2084,-10.767,Medium variant
158,2085,-10.599,Medium variant
158,2086,-10.423,Medium variant
158,2087,-10.243,Medium variant
158,2088,-10.061,Medium variant
158,2089,-9.879,Medium variant
158,2090,-9.696,Medium variant
158,2091,-9.507,Medium variant
158,2092,-9.312,Medium variant
158,2093,-9.107,Medium variant
158,2094,-8.889,Medium variant
158,2095,-8.658,Medium variant
158,2096,-8.411,Medium variant
158,2097,-8.148,Medium variant
158,2098,-7.87,Medium variant
158,2099,-7.577,Medium variant
921,2015,13.757,Medium variant
921,2016,13.476,Medium variant
921,2017,13.19,Medium variant
921,2018,12.896,Medium variant
921,2019,12.59,Medium variant
921,2020,12.274,Medium variant
921,2021,11.949,Medium variant
921,2022,11.62,Medium variant
921,2023,11.29,Medium variant
921,2024,10.963,Medium variant
921,2025,10.64,Medium variant
921,2026,10.322,Medium variant
921,2027,10.009,Medium variant
921,2028,9.702,Medium variant
921,2029,9.4,Medium variant
921,2030,9.103,Medium variant
921,2031,8.814,Medium variant
921,2032,8.529,Medium variant
921,2033,8.25,Medium variant
921,2034,7.977,Medium variant
921,2035,7.709,Medium variant
921,2036,7.448,Medium variant
921,2037,7.193,Medium variant
921,2038,6.945,Medium variant
921,2039,6.701,Medium variant
921,2040,6.462,Medium variant
921,2041,6.225,Medium variant
921,2042,5.989,Medium variant
921,2043,5.754,Medium variant
921,2044,5.518,Medium variant
921,2045,5.282,Medium variant
921,2046,5.046,Medium variant
921,2047,4.81,Medium variant
921,2048,4.575,Medium variant
921,2049,4.342,Medium variant
921,2050,4.111,Medium variant
921,2051,3.88,Medium variant
921,2052,3.65,Medium variant
921,2053,3.42,Medium variant
921,2054,3.192,Medium variant
921,2055,2.965,Medium variant
921,2056,2.74,Medium variant
921,2057,2.518,Medium variant
921,2058,2.299,Medium variant
921,2059,2.084,Medium variant
921,2060,1.875,Medium variant
921,2061,1.673,Medium variant
921,2062,1.478,Medium variant
921,2063,1.29,Medium variant
921,2064,1.11,Medium variant
921,2065,0.936,Medium variant
921,2066,0.768,Medium variant
921,2067,0.605,Medium variant
921,2068,0.445,Medium variant
921,2069,0.288,Medium variant
921,2070,0.134,Medium variant
921,2071,-0.016,Medium variant
921,2072,-0.162,Medium variant
921,2073,-0.303,Medium variant
921,2074,-0.439,Medium variant
921,2075,-0.57,Medium variant
921,2076,-0.697,Medium variant
921,2077,-0.82,Medium variant
921,2078,-0.939,Medium variant
921,2079,-1.054,Medium variant
921,2080,-1.165,Medium variant
921,2081,-1.272,Medium variant
921,2082,-1.372,Medium variant
921,2083,-1.468,Medium variant
921,2084,-1.558,Medium variant
921,2085,-1.645,Medium variant
921,2086,-1.727,Medium variant
921,2087,-1.808,Medium variant
921,2088,-1.887,Medium variant
921,2089,-1.965,Medium variant
921,2090,-2.043,Medium variant
921,2091,-2.121,Medium variant
921,2092,-2.199,Medium variant
921,2093,-2.277,Medium variant
921,2094,-2.354,Medium variant
921,2095,-2.43,Medium variant
921,2096,-2.506,Medium variant
921,2097,-2.582,Medium variant
921,2098,-2.657,Medium variant
921,2099,-2.731,Medium variant
5500,2015,16.011,Medium variant
5500,2016,15.491,Medium variant
5500,2017,14.898,Medium variant
5500,2018,14.277,Medium variant
5500,2019,13.655,Medium variant
5500,2020,13.052,Medium variant
5500,2021,12.474,Medium variant
5500,2022,11.914,Medium variant
5500,2023,11.371,Medium variant
5500,2024,10.853,Medium variant
5500,2025,10.371,Medium variant
5500,2026,9.931,Medium variant
5500,2027,9.535,Medium variant
5500,2028,9.183,Medium variant
5500,2029,8.875,Medium variant
5500,2030,8.611,Medium variant
5500,2031,8.391,Medium variant
5500,2032,8.207,Medium variant
5500,2033,8.051,Medium variant
5500,2034,7.916,Medium variant
5500,2035,7.794,Medium variant
5500,2036,7.68,Medium variant
5500,2037,7.57,Medium variant
5500,2038,7.458,Medium variant
5500,2039,7.338,Medium variant
5500,2040,7.202,Medium variant
5500,2041,7.048,Medium variant
5500,2042,6.875,Medium variant
5500,2043,6.683,Medium variant
5500,2044,6.472,Medium variant
5500,2045,6.241,Medium variant
5500,2046,5.991,Medium variant
5500,2047,5.724,Medium variant
5500,2048,5.445,Medium variant
5500,2049,5.158,Medium variant
5500,2050,4.868,Medium variant
5500,2051,4.577,Medium variant
5500,2052,4.288,Medium variant
5500,2053,4.005,Medium variant
5500,2054,3.731,Medium variant
5500,2055,3.471,Medium variant
5500,2056,3.225,Medium variant
5500,2057,2.995,Medium variant
5500,2058,2.781,Medium variant
5500,2059,2.582,Medium variant
5500,2060,2.401,Medium variant
5500,2061,2.237,Medium variant
5500,2062,2.091,Medium variant
5500,2063,1.958,Medium variant
5500,2064,1.838,Medium variant
5500,2065,1.73,Medium variant
5500,2066,1.631,Medium variant
5500,2067,1.539,Medium variant
5500,2068,1.454,Medium variant
5500,2069,1.371,Medium variant
5500,2070,1.291,Medium variant
5500,2071,1.212,Medium variant
5500,2072,1.134,Medium variant
5500,2073,1.057,Medium variant
5500,2074,0.979,Medium variant
5500,2075,0.9,Medium variant
5500,2076,0.819,Medium variant
5500,2077,0.734,Medium variant
5500,2078,0.646,Medium variant
5500,2079,0.556,Medium variant
5500,2080,0.464,Medium variant
5500,2081,0.37,Medium variant
5500,2082,0.276,Medium variant
5500,2083,0.183,Medium variant
5500,2084,0.091,Medium variant
5500,2085,-0.001,Medium variant
5500,2086,-0.092,Medium variant
5500,2087,-0.184,Medium variant
5500,2088,-0.277,Medium variant
5500,2089,-0.37,Medium variant
5500,2090,-0.463,Medium variant
5500,2091,-0.556,Medium variant
5500,2092,-0.648,Medium variant
5500,2093,-0.737,Medium variant
5500,2094,-0.824,Medium variant
5500,2095,-0.909,Medium variant
5500,2096,-0.99,Medium variant
5500,2097,-1.069,Medium variant
5500,2098,-1.144,Medium variant
5500,2099,-1.216,Medium variant
398,2015,12.653,Medium variant
398,2016,12.083,Medium variant
398,2017,11.454,Medium variant
398,2018,10.816,Medium variant
398,2019,10.206,Medium variant
398,2020,9.645,Medium variant
398,2021,9.136,Medium variant
398,2022,8.66,Medium variant
398,2023,8.209,Medium variant
398,2024,7.785,Medium variant
398,2025,7.396,Medium variant
398,2026,7.047,Medium variant
398,2027,6.74,Medium variant
398,2028,6.475,Medium variant
398,2029,6.253,Medium variant
398,2030,6.075,Medium variant
398,2031,5.94,Medium variant
398,2032,5.843,Medium variant
398,2033,5.776,Medium variant
398,2034,5.735,Medium variant
398,2035,5.712,Medium variant
398,2036,5.706,Medium variant
398,2037,5.71,Medium variant
398,2038,5.718,Medium variant
398,2039,5.724,Medium variant
398,2040,5.721,Medium variant
398,2041,5.706,Medium variant
398,2042,5.676,Medium variant
398,2043,5.632,Medium variant
398,2044,5.568,Medium variant
398,2045,5.482,Medium variant
398,2046,5.371,Medium variant
398,2047,5.236,Medium variant
398,2048,5.08,Medium variant
398,2049,4.906,Medium variant
398,2050,4.715,Medium variant
398,2051,4.51,Medium variant
398,2052,4.294,Medium variant
398,2053,4.072,Medium variant
398,2054,3.85,Medium variant
398,2055,3.631,Medium variant
398,2056,3.42,Medium variant
398,2057,3.218,Medium variant
398,2058,3.026,Medium variant
398,2059,2.849,Medium variant
398,2060,2.692,Medium variant
398,2061,2.555,Medium variant
398,2062,2.438,Medium variant
398,2063,2.341,Medium variant
398,2064,2.264,Medium variant
398,2065,2.205,Medium variant
398,2066,2.163,Medium variant
398,2067,2.135,Medium variant
398,2068,2.119,Medium variant
398,2069,2.11,Medium variant
398,2070,2.107,Medium variant
398,2071,2.11,Medium variant
398,2072,2.118,Medium variant
398,2073,2.129,Medium variant
398,2074,2.138,Medium variant
