country_code,reference_date_1_january_31_december,population_change,variant
196,1999,17.623,Estimates
196,2000,17.994,Estimates
196,2001,18.298,Estimates
196,2002,18.335,Estimates
196,2003,17.975,Estimates
196,2004,17.223,Estimates
196,2005,16.238,Estimates
196,2006,15.231,Estimates
196,2007,14.361,Estimates
196,2008,13.725,Estimates
196,2009,13.339,Estimates
196,2010,13.08,Estimates
196,2011,12.81,Estimates
196,2012,12.505,Estimates
196,2013,12.179,Estimates
196,2014,11.825,Estimates
196,2015,11.471,Estimates
268,1950,57.228,Estimates
268,1951,59.644,Estimates
268,1952,62.71,Estimates
268,1953,64.243,Estimates
268,1954,64.668,Estimates
268,1955,64.423,Estimates
268,1956,63.941,Estimates
268,1957,63.616,Estimates
268,1958,63.755,Estimates
268,1959,64.446,Estimates
268,1960,65.441,Estimates
268,1961,66.166,Estimates
268,1962,65.829,Estimates
268,1963,63.754,Estimates
268,1964,59.991,Estimates
268,1965,55.206,Estimates
268,1966,50.326,Estimates
268,1967,46.249,Estimates
268,1968,43.601,Estimates
268,1969,42.445,Estimates
268,1970,42.199,Estimates
268,1971,42.078,Estimates
268,1972,41.485,Estimates
268,1973,40.081,Estimates
268,1974,37.883,Estimates
268,1975,35.197,Estimates
268,1976,32.642,Estimates
268,1977,31.253,Estimates
268,1978,31.845,Estimates
268,1979,34.355,Estimates
268,1980,37.273,Estimates
268,1981,39.302,Estimates
268,1982,41.145,Estimates
268,1983,43.745,Estimates
268,1984,46.613,Estimates
268,1985,50.344,Estimates
268,1986,53.83,Estimates
268,1987,50.875,Estimates
268,1988,35.842,Estimates
268,1989,9.282,Estimates
268,1990,-24.12,Estimates
268,1991,-57.425,Estimates
268,1992,-82.879,Estimates
268,1993,-94.794,Estimates
268,1994,-92.822,Estimates
268,1995,-83.134,Estimates
268,1996,-72.897,Estimates
268,1997,-64.863,Estimates
268,1998,-59.788,Estimates
268,1999,-58.182,Estimates
268,2000,-57.963,Estimates
268,2001,-56.864,Estimates
268,2002,-54.883,Estimates
268,2003,-52.699,Estimates
268,2004,-50.354,Estimates
268,2005,-47.621,Estimates
268,2006,-44.688,Estimates
268,2007,-42.947,Estimates
268,2008,-43.653,Estimates
268,2009,-46.59,Estimates
268,2010,-51.112,Estimates
268,2011,-55.62,Estimates
268,2012,-56.834,Estimates
268,2013,-52.048,Estimates
268,2014,-41.425,Estimates
268,2015,-27.471,Estimates
368,1950,179.478,Estimates
368,1951,173.067,Estimates
368,1952,157.405,Estimates
368,1953,147.762,Estimates
368,1954,143.283,Estimates
368,1955,143.102,Estimates
368,1956,146.355,Estimates
368,1957,152.23,Estimates
368,1958,160.016,Estimates
368,1959,169.253,Estimates
368,1960,179.866,Estimates
368,1961,192.161,Estimates
368,1962,206.692,Estimates
368,1963,223.881,Estimates
368,1964,243.314,Estimates
368,1965,264.345,Estimates
368,1966,285.671,Estimates
368,1967,304.658,Estimates
368,1968,319.036,Estimates
368,1969,328.632,Estimates
368,1970,335.165,Estimates
368,1971,340.929,Estimates
368,1972,347.619,Estimates
368,1973,356.196,Estimates
368,1974,366.666,Estimates
368,1975,377.903,Estimates
368,1976,388.182,Estimates
368,1977,395.522,Estimates
368,1978,398.501,Estimates
368,1979,397.135,Estimates
368,1980,394.241,Estimates
368,1981,392.2,Estimates
368,1982,389.365,Estimates
368,1983,383.622,Estimates
368,1984,375.84,Estimates
368,1985,366.644,Estimates
368,1986,358.716,Estimates
368,1987,359.899,Estimates
368,1988,377.098,Estimates
368,1989,410.164,Estimates
368,1990,452.123,Estimates
368,1991,494.796,Estimates
368,1992,534.311,Estimates
368,1993,569.015,Estimates
368,1994,597.768,Estimates
368,1995,624.124,Estimates
368,1996,650.673,Estimates
368,1997,672.659,Estimates
368,1998,684.655,Estimates
368,1999,687.047,Estimates
368,2000,685.185,Estimates
368,2001,684.582,Estimates
368,2002,685.87,Estimates
368,2003,688.407,Estimates
368,2004,693.657,Estimates
368,2005,698.271,Estimates
368,2006,702.923,Estimates
368,2007,723.019,Estimates
368,2008,773.169,Estimates
368,2009,851.86,Estimates
368,2010,947.89,Estimates
368,2011,1044.134,Estimates
368,2012,1119.457,Estimates
368,2013,1157.865,Estimates
368,2014,1158.301,Estimates
368,2015,1137.537,Estimates
376,1950,92.651,Estimates
376,1951,96.8,Estimates
376,1952,96.168,Estimates
376,1953,92.265,Estimates
376,1954,86.473,Estimates
376,1955,80.205,Estimates
376,1956,74.876,Estimates
376,1957,71.75,Estimates
376,1958,71.784,Estimates
376,1959,75.187,Estimates
376,1960,81.007,Estimates
376,1961,87.167,Estimates
376,1962,90.831,Estimates
376,1963,89.553,Estimates
376,1964,83.382,Estimates
376,1965,74.231,Estimates
376,1966,65.139,Estimates
376,1967,59.872,Estimates
376,1968,61.207,Estimates
376,1969,69.099,Estimates
376,1970,80.672,Estimates
376,1971,92.079,Estimates
376,1972,100.146,Estimates
376,1973,102.84,Estimates
376,1974,99.919,Estimates
376,1975,94.104,Estimates
376,1976,88.418,Estimates
376,1977,83.439,Estimates
376,1978,78.902,Estimates
376,1979,75.12,Estimates
376,1980,72.02,Estimates
376,1981,69.453,Estimates
376,1982,67.495,Estimates
376,1983,66.346,Estimates
376,1984,66.27,Estimates
376,1985,66.272,Estimates
376,1986,66.486,Estimates
376,1987,71.016,Estimates
376,1988,83.712,Estimates
376,1989,104.019,Estimates
376,1990,128.952,Estimates
376,1991,153.742,Estimates
376,1992,171.935,Estimates
376,1993,178.491,Estimates
376,1994,173.098,Estimates
376,1995,161.277,Estimates
376,1996,149.309,Estimates
376,1997,139.06,Estimates
376,1998,130.647,Estimates
376,1999,124.788,Estimates
376,2000,119.395,Estimates
376,2001,113.285,Estimates
376,2002,110.394,Estimates
376,2003,114.88,Estimates
376,2004,126.393,Estimates
376,2005,142.309,Estimates
376,2006,158.467,Estimates
376,2007,169.455,Estimates
376,2008,171.137,Estimates
376,2009,163.356,Estimates
376,2010,150.266,Estimates
376,2011,137.129,Estimates
376,2012,127.279,Estimates
376,2013,122.498,Estimates
376,2014,123.102,Estimates
376,2015,126.479,Estimates
400,1950,51.246,Estimates
400,1951,47.041,Estimates
400,1952,36.009,Estimates
400,1953,32.955,Estimates
400,1954,35.367,Estimates
400,1955,40.765,Estimates
400,1956,46.702,Estimates
400,1957,50.958,Estimates
400,1958,51.778,Estimates
400,1959,48.582,Estimates
400,1960,42.657,Estimates
400,1961,37.126,Estimates
400,1962,36.308,Estimates
400,1963,43.845,Estimates
400,1964,59.404,Estimates
400,1965,79.77,Estimates
400,1966,100.016,Estimates
400,1967,113.929,Estimates
400,1968,116.762,Estimates
400,1969,108.191,Estimates
400,1970,93.423,Estimates
400,1971,78.72,Estimates
400,1972,66.929,Estimates
400,1973,59.084,Estimates
400,1974,55.801,Estimates
400,1975,54.601,Estimates
400,1976,53.311,Estimates
400,1977,53.763,Estimates
400,1978,58.381,Estimates
400,1979,66.934,Estimates
400,1980,78.452,Estimates
400,1981,91.047,Estimates
400,1982,101.394,Estimates
400,1983,106.772,Estimates
400,1984,107.189,Estimates
400,1985,103.842,Estimates
400,1986,99.772,Estimates
400,1987,101.263,Estimates
400,1988,113.408,Estimates
400,1989,135.648,Estimates
400,1990,164.266,Estimates
400,1991,192.476,Estimates
400,1992,209.249,Estimates
400,1993,205.708,Estimates
400,1994,181.865,Estimates
400,1995,146.99,Estimates
400,1996,112.75,Estimates
400,1997,86.712,Estimates
400,1998,73.103,Estimates
400,1999,73.052,Estimates
400,2000,79.387,Estimates
400,2001,85.707,Estimates
400,2002,96.088,Estimates
400,2003,116.21,Estimates
400,2004,145.01,Estimates
400,2005,179.017,Estimates
400,2006,212.953,Estimates
400,2007,239.738,Estimates
400,2008,253.711,Estimates
400,2009,254.049,Estimates
400,2010,246.879,Estimates
400,2011,238.38,Estimates
400,2012,227.372,Estimates
400,2013,210.978,Estimates
400,2014,190.019,Estimates
400,2015,166.006,Estimates
414,1950,10.979,Estimates
414,1951,10.715,Estimates
414,1952,9.188,Estimates
414,1953,7.612,Estimates
414,1954,6.427,Estimates
414,1955,6.088,Estimates
414,1956,7.042,Estimates
414,1957,9.67,Estimates
414,1958,14.222,Estimates
414,1959,20.639,Estimates
414,1960,28.381,Estimates
414,1961,36.427,Estimates
414,1962,43.41,Estimates
414,1963,48.097,Estimates
414,1964,50.307,Estimates
414,1965,51.135,Estimates
414,1966,51.867,Estimates
414,1967,52.855,Estimates
414,1968,54.042,Estimates
414,1969,55.519,Estimates
414,1970,57.026,Estimates
414,1971,58.299,Estimates
414,1972,59.473,Estimates
414,1973,60.77,Estimates
414,1974,62.193,Estimates
414,1975,63.607,Estimates
414,1976,64.886,Estimates
414,1977,66.076,Estimates
414,1978,67.253,Estimates
414,1979,68.382,Estimates
414,1980,68.509,Estimates
414,1981,67.293,Estimates
414,1982,66.918,Estimates
414,1983,69.501,Estimates
414,1984,74.512,Estimates
414,1985,82.539,Estimates
414,1986,91.258,Estimates
414,1987,89.865,Estimates
414,1988,68.539,Estimates
414,1989,28.258,Estimates
414,1990,-23.83,Estimates
414,1991,-75.317,Estimates
414,1992,-108.12,Estimates
414,1993,-108.381,Estimates
414,1994,-76.754,Estimates
414,1995,-26.767,Estimates
414,1996,24.437,Estimates
414,1997,63.883,Estimates
414,1998,83.39,Estimates
414,1999,81.748,Estimates
414,2000,68.586,Estimates
414,2001,56.437,Estimates
414,2002,52.98,Estimates
414,2003,61.949,Estimates
414,2004,83.562,Estimates
414,2005,111.259,Estimates
414,2006,137.217,Estimates
414,2007,157.699,Estimates
414,2008,171.265,Estimates
414,2009,177.14,Estimates
414,2010,179.024,Estimates
414,2011,180.114,Estimates
414,2012,177.395,Estimates
414,2013,166.986,Estimates
414,2014,149.446,Estimates
414,2015,127.225,Estimates
422,1950,23.396,Estimates
422,1951,28.997,Estimates
422,1952,38.264,Estimates
422,1953,44.584,Estimates
422,1954,48.615,Estimates
422,1955,51.029,Estimates
422,1956,52.505,Estimates
422,1957,53.664,Estimates
422,1958,55.013,Estimates
422,1959,56.772,Estimates
422,1960,58.713,Estimates
422,1961,60.174,Estimates
422,1962,60.203,Estimates
422,1963,58.0,Estimates
422,1964,53.724,Estimates
422,1965,47.756,Estimates
422,1966,41.279,Estimates
422,1967,37.173,Estimates
422,1968,37.866,Estimates
422,1969,43.187,Estimates
422,1970,51.431,Estimates
422,1971,59.63,Estimates
422,1972,63.431,Estimates
422,1973,59.436,Estimates
422,1974,47.706,Estimates
422,1975,31.484,Estimates
422,1976,15.287,Estimates
422,1977,3.259,Estimates
422,1978,-1.826,Estimates
422,1979,0.209,Estimates
422,1980,6.585,Estimates
422,1981,13.486,Estimates
422,1982,17.767,Estimates
422,1983,17.479,Estimates
422,1984,12.657,Estimates
422,1985,5.035,Estimates
422,1986,-2.207,Estimates
422,1987,-4.348,Estimates
422,1988,2.214,Estimates
422,1989,17.184,Estimates
422,1990,37.849,Estimates
422,1991,59.321,Estimates
422,1992,74.138,Estimates
422,1993,76.43,Estimates
422,1994,66.36,Estimates
422,1995,48.249,Estimates
422,1996,29.678,Estimates
422,1997,21.494,Estimates
422,1998,31.934,Estimates
422,1999,60.54,Estimates
422,2000,101.262,Estimates
422,2001,143.354,Estimates
422,2002,170.655,Estimates
422,2003,170.453,Estimates
422,2004,143.079,Estimates
422,2005,97.218,Estimates
422,2006,49.409,Estimates
422,2007,26.181,Estimates
422,2008,48.018,Estimates
422,2009,113.332,Estimates
422,2010,203.872,Estimates
422,2011,292.459,Estimates
422,2012,347.33,Estimates
422,2013,344.717,Estimates
422,2014,283.059,Estimates
422,2015,188.872,Estimates
512,1950,5.802,Estimates
512,1951,6.462,Estimates
512,1952,7.586,Estimates
512,1953,8.477,Estimates
512,1954,9.191,Estimates
512,1955,9.787,Estimates
512,1956,10.322,Estimates
512,1957,10.852,Estimates
512,1958,11.424,Estimates
512,1959,12.066,Estimates
512,1960,12.781,Estimates
512,1961,13.54,Estimates
512,1962,14.301,Estimates
512,1963,15.029,Estimates
512,1964,15.748,Estimates
512,1965,16.554,Estimates
512,1966,17.549,Estimates
512,1967,18.786,Estimates
512,1968,20.296,Estimates
512,1969,22.116,Estimates
512,1970,24.108,Estimates
512,1971,26.248,Estimates
512,1972,28.984,Estimates
512,1973,32.747,Estimates
512,1974,37.48,Estimates
512,1975,42.694,Estimates
512,1976,47.833,Estimates
512,1977,52.637,Estimates
512,1978,56.99,Estimates
512,1979,60.763,Estimates
512,1980,64.321,Estimates
512,1981,67.797,Estimates
512,1982,70.193,Estimates
512,1983,70.495,Estimates
512,1984,68.798,Estimates
512,1985,65.347,Estimates
512,1986,61.129,Estimates
512,1987,58.813,Estimates
512,1988,60.667,Estimates
512,1989,66.477,Estimates
512,1990,75.103,Estimates
512,1991,83.816,Estimates
512,1992,86.994,Estimates
512,1993,79.954,Estimates
512,1994,62.961,Estimates
512,1995,40.228,Estimates
512,1996,17.907,Estimates
512,1997,2.58,Estimates
512,1998,-1.057,Estimates
512,1999,7.23,Estimates
512,2000,23.483,Estimates
512,2001,41.821,Estimates
512,2002,56.2,Estimates
512,2003,62.493,Estimates
512,2004,60.94,Estimates
512,2005,52.658,Estimates
512,2006,43.457,Estimates
512,2007,49.368,Estimates
512,2008,83.768,Estimates
512,2009,144.843,Estimates
512,2010,222.53,Estimates
512,2011,299.443,Estimates
512,2012,348.223,Estimates
512,2013,346.497,Estimates
512,2014,293.286,Estimates
512,2015,210.328,Estimates
634,1950,2.362,Estimates
634,1951,2.427,Estimates
634,1952,2.282,Estimates
634,1953,2.091,Estimates
634,1954,1.906,Estimates
634,1955,1.784,Estimates
634,1956,1.783,Estimates
634,1957,1.95,Estimates
634,1958,2.323,Estimates
634,1959,2.901,Estimates
634,1960,3.635,Estimates
634,1961,4.426,Estimates
634,1962,5.137,Estimates
634,1963,5.647,Estimates
634,1964,5.949,Estimates
634,1965,6.126,Estimates
634,1966,6.309,Estimates
634,1967,6.65,Estimates
634,1968,7.258,Estimates
634,1969,8.13,Estimates
634,1970,9.256,Estimates
634,1971,10.507,Estimates
634,1972,11.43,Estimates
634,1973,11.623,Estimates
634,1974,11.132,Estimates
634,1975,10.108,Estimates
634,1976,9.032,Estimates
634,1977,9.119,Estimates
634,1978,11.389,Estimates
634,1979,15.76,Estimates
634,1980,21.289,Estimates
634,1981,26.672,Estimates
634,1982,30.58,Estimates
634,1983,32.066,Estimates
634,1984,30.98,Estimates
634,1985,28.59,Estimates
634,1986,26.179,Estimates
634,1987,23.491,Estimates
634,1988,19.917,Estimates
634,1989,15.677,Estimates
634,1990,11.055,Estimates
634,1991,6.609,Estimates
634,1992,3.507,Estimates
634,1993,2.755,Estimates
634,1994,4.443,Estimates
634,1995,8.322,Estimates
634,1996,13.562,Estimates
634,1997,18.345,Estimates
634,1998,21.203,Estimates
634,1999,22.414,Estimates
634,2000,21.565,Estimates
634,2001,20.467,Estimates
634,2002,27.089,Estimates
634,2003,48.343,Estimates
634,2004,83.357,Estimates
634,2005,126.779,Estimates
634,2006,169.971,Estimates
634,2007,200.15,Estimates
634,2008,206.965,Estimates
634,2009,189.443,Estimates
634,2010,158.075,Estimates
634,2011,125.615,Estimates
634,2012,98.254,Estimates
634,2013,78.373,Estimates
634,2014,67.099,Estimates
634,2015,59.705,Estimates
682,1950,76.277,Estimates
682,1951,80.94,Estimates
682,1952,87.01,Estimates
682,1953,90.618,Estimates
682,1954,92.771,Estimates
682,1955,94.501,Estimates
682,1956,96.845,Estimates
682,1957,100.739,Estimates
682,1958,106.926,Estimates
682,1959,115.664,Estimates
682,1960,126.459,Estimates
682,1961,138.085,Estimates
682,1962,148.83,Estimates
682,1963,157.236,Estimates
682,1964,163.463,Estimates
682,1965,169.107,Estimates
682,1966,176.308,Estimates
682,1967,187.003,Estimates
682,1968,202.514,Estimates
682,1969,223.089,Estimates
682,1970,247.02,Estimates
682,1971,272.63,Estimates
682,1972,300.428,Estimates
682,1973,331.384,Estimates
682,1974,365.276,Estimates
682,1975,399.607,Estimates
682,1976,433.042,Estimates
682,1977,469.637,Estimates
682,1978,513.471,Estimates
682,1979,563.272,Estimates
682,1980,616.276,Estimates
682,1981,666.688,Estimates
682,1982,702.606,Estimates
682,1983,713.869,Estimates
682,1984,700.128,Estimates
682,1985,671.854,Estimates
682,1986,641.04,Estimates
682,1987,611.739,Estimates
682,1988,584.661,Estimates
682,1989,561.417,Estimates
682,1990,540.037,Estimates
682,1991,518.758,Estimates
682,1992,500.153,Estimates
682,1993,487.552,Estimates
682,1994,481.629,Estimates
682,1995,479.005,Estimates
682,1996,478.014,Estimates
682,1997,485.39,Estimates
682,1998,508.006,Estimates
682,1999,544.808,Estimates
682,2000,590.707,Estimates
682,2001,637.659,Estimates
682,2002,674.829,Estimates
682,2003,693.753,Estimates
682,2004,693.802,Estimates
682,2005,682.378,Estimates
682,2006,669.278,Estimates
682,2007,661.504,Estimates
682,2008,662.99,Estimates
682,2009,673.864,Estimates
682,2010,689.423,Estimates
682,2011,702.692,Estimates
682,2012,706.373,Estimates
682,2013,695.407,Estimates
682,2014,669.872,Estimates
682,2015,635.929,Estimates
275,1950,-8.209,Estimates
275,1951,-0.003,Estimates
275,1952,12.493,Estimates
275,1953,18.367,Estimates
275,1954,19.501,Estimates
275,1955,17.852,Estimates
275,1956,15.389,Estimates
275,1957,13.903,Estimates
275,1958,14.809,Estimates
275,1959,18.597,Estimates
275,1960,24.326,Estimates
275,1961,29.678,Estimates
275,1962,31.405,Estimates
275,1963,26.73,Estimates
275,1964,15.953,Estimates
275,1965,1.331,Estimates
275,1966,-13.191,Estimates
275,1967,-21.824,Estimates
275,1968,-20.102,Estimates
275,1969,-8.158,Estimates
275,1970,9.642,Estimates
275,1971,27.617,Estimates
275,1972,41.342,Estimates
275,1973,48.034,Estimates
275,1974,47.303,Estimates
275,1975,42.671,Estimates
275,1976,38.336,Estimates
275,1977,35.898,Estimates
275,1978,35.712,Estimates
275,1979,38.032,Estimates
275,1980,41.659,Estimates
275,1981,45.219,Estimates
275,1982,48.441,Estimates
275,1983,51.491,Estimates
275,1984,54.371,Estimates
275,1985,57.166,Estimates
275,1986,60.196,Estimates
275,1987,64.273,Estimates
275,1988,70.084,Estimates
275,1989,77.541,Estimates
275,1990,85.552,Estimates
275,1991,93.055,Estimates
275,1992,100.124,Estimates
275,1993,107.069,Estimates
275,1994,113.561,Estimates
275,1995,120.206,Estimates
275,1996,126.651,Estimates
275,1997,129.135,Estimates
275,1998,124.109,Estimates
275,1999,111.888,Estimates
275,2000,95.329,Estimates
275,2001,78.659,Estimates
275,2002,66.723,Estimates
275,2003,63.091,Estimates
275,2004,68.026,Estimates
275,2005,77.679,Estimates
275,2006,87.568,Estimates
275,2007,96.011,Estimates
275,2008,102.621,Estimates
275,2009,107.043,Estimates
275,2010,110.56,Estimates
275,2011,114.504,Estimates
275,2012,118.588,Estimates
275,2013,122.106,Estimates
275,2014,125.056,Estimates
275,2015,127.586,Estimates
760,1950,86.225,Estimates
760,1951,90.91,Estimates
760,1952,98.155,Estimates
760,1953,105.339,Estimates
760,1954,112.373,Estimates
760,1955,119.166,Estimates
760,1956,125.627,Estimates
760,1957,131.68,Estimates
760,1958,137.281,Estimates
760,1959,142.462,Estimates
760,1960,147.38,Estimates
760,1961,152.305,Estimates
760,1962,157.59,Estimates
760,1963,163.545,Estimates
760,1964,170.22,Estimates
760,1965,177.317,Estimates
760,1966,184.538,Estimates
760,1967,191.946,Estimates
760,1968,199.689,Estimates
760,1969,207.738,Estimates
760,1970,216.174,Estimates
760,1971,224.939,Estimates
760,1972,233.517,Estimates
760,1973,241.431,Estimates
760,1974,248.739,Estimates
760,1975,255.446,Estimates
760,1976,262.053,Estimates
760,1977,270.325,Estimates
760,1978,281.805,Estimates
760,1979,296.314,Estimates
760,1980,312.58,Estimates
760,1981,328.598,Estimates
760,1982,341.741,Estimates
760,1983,349.991,Estimates
760,1984,353.248,Estimates
760,1985,353.667,Estimates
760,1986,353.804,Estimates
760,1987,354.782,Estimates
760,1988,356.989,Estimates
760,1989,360.669,Estimates
760,1990,364.448,Estimates
760,1991,367.343,Estimates
760,1992,371.035,Estimates
760,1993,377.4,Estimates
760,1994,386.131,Estimates
760,1995,397.538,Estimates
760,1996,409.96,Estimates
760,1997,416.326,Estimates
760,1998,410.357,Estimates
760,1999,392.792,Estimates
760,2000,361.242,Estimates
760,2001,321.93,Estimates
760,2002,304.958,Estimates
760,2003,336.916,Estimates
760,2004,413.734,Estimates
760,2005,527.223,Estimates
760,2006,645.595,Estimates
760,2007,684.764,Estimates
760,2008,572.132,Estimates
760,2009,312.986,Estimates
760,2010,-33.001,Estimates
760,2011,-372.317,Estimates
760,2012,-590.34,Estimates
760,2013,-602.385,Estimates
760,2014,-408.593,Estimates
760,2015,-103.979,Estimates
792,1950,560.416,Estimates
792,1951,577.638,Estimates
792,1952,596.268,Estimates
792,1953,612.721,Estimates
792,1954,627.058,Estimates
792,1955,639.332,Estimates
792,1956,649.594,Estimates
792,1957,657.933,Estimates
792,1958,664.508,Estimates
792,1959,669.653,Estimates
792,1960,673.981,Estimates
792,1961,678.373,Estimates
792,1962,683.888,Estimates
792,1963,691.487,Estimates
792,1964,701.542,Estimates
792,1965,712.633,Estimates
792,1966,724.097,Estimates
792,1967,738.958,Estimates
792,1968,760.305,Estimates
792,1969,787.751,Estimates
792,1970,819.3,Estimates
792,1971,851.537,Estimates
792,1972,879.339,Estimates
792,1973,898.652,Estimates
792,1974,909.379,Estimates
792,1975,914.047,Estimates
792,1976,917.322,Estimates
792,1977,926.188,Estimates
792,1978,945.981,Estimates
792,1979,976.211,Estimates
792,1980,1012.094,Estimates
792,1981,1045.971,Estimates
792,1982,1067.877,Estimates
792,1983,1070.246,Estimates
792,1984,1052.942,Estimates
792,1985,1024.666,Estimates
792,1986,995.565,Estimates
792,1987,969.861,Estimates
792,1988,948.983,Estimates
792,1989,934.143,Estimates
792,1990,921.559,Estimates
792,1991,908.35,Estimates
792,1992,899.024,Estimates
792,1993,898.826,Estimates
792,1994,907.413,Estimates
792,1995,921.327,Estimates
792,1996,935.868,Estimates
792,1997,946.69,Estimates
792,1998,950.785,Estimates
792,1999,947.693,Estimates
792,2000,943.572,Estimates
792,2001,942.828,Estimates
792,2002,938.769,Estimates
792,2003,923.993,Estimates
792,2004,900.357,Estimates
792,2005,865.735,Estimates
792,2006,827.553,Estimates
792,2007,819.779,Estimates
792,2008,872.651,Estimates
792,2009,982.597,Estimates
792,2010,1127.268,Estimates
792,2011,1268.891,Estimates
792,2012,1353.183,Estimates
792,2013,1337.678,Estimates
792,2014,1221.757,Estimates
792,2015,1049.78,Estimates
784,1950,-1.637,Estimates
784,1951,0.11,Estimates
784,1952,2.592,Estimates
784,1953,3.447,Estimates
784,1954,3.199,Estimates
784,1955,2.411,Estimates
784,1956,1.655,Estimates
784,1957,1.452,Estimates
784,1958,2.208,Estimates
784,1959,4.069,Estimates
784,1960,6.79,Estimates
784,1961,9.756,Estimates
784,1962,12.087,Estimates
784,1963,13.007,Estimates
784,1964,12.585,Estimates
784,1965,11.462,Estimates
784,1966,10.738,Estimates
784,1967,12.075,Estimates
784,1968,16.76,Estimates
784,1969,24.817,Estimates
784,1970,34.527,Estimates
784,1971,44.092,Estimates
784,1972,53.608,Estimates
784,1973,63.729,Estimates
784,1974,74.052,Estimates
784,1975,84.864,Estimates
784,1976,95.69,Estimates
784,1977,102.798,Estimates
784,1978,102.568,Estimates
784,1979,95.091,Estimates
784,1980,83.242,Estimates
784,1981,71.06,Estimates
784,1982,62.657,Estimates
784,1983,60.891,Estimates
784,1984,66.023,Estimates
784,1985,75.026,Estimates
784,1986,84.193,Estimates
784,1987,91.622,Estimates
784,1988,96.557,Estimates
784,1989,98.802,Estimates
784,1990,100.542,Estimates
784,1991,103.761,Estimates
784,1992,107.334,Estimates
784,1993,109.65,Estimates
784,1994,111.18,Estimates
784,1995,114.688,Estimates
784,1996,122.428,Estimates
784,1997,132.924,Estimates
784,1998,144.378,Estimates
784,1999,158.026,Estimates
784,2000,166.876,Estimates
784,2001,171.914,Estimates
784,2002,203.227,Estimates
784,2003,288.821,Estimates
784,2004,424.548,Estimates
784,2005,592.911,Estimates
784,2006,760.627,Estimates
784,2007,864.84,Estimates
784,2008,851.912,Estimates
784,2009,719.69,Estimates
784,2010,518.317,Estimates
784,2011,313.28,Estimates
784,2012,153.192,Estimates
784,2013,66.875,Estimates
784,2014,58.453,Estimates
784,2015,90.321,Estimates
887,1950,71.128,Estimates
887,1951,71.891,Estimates
887,1952,72.423,Estimates
887,1953,73.258,Estimates
887,1954,74.357,Estimates
887,1955,75.674,Estimates
887,1956,77.166,Estimates
887,1957,78.795,Estimates
887,1958,80.53,Estimates
887,1959,82.365,Estimates
887,1960,84.327,Estimates
887,1961,86.481,Estimates
887,1962,88.911,Estimates
887,1963,91.693,Estimates
887,1964,94.824,Estimates
887,1965,98.906,Estimates
887,1966,104.007,Estimates
887,1967,108.283,Estimates
887,1968,110.007,Estimates
887,1969,109.564,Estimates
887,1970,107.866,Estimates
887,1971,107.182,Estimates
887,1972,112.422,Estimates
887,1973,127.707,Estimates
887,1974,152.904,Estimates
887,1975,184.109,Estimates
887,1976,216.238,Estimates
887,1977,245.347,Estimates
887,1978,268.964,Estimates
887,1979,286.639,Estimates
887,1980,302.213,Estimates
887,1981,319.345,Estimates
887,1982,336.656,Estimates
887,1983,351.814,Estimates
887,1984,365.456,Estimates
887,1985,375.772,Estimates
887,1986,384.157,Estimates
887,1987,402.497,Estimates
887,1988,441.726,Estimates
887,1989,500.453,Estimates
887,1990,571.42,Estimates
887,1991,641.349,Estimates
887,1992,688.29,Estimates
887,1993,694.485,Estimates
887,1994,659.768,Estimates
887,1995,601.58,Estimates
887,1996,542.369,Estimates
887,1997,497.918,Estimates
887,1998,477.395,Estimates
887,1999,482.575,Estimates
887,2000,500.839,Estimates
887,2001,518.387,Estimates
887,2002,533.802,Estimates
887,2003,549.704,Estimates
887,2004,565.136,Estimates
887,2005,581.117,Estimates
887,2006,598.296,Estimates
887,2007,614.322,Estimates
887,2008,626.553,Estimates
887,2009,634.654,Estimates
887,2010,640.381,Estimates
887,2011,645.435,Estimates
887,2012,649.177,Estimates
887,2013,650.495,Estimates
887,2014,649.561,Estimates
887,2015,647.028,Estimates
908,1950,5001.984,Estimates
908,1951,5217.175,Estimates
908,1952,5523.342,Estimates
908,1953,5688.085,Estimates
908,1954,5751.093,Estimates
908,1955,5753.094,Estimates
908,1956,5734.846,Estimates
908,1957,5733.011,Estimates
908,1958,5776.106,Estimates
908,1959,5872.247,Estimates
908,1960,5997.875,Estimates
908,1961,6098.789,Estimates
908,1962,6100.292,Estimates
908,1963,5938.792,Estimates
908,1964,5618.998,Estimates
908,1965,5202.307,Estimates
908,1966,4775.462,Estimates
908,1967,4424.743,Estimates
908,1968,4210.81,Estimates
908,1969,4138.916,Estimates
908,1970,4144.0,Estimates
908,1971,4146.863,Estimates
908,1972,4108.991,Estimates
908,1973,4015.206,Estimates
908,1974,3861.957,Estimates
908,1975,3682.152,Estimates
908,1976,3512.765,Estimates
908,1977,3362.156,Estimates
908,1978,3228.193,Estimates
908,1979,3113.453,Estimates
908,1980,3001.654,Estimates
908,1981,2884.325,Estimates
908,1982,2790.614,Estimates
908,1983,2750.253,Estimates
908,1984,2757.914,Estimates
908,1985,2791.232,Estimates
908,1986,2814.38,Estimates
908,1987,2778.244,Estimates
908,1988,2644.257,Estimates
908,1989,2409.807,Estimates
908,1990,2131.74,Estimates
908,1991,1859.297,Estimates
908,1992,1562.294,Estimates
908,1993,1200.407,Estimates
908,1994,787.755,Estimates
908,1995,342.709,Estimates
908,1996,-87.352,Estimates
908,1997,-393.109,Estimates
908,1998,-480.454,Estimates
